,logPrior,time_stats,num_coal,theta_root,P_Z_M,P_Z_M0
221,-156.219727,64.690578,150,0.009286794999999999,-6148.630351,-6160.020566899191
222,-164.458703,65.147947,150,0.009889816999999999,-5783.8151609999995,-5790.966866627256
223,-162.609721,65.945192,150,0.009889816999999999,-5867.270125999999,-5871.579581705807
224,-169.383124,66.849001,150,0.010306303,-5693.191257,-5696.003058476257
225,-176.43698899999998,68.398557,150,0.010922945,-5482.082857,-5480.409827873291
226,-181.043778,69.987462,150,0.011271808,-5436.03827,-5432.281859419785
227,-190.013675,70.25445699999999,150,0.011776716999999999,-5199.120933,-5195.321656511617
228,-193.009733,71.07464399999999,150,0.012078536,-5123.860686,-5117.954852390843
229,-195.492569,71.968204,150,0.012299698999999999,-5094.856432,-5087.517533894509
230,-201.21934,73.220564,150,0.012299698999999999,-5192.309823,-5189.337911775301
231,-195.83033400000002,73.821821,150,0.012299698999999999,-5246.1858950000005,-5238.221790966166
232,-201.615419,74.899759,150,0.013001206999999999,-5019.404715,-5005.605998738306
233,-202.801909,75.734264,150,0.013059153,-5058.334896,-5044.612372433486
234,-206.321834,77.04069799999999,150,0.013059153,-5155.000496,-5144.652091701649
235,-206.206975,77.924299,150,0.013118793,-5196.425020000001,-5185.870008898946
236,-218.49822200000003,77.85085600000001,150,0.013903793999999999,-4866.180367,-4853.941587134392
