iteration	A_coal_stats_total	A_num_coals_total	B_coal_stats_total	B_num_coals_total	C_coal_stats_total	C_num_coals_total	AB_coal_stats_total	AB_num_coals_total	root_coal_stats_total	root_num_coals_total	A__pop_coal_stats_total	A__pop_num_coals_total	B__pop_coal_stats_total	B__pop_num_coals_total	C__pop_coal_stats_total	C__pop_num_coals_total	AB__pop_coal_stats_total	AB__pop_num_coals_total	root__pop_coal_stats_total	root__pop_num_coals_total	
73	6.53584655747553000537664047442376614	65319	5.89458872229571717582530254730954766	54754	17.28464968434448678635817486792802811	73198	36.56005327274391447645029984414577484	140692	113.50638752514755935862922342494130135	225000	6.53584655747527332181334713823162019	65319	5.89458872229561237077177793253213167	54754	17.28464968434460757862325408495962620	73198	10.30180033832259667292419180739670992	20619	2.25113484225073889888335543219000101	11110	
74	6.48317429086601304533132861251942813	65240	5.90586901552566434503432901692576706	54767	17.28757477065731862353459291625767946	73153	36.30713936184162804465813678689301014	140568	113.09802011132639165680302539840340614	225000	6.48317429086588781217415089486166835	65240	5.90586901552546006399779798812232912	54767	17.28757477065730085996619891375303268	73153	10.14651326222594818204925104510039091	20561	2.31005780629519685831496644823346287	11279	
75	6.41278643740555587271501281065866351	65325	5.80169473108435695962725731078535318	54829	17.23815310307062986794335301965475082	73149	36.01885830238565233685221755877137184	140576	112.47897936411597186179278651252388954	225000	6.41278643740541021145418199012055993	65325	5.80169473108419797569013098836876452	54829	17.23815310306936865458737884182482958	73149	10.21225839334857710127835161983966827	20422	2.38152082891629612859674125502351671	11275	
76	6.46085751369569472046805458376184106	65120	5.83587300858214863552575479843653738	54793	17.25320979705228552347762160934507847	73141	36.25791076953130698257155017927289009	140459	112.94936229648916992118756752461194992	225000	6.46085751369555882916984046460129321	65120	5.83587300858171342810010173707269132	54793	17.25320979705093549227967741899192333	73141	10.28965804736839828592565027065575123	20546	2.40167840608046567751898692222312093	11400	
77	6.47323693581087411530461395159363747	65047	5.84181309890079969449061536579392850	54677	17.70333909781499315272412786725908518	73044	36.43933267055937363920747884549200535	140543	114.40107063739374382294045062735676765	225000	6.47323693581069825597751332679763436	65047	5.84181309890060695977354043861851096	54677	17.70333909781368220137665048241615295	73044	10.42981705252990032306570356013253331	20819	2.41425370761933422159017936792224646	11413	
78	6.43468529684946410895918234018608928	65091	5.86515476627250365027066436596214771	54605	17.86385384913035778708945144899189472	73002	36.23096101199990215491197886876761913	140476	114.37283460998428097354917554184794426	225000	6.43468529684930246048679691739380360	65091	5.86515476627219634053744812263175845	54605	17.86385384912954421565700613427907228	73002	10.25821636035742123738145892275497317	20780	2.39360311292612371047994201944675297	11522	
79	6.43966193176673584730451693758368492	65089	5.85662830794693967106923082610592246	54578	17.65384403427361803551320917904376984	73028	36.38812291685320587930618785321712494	140310	114.11930664754044073561090044677257538	225000	6.43966193176658130425948911579325795	65089	5.85662830794663502587127368315123022	54578	17.65384403427276893694397585932165384	73028	10.42552778745702468654599215369671583	20643	2.43311869835334304568164043303113431	11662	
80	6.43011551803236969249155663419514894	65057	5.83346603779341510431777351186610758	54591	17.70614320384087037041354051325470209	72994	36.33096855260185265024119871668517590	140244	114.14905715774727923417231068015098572	225000	6.43011551803216985234712410601787269	65057	5.83346603779333516826000050059519708	54591	17.70614320384079576342628570273518562	72994	10.44889692852866858174820663407444954	20596	2.51305597119540991002395458053797483	11762	
81	6.41660477333788659137780996388755739	65254	5.79159577820908921808040759060531855	54674	17.75861832854569399842148413881659508	72938	36.16864556128516738908729166723787785	140208	114.05712207325790075174154480919241905	225000	6.41660477333773471286804124247282743	65254	5.79159577820909277079408639110624790	54674	17.75861832854532451619888888671994209	72938	10.39466840263746050254667352419346571	20280	2.54355064890140170064114499837160110	11854	
82	6.32974041927404496021836166619323194	65030	5.72611338537859726471879184828139842	54656	17.68326200032921491356319165788590908	72939	35.95986145896446117831146693788468838	140276	113.56245503450027456437965156510472298	225000	6.32974041927391883888276424841023982	65030	5.72611338537863723274767835391685367	54656	17.68326200032842621112649794667959213	72939	10.50960810246966481429353734711185098	20590	2.60926547483658044512822016258724034	11785	
83	6.37650566905029414499495032941922545	65013	5.76076375854728173209196029347367585	54358	17.62801444503235615002267877571284771	72923	36.17132691272191635789567953906953335	140219	113.80447019612083181527850683778524399	225000	6.37650566905017157637303171213716269	65013	5.76076375854713695900954917306080461	54358	17.62801444503106296224359539337456226	72923	10.54244015356742458777716819895431399	20848	2.60856486513019492079479277890641242	11858	
84	6.41045456236199129307351540774106979	64895	5.79575629626654542647656853660009801	54476	17.58792368196401056934519147034734488	72955	36.27364981860598902585479663684964180	140174	113.84644081326750608695874689146876335	225000	6.41045456236192290333519849809817970	64895	5.79575629626633581636951930704526603	54476	17.58792368196286304282693890854716301	72955	10.51766519703113544892403297126293182	20803	2.66638838575418457566001961822621524	11871	
85	6.37645638115424695513411279534921050	64875	5.75392203261078094556069117970764637	54458	17.97079327811761118027789052575826645	72847	36.17055956575438813160872086882591248	140147	114.62259641365423590286809485405683517	225000	6.37645638115407464852069097105413675	64875	5.75392203261078183373911087983287871	54458	17.97079327811748683529913250822573900	72847	10.56143233062186226334233651868999004	20814	2.72390529016591242950084961194079369	12006	
86	6.36295916172432196589170416700653732	64926	5.73321644201652436123595180106349289	54531	17.87466898380013802238863718230277300	72795	35.88524828670460209423254127614200115	140150	113.95684130066665318281593499705195427	225000	6.36295916172398801080589691991917789	64926	5.73321644201646307692499249242246151	54531	17.87466898379968327503775071818381548	72795	10.34965189176481104027516266796737909	20693	2.78926618782664226259271345043089241	12055	
87	6.38441385665375538138732736115343869	64977	5.76050755172719153307525630225427449	54471	18.09187485280073914850618166383355856	72808	36.13980588190537446280359290540218353	140032	115.01666528384349419411591952666640282	225000	6.38441385665345340072462931857444346	64977	5.76050755172705564177704218309372663	54471	18.09187485280052243297177483327686787	72808	10.50860502498496629186774953268468380	20584	2.86987373144626856102945566817652434	12160	
88	6.30581882504337087880230683367699385	64912	5.72625974542260518518332901294343174	54492	17.86625536906268862935576180461794138	72800	35.75775569966936728860673611052334309	140060	113.74054426451473887027532327920198441	225000	6.30581882504323054661199421389028430	64912	5.72625974542252524912555600167252123	54492	17.86625536906217703858601453248411417	72800	10.36760296045950013876790762878954411	20656	2.85104103961712596060351643245667219	12140	
89	6.35888031145556276158004038734361529	64798	5.76385879661282896080365389934740961	54350	17.97924318838566648537380388006567955	72769	36.20636055834530253605407779105007648	139931	115.02351459606146022451866883784532547	225000	6.35888031145538867860977916279807687	64798	5.76385879661271793850119138369336724	54350	17.97924318838523305430499021895229816	72769	10.61272863688074430399410630343481898	20783	2.98551334851079097632009506924077868	12300	
90	6.30645259281729586575693247141316533	64929	5.63064897375256556699696375289931893	54654	17.82924372251898503805023210588842630	72781	35.65503653548454110477905487641692162	139855	113.54013628686497838771174428984522820	225000	6.30645259281721859423441856051795185	64929	5.63064897375258510692219715565443039	54654	17.82924372251941491640536696650087833	72781	10.45797686575240170725464849965646863	20272	2.97291173630729987920062740158755332	12364	
91	6.22753348205624579492223347187973559	64942	5.54755819406726935483220586320385337	54709	17.87976189100590573843874153681099415	72710	35.23025099741613530568429268896579742	139841	112.95744274336725254670454887673258781	225000	6.22753348205592782704798082704655826	64942	5.54755819406724715037171336007304490	54709	17.87976189100604074155853595584630966	72710	10.36675236072242078932958975201472640	20190	3.03967919855411317087146017001941800	12449	
92	6.32222100203489034697668103035539389	64796	5.53818857757234361827158863889053464	54662	17.87554940103650125138301518745720387	72735	35.48505019534353976951024378649890423	139735	113.44468282352629273646016372367739677	225000	6.32222100203463011069970889366231859	64796	5.53818857757236049366156294126994908	54662	17.87554940103697020958861685357987881	72735	10.46490854392976643794099800288677216	20277	3.12122598206501544737534459272865206	12530	
93	6.27152038125107758048670802963897586	64856	5.48904423677225317135253135347738862	54834	17.83295288052615035212511429563164711	72713	35.06265742194985080004698829725384712	139777	112.52617351705497128477873047813773155	225000	6.27152038125087152309333760058507323	64856	5.48904423677238817447232577251270413	54834	17.83295288052699589798066881485283375	72713	10.23985281239893652127648238092660904	20087	3.12734234703744640171407809248194098	12510	
94	6.21447882077405377998502444825135171	64970	5.50225875491426030805541813606396317	54638	17.69673679369793717341963201761245728	72694	34.99632242906918833114104927517473698	139693	112.12808362960160479815385770052671432	225000	6.21447882077367630415665189502760768	64970	5.50225875491428517705116973957046866	54638	17.69673679369904562008741777390241623	72694	10.26876958120088367820699204457923770	20085	3.15951536378004060878765812958590686	12613	
95	6.20491558960013556145440816180780530	64912	5.48983339590921559647540561854839325	54685	17.54042160781930448365528718568384647	72692	34.74094975199707135971038951538503170	139743	111.20041392962031068236683495342731476	225000	6.20491558960017819401855376781895757	64912	5.48983339590922003736750411917455494	54685	17.54042160781943238134772400371730328	72692	10.06063352092594698206085013225674629	20146	3.10403658430734630258029937976971269	12565	
96	6.21122957682561427361633832333609462	64930	5.49862824916619530313255381770431995	54702	17.57631683142248490980819042306393385	72646	34.84484577947309702494749217294156551	139662	111.43454880459670164327690145000815392	225000	6.21122957682564891257470662822015584	64930	5.49862824916613668335685360943898559	54702	17.57631683142266254549213044811040163	72646	10.12835176820412819154171302216127515	20030	3.14921565252697766013056934752967209	12692	
97	6.15329529242560280266616246080957353	64919	5.45796992612370512887309814686886966	54690	17.63236225332160245216073235496878624	72610	34.70861207967608663693681592121720314	139578	111.45609221927642806804215069860219955	225000	6.15329529242587014437049219850450754	64919	5.45796992612359499474905533134005964	54690	17.63236225332183693126353318803012371	72610	10.19700262753085873157488094875589013	19969	3.22658360341580463526156563602853566	12812	
98	6.14478246313002962608607049332931638	64906	5.47525481333684904683423155802302063	54714	17.49970081736269378325232537463307381	72550	34.65662360823034049417401547543704510	139525	111.09111843194344260155048687011003494	225000	6.14478246313047016258224175544455647	64906	5.47525481333661545590985042508691549	54714	17.49970081736322669030414544977247715	72550	10.12007642641198046362660534214228392	19905	3.32498616786517464660732912307139486	12925	
99	6.15693480202107057408511536777950823	64908	5.42506830514477833560249564470723271	54742	17.56746871751905558767248294316232204	72552	34.57730668581560706797972670756280422	139607	111.18404464516191865186556242406368256	225000	6.15693480202140897006302111549302936	64908	5.42506830514468774140368623193353415	54742	17.56746871751962046914741222281008959	72552	10.13437308831045768897638481575995684	19957	3.35421473813010173614657105645164847	12841	
100	6.12907100859581532859010621905326843	64971	5.49169580283260660991118129459209740	54588	17.52292369600517218941604369319975376	72585	34.71892540179666752919729333370923996	139579	111.32074449953969974558276589959859848	225000	6.12907100859578868323751521529629827	64971	5.49169580283270608589418770861811936	54588	17.52292369600509047700143128167837858	72585	10.18410691766513842537733580684289336	20020	3.38917678916622300278049806365743279	12836	
101	6.09554567195085983399849283159710467	64923	5.46670068167445233342505161999724805	54748	17.66977057191670397173766104970127344	72503	34.40405745801928816263171029277145863	139510	111.03584966792546140368358464911580086	225000	6.09554567195082874775380332721397281	64923	5.46670068167469302977679035393521190	54748	17.66977057191635580579713860061019659	72503	9.99845619693522280613251496106386185	19839	3.36959756010165545347945226239971817	12987	
102	6.11990254161134306087888035108335316	64912	5.44992501870811096864599676337093115	54702	17.63815917325774051960252108983695507	72488	34.53620096014610396650823531672358513	139380	111.21680016613831298855075147002935410	225000	6.11990254161124269671745423693209887	64912	5.44992501870815804210224087000824511	54702	17.63815917325742432808510784525424242	72488	10.11593420980103452677667519310489297	19766	3.40220388310387544805735160480253398	13132	
103	6.10690373064717562101577641442418098	64927	5.44305908968339036135830610874108970	54739	17.64739783931363703572969825472682714	72433	34.45208225683346370260551339015364647	139494	111.17669210702327120543486671522259712	225000	6.10690373064730085417295413208194077	64927	5.44305908968339569042882430949248374	54739	17.64739783931302952169062336906790733	72433	10.06690109997928495033647777745500207	19828	3.47850351310078353961330321908462793	13073	
104	6.11121594146557267634989329962991178	64952	5.43024731617451816845232315245084465	54798	17.80264268081764100770669756457209587	72442	34.42905024252230106185379554517567158	139364	111.56817102103704542059858795255422592	225000	6.11121594146573343664385902229696512	64952	5.43024731617466471789157367311418056	54798	17.80264268081737455418078752700239420	72442	10.06851776434227296874723833752796054	19614	3.56720728281859100761153058556374162	13194	
105	6.13122880718807561351013646344654262	64890	5.42584220592045074482712152530439198	54847	17.74356275647279801432887325063347816	72462	34.42993050975115920664393343031406403	139402	111.46999666360770220308040734380483627	225000	6.13122880718810048250588806695304811	64890	5.42584220592022248297325859311968088	54847	17.74356275647254932437135721556842327	72462	10.03044963252000165709887369303032756	19665	3.59182582234970970702647719008382410	13136	
106	6.10644042133230602331650516134686768	64974	5.42486236010924649519893137039616704	54758	17.74135571081750484268013678956776857	72377	34.20909390431626206918735988438129425	139387	110.95125858805126028983067953959107399	225000	6.10644042133230158242440666072070599	64974	5.42486236010896050174778793007135391	54758	17.74135571081723483644054795149713755	72377	9.86582581822072235411269502947106957	19655	3.53535058451944284030332710244692862	13236	
107	6.12216589577444292302743633626960218	64937	5.37480769744951292210544124827720225	54907	17.73104217663534498683475248981267214	72377	34.29623207247790617202554130926728249	139293	111.28859980276367025453509995713829994	225000	6.12216589577446423930950913927517831	64937	5.37480769744929531839261471759527922	54907	17.73104217663540183025361329782754183	72377	10.02459363445760942568085738457739353	19449	3.75482777298751591033010299724992365	13330	
108	6.09785911702928640210075172944925725	64900	5.34992661292408033801848432631231844	54858	17.79296823088871093432317138649523258	72381	34.25844480481299569873954169452190399	139279	111.47395469496539988085714867338538170	225000	6.09785911702954752655614356626756489	64900	5.34992661292386717519775629625655711	54858	17.79296823088897738784908142406493425	72381	10.08827109668673749354184110416099429	19521	3.84317591058178864571459598664660007	13340	
109	6.15693733947877941403703516698442400	64896	5.37642742179749877351468967390246689	54929	17.64692933022178422675096953753381968	72447	34.11959348718488627127953805029392242	139270	110.71526326113840354992134962230920792	225000	6.15693733947893928615258118952624500	64896	5.37642742179742239017059546313248575	54929	17.64692933022167409262692672200500965	72447	9.78022622606972191761087742634117603	19445	3.83669426000097768536534204031340778	13283	
110	6.14197118447825030074227470322512090	64920	5.42572633232321699381373036885634065	54763	17.81857347800786328662070445716381073	72366	34.29312796589741907382631325162947178	139202	111.74800616660502328159054741263389587	225000	6.14197118447815704200820619007572532	64920	5.42572633232324275098790167248807847	54763	17.81857347800789881375749246217310429	72366	9.88008085852515094416048668790608644	19519	4.10192715890882730889188678702339530	13432	
111	6.18035301133920267346866239677183330	64770	5.36797047695888274176923005143180490	54797	17.59406171257250761641444114502519369	72343	34.29408751231752461308133206330239773	139100	111.29597197971504840552370296791195869	225000	6.18035301133904457770995577448047698	64770	5.36797047695887652452029215055517852	54797	17.59406171257272433194884797558188438	72343	9.92831923551502093516774039017036557	19533	4.21378730457209194071310776052996516	13557	
112	6.11306657395696273482599281123839319	64916	5.37452712409481137001421302556991577	54706	17.54711127710064744178453111089766026	72324	34.11107887246117797985789366066455841	139062	110.97165756015111526266991859301924706	225000	6.11306657395672026211741467704996467	64916	5.37452712409473054577802031417377293	54706	17.54711127710071849605810712091624737	72324	9.85698268838183722095891425851732492	19440	4.36818494493365605535473150666803122	13614	
113	6.10764490248417235562783389468677342	64886	5.36282068990355753612675471231341362	54772	17.73095804019245491645051515661180019	72166	34.13909545261866185228427639231085777	138923	111.68094735785331295119249261915683746	225000	6.10764490248388280946301165386103094	64886	5.36282068990344207293219369603320956	54772	17.73095804019326138245560287032276392	72166	9.91797764520180002989491185871884227	19265	4.58634867597450401888181659160181880	13911	
114	6.09146841937572780523169058142229915	64930	5.34804647277680977879299462074413896	54837	17.59651831831511259451872319914400578	72194	33.77427947551910847323597408831119537	138994	110.58288374992001479313330492004752159	225000	6.09146841937544625267264564172364771	64930	5.34804647277668365745739720296114683	54837	17.59651831831582313725448329932987690	72194	9.61967628546491759777836705325171351	19227	4.51084133064278969271754249348305166	13812	
115	6.10284564671581897243868297664448619	65090	5.35928723001917628465662346570752561	55009	17.61171672224539364037809718865901232	72139	33.73146738741107952819220372475683689	138882	110.57243216016584597127803135663270950	225000	6.10284564671589357942593778716400266	65090	5.35928723001910789491830655606463552	55009	17.61171672224451256738575466442853212	72139	9.53505258999463300995103054447099566	18783	4.62759388102635949024943329277448356	13979	
116	6.06922136309776494300649574142880738	65037	5.32757772964348941258094782824628055	54923	17.61799025441382937628986837808042765	72075	33.65965602078308904765435727313160896	138833	110.72890029363448149979376466944813728	225000	6.06922136309771964590709103504195809	65037	5.32757772964335529763957310933619738	54923	17.61799025441260369007068220525979996	72075	9.60993944647583298035442567197605968	18873	4.84115539427873287081638409290462732	14092	
117	6.05868587675112735269067343324422836	64842	5.35441514980101196385930961696431041	54791	17.55254580650347406844957731664180756	72147	33.71259770771772679154310026206076145	138782	110.48143611423199672572081908583641052	225000	6.05868587675086089916476339567452669	64842	5.35441514980101906928666721796616912	54791	17.55254580650223061866199714131653309	72147	9.62461734744410613018317235400900245	19149	4.77462745818652933849080000072717667	14071	
118	6.07867804067025652159372839378193021	64993	5.33857194557403147427976364269852638	54843	17.81011975121181123427049897145479918	72014	33.72595754167657844391214894130825996	138686	111.45610175531986385522031923756003380	225000	6.07867804067002026613408816047012806	64993	5.33857194557411762758647455484606326	54843	17.81011975121004908828581392299383879	72014	9.63452878227016995538178889546543360	18850	5.05827469865198064979949776898138225	14300	
119	6.07935787617238787561291246674954891	64852	5.34034138723710771756714166258461773	54835	17.83489977550933147654177446383982897	72066	33.67796163216709715015895199030637741	138759	111.58668935013216128027124796062707901	225000	6.07935787617212053390858272905461490	64852	5.34034138723715035013128726859577000	54835	17.83489977550784288951035705395042896	72066	9.58195205894930168710743600968271494	19072	5.27364330749109466722757133538834751	14175	
120	6.09619446890498029034688443061895669	64839	5.31018296354447993934400074067525566	54934	17.85096200938562915894181060139089823	71970	33.59303678107932711327521246857941151	138742	111.38159960275764603920833906158804893	225000	6.09619446890494209867483732523396611	64839	5.31018296354454388819021914969198406	54934	17.85096200938543020697579777333885431	71970	9.52213391257584973459415778052061796	18969	5.22865790448954914637624824536032975	14288	
121	6.07946566554119183223292566253803670	64808	5.31813482602266951460023847175762057	54711	17.59218407983829024487931746989488602	72058	33.60994603051507567670341813936829567	138677	111.04768620351448760175117058679461479	225000	6.07946566554126821557701987330801785	64808	5.31813482602258424947194725973531604	54711	17.59218407983815879447320185136049986	72058	9.55188674875946652775837719673290849	19158	5.48929487593578979698349940008483827	14265	
122	6.07215624570992762443211177014745772	64864	5.30804672942578026351156950113363564	54782	17.60399024827204073062603129073977470	72050	33.49975614381617106118937954306602478	138698	111.08930871125933492749027209356427193	225000	6.07215624571007150933610319043509662	64864	5.30804672942553157355405346606858075	54782	17.60399024827221481359629251528531313	72050	9.47801914422162461448806425323709846	19052	5.69770388626817858579443054622970521	14252	
123	6.05749432290478040386005886830389500	64829	5.36501635907621121646116080228239298	54607	17.55407693001807700738936546258628368	71962	33.58421585786612695301300846040248871	138574	111.13659709010794074401928810402750969	225000	6.05749432290516764965104812290519476	64829	5.36501635907593854568631286383606493	54607	17.55407693001788516085071023553609848	71962	9.47114955294423310760976164601743221	19138	5.77647931706620099134852353017777205	14464	
124	6.05837351527626655212088735424913466	64807	5.26784426304072539437584055121988058	54847	17.54200133674222783497498312499374151	71918	33.14880856243465245825063902884721756	138551	110.35155306615139636505773523822426796	225000	6.05837351527655698646412929520010948	64807	5.26784426304040387378790910588577390	54847	17.54200133674207862100047350395470858	71918	9.24100539231663731243315851315855980	18897	5.82538375432109045704009986366145313	14531	
