iteration	A_coal_stats_total	A_num_coals_total	B_coal_stats_total	B_num_coals_total	C_coal_stats_total	C_num_coals_total	ANC_coal_stats_total	ANC_num_coals_total	ROOT_coal_stats_total	ROOT_num_coals_total	
4690	2.78562360868295355587065387226175517	3554	6.14427504827455361890997664886526763	7184	2.92942992406766000712536879291292280	5329	20.21660711025140955143797327764332294	14948	44.28677170506662008619969128631055355	22000	
4700	2.67068434698219681067143937980290502	3551	5.98687270389511638768453849479556084	6926	2.89488578839325594316278511541895568	5335	19.77437578102606607899360824376344681	14867	43.55839755352813824629265582188963890	22000	
4710	2.68088045623773174597204160818364471	3481	5.91838078640608600267114525195211172	7064	3.04823761393918690743021215894259512	5336	19.61948295641009565315471263602375984	14810	43.97321683038865813841766794212162495	22000	
4720	2.59948906821793279675603116629645228	3513	5.91540502452944849665072979405522346	6838	3.06226948623138772731522294634487480	5427	19.53429198857965687352589156944304705	14701	43.90099001137455303478418500162661076	22000	
4730	2.75194813845871166790857387240976095	3460	5.89259403002030524021392920985817909	6882	3.26178654892984898339136634604074061	5439	19.96352291134033762887156626675277948	14601	45.28286105560675878223264589905738831	22000	
4740	2.59587219077763808883219098788686097	3394	6.19340063361754467052833206253126264	6930	3.14677144422280141711212309019174427	5456	19.87852659722740611414337763562798500	14601	44.72739239953674683647477650083601475	22000	
4750	2.56504903080566659667738349526189268	3348	6.14541936582023495816429203841835260	6842	3.25997028564371404968369461130350828	5426	19.69428777334441704738310363609343767	14528	45.09665627645195939976474619470536709	22000	
4760	2.54829070628376985752083783154375851	3311	6.28353211000807565511649954714812338	6831	3.27667222996329998707665254187304527	5443	19.91738514432314843816129723563790321	14546	45.32836102252751686592091573402285576	22000	
4770	2.56630994392151334793084060947876424	3262	6.19782595533678826171808395883999765	6787	3.27191744169049458790254902851302177	5483	19.92605578197514759608566237147897482	14451	45.47203891630611849450360750779509544	22000	
4780	2.57094988729701601215538175893016160	3194	6.29654326081788529023697265074588358	6887	3.22812468517553385893847917031962425	5555	20.08459969980320636295800795778632164	14417	45.30786757116543128631747094914317131	22000	
4790	2.49296157218839553593170421663671732	3322	6.34869525131801104578244121512398124	6738	3.16282843005964009464037189900409430	5516	19.95727892703425254694593604654073715	14420	45.08192376838209014522362849675118923	22000	
4800	2.47616625924940336744839441962540150	3504	6.06075241686679611063937045400962234	6791	3.23776875713923351085554713790770620	5319	19.57443397848005162131812539882957935	14644	44.74511880759654758321630652062594891	22000	
4810	2.51761916873147084672268647409509867	3345	6.04395915536182304350631966372020543	6730	3.36987008754429329115964719676412642	5391	19.63404061518046361811684619169682264	14413	45.39155759225049280303210252895951271	22000	
4820	2.50894152321358321344746400427538902	3390	5.77371820121962020522232705843634903	6626	3.26048405013055253576226277800742537	5416	19.15407458224925463241561374161392450	14369	44.21996740857812824287975672632455826	22000	
4830	2.47676944456232295266318033100105822	3265	5.90585497952363702722777816234156489	6753	3.27232026590493729756303764588665217	5427	19.26235629778882696427899645641446114	14271	44.56950371192756676919088931754231453	22000	
4840	2.50530807685837864084987813839688897	3213	6.24264363781607745096380313043482602	6713	3.33483598218338261887083717738278210	5406	20.02289562873140837950813875067979097	14228	46.02224727332539799817823222838342190	22000	
4850	2.52825604154593763794878213957417756	3111	6.01505887771091352078656200319528580	6514	3.24048294758640409440886287484318018	5471	19.63840853847994694092449208255857229	14192	45.02204818722022849897257401607930660	22000	
4860	2.38389746392633439242558779369574040	3053	6.11830869947119104779176268493756652	6690	3.25671098111628909421710886817891151	5425	19.37926180616039673054729064460843801	14169	44.86986809749675586544981342740356922	22000	
4870	2.45628866937682488469363306649029255	3131	6.14585417524858623750105834915302694	6554	3.41445033956502896899110055528581142	5444	19.77585682291181257141943206079304218	14106	45.91491053599921201566758099943399429	22000	
4880	2.26468435882618246424158314766827971	3181	5.87065829979608011512937082443386316	6658	3.45361644866697359290697022515814751	5370	18.72837735922854918158009240869432688	13986	44.55314842188900570363330189138650894	22000	
4890	2.28425387351458786255875565984752029	3217	5.79600473687013639789711305638775229	6564	3.36369256733229615718983041006140411	5305	18.79042775939379339433799032121896744	14022	44.42201109564442162991326767951250076	22000	
4900	2.24684416044184365190972130221780390	3151	5.84346207238367210123897166340611875	6399	3.46693189397099965631809936894569546	5472	18.69940421223978432863077614456415176	13754	44.59373884812971056135211256332695484	22000	
4910	2.20091373002707113570863839413505048	3170	5.94496590173752359476111450931057334	6549	3.36990254163960312183689893572591245	5419	18.86645127098157459499816468451172113	13805	44.57079110571717706079652998596429825	22000	
4920	2.33355567335360625236262421822175384	3130	5.81053393711870480586867415695451200	6603	3.46531879507242601690109040646348149	5514	18.94656197629277016858395654708147049	13704	45.14150787777313666992995422333478928	22000	
4930	2.23482347990978258422956059803254902	3126	5.94357504236362998994991357903927565	6559	3.49476934267176542192601118586026132	5589	18.87448054391734686419113131705671549	13603	45.17109176070798071123135741800069809	22000	
4940	2.27836773299677641801963545731268823	3096	5.60792545945762288539526707609184086	6655	3.45801259761222867794572266575414687	5483	18.46434242408214032593605224974453449	13539	44.60085089608998742960466188378632069	22000	
4950	2.25328275023022905898528733814600855	3103	5.76220587204078160681319786817766726	6558	3.48683760479343884952641019481234252	5566	18.69347439741698480020204442553222179	13432	44.93486971756419734447263181209564209	22000	
4960	2.27127926620864117879250443365890533	3109	5.72389150296192639189030160196125507	6507	3.43891438354528444776292417373042554	5525	18.79083262966178935471361910458654165	13413	45.11492468918998355320582049898803234	22000	
4970	2.25209058162267616864937735954299569	3021	5.80944859642811906041970360092818737	6636	3.58409001518978742595322728448081762	5532	18.81099612275201593547535594552755356	13459	45.65322346314973600556186283938586712	22000	
4980	2.21700991309938855167160909331869334	3071	5.86144834813755810642987853498198092	6466	3.58079001444249422902998958306852728	5570	18.76219532674203449573724356014281511	13367	45.52684382055286249624259653501212597	22000	
4990	2.19980811027279798963718349114060402	3033	5.70266646215555983445710808155126870	6468	3.62735879492311319438613281818106771	5666	18.27964776321277540205301193054765463	13219	44.92363918433631653215343249030411243	22000	
5000	2.15068738889844857098410102480556816	2918	5.62556006770307703845901414752006531	6514	3.42677472427159512946559516421984881	5636	18.20768048065794886269941343925893307	13318	44.21020259338934010884258896112442017	22000	
5010	2.25100314826800218526159369503147900	2985	5.72655380415324444243196921888738871	6465	3.37539378289218561235429660882800817	5471	18.77952755263025608201132854446768761	13366	44.84691450817420843577565392479300499	22000	
5020	2.12515134345479417277147149434313178	3121	5.69338807770037380606709120911546052	6430	3.50180964903698432877376944816205651	5475	18.33927921757908308109108475036919117	13252	44.70015558038125647044580546207726002	22000	
5030	2.14981684539974260417238838272169232	3094	5.85454205875622157861926098121330142	6452	3.57934385974844726518995230435393751	5399	18.56309369921768492872615752276033163	13455	45.11411154730775763255223864689469337	22000	
5040	2.19672115638993359354458334564696997	2912	5.96230640629160113519446895224973559	6465	3.71616750777928883664458226121496409	5377	18.92829515514474181259174656588584185	13338	46.26813712900660391369456192478537560	22000	
5050	2.13949316494798891241657656792085618	2927	5.81268802383980087711279338691383600	6379	3.56649913500923254616736812749877572	5390	18.40654455627340269074920797720551491	13322	44.90851241354425837926100939512252808	22000	
5060	2.10063671371787563657562714070081711	2890	5.79522176788799381341732441796921194	6553	3.66994659403902989680545942974276841	5385	18.28709797161085504058064543642103672	13291	45.23672152189401884925246122293174267	22000	
5070	2.15473476717474943242791596276219934	2941	5.59372306326647450447353548952378333	6403	3.62929565378877683201608306262642145	5469	18.12023285776400172153444145806133747	13184	44.89642471292822278883249964565038681	22000	
5080	2.13007781430608211792332440381869674	2948	5.61791626466386251337326029897667468	6184	3.72714928750049390160370421654079109	5525	18.16822831050271247477212455123662949	12984	45.34699460523088276886483072303235531	22000	
5090	2.08470588172837656415481433214154094	2928	5.66749479341679673893850122112780809	6128	3.89362210458665414236634205735754222	5495	18.13396596222471757187122420873492956	12895	45.92977756830529756371106486767530441	22000	
5100	2.06549932574361738701895774283912033	2902	5.81722121496553246089433741872198880	6167	3.97903063813395441172815480967983603	5467	18.28110954949446664841161691583693027	12887	46.64850211080888442438663332723081112	22000	
5110	2.00350872327574114351023126801010221	2936	5.82732259415064568486286589177325368	6044	3.83975850367994020473361160838976502	5397	18.30019845489672647431689256336539984	12817	46.13159100356566710843253531493246555	22000	
5120	2.07909823434825735688491477048955858	2978	5.86991420266461627619491991936229169	6130	3.82025643978586160187660425435751677	5248	18.40981559541821610537226661108434200	13057	46.30926524995035009624189115129411221	22000	
5130	2.08479582661462004011809767689555883	2868	6.05395499094442079979216941865161061	6161	3.78036865775543429180061139049939811	5178	18.79063221852578280390844156499952078	13122	46.72632628984283797990428865887224674	22000	
5140	2.02438022354485891440845080069266260	2929	5.95068259271045452152293364633806050	5921	3.59799483155926225208531832322478294	5236	18.44429607412391547427432669792324305	12991	45.55298510198411321425737696699798107	22000	
5150	2.01087720115616841454198038263712078	2934	5.86436263838232729739274873281829059	5920	3.73839207224935243800700845895335078	5356	18.29954409297712913939903955906629562	12781	46.01875891810171026463649468496441841	22000	
5160	1.94547159294839078214067740191239864	2881	6.05980318692007458025727828498929739	5838	3.79380988380960459949164942372590303	5299	18.41351469116662542546691838651895523	12716	46.49809119457762562888092361390590668	22000	
5170	1.97311622495892380335646976163843647	2866	5.73848597104897706344672769773751497	5979	3.64526690452802837327794804878067225	5256	17.98763186992906781824785866774618626	12735	45.35847937987993105934947379864752293	22000	
5180	1.88308678058799983112692189024528489	2862	5.61771691265223971356590482173487544	6042	3.64838242971696047334262402728199959	5257	17.50932525622252455832494888454675674	12681	44.67797720860558996491818106733262539	22000	
5190	1.96249120956377010038806929514976218	2795	5.86494242396544773754385460051707923	5953	3.47921303659256198059779308096040040	5184	18.15944349981232264212849258910864592	12639	45.11652734822091304067726014181971550	22000	
5200	1.88642823534113812655732544953934848	2831	6.00242767334350979524515423690900207	5940	3.58608451552971141396142229496035725	5179	18.11461546206382067225604259874671698	12659	45.40679701370687837425066391006112099	22000	
5210	1.90778743386348859090162477514240891	2990	5.96876383035978630431372948805801570	5755	3.58568456759077536233348837413359433	5113	18.21941791776738384101008705329149961	12448	45.83462809139938087810151046141982079	22000	
5220	1.95219229337419775127671073278179392	2901	5.82614080427789016169981550774537027	6105	3.51749032942683381719461976899765432	5011	18.14136561316217921557836234569549561	12698	45.40100059308601032626029336825013161	22000	
5230	1.92956715282125657040523947216570377	2880	5.90654527791689787363793584518134594	6024	3.47336071865275863856936666707042605	5034	18.14031611746896643921900249551981688	12616	45.40016053367216386504878755658864975	22000	
5240	1.99220774646202491986457516759401187	2788	6.06900890567915496376372175291180611	6006	3.34844982564270576830267600598745048	5058	18.64262662516825130865072424057871103	12628	45.85125055384065007046956452541053295	22000	
5250	2.00518902250117170282806000614073128	2918	5.91482701651068509818287566304206848	5919	3.56468078590720027776228562288451940	5055	18.38375759196453174126872909255325794	12606	45.97975132495286487710473011247813702	22000	
5260	1.95970315619557444719589511805679649	2821	5.64399709928057102814591416972689331	5989	3.43144737172100011690645260387100279	5114	17.89455555840759259922378987539559603	12477	44.89232192568430690471359412185847759	22000	
5270	1.89939745693312178609346574376104400	2920	5.53773193488594017708237515762448311	5844	3.48090502651337629913541604764759541	5103	17.39257026294261976318011875264346600	12361	44.50366396396634627308230847120285034	22000	
5280	1.98591898777309450174755056650610641	2751	5.65781049043322070701833581551909447	5824	3.54524799638356258313365287904161960	4982	18.09354780910050664033406064845621586	12245	45.74091796282370836479458375833928585	22000	
5290	1.93346567181266837387454415875254199	2736	5.58862189378328277911123223020695150	5832	3.51397026138220081037388808908872306	5125	17.70169341754430547553056385368108749	12190	45.01656907779605631958474987186491489	22000	
5300	1.94132883479791451541984770301496610	2756	5.85568122041134841992970905266702175	5751	3.55123065193407594364316537394188344	5029	18.21735118395516650480203679762780666	12328	45.88801161294065167339795152656733990	22000	
5310	1.84760541269262468233591789612546563	2740	5.68419918557326475649915664689615369	5824	3.64539322325187020723546993394847959	5042	17.58658812620360833989252569153904915	12178	45.42746314584262989910712349228560925	22000	
5320	1.82946714981921521037122602137969807	2737	5.64479214401396411915357020916417241	5733	3.52843237478729765399521056679077446	5143	17.53328043610593311996126431040465832	12161	44.90365159555285856640693964436650276	22000	
5330	1.82190887234772946889904687850503251	2830	5.56908095518672752177735674194991589	5619	3.64371950604240169013792183250188828	4966	17.43082860977419557002576766535639763	11986	45.34179158230673323259907192550599575	22000	
5340	1.82398984959400412009244973887689412	2688	5.60325723763595373583257241989485919	5653	3.63159593279074721650090395996812731	4972	17.54137058854201214330714719835668802	11782	45.61921008592815951487864367663860321	22000	
5350	1.88852080588958437523672273528063670	2747	5.55737743812300966084194442373700440	5731	3.70013201496687216263126174453645945	4899	17.65257012986175411128897394519299269	11784	46.10199011712934691331611247733235359	22000	
5360	1.84134620867559739565422205487266183	2705	5.63671304383400428861250475165434182	5658	3.65821762425854046796303009614348412	4939	17.73434099883669290420584729872643948	11808	46.25540042833421949808325734920799732	22000	
5370	1.82362416688382023011172350379638374	2723	5.48239413485649329516036232234910131	5722	3.50462380866761780140450355247594416	4852	17.24525120485375140333417220972478390	11924	44.85594526094471490296200499869883060	22000	
5380	1.82619156626355705341779867012519389	2653	5.59063497060088021584078887826763093	5657	3.71958397166975007763767280266620219	4844	17.64221681448297829319926677271723747	11681	46.59336707367498320309096015989780426	22000	
5390	1.84588225614771017646376094489824027	2685	5.55879413865236937652980486745946109	5418	3.69504693072648660034928980167023838	4729	17.68455364592473344487189024221152067	11602	46.26947787186445992801964166574180126	22000	
5400	1.78911007319561043971134495222941041	2622	5.42104127926820478222680321778170764	5447	3.77264401175376340447087386564817280	4910	17.18729965774937440414760203566402197	11378	45.95647728637294449072214774787425995	22000	
5410	1.86412581311873926104283327731536701	2701	5.41838896162338823359050365979783237	5569	3.80124330226080653361009353830013424	4810	17.51254564012385728233311965595930815	11492	46.63598441845969233554569655098021030	22000	
5420	1.90790269295628389656371837190818042	2590	5.24383688678634563018476910656318069	5573	3.83856392352824649094600317766889930	4807	17.44978250220391302605094097089022398	11267	46.67938492283110463176853954792022705	22000	
5430	1.87568526850645156400787527672946453	2657	5.29426212771349824492972402367740870	5545	3.75452114011760551548491093853954226	4720	17.25378191600109900605275470297783613	11493	45.95448256857623903215426253154873848	22000	
5440	1.83245637599934685368907594238407910	2622	5.23367478518841533485783656942658126	5393	3.95571169744952433333651242719497532	4787	17.03137185223621585805631184484809637	11411	46.56700985288118488369946135208010674	22000	
5450	1.88371940780135971316155973909189925	2708	5.38063887514521788091315102064982057	5451	3.87845878687140999119264961336739361	4767	17.50502106984087191676735528744757175	11437	47.08728200103911376572796143591403961	22000	
5460	1.84650200806649933404912644618889317	2775	5.25083663238626474623060857993550599	5556	3.76832801225879299167331737407948822	4799	17.13355290753498039180158230010420084	11520	46.11838169580745017128720064647495747	22000	
5470	1.89943329812629713160276878625154495	2649	5.29367918955059479912961251102387905	5450	3.68636021346061637515845177404116839	4752	17.47810259514802666558352939318865538	11494	46.24697898063214296371370437555015087	22000	
5480	1.80080143399336600751325931923929602	2696	5.18498395127971001272726425668224692	5444	3.65558253100444963124004971177782863	4685	17.03109401723129678885015891864895821	11419	45.50924253338606462193638435564935207	22000	
5490	1.85631898730678956965789438982028514	2570	5.17267314465392402667021087836474180	5517	3.70811633301999821199501639057416469	4640	17.09344118275340562718156434129923582	11359	45.99135305723534372646099654957652092	22000	
5500	1.89739512471668181348150028497911990	2590	5.12992230929922765625406100298278034	5341	3.51881532704990185322913021082058549	4716	17.26232793672476972801632655318826437	11252	45.80071919201961350154306273907423019	22000	
5510	1.94601162583233056047049558401340619	2646	5.14361212365918873956616153009235859	5289	3.55364947248523144196497014490887523	4730	17.61846194602830095732315385248512030	11252	46.54190628200878876441493048332631588	22000	
5520	1.91477556548412186643304266908671707	2753	5.01537140697719063808790451730601490	5252	3.45783860428753220261910428234841675	4769	17.21521670267961923173061222769320011	11228	45.48944622998214981635101139545440674	22000	
5530	2.03874445946943216867452974838670343	2686	5.08024789539739263233286692411638796	5321	3.47317532974166987003172835102304816	4600	17.88675383149769615442892245482653379	11200	46.58403183154960913725517457351088524	22000	
5540	1.98314670884877619627673084323760122	2772	4.91294212739783553445249708602204919	5243	3.54868439253013656653479301894549280	4642	17.30058585614285604492579295765608549	11135	45.94588102249084471395690343342721462	22000	
5550	1.94401076431842656511150835285661742	2795	4.83546305224669037414741978864185512	5115	3.25742961256407470571616613597143441	4657	17.01964299005871339431905653327703476	11232	44.49372103226973251821618760004639626	22000	
5560	1.94322233675993483181798637815518305	2674	4.87069840415403465527788284816779196	5177	3.59878977086192763934491267718840390	4675	17.05722404919660206701337301637977362	10995	46.12723399696889714505232404917478561	22000	
5570	1.95009779922709225452592818328412250	2637	4.75583722948742249059250752907246351	5161	3.69007683897075589030123410339001566	4671	16.89751949901876670878664299380034208	10942	46.18342650074096411572099896147847176	22000	
5580	1.95454790013073598231585492612794042	2619	4.69561249346914699742683296790346503	4910	3.51610384838817990882375852379482239	4756	16.81397721022504399002173158805817366	10675	45.44144982705556401469948468729853630	22000	
5590	2.00523307720554155864078893500845879	2630	4.84269297438113444087548487004823983	4922	3.78134669325987138321920610906090587	4700	17.23862636623104194200095662381500006	10707	47.24851069364850530973853892646729946	22000	
5600	1.94669066697339321336812645313329995	2606	4.78084739885562814976083245710469782	4919	3.67896669934854125827428106276784092	4667	16.85725466812393946725023852195590734	10755	46.25600231954400243239433621056377888	22000	
5610	1.92033956922987414372983039356768131	2728	4.77364345603217543612117879092693329	4814	3.53916594327499156591443352226633579	4647	16.86961601584307857137901009991765022	10880	45.50379051193473145531243062578141689	22000	
5620	1.99026306843649991584754843643167987	2725	4.86801308111253661081718746572732925	4885	3.66516822668763175840922485804185271	4635	17.29248900497830376821184472646564245	10901	46.69893210384228865450495504774153233	22000	
5630	1.91992474458657125246929808781715110	2707	4.99729228118034640715450223069638014	4800	3.68579615152220618767842097440734506	4671	17.25198326866629727760482637677341700	10906	46.66579661052332284043586696498095989	22000	
5640	1.84030085242807328604897065815748647	2755	4.79876285449978912112101170350797474	4660	3.75974771834840071349503887176979333	4743	16.64044977526965496394950605463236570	10624	45.93649235430736155194608727470040321	22000	
5650	1.87839734083746945358939228754024953	2728	5.01902670922648841411728426464833319	4654	3.93932333611074003698604428791441023	4691	17.12170258992776794571000209543853998	10669	47.59915696053281664035239373333752155	22000	
5660	1.91498341391448634318805943621555343	2535	5.00054930833613386909064502106048167	4660	3.93761974381868196104505841503851116	4653	17.16516496816284842452660086564719677	10712	47.72015906867818557657301425933837891	22000	
5670	1.91365824635271364329014431859832257	2552	4.82686492393391386457324188086204231	4721	3.83317850889572797612458998628426343	4727	16.79161652341833033119655738119035959	10593	46.56322423536427379531232872977852821	22000	
5680	1.89472959377629091015649009932531044	2586	4.88128141763339495895479558384977281	4786	3.90000165801274212284965869912412018	4786	16.88243314752262946853988978546112776	10663	46.91914870901509004852414363995194435	22000	
5690	1.83663108002269437335485235962551087	2705	4.83974535280334983156080852495506406	4640	4.01492837849194472710223635658621788	4606	16.63359271858838894786458695307374001	10657	47.04598940467005263599276077002286911	22000	
5700	1.84994772730851342323887820384697989	2615	4.99872978243342913629021495580673218	4770	4.17427723964830388325708554475568235	4695	16.94726966266824419449221750255674124	10561	48.13169398054255765373454778455197811	22000	
5710	1.88058391191443541323735644255066290	2579	4.71438224139673600632249872433021665	4741	3.94869958210223970240804192144423723	4656	16.56235972019597113558120327070355415	10506	46.86875955208535771134847891516983509	22000	
5720	1.85429309383735207994448046520119533	2566	4.51193044679610189007235021563246846	4858	3.62569994955787722190621025220025331	4694	16.08330197397101102296801400370895863	10571	44.89804559137057538009685231372714043	22000	
5730	1.93009857168180043451854999148054048	2662	4.48244828700345898653267795452848077	4801	3.66937345712826168409037563833408058	4555	16.29504107878280905197243555448949337	10746	45.66280408500885101830135681666433811	22000	
5740	1.86622948653476394831329798762453720	2517	4.78107463714668146081976374262012541	4838	3.70379137589210216674473485909402370	4585	16.54988458031603215658833505585789680	10701	45.93560718983089685707454918883740902	22000	
5750	1.91800381511104656162558512733085081	2542	4.67691594292155521372933435486629605	4724	3.64873078774844028515644822618924081	4487	16.69975075178166079581387748476117849	10603	46.15747699008632309869426535442471504	22000	
5760	1.93350041941342487561428242770489305	2583	4.74870774348377810980537105933763087	4467	3.71742349787091619361945049604400992	4525	16.77337832949459794917856925167143345	10516	46.65195422283188264600539696402847767	22000	
5770	1.87567227047859375055338659876724705	2564	4.66653909076811146405816543847322464	4611	3.64375205375456445722193166147917509	4504	16.39858021210354976915368752088397741	10613	46.07217680255685365864337654784321785	22000	
5780	1.94039851732022539110289471864234656	2652	4.66036889399719278515021869679912925	4491	3.73896115176419030490251316223293543	4510	16.63016470115418243835847533773630857	10534	47.01676005797709478883916744962334633	22000	
5790	1.89172597224022953632527332956669852	2635	4.42650595696332160855490656103938818	4697	3.64112313668376508246637968113645911	4529	16.06685420910728367971387342549860477	10456	45.48706398606822176589048467576503754	22000	
5800	1.85921368003293996373770369245903566	2655	4.43691226559806395357554720249027014	4723	3.72043542688420725284004220156930387	4521	15.91850654592097491502045158995315433	10429	45.56438303470453377030935371294617653	22000	
5810	1.80842543587382942327224100154126063	2544	4.38494725192669942970269403303973377	4745	3.90760436809869737828648794675245881	4638	15.61656130853255497470399859594181180	10261	45.69688060927216355366908828727900982	22000	
5820	1.86135941402303295433284802129492164	2507	4.32122039175784333764340772177092731	4683	3.93228279767648336573415690509136766	4423	15.76451773396980193808758485829457641	10141	46.32030885527967711823293939232826233	22000	
5830	1.88766676471384631241789975319989026	2536	4.53654726238515859648714467766694725	4656	3.90209173629010042105846878257580101	4520	16.31064752533978534643210878130048513	10225	47.00709979386039094606530852615833282	22000	
5840	1.84220078035584888809239600959699601	2523	4.45255062027644310518326165038160980	4635	3.95441317233281086629403944243676960	4481	15.94476944530691930879129358800128102	10145	46.41407465493414719048814731650054455	22000	
5850	1.85659046790105830559980404359521344	2566	4.39814805998043212298398429993540049	4575	4.07607045104106990862646853202022612	4568	15.95597361675542735781618830515071750	10132	47.10416024141380830769776366651058197	22000	
5860	1.79140456469479825152291141421301290	2541	4.45262144483400756911350981681607664	4592	4.02322091052779207132061856100335717	4496	15.76134614200562289454410347389057279	10091	46.27157091033431868254410801455378532	22000	
5870	1.79582315592446062346709823032142594	2528	4.57163776011044120650694821961224079	4537	4.10895243299858403673852080828510225	4466	16.02405131389623704762925626710057259	10006	47.26114902671962880731371114961802959	22000	
5880	1.74217192271367649070157312962692231	2636	4.36846453194415129672734110499732196	4329	3.86864089657531362576037281542085111	4484	15.54524715609330876020521827740594745	9904	45.83804853409020552135189063847064972	22000	
5890	1.84491141865743091265983366611180827	2524	4.36817708286692774066750644124113023	4643	3.88443395694411508500820673361886293	4450	15.92559962428793518540715012932196259	9900	46.70364290191842826516221975907683372	22000	
5900	1.92087950508686722272955194057431072	2432	4.40959821375525073960943700512871146	4428	3.86959395992396038010951997421216220	4474	16.31532546897090441007094341330230236	9652	47.58191260821082124721215222962200642	22000	
5910	1.87270716868346354111452001234283671	2380	4.25558576068384653012799390126019716	4494	3.79337924244530944051234655489679426	4350	15.89269455316767576391612237785011530	9726	46.59939401778295575695665320381522179	22000	
5920	1.87943700130747171073153367615304887	2333	4.11252273229476728033660037908703089	4481	3.80353256868186928585373607347719371	4396	15.58967452005351539412458805600181222	9705	45.84008293541693035422213142737746239	22000	
5930	1.99080425071370314960006453475216404	2442	4.31262365598191355076096442644484341	4404	3.86833559116096914465288136852905154	4465	16.32603334718207577225257409736514091	9634	47.23624683923105038729772786609828472	22000	
5940	1.96290216641138415276657269714633003	2306	4.26934053515845945980800024699419737	4466	4.04512627481704889476077369181439281	4469	16.13054905678487216391658876091241837	9706	47.50468680050835956762966816313564777	22000	
5950	2.11079033702624929702551526133902371	2374	4.26353405450594280523546331096440554	4271	3.97688384808483119670086125552188605	4345	16.57933909719599441245918569620698690	9886	48.06318433927003752614837139844894409	22000	
5960	1.97452456603153891911972550587961450	2352	4.20151167463013397451732089393772185	4219	3.92337802875378072187118050351273268	4444	16.01302731486854469267200329340994358	9812	46.99773109651847136092328582890331745	22000	
5970	1.98952084993976341387167394714197144	2364	4.08815464938929551408364204689860344	4210	3.88394773150725836075025654281489551	4478	15.86170512162138912515274569159373641	9730	46.65236603519510794058078317902982235	22000	
5980	2.06370298179057831688965052308049053	2517	4.16873748009888167587178031681105494	4112	3.92359639161054518652349543117452413	4492	16.26860611173506399040888936724513769	9721	47.46743059279532417349400930106639862	22000	
5990	2.06528316401793876622150492039509118	2457	4.23171389637273964723362951190210879	4158	3.85910946274295030278267404355574399	4395	16.40732725882518394655562588013708591	9723	47.69967323394136826664180262014269829	22000	
6000	1.97454570631254155976819220086326823	2502	4.23328673084187379060949751874431968	4093	3.66755276912696803748303864267654717	4436	16.03455603903906379059662867803126574	9818	46.40128885033860939302030601538717747	22000	
6010	2.04606112774863291292604117188602686	2411	4.08749060376644735015361220575869083	4089	3.80427105400694243186876519757788628	4409	16.12169693278125137680945044849067926	9613	47.09228822195782271364805637858808041	22000	
6020	1.99997555999744736077161633147625253	2452	3.95368561530528772607340215472504497	4078	3.81339232148672646616205383907072246	4358	15.75876383575733896691417612601071596	9546	46.62399850563888037413562415167689323	22000	
6030	1.90139006792844345028470343095250428	2485	3.90261259088523937421655318757984787	4094	3.88783772855532028245306719327345490	4321	15.25121181530821878880033182213082910	9610	46.16367868553525255492786527611315250	22000	
6040	2.01481454141213456310310903063509613	2383	3.93026281568295399182488836231641471	4075	3.86571539666344499153183278394863009	4371	15.68681022965299831639640615321695805	9636	47.14156398762577993011291255243122578	22000	
6050	1.98143586714869801568283946835435927	2346	3.94281370361228811205478450574446470	4010	3.77236492591911076743826924939639866	4431	15.57148368138438598862194339744746685	9484	46.42009512625438105715147685259580612	22000	
6060	1.95221892128627994011935697926674038	2555	3.79233212513508455288047116482630372	4014	3.68250542166320071757468213036190718	4408	15.15562659394790578915035439422354102	9463	45.43988786405395785550354048609733582	22000	
6070	1.99010765117425747483537179505219683	2429	3.78467653814897175834630616009235382	3958	3.84730379387582210881646460620686412	4329	15.34014238764789794799980882089585066	9321	46.31304371321158441787702031433582306	22000	
6080	2.01669515590919878889053507009521127	2476	3.82893308359271067331519589060917497	4000	3.87354000579570278972596497624181211	4280	15.44471218610217277955598547123372555	9506	46.52501313812937411285020061768591404	22000	
6090	2.10971345819609679139716718054842204	2467	3.90041027406155471624060737667605281	3936	3.87930020501119132703138348006177694	4345	15.92035859513056550440524006262421608	9565	47.08743511580388485526782460510730743	22000	
6100	2.09242709798407400256792243453674018	2406	3.78093807175816376542343277833424509	3981	4.00404434523671159951163645018823445	4349	15.62938759543102129612179851392284036	9453	47.14794807048462388365805963985621929	22000	
6110	2.12075544502275548097713908646255732	2324	3.73060776315674003100752997852396220	4005	3.95144580035096382175652252044528723	4398	15.44262714806185421423379011685028672	9454	46.67445420440400738470998476259410381	22000	
6120	2.08093160022327872127334558172151446	2425	3.57057596853782177603875425120349973	3917	3.82019588285129962912378687178716063	4419	15.10094721940047790553762752097100019	9313	45.89696975456733696319133741781115532	22000	
6130	2.03956561748625997410044874413870275	2355	3.72672338581400541812627125182189047	3988	3.93954097223832677698851512104738504	4345	15.19118889058391630442201858386397362	9449	46.39760507995504212885862216353416443	22000	
6140	2.10299051590031593761409567377995700	2305	3.73251125338662870234429647098295391	3901	3.83899170926273836101927372510544956	4311	15.51607049682440653270987240830436349	9298	46.83882393137137256644564331509172916	22000	
6150	2.07677365355126486434755861409939826	2335	3.79953284443643690693193093466106802	3952	3.98053690982020391686546645360067487	4322	15.53786874920737304250906163360923529	9347	47.30866226870285373706792597658932209	22000	
