iteration	C_ANC cs	C_ANC nc	C_ANC_A cs	C_ANC_A nc	C_ANC_B cs	C_ANC_B nc	C_ANC_A->B ms	C_ANC_A->B nm	C_ANC_B->A ms	C_ANC_B->A nm	C_ROOT cs	C_ROOT nc	C_ROOT_A cs	C_ROOT_A nc	C_ROOT_B cs	C_ROOT_B nc	C_ROOT_C cs	C_ROOT_C nc	C_ROOT_A->B ms	C_ROOT_A->B nm	C_ROOT_B->A ms	C_ROOT_B->A nm	C_ROOT_A->C ms	C_ROOT_A->C nm	C_ROOT_C->A ms	C_ROOT_C->A nm	C_ROOT_B->C ms	C_ROOT_B->C nm	C_ROOT_C->B ms	C_ROOT_C->B nm	
7580	2.64941900589653123176958615658804774	3401	2.25358662512369178898552490863949060	2274	3.21442647577143780779351800447329879	3350	2.28904437624537360207455094496253878	2027	0.00000000000000000000000000000000000	0	16.72420300256426273222132294904440641	13190	2.25358662512369178898552490863949060	2274	3.21442647577143780779351800447329879	3350	3.08767997156282891779710553237237036	3186	7.02064409984066895020760057377628982	4552	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7590	2.65206973691944902782324788859114051	3474	2.22915296109640603816615112009458244	2245	3.24857056753200090781774633796885610	3287	2.29195637405419239129855668579693884	1982	0.00000000000000000000000000000000000	0	16.68782060699697922245832160115242004	13231	2.22915296109640603816615112009458244	2245	3.24857056753200090781774633796885610	3287	3.02886584902391353679718122293706983	3237	7.00587669249275180050062772352248430	4420	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7600	2.68487030473715604372841880831401795	3533	2.15262171935195434357979138439986855	2186	3.06835570171224514268715211073867977	3180	2.15247941566412981373446200450416654	1966	0.00000000000000000000000000000000000	0	16.70281526826788009998381312470883131	13419	2.15262171935195434357979138439986855	2186	3.06835570171224514268715211073867977	3180	2.82999293512821159524150971265044063	3215	6.56427510828572202683517389232292771	4364	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7610	2.70065769396650257050396248814649880	3722	2.15875206885094828024307389569003135	2160	3.17916907260876335783450485905632377	3062	2.19513769879422193653795147838536650	2013	0.00000000000000000000000000000000000	0	16.85706256312798601015856547746807337	13626	2.15875206885094828024307389569003135	2160	3.17916907260876335783450485905632377	3062	2.95471713990186346521227278572041541	3152	6.70636675829458628328438862808980048	4492	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7620	2.81619775066192268297982082003727555	3524	2.23075653288160902221193282457534224	2150	3.08208154821371582698930069454945624	3249	2.19770360119988605873686537961475551	1918	0.00000000000000000000000000000000000	0	17.00656629826049837106438644696027040	13408	2.23075653288160902221193282457534224	2150	3.08208154821371582698930069454945624	3249	2.91084212038981471337706352642271668	3193	6.70591655349869952829067187849432230	4278	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7630	2.89912084855187357490535760007333010	3494	2.21390136342357068954811438743490726	2207	3.03749185128946219691670194151811302	3257	2.19704597524899858385083462053444237	1927	0.00000000000000000000000000000000000	0	17.60646458797949165386853564996272326	13331	2.21390136342357068954811438743490726	2207	3.03749185128946219691670194151811302	3257	2.93997859837992958631502915523014963	3205	6.72750200362250616592518781544640660	4326	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7640	2.92421935502360552661116344097536057	3501	2.16129659865213463731947740598116070	2253	3.13032908506440543661142328346613795	3189	2.20521150407122012992999771086033434	1943	0.00000000000000000000000000000000000	0	17.29084487380868750960871693678200245	13348	2.16129659865213463731947740598116070	2253	3.13032908506440543661142328346613795	3189	2.97978873416865663870112257427535951	3210	6.75813385345804640280675812391564250	4302	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7650	3.03522333214942507950695471663493663	3418	2.21256538511783240608110645553097129	2269	3.10038285066634067277391295647248626	3205	2.21773553998092065597802502452395856	1873	0.00000000000000000000000000000000000	0	17.60882966889760936624043097253888845	13362	2.21256538511783240608110645553097129	2269	3.10038285066634067277391295647248626	3205	2.95606717944485408722243846568744630	3164	6.78513809560639735707354702753946185	4190	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7660	3.01346779886622506694493495160713792	3680	2.12605604001745573938819688919465989	2155	3.04750522772626997181077967979945242	2983	2.13768521010083523137268457503523678	1944	0.00000000000000000000000000000000000	0	17.51301446181946985802824201527982950	13721	2.12605604001745573938819688919465989	2155	3.04750522772626997181077967979945242	2983	2.91548285780885629847603013331536204	3141	6.54886139845960002503488794900476933	4344	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7670	2.94890060260706876604785975359845906	3484	2.10783866455693047470276724197901785	2336	3.05581866265583546038442364078946412	3195	2.15276565876999859128204661828931421	1906	0.00000000000000000000000000000000000	0	17.64755458555028155842592241242527962	13343	2.10783866455693047470276724197901785	2336	3.05581866265583546038442364078946412	3195	2.92305628836724151753401201858650893	3126	6.60646763613385168412150960648432374	4234	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7680	2.98202078963109551423826815153006464	3333	2.10417800203037330675215343944728374	2242	2.94881778101947622516831870598252863	3225	2.11355453887216437891538589610718191	1885	0.00000000000000000000000000000000000	0	17.60395269418468799926813517231494188	13457	2.10417800203037330675215343944728374	2242	2.94881778101947622516831870598252863	3225	2.94170218033244657007685418648179621	3076	6.51486663974681423638912747264839709	4136	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7690	3.10119078101415812653840475832112134	3412	2.18487606057076622079193839454092085	2206	2.94064560984575518176598052377812564	3254	2.14827967169432998417732960660941899	1892	0.00000000000000000000000000000000000	0	18.12335608074103276976529741659760475	13492	2.18487606057076622079193839454092085	2206	2.94064560984575518176598052377812564	3254	2.96466426905302871119829433155246079	3048	6.61174119609771349104221371817402542	4194	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7700	3.02920127478674983123596575751435012	3543	2.13087142233503801236338404123671353	2227	3.00206695511964349876166124886367470	3165	2.13365009781469217031713014876004308	1873	0.00000000000000000000000000000000000	0	17.74075323180353080942950327880680561	13503	2.13087142233503801236338404123671353	2227	3.00206695511964349876166124886367470	3165	2.94140063110877392205111391376703978	3105	6.55739599564952335697398666525259614	4100	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7710	3.15759417033112921302517861477099359	3579	2.16198453973132176386684477620292455	2139	2.98027992307439593133722155471332371	3108	2.12352545807119241771943052299320698	1802	0.00000000000000000000000000000000000	0	17.89285060954517092568494263105094433	13700	2.16198453973132176386684477620292455	2139	2.98027992307439593133722155471332371	3108	2.88465816839896627143957630323711783	3053	6.50079947535854429929713660385459661	4026	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7720	3.15802785300118804556745999434497207	3529	2.18984028006251385534142173128202558	2147	2.95590292567504953069601469906046987	3103	2.13165437311586725144252341124229133	1837	0.00000000000000000000000000000000000	0	18.35771972948543151460398803465068340	13672	2.18984028006251385534142173128202558	2147	2.95590292567504953069601469906046987	3103	2.86812221704028447177847738203126937	3078	6.51822080094643840908474885509349406	4080	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7730	3.21476182893737627566110859334003180	3340	2.13897968106044222835748769284691662	2159	2.88646801274340125686990177200641483	3140	2.08646579892577177517409836582373828	1842	0.00000000000000000000000000000000000	0	18.39700557675028491644297901075333357	13735	2.13897968106044222835748769284691662	2159	2.88646801274340125686990177200641483	3140	2.88162040694316123889962000248488039	2966	6.40967515731324954941783289541490376	4126	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7740	3.18839240147341351772070083825383335	3221	2.14580868182583195391543995356187224	2278	2.97019421327922472642057982739061117	3224	2.13297412916772488600258839142043144	1808	0.00000000000000000000000000000000000	0	18.36703723052685788275084632914513350	13493	2.14580868182583195391543995356187224	2278	2.97019421327922472642057982739061117	3224	2.93254935303981500993586450931616127	3005	6.55503027262276471986979231587611139	4068	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7750	3.15811648199186789653936102695297450	3269	2.05446585502266021450168409501202404	2341	2.89841615104946770387073229358065873	3110	2.07301736512150247548902370908763260	1805	0.00000000000000000000000000000000000	0	17.88814356729577070836967322975397110	13480	2.05446585502266021450168409501202404	2341	2.89841615104946770387073229358065873	3110	2.82693635200496817816429029335267842	3069	6.36541721604113419630266434978693724	4122	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7760	3.22703747670162988114839208719786257	3242	2.06578376422715992433154497120995075	2373	2.95356447116572784494792358600534499	3106	2.09374170328832409637698219739831984	1817	0.00000000000000000000000000000000000	0	18.09308809511992421903414651751518250	13401	2.06578376422715992433154497120995075	2373	2.95356447116572784494792358600534499	3106	2.76995991464239965651472630270291120	3120	6.39789622749536501800093901692889631	4112	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7770	3.26929403397145357246245112037286162	3241	2.11636752020581697664169951167423278	2421	2.96934510031426723841718740004580468	3033	2.11873451946775315235527159529738128	1671	0.00000000000000000000000000000000000	0	18.40102500515717309781393851153552532	13582	2.11636752020581697664169951167423278	2421	2.96934510031426723841718740004580468	3033	2.84160169830663100754009064985439181	2964	6.48776831534764664155545688117854297	3788	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7780	3.33244804662209226364666392328217626	3299	2.16069797208691483092479757033288479	2229	3.01005427173377970717638163478113711	3137	2.14404401727913462849528514198027551	1756	0.00000000000000000000000000000000000	0	18.30961944813651243180174787994474173	13582	2.16069797208691483092479757033288479	2229	3.01005427173377970717638163478113711	3137	2.85020143328948138972123160783667117	3052	6.54677200810994186497282498748973012	3826	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7790	3.33469683505404113077474903548136353	3400	2.15552365043508364905733287741895765	2203	2.96195937395978381445615923439618200	3066	2.11070962201461487239839698304422200	1748	0.00000000000000000000000000000000000	0	18.29012576062022077394431107677519321	13672	2.15552365043508364905733287741895765	2203	2.96195937395978381445615923439618200	3066	2.81898138720181945515719235118012875	3059	6.44484553794667291981568268965929747	3840	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7800	3.36770111519027093294198493822477758	3246	2.14889726252730017819203567341901362	2223	2.92581295167858757011458692431915551	3157	2.10916979809234117482219517114572227	1767	0.00000000000000000000000000000000000	0	18.57751497934704687509110954124480486	13566	2.14889726252730017819203567341901362	2223	2.92581295167858757011458692431915551	3157	2.87578409364251319502159276453312486	3054	6.47121655642995552426555150304920971	3894	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7810	3.38396530135263740035611590428743511	3280	2.21486336517860049610817441134713590	2270	3.00868611378164052538863870722707361	3055	2.15793184525660386441359150921925902	1693	0.00000000000000000000000000000000000	0	18.50416303534408157815960294101387262	13663	2.21486336517860049610817441134713590	2270	3.00868611378164052538863870722707361	3055	2.87360848896815168629359504848252982	3012	6.58932143188692975854792166501283646	3838	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7820	3.23024734877489905215952603612095118	3335	2.25226269434982073747164577071089298	2261	3.10414398127908031099764230020809919	2980	2.21821773923335729961081597139127553	1729	0.00000000000000000000000000000000000	0	17.70206106625155584310959966387599707	13621	2.25226269434982073747164577071089298	2261	3.10414398127908031099764230020809919	2980	2.92188959524459246352989794104360044	3138	6.75535080049774805388551612850278616	3990	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7830	3.14433561437639497171403490938246250	3423	2.26440195684114087271154858171939850	2209	3.00431132195965089337619247089605778	3068	2.19401300926926889900414607836864889	1727	0.00000000000000000000000000000000000	0	17.58808304522689169857585511635988951	13564	2.26440195684114087271154858171939850	2209	3.00431132195965089337619247089605778	3068	2.86054727267417829850160160276573151	3159	6.67245646732047159588319118483923376	3962	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7840	3.05558004694567797443482959351968020	3655	2.19738217805085556122435264114756137	2228	2.90616281737033954613025343860499561	3016	2.10436592390759846793457654712256044	1579	0.00000000000000000000000000000000000	0	17.55657415012958821876054571475833654	13674	2.19738217805085556122435264114756137	2228	2.90616281737033954613025343860499561	3016	2.75902965702478342180370418645907193	3082	6.40140131555827096576649637427181005	3568	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7850	3.25342190055284108396449482825119048	3660	2.26511972969431507607396270032040775	2100	3.02121938018031954698017216287553310	2880	2.15595778622826594883576944994274527	1709	0.00000000000000000000000000000000000	0	18.15075650594734568699095689225941896	13887	2.26511972969431507607396270032040775	2100	3.02121938018031954698017216287553310	2880	2.80914501725125820286166344885714352	3133	6.54051671430747827429286189726553857	3822	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7860	3.14653223162862349937540784594602883	3529	2.23633264609345872031553881242871284	2163	2.97977382669122681235762684082146734	2974	2.14994689222291945895904063945636153	1668	0.00000000000000000000000000000000000	0	18.15487602043753057046160392928868532	13749	2.23633264609345872031553881242871284	2163	2.97977382669122681235762684082146734	2974	2.86271667826785281008028505311813205	3114	6.55424775552383298560243929387070239	3620	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7870	3.03546844602678778102244905312545598	3448	2.13754991178000697260586093761958182	2114	2.91722227545605017340335507469717413	3142	2.09208492306998694587605314154643565	1800	0.00000000000000000000000000000000000	0	18.06980622855856211117497878149151802	13628	2.13754991178000697260586093761958182	2114	2.91722227545605017340335507469717413	3142	2.83442215837385003140980188618414104	3116	6.40599929816766255896709481021389365	3928	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7880	3.18430640065961556572915469587314874	3597	2.15619530153305127839757915353402495	2121	2.87241726978788625146421509271021932	3030	2.08589705677550885098980870679952204	1790	0.00000000000000000000000000000000000	0	18.52300971461066581014165421947836876	13789	2.15619530153305127839757915353402495	2121	2.87241726978788625146421509271021932	3030	2.85852034251098796602263973909430206	3060	6.39790005458526778170380566734820604	3878	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7890	3.08695029017268307569565877201966941	3648	2.02995856740214897229179769055917859	2258	2.91006915210909822278040337550919503	2926	2.04971662256096376353298182948492467	1774	0.00000000000000000000000000000000000	0	18.19530387019581851859584276098757982	13744	2.02995856740214897229179769055917859	2258	2.91006915210909822278040337550919503	2926	2.84395292665632659634411538718268275	3072	6.30275582281354296299014094984158874	3806	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7900	3.12428851286347519788932913797907531	3546	2.08843108374732988608002415276132524	2209	2.95156316142287611370420563616789877	2974	2.08920355625275089295200814376585186	1820	0.00000000000000000000000000000000000	0	18.30208566430490790821750124450773001	13758	2.08843108374732988608002415276132524	2209	2.95156316142287611370420563616789877	2974	2.91587119907908753901892850990407169	3059	6.42941365544147824806486823945306242	3918	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7910	3.16763573412705490284224651986733079	3671	2.11201913645077476999745158536825329	2158	3.00053638191655869249530041997786611	2910	2.11122736777642217020911630243062973	1823	0.00000000000000000000000000000000000	0	18.54183964881847046513030363712459803	13878	2.11201913645077476999745158536825329	2158	3.00053638191655869249530041997786611	2910	2.94805588288116338091526813514064997	3054	6.49386244008041479958137642825022340	3874	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7920	3.14789826381489179496497854415792972	3649	2.04273584791449991371337091550230980	2148	2.88118593951021129129230757826007903	2932	2.03847477653266206942817007075063884	1840	0.00000000000000000000000000000000000	0	18.43437281297039476157806348055601120	13894	2.04273584791449991371337091550230980	2148	2.88118593951021129129230757826007903	2932	2.89394202194103122849355713697150350	3026	6.28950525444791885831818945007398725	3870	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7930	3.13797069838807152208914885704871267	3748	2.11787615342343471525055065285414457	2023	2.94963192483279446065580486902035773	2983	2.09303964886345017504254428786225617	1832	0.00000000000000000000000000000000000	0	18.30703336445889561900912667624652386	13892	2.11787615342343471525055065285414457	2023	2.94963192483279446065580486902035773	2983	2.91881029640507883016198320547118783	3102	6.43322585440782201970932874246500432	3868	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7940	3.19453495498717687794965058856178075	3664	2.10674388655406108483703064848668873	2040	2.92477420551537603543579280085396022	2941	2.08004780409271639030066580744460225	1837	0.00000000000000000000000000000000000	0	18.63025510425842057316003774758428335	13943	2.10674388655406108483703064848668873	2040	2.92477420551537603543579280085396022	2941	2.91439989664772403088477403798606247	3076	6.39785084080060517663923747022636235	3858	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7950	2.96454960265314193534891273884568363	3717	2.10981314570682654263578115205746144	2135	3.04605848791091649019335818593390286	2910	2.13139317118961812980160175357013941	1760	0.00000000000000000000000000000000000	0	17.86733273037952329787003691308200359	13880	2.10981314570682654263578115205746144	2135	3.04605848791091649019335818593390286	2910	2.98561784947932640221779365674592555	3075	6.55965025720846917067774484166875482	3658	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7960	3.00435332193061555017266073264181614	3640	2.18355620893818436201172517030499876	2093	3.05770711728274413587769231526181102	3079	2.17155838880612028773953170457389206	1801	0.00000000000000000000000000000000000	0	18.05059462727203012377685809042304754	13690	2.18355620893818436201172517030499876	2093	3.05770711728274413587769231526181102	3079	2.96897985259113328382341023825574666	3138	6.65919496985635639418887876672670245	3742	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7970	2.94994226490536259888131098705343902	3754	2.20373912326008225548434893426019698	2077	3.05628594134840714247047799290157855	2963	2.16513824525075282423358657979406416	1716	0.00000000000000000000000000000000000	0	17.47225119213539912266242026817053556	13906	2.20373912326008225548434893426019698	2077	3.05628594134840714247047799290157855	2963	2.97519765017974080478779796976596117	3054	6.63886823571759610018716557533480227	3554	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7980	2.99029856736129362460019365244079381	3780	2.16189898066038121982046504854224622	2005	3.06933759090760549526066824910230935	3004	2.14960345941946595615945625468157232	1775	0.00000000000000000000000000000000000	0	18.07892667842154210688931925687938929	13956	2.16189898066038121982046504854224622	2005	3.06933759090760549526066824910230935	3004	2.97718270247658622906783421058207750	3035	6.59774327762205192726696623140014708	3678	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
7990	2.98647106510660798051048914203420281	3754	2.18785316050882450156223058002069592	2092	3.12091437764383261566081273485906422	3001	2.18698260495015217586001199379097670	1738	0.00000000000000000000000000000000000	0	17.92899426349428537719177256803959608	13782	2.18785316050882450156223058002069592	2092	3.12091437764383261566081273485906422	3001	2.95868417449952136877300290507264435	3125	6.69077437548391085186949567287229002	3610	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
8000	2.85148139682398271688157365133520216	3726	2.22248880727285813563298688677605242	2138	3.12392205236834596959738519217353314	2928	2.19043985404780272574498667381703854	1691	0.00000000000000000000000000000000000	0	17.70166422872861033965818933211266994	13852	2.22248880727285813563298688677605242	2138	3.12392205236834596959738519217353314	2928	2.96716195662807269428640211117453873	3082	6.69540861780023721649968138081021607	3502	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
8010	2.96786586486612957713759897160343826	3688	2.20596191378622652479180032969452441	2209	3.24304036673201467877447612409014255	2888	2.24094992833225292727661326352972537	1739	0.00000000000000000000000000000000000	0	18.11739460598189310758243664167821407	13847	2.20596191378622652479180032969452441	2209	3.24304036673201467877447612409014255	2888	3.05323895471052386696442226821091026	3056	6.86395452281495987989501372794620693	3588	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
8020	2.96239787633753381967949280806351453	3755	2.17621292859196868718640871520619839	2272	3.05563570074586809965921929688192904	2944	2.17331658744170885810831350681837648	1584	0.00000000000000000000000000000000000	0	17.76847001380979307327834249008446932	13834	2.17621292859196868718640871520619839	2272	3.05563570074586809965921929688192904	2944	3.01336510463557649686094919161405414	2950	6.68486633441441124858783950912766159	3264	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
8030	2.87591776433361223652696025965269655	3784	2.23315661818054111975584419269580394	2237	3.11852603087338442477971511834766716	2994	2.20721104365979092776228753791656345	1594	0.00000000000000000000000000000000000	0	17.72388127928357093310296477284282446	13758	2.23315661818054111975584419269580394	2237	3.11852603087338442477971511834766716	2994	3.00607228251474900559969682944938540	3011	6.76193845778648050526271617854945362	3256	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
8040	3.10251476491289457371181015332695097	3590	2.17981761068793833402423842926509678	2213	3.07889237458308429040698683820664883	2962	2.18421806713518629194936693238560110	1597	0.00000000000000000000000000000000000	0	18.50500640009936148544511524960398674	13850	2.17981761068793833402423842926509678	2213	3.07889237458308429040698683820664883	2962	2.99348538630544913630160408501978964	2975	6.70742007034109466445670477696694434	3262	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
8050	2.95940997133048222522688774915877730	3623	2.17148869724896709243466830230318010	2183	2.97756147394693160279643961985129863	3078	2.14361827746062028055007431248668581	1624	0.00000000000000000000000000000000000	0	17.86037086268776619135678629390895367	13682	2.17148869724896709243466830230318010	2183	2.97756147394693160279643961985129863	3078	2.99174629638754074889561707095708698	3057	6.60196706126538934711334150051698089	3316	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
8060	2.92489394896541732293826498789712787	3564	2.22125106440082298320248810341581702	2146	2.97883721724389660678866675880271941	3071	2.17249652234384571514169692818541080	1604	0.00000000000000000000000000000000000	0	17.75818434548627422486788418609648943	13727	2.22125106440082298320248810341581702	2146	2.97883721724389660678866675880271941	3071	2.98333553440344045881715828727465123	3056	6.67152486945816569630096637411043048	3290	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
8070	2.87632268056348561202639757539145648	3702	2.27180632659231829251211820519529283	2132	2.99047672846829382109490325092338026	2957	2.17970743621628049169203222845681012	1539	0.00000000000000000000000000000000000	0	17.39655763568298141308332560583949089	13812	2.27180632659231829251211820519529283	2132	2.99047672846829382109490325092338026	2957	2.95304097110084207145064283395186067	3099	6.67016511487198027197109695407561958	3154	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	0.00000000000000000000000000000000000	0	
