,ref_gene_likelihood,hyp_gene_likelihood,hm_data_likelihood,rbf_ratio
76255,5558.582064094837,5587.947693192283,140086.29535704883,-29.36562909744589
76257,5513.147117476255,5545.514137373973,140086.87892821582,-32.36701989771882
76259,5504.918670200817,5552.8795630497625,140064.06547574853,-47.96089284894515
76261,5567.842439505813,5593.419636888228,140069.31710818442,-25.57719738241485
76263,5480.003763691804,5506.13188787241,140091.93184562906,-26.128124180605482
76265,5475.861982261036,5531.347953179879,140068.21423009725,-55.48597091884312
76267,5534.448111704828,5577.293175236989,140068.95995091877,-42.845063532160566
76269,5491.8232183778355,5507.458967484446,140081.85622842953,-15.635749106610092
76271,5489.999596873511,5520.655646447442,140074.34523979644,-30.65604957393134
76273,5501.62117614912,5533.31077588885,140071.39818623208,-31.6895997397296
76275,5465.461256316976,5508.890212300405,140059.56878856898,-43.42895598342966
76277,5396.3319396194765,5431.299963143071,140070.69264793064,-34.96802352359464
76279,5459.531483625057,5515.3924454674725,140072.72291231834,-55.860961842415236
76281,5469.369590532745,5504.828756011296,140063.30112718584,-35.45916547855086
76283,5405.0206154444695,5440.438797588809,140073.63763538777,-35.41818214433988
76285,5511.110834146744,5570.2742464476605,140074.6754846665,-59.16341230091621
76287,5487.386071307717,5541.3870844701305,140073.03454785308,-54.001013162413074
76289,5492.127762896743,5548.967336613162,140081.89395772456,-56.83957371641918
76291,5494.15040092112,5533.963485998858,140065.52012851986,-39.813085077737924
76293,5456.8055492451895,5498.409561660374,140078.89334227637,-41.604012415184116
76295,5484.938909068478,5520.453832442347,140068.30459711663,-35.51492337386935
76297,5513.00747337879,5523.349942937233,140079.4997742315,-10.342469558443554
76299,5480.318895887555,5503.877288214018,140083.41060574594,-23.558392326463036
76301,5432.575662420249,5456.1834256617885,140073.0998788735,-23.607763241539942
76303,5501.326366435069,5525.4038023327885,140055.7804236549,-24.077435897719624
76305,5535.40569244504,5551.398962954176,140077.80978850846,-15.993270509135982
76307,5568.026705062967,5593.7310485887865,140056.25049684916,-25.70434352581924
76309,5524.652651484745,5558.016150606302,140059.49218715643,-33.36349912155765
76311,5519.569485168307,5548.370721778191,140084.92481146118,-28.801236609883745
76313,5506.404442515304,5562.841039602063,140069.55404069572,-56.43659708675841
76315,5482.617936119761,5510.446937324971,140079.8984575611,-27.82900120521026
76317,5510.250618444796,5535.542618967243,140062.89864025844,-25.29200052244687
76319,5480.3594942327145,5523.9369682402785,140060.3947281328,-43.57747400756398
76321,5413.5194412569945,5467.434388427618,140070.85089202403,-53.914947170623236
76323,5429.948618414752,5463.902053456929,140068.5224673941,-33.95343504217726
76325,5420.245980982423,5465.718410281931,140072.38377171138,-45.472429299507894
76327,5406.848300239558,5448.262103565619,140077.97898648996,-41.4138033260615
76329,5389.113857536629,5439.453118457894,140073.38123519594,-50.33926092126421
76331,5400.005603551836,5448.852971159531,140060.5700723198,-48.84736760769465
76333,5363.859252317817,5396.723421756587,140060.02844669952,-32.86416943877066
76335,5407.751326999491,5443.310778006476,140082.13247944176,-35.559451006985
76337,5410.17694621048,5467.888460451476,140070.47063105836,-57.71151424099571
76339,5507.034690246502,5529.508901486931,140081.8800922783,-22.474211240429213
76341,5462.670527194092,5511.208695116775,140072.327901383,-48.53816792268299
76343,5465.653987742133,5509.565462894126,140091.6384612995,-43.91147515199282
76345,5432.816672681345,5486.06270881559,140077.94252979837,-53.246036134244605
76347,5454.547554022123,5498.7406082377975,140078.21964411027,-44.19305421567424
76349,5457.416374114326,5499.888941536714,140087.16659975424,-42.47256742238824
76351,5376.040367851525,5405.8920551380725,140062.60751421825,-29.85168728654753
76353,5417.989369708015,5425.337444431848,140080.30976455106,-7.348074723832724
76355,5407.0720255363085,5423.160541569759,140060.73345633261,-16.088516033450105
76357,5351.195850180939,5359.457003620598,140067.13048488522,-8.26115343965921
76359,5304.622522224768,5310.056775386357,140075.57439117372,-5.434253161589368
76361,5312.455485528313,5322.061424700659,140069.3385976704,-9.605939172345643
76363,5311.0792074085675,5316.446477496677,140063.7166574094,-5.367270088109763
76365,5319.615521781535,5342.668542605972,140061.24871059548,-23.053020824437226
76367,5346.549509325088,5367.3597879371955,140084.39976522955,-20.81027861210714
76369,5401.64479554858,5444.727671849161,140042.51049531778,-43.08287630058112
76371,5294.451088568928,5335.761754245263,140079.4621629185,-41.31066567633479
76373,5386.395415594506,5424.4013867756275,140041.698879699,-38.00597118112182
76375,5358.32781914989,5401.822256382115,140063.55941269055,-43.4944372322243
76377,5411.02062581998,5464.569210482385,140084.88251510912,-53.54858466240512
76379,5430.369829796943,5477.120490806758,140058.1563089177,-46.7506610098153
76381,5467.0888780669475,5531.473342467507,140079.27936200914,-64.38446440055941
76383,5481.201658088207,5552.321606520794,140083.4816277518,-71.11994843258708
76385,5469.52266163817,5500.121409789164,140072.34979451873,-30.598748150994652
76387,5440.431394127885,5457.61910155474,140087.50411309878,-17.187707426855013
76389,5453.516275600353,5454.727087368113,140084.2680303739,-1.2108117677598784
76391,5496.999351513599,5520.491998859681,140080.40537079077,-23.492647346081867
76393,5408.419832972542,5448.540021425899,140084.64192742296,-40.120188453356604
76395,5511.498615388776,5534.026591546483,140074.94475230871,-22.5279761577076
76397,5460.164355220562,5496.663696693286,140071.81244649587,-36.499341472723245
76399,5509.200174461102,5542.89577257857,140043.8662321336,-33.69559811746876
76401,5543.569992943398,5584.128692735712,140063.23392875842,-40.558699792314655
76403,5530.131489783354,5554.546810371072,140062.10109799646,-24.41532058771827
76405,5481.796544795427,5496.31396840801,140064.68319061055,-14.517423612583116
76407,5513.311384103225,5526.925704417664,140081.36995337857,-13.614320314439283
76409,5505.387576603635,5513.309278784959,140069.29809019738,-7.921702181323781
76411,5552.6354301288275,5567.247090550052,140087.8778657946,-14.61166042122477
76413,5549.9622457850355,5562.3104115641045,140069.10739060226,-12.34816577906895
76415,5464.568243559935,5480.662156510283,140092.82552586414,-16.093912950348567
76417,5478.897242286757,5493.179481164319,140073.20768887585,-14.282238877562122
76419,5417.260142835855,5436.015986822689,140081.87199930035,-18.755843986834407
76421,5395.052130125965,5411.017342786916,140072.11395736696,-15.965212660950783
76423,5421.462125468088,5437.375195683446,140081.5230766814,-15.913070215357948
76425,5345.764984051608,5367.407136514204,140063.40115813297,-21.642152462595732
76427,5367.916169676058,5381.399819697488,140089.49158294956,-13.48365002142964
76429,5412.186503546787,5432.374454279925,140062.71055433716,-20.187950733137768
76431,5418.820421432587,5427.663225688883,140068.88463096836,-8.842804256296404
76433,5506.5932682674975,5513.321989743272,140064.66385468483,-6.728721475774364
76435,5504.049019101627,5509.25821187053,140062.4140625206,-5.209192768903449
76437,5421.595823291541,5446.228183568221,140068.11153459302,-24.63236027667972
76439,5459.829895096937,5472.228811328153,140051.89153615868,-12.39891623121548
76441,5413.6113643298995,5437.920551497461,140051.57841979223,-24.309187167561504
76443,5366.092856179675,5395.481785069773,140078.97142518952,-29.388928890097304
76445,5367.396591518462,5394.542227960251,140055.5685397392,-27.145636441789065
76447,5417.725366693447,5439.29757046624,140063.27786365914,-21.572203772793728
76449,5408.581205506172,5421.037013055553,140057.03455035764,-12.455807549380552
76451,5401.661203206242,5424.1429726180195,140045.69871646934,-22.48176941177735
76453,5441.370223505595,5482.844049184263,140070.01109334995,-41.47382567866771
76455,5416.737360395123,5458.120472556097,140066.14983039314,-41.38311216097463
76457,5351.929810387063,5408.1995418956185,140069.5935065313,-56.269731508555196
76459,5391.947586184733,5446.543320453027,140050.53368179005,-54.59573426829411
76461,5393.726445373358,5463.6583516461815,140071.9354365933,-69.93190627282365
76463,5431.379308180494,5463.2368942629255,140066.54352271097,-31.857586082431226
76465,5391.094972709588,5427.980573201814,140063.64680182884,-36.88560049222633
76467,5398.307189342324,5424.10660273957,140068.42406278997,-25.7994133972461
76469,5409.996532789094,5452.128218157916,140073.28695140744,-42.13168536882222
76471,5439.454975232323,5488.970670737644,140068.088345369,-49.515695505320764
76473,5404.501182524721,5447.830227418425,140056.5359154159,-43.32904489370412
76475,5439.817573849676,5466.07271228553,140065.6862653252,-26.25513843585395
76477,5499.767390033867,5537.164903924336,140087.7919471598,-37.39751389046887
76479,5455.671677356491,5482.437704763547,140083.1470363937,-26.766027407055844
76481,5418.061939761531,5465.617563606474,140065.8234395095,-47.5556238449426
76483,5451.575879048743,5493.975275579518,140076.55658559036,-42.39939653077454
76485,5432.421580818776,5460.760038797393,140080.59123944744,-28.338457978616134
76487,5366.507037091257,5414.730161036453,140052.8165710838,-48.223123945195766
76489,5399.273342542227,5449.092139984946,140086.08023760054,-49.81879744271919
76491,5412.731081902228,5451.948599439375,140068.65985158505,-39.217517537147614
76493,5419.151565554638,5476.447592070237,140062.90710680556,-57.296026515598896
76495,5444.062367956261,5486.192274302711,140068.80013268383,-42.12990634644939
76497,5403.382593342663,5476.353024185812,140071.71611347055,-72.97043084314828
76499,5446.734575557272,5485.041722482217,140089.6783388625,-38.30714692494439
76501,5439.862607675999,5479.3775725097785,140082.58552557198,-39.51496483377923
76503,5362.651605050934,5401.700427056726,140064.50967085268,-39.04882200579141
76505,5425.44557964013,5474.167209450884,140051.213815293,-48.721629810754166
76507,5365.468845293595,5392.620716258418,140060.58369690992,-27.151870964822592
76509,5386.758641398628,5411.536263859568,140061.85224137155,-24.77762246093971
76511,5400.491021910055,5457.800403662492,140065.69133497466,-57.30938175243682
76513,5390.350263507533,5419.758506695478,140081.37766526014,-29.408243187945118
76515,5348.822065025674,5397.306633837784,140084.4910198916,-48.4845688121095
76517,5358.071353987332,5418.018292310473,140072.68052849025,-59.946938323140785
76519,5371.372095081704,5404.336926802441,140067.072510591,-32.96483172073658
76521,5403.719180999248,5458.147070676554,140069.47136153822,-54.42788967730576
76523,5457.253331518486,5501.515753614309,140070.29966867957,-44.26242209582233
76525,5344.260463960987,5380.130026367229,140088.4948986388,-35.86956240624204
76527,5364.359021988246,5407.572896091208,140053.09834810335,-43.21387410296211
76529,5361.929422162486,5419.580632076946,140053.8858430712,-57.651209914460196
76531,5377.954732080882,5434.779163317025,140070.87349281472,-56.82443123614303
76533,5381.910798440393,5445.502420669071,140073.3693721861,-63.591622228678716
76535,5373.699042305857,5423.112294849502,140046.92994972292,-49.413252543645285
76537,5418.4432801447165,5461.146618435537,140063.30819979808,-42.703338290820284
76539,5380.274452521757,5408.632649797742,140073.66498213678,-28.35819727598482
76541,5403.8675258396415,5436.078153178067,140072.1326051112,-32.21062733842518
76543,5375.943804364491,5409.57776459065,140088.61367257926,-33.633960226158706
76545,5343.463372427667,5377.735178129283,140068.5546934889,-34.27180570161545
76547,5321.110567918319,5355.413421181467,140067.48513935864,-34.30285326314788
76549,5365.849236815335,5399.522739243576,140068.4393181861,-33.67350242824159
76551,5394.587343878503,5408.021045288448,140072.917232521,-13.43370140994466
76553,5314.772811028222,5328.476601338478,140074.56935598,-13.7037903102555
76555,5274.244258309169,5278.293837745617,140085.99644062237,-4.049579436447857
76557,5311.675941137447,5313.792986800457,140070.77685250636,-2.117045663009776
76559,5354.918628135287,5355.325270517119,140058.13473616564,-0.40664238183217094
76561,5285.4261988576345,5289.077694458566,140091.44149793562,-3.651495600931412
76563,5291.989909508534,5291.113479822844,140079.62450804122,0.8764296856898
76565,5358.25762147499,5363.536348163091,140074.96740749705,-5.278726688101415
76567,5363.009873425482,5360.900313831313,140063.42832954394,2.109559594168786
76569,5380.41246896257,5391.514550204038,140071.70126177993,-11.102081241468113
76571,5357.096255216958,5361.954519394435,140087.93238414393,-4.858264177477395
76573,5358.925789991835,5361.384751408654,140061.66025229683,-2.4589614168189655
76575,5406.737045516216,5419.700480129278,140079.95228334368,-12.963434613061509
76577,5380.911497394241,5387.31581113851,140064.80291168488,-6.40431374426862
76579,5363.545413790707,5368.468192063126,140068.37259860462,-4.922778272418327
76581,5391.718950745754,5393.7145575131,140073.05590569912,-1.9956067673456346
76583,5383.752945960192,5388.017561930055,140069.26650240953,-4.264615969863371
76585,5416.4381977909425,5422.0911306359585,140061.52296245086,-5.652932845016039
76587,5389.225961975943,5399.888941845856,140056.7772639916,-10.662979869912306
76589,5365.945503027338,5373.294197308861,140060.90039993645,-7.348694281522512
76591,5479.462785152558,5491.302484313492,140049.3748241021,-11.839699160933378
76593,5454.850243370872,5460.771472324063,140058.481521474,-5.92122895319153
76595,5387.288047093931,5390.312527409578,140076.50211789814,-3.024480315647452
76597,5348.562424039906,5354.239909380065,140093.68876211465,-5.677485340159365
76599,5361.145385188006,5371.422844053596,140081.71740345564,-10.277458865590233
76601,5397.01611655466,5420.144372750073,140097.34966371526,-23.128256195413087
76603,5362.065563343647,5398.859106947144,140062.65792519896,-36.7935436034968
76605,5287.60899221482,5308.957332318738,140072.79489425366,-21.348340103917508
76607,5327.163501093664,5351.59402542442,140073.812261042,-24.43052433075536
76609,5351.992654182503,5389.79421403908,140057.67834733066,-37.801559856576205
76611,5345.399280502455,5366.171506622866,140064.35106689457,-20.772226120410778
76613,5374.909271015476,5419.904842281334,140061.5734563763,-44.99557126585751
76615,5306.706535653074,5331.017513271043,140083.14467406075,-24.310977617969
76617,5329.197854845303,5357.283240234771,140085.0967884863,-28.085385389468684
76619,5323.016955807409,5361.058082475994,140074.41272930856,-38.041126668584184
76621,5369.267579626383,5421.626220578879,140061.21442842326,-52.35864095249599
76623,5348.994455281731,5388.497476853924,140067.1970833531,-39.503021572193575
76625,5347.844757958474,5387.726644815731,140067.86637869588,-39.881886857257086
76627,5339.253634846939,5384.858440152833,140068.90490559864,-45.60480530589393
76629,5338.223331115039,5373.542719661781,140074.927086064,-35.31938854674172
76631,5361.350119727608,5377.007106345613,140058.44366237146,-15.656986618004339
76633,5380.465287361709,5393.53060429907,140098.71471070268,-13.065316937360876
76635,5379.918105280502,5393.674901251945,140091.93027273065,-13.756795971443353
76637,5400.489009086925,5406.248232512297,140088.09447368386,-5.759223425372511
76639,5431.403712818584,5436.286495013599,140078.06804264075,-4.882782195015352
76641,5397.745122562374,5420.495368310482,140078.41450049638,-22.750245748108682
76643,5348.047411079398,5365.819907392347,140064.80944340813,-17.772496312948533
76645,5391.1502033880515,5416.424699585476,140063.55181102332,-25.274496197424924
76647,5406.460897778856,5417.960071622073,140065.6270962647,-11.49917384321725
76649,5443.793071631506,5458.475214153529,140082.62680385032,-14.682142522023241
76651,5432.241559212307,5438.295666189573,140078.65162604133,-6.054106977266201
76653,5391.429717461065,5408.443318172561,140071.29376151148,-17.01360071149611
76655,5476.873674098362,5482.91937685548,140071.04817498103,-6.045702757117397
76657,5484.834688635252,5496.7166426894855,140058.6800299421,-11.881954054233574
76659,5460.602642508249,5475.29489578499,140071.8444809871,-14.692253276741212
76661,5437.544369139505,5441.643136306463,140084.2523135212,-4.098767166958169
76663,5421.584254329635,5429.124216070777,140082.83650983442,-7.539961741142179
76665,5435.301876778523,5451.783228046002,140077.02801612444,-16.481351267478203
76667,5400.66898741924,5409.608747278483,140078.7310428021,-8.939759859243168
76669,5441.19239042595,5467.440819803101,140046.19876498712,-26.248429377150387
76671,5421.296487306027,5458.444506200554,140054.0681221981,-37.14801889452701
76673,5395.444588263068,5421.256510838777,140068.14450018544,-25.811922575709104
76675,5435.520420817336,5452.397280693575,140047.74423310382,-16.876859876238996
76677,5344.317809132766,5356.342561461352,140063.82060242555,-12.024752328585237
76679,5459.252091022594,5491.264166274631,140069.11998918265,-32.01207525203699
76681,5434.499705687345,5453.3157032441795,140068.0100086262,-18.81599755683419
76683,5429.67175648593,5447.946111205791,140060.1196269026,-18.27435471986064
76685,5395.93077059476,5419.153067678941,140071.5775334793,-23.222297084180354
76687,5414.418525650401,5436.1648095656155,140074.83661939172,-21.746283915214917
76689,5473.497184073625,5481.8818572604205,140068.73874235744,-8.384673186795226
76691,5451.857897820006,5480.645222670542,140073.6609552946,-28.787324850536606
76693,5419.585131131922,5449.102612002811,140091.29631211376,-29.517480870888903
76695,5456.812379062712,5492.899540020007,140077.93142188745,-36.087160957295055
76697,5466.768348097443,5507.884137886433,140089.05124874812,-41.11578978898979
76699,5456.611019312239,5496.84199229721,140072.15124852228,-40.23097298497123
76701,5499.689016189761,5558.845445853249,140056.62098931408,-59.15642966348787
76703,5462.0683312183355,5521.675845415361,140072.57193214685,-59.60751419702592
76705,5471.597487774979,5535.014896499548,140072.6447897498,-63.41740872456921
76707,5545.513926621588,5585.9643399715715,140064.19906903332,-40.45041334998314
76709,5479.94289006858,5542.239717420219,140055.3470804449,-62.29682735163897
76711,5539.620133536233,5603.052319717157,140058.94369024542,-63.43218618092396
76713,5505.770446630984,5583.999694438448,140047.82834412472,-78.22924780746416
76715,5520.232233743785,5606.1165003199385,140067.65280828628,-85.8842665761531
76717,5574.026452428148,5655.542262072499,140058.82710020733,-81.51580964435107
76719,5539.257705197782,5628.2001612089225,140063.2210866405,-88.94245601114017
76721,5583.967669252574,5685.800026645564,140078.7249939022,-101.83235739299016
76723,5592.119661652029,5684.854366396087,140078.5378352899,-92.73470474405804
76725,5499.818714402911,5562.459434991902,140086.10331262564,-62.640720588990916
76727,5537.818544041071,5599.6975712114345,140067.48018286863,-61.87902717036377
76729,5536.945264502112,5603.927406097732,140058.27075802442,-66.9821415956203
76731,5601.406094202337,5668.591617369964,140066.39934069494,-67.18552316762725
76733,5541.692416512569,5619.114852985804,140058.37808003457,-77.42243647323448
76735,5559.124776596066,5640.297789132046,140062.2837503409,-81.17301253597998
76737,5546.932417383532,5614.210208334406,140049.15414126078,-67.27779095087408
76739,5560.804722501058,5611.256179706076,140059.61878776693,-50.451457205018414
76741,5579.7278237136015,5637.730847120837,140051.99975281002,-58.00302340723556
76743,5557.565293329659,5651.905852677212,140063.68589519677,-94.34055934755361
76745,5554.157565425658,5609.483612079814,140061.87929950285,-55.326046654156016
76747,5613.532899394522,5678.003908588233,140034.26407763877,-64.47100919371042
76749,5544.069740611436,5613.171379323672,140071.0882995373,-69.10163871223631
76751,5598.20612447509,5661.79250318819,140056.46094892404,-63.58637871309929
76753,5580.743921665786,5627.866567509482,140072.81749783337,-47.122645843695864
76755,5582.828950115563,5648.367585650706,140066.05280317867,-65.53863553514293
76757,5543.819698884818,5617.223263443186,140065.29976651096,-73.40356455836809
76759,5558.871273331405,5645.634081948809,140083.99476236134,-86.7628086174036
76761,5648.236822903317,5699.60773292827,140089.35444936669,-51.370910024952536
76763,5633.645578014046,5677.633452339941,140076.37300869872,-43.98787432589506
76765,5683.871467804192,5724.5942597906405,140067.73020856702,-40.7227919864481
76767,5552.217984769628,5596.369486317998,140067.97211614033,-44.151501548370106
76769,5607.807715831884,5672.993110677433,140076.63737272684,-65.18539484554913
76771,5484.374852204581,5539.4157281246735,140060.93373765796,-55.04087592009273
76773,5526.859030071852,5574.561356518271,140049.2450653502,-47.70232644641874
76775,5523.928519078085,5560.401068037492,140051.00597019514,-36.472548959407504
76777,5454.045396008389,5474.843224603537,140049.67525081776,-20.79782859514853
76779,5407.6010263724365,5436.717765916925,140075.56687806043,-29.116739544488155
76781,5413.424593153333,5454.350195454523,140049.20601718844,-40.92560230118943
76783,5410.567919846169,5449.076817877212,140066.1844442579,-38.50889803104292
76785,5412.397603299938,5451.511235538087,140060.0326657561,-39.113632238148966
76787,5401.695856114875,5426.974219781406,140065.33673619464,-25.278363666530822
76789,5430.336586323757,5467.4253549538,140066.6464809503,-37.08876863004298
76791,5435.148507706916,5462.4635927688205,140056.57526711273,-27.315085061904938
76793,5419.542472701936,5445.670325803949,140065.31883416962,-26.127853102012523
76795,5459.839487436961,5473.339675748315,140056.24852330578,-13.500188311354577
76797,5451.252805852805,5482.0291859576255,140074.34061037778,-30.77638010482042
76799,5453.897933856912,5472.501207110183,140057.33021572404,-18.603273253271254
76801,5398.479415284501,5417.642207968631,140070.11599313107,-19.16279268413018
76803,5492.872196201066,5522.444037207517,140052.8992449217,-29.571841006450995
76805,5390.418062430823,5425.2720092351965,140081.00514041568,-34.85394680437366
76807,5412.019246259959,5427.417245491643,140076.05944285236,-15.39799923168448
76809,5480.918423195223,5502.783617195993,140072.31734668,-21.865194000770316
76811,5460.033811228042,5506.999879264359,140080.21655571368,-46.966068036316756
76813,5550.327380376386,5579.509212547361,140069.13249983932,-29.181832170975213
76815,5582.893242421582,5630.299857172648,140057.7925502001,-47.40661475106663
76817,5548.146734674865,5580.966191164801,140078.36432394537,-32.819456489935874
76819,5528.180208101141,5558.788413778528,140075.39906407893,-30.60820567738665
76821,5482.799039228341,5502.5900761968505,140054.72670306073,-19.791036968509616
76823,5455.9340425871005,5514.694545400883,140051.42156217055,-58.760502813782296
76825,5488.4007694018455,5536.926556533463,140056.62962516412,-48.52578713161711
76827,5494.436185098897,5520.193124360259,140070.52178268894,-25.756939261362277
76829,5398.313057853213,5432.293555846525,140058.5312583662,-33.98049799331238
76831,5447.99847301301,5474.753972809849,140050.4395956173,-26.755499796839104
76833,5505.2668235612455,5525.969718954407,140078.20913528954,-20.70289539316127
76835,5516.10104441518,5542.3345127321945,140050.34485380404,-26.23346831701474
76837,5478.123110498413,5506.089610822382,140056.4891512404,-27.96650032396974
76839,5484.4823098835,5503.822440506456,140060.85407143718,-19.340130622955257
76841,5488.702895254611,5521.362649248273,140081.2991060775,-32.65975399366198
76843,5501.860083208923,5534.5999803998,140065.3990266041,-32.739897190876945
76845,5462.66038832361,5494.165823290794,140061.87435799855,-31.505434967183646
76847,5402.954238212692,5455.9918807765935,140071.9184655115,-53.0376425639015
76849,5380.6695790162485,5422.806741251318,140068.50488758116,-42.13716223506981
76851,5367.389934811813,5405.00466703097,140061.43983122223,-37.614732219157304
76853,5356.406076059862,5404.444716190306,140070.05107249046,-48.03864013044404
76855,5333.492389475903,5382.099983582184,140091.53470084583,-48.607594106280885
76857,5387.822822594692,5441.0810428636605,140062.03112993462,-53.258220268968216
76859,5356.759938140934,5401.192753987911,140070.513467717,-44.432815846977064
76861,5352.846525261593,5421.877221673786,140046.9170546004,-69.03069641219281
76863,5265.267532668881,5336.245610655344,140061.71412074892,-70.97807798646227
76865,5269.408377130099,5326.521356366722,140049.7998047808,-57.11297923662278
76867,5305.095928818104,5356.834192517969,140057.9834014871,-51.738263699865456
76869,5372.382902171454,5467.816287560039,140059.9743412735,-95.43338538858552
76871,5421.063306318256,5513.190826676551,140076.05452703583,-92.12752035829544
76873,5404.474227243991,5510.086915596068,140067.79370816014,-105.61268835207738
76875,5436.043391257693,5523.6730153741655,140051.24021584363,-87.62962411647277
76877,5447.400471875216,5521.1441490907155,140061.60363970933,-73.7436772154997
76879,5373.728196506006,5451.1808635352345,140073.11719693264,-77.4526670292289
76881,5321.6611889686765,5430.560936335007,140080.03678830437,-108.8997473663303
76883,5431.095692180803,5490.217825214464,140051.05876895154,-59.12213303366116
76885,5376.558889581771,5459.137713714476,140058.46100839574,-82.57882413270545
76887,5409.735237867731,5493.46421213218,140061.87985999646,-83.72897426444979
76889,5383.917536486997,5465.327427607961,140099.13304646226,-81.40989112096395
76891,5349.170412869588,5378.6406389577605,140069.13787916626,-29.47022608817224
76893,5369.363261928847,5440.927497567261,140074.7040791384,-71.56423563841327
76895,5320.12134908582,5403.578646683163,140073.7928956268,-83.45729759734331
76897,5363.947828720369,5443.3222088592,140066.1446109433,-79.37438013883093
76899,5330.848901699015,5397.791066019476,140054.71519838562,-66.9421643204605
76901,5318.984081409105,5379.859310413712,140065.86676776598,-60.87522900460681
76903,5338.933433001241,5410.075086335157,140065.1941907211,-71.14165333391611
76905,5317.966634918929,5407.487301955466,140064.40369056904,-89.5206670365369
76907,5334.506237165444,5424.154002719238,140084.1832730659,-89.64776555379376
76909,5345.7825214903205,5410.523178455391,140072.06515753793,-64.74065696507023
76911,5343.210346844986,5424.213090333621,140052.54678733394,-81.00274348863513
76913,5379.69174434886,5442.4427851111395,140054.39185570416,-62.751040762279445
76915,5349.060449249486,5412.71763984204,140054.106200622,-63.65719059255389
76917,5366.483522972458,5439.085063777544,140073.3560026619,-72.60154080508619
76919,5373.216728263781,5442.89799697927,140074.9182486892,-69.68126871548884
76921,5410.021847275877,5491.539348232242,140061.3928875491,-81.51750095636544
76923,5429.442351567188,5517.238020484017,140077.00961978396,-87.79566891682953
76925,5421.85189168029,5505.445990119856,140075.70539229436,-83.59409843956655
76927,5447.701217680078,5531.5690986492855,140063.39024179935,-83.86788096920736
76929,5403.566541042111,5464.464781201826,140068.07380639025,-60.89824015971499
76931,5448.681352758762,5522.6313447468,140079.2011781555,-73.94999198803816
76933,5446.842601436312,5553.6670600823145,140086.55511963452,-106.82445864600231
76935,5445.515560821728,5541.9109635943305,140070.82152249228,-96.39540277260221
76937,5462.621307832867,5554.476685790639,140062.78882136467,-91.85537795777145
76939,5539.926333641145,5606.180945436526,140067.96427781633,-66.2546117953807
76941,5470.857604608472,5543.4829121851935,140061.97077752257,-72.62530757672175
76943,5469.175784290956,5539.638220964321,140071.46778247587,-70.46243667336512
76945,5505.399992690769,5557.586785579533,140059.27894152253,-52.1867928887641
76947,5469.277770312672,5516.220732883987,140041.77299162935,-46.94296257131464
76949,5442.091342007296,5466.348957229466,140060.22899408857,-24.25761522216999
76951,5464.761506014505,5507.383111938744,140091.45594035755,-42.62160592423879
76953,5533.172832310285,5582.2760796697685,140086.30033493097,-49.10324735948325
76955,5510.7137411411495,5567.578649545817,140075.58414104418,-56.8649084046674
76957,5482.188488107209,5543.334623349453,140051.166995744,-61.14613524224387
76959,5497.502394563323,5578.026262352301,140064.76993638158,-80.52386778897835
76961,5459.93196959409,5528.376942777424,140076.5559839468,-68.44497318333379
76963,5499.32774576574,5576.716522725503,140065.83375252213,-77.38877695976316
76965,5451.755373113095,5547.029891226265,140076.63817704242,-95.27451811317042
76967,5468.427691673191,5536.602291541931,140080.45557896624,-68.17459986874019
76969,5395.028807977989,5466.81547424491,140074.86629945118,-71.78666626692029
76971,5427.5514105115,5493.619791613108,140072.62025838063,-66.06838110160788
76973,5441.7843162615645,5514.242693158566,140046.58873171092,-72.45837689700147
76975,5420.587426245833,5484.021503452065,140051.3202541805,-63.43407720623236
76977,5371.5542072080825,5427.143133519537,140057.57672836978,-55.58892631145409
76979,5355.143068473737,5432.947186927457,140056.52387239155,-77.80411845371964
76981,5353.346493018233,5430.742670091478,140056.39529658842,-77.39617707324578
76983,5356.43567896123,5415.048346769152,140078.70905191827,-58.61266780792175
76985,5397.478943721581,5456.601191788155,140078.4452750884,-59.122248066573775
76987,5367.240295327119,5422.954669067229,140052.9427492197,-55.714373740109295
76989,5350.758854756918,5416.344504514941,140077.46305868198,-65.58564975802346
76991,5397.163181301039,5463.776966550854,140081.6485747235,-66.61378524981501
76993,5363.054290410123,5414.484612245696,140097.8839515929,-51.43032183557261
76995,5355.808671154356,5402.786559698783,140087.2419049429,-46.977888544427515
76997,5390.532826150061,5444.511643866686,140085.49848041672,-53.9788177166256
76999,5411.607472627624,5462.490379630326,140086.81964471427,-50.88290700270227
77001,5405.672801880466,5453.60273109618,140078.91329170676,-47.929929215713855
77003,5391.571910679313,5439.978341584298,140070.30902232026,-48.40643090498452
77005,5440.493284206586,5470.9986861945345,140061.68447329677,-30.505401987948062
77007,5441.4580442246925,5476.388866952009,140070.6329024259,-34.93082272731681
77009,5452.3394089233825,5503.458900073482,140067.94412083263,-51.11949115009975
77011,5403.993994034494,5449.305161579569,140075.98763460125,-45.31116754507548
77013,5346.520847299505,5386.369356983895,140062.21794218456,-39.84850968439059
77015,5376.279389610805,5408.276279886661,140087.7533921116,-31.99689027585555
77017,5426.113851882027,5472.475974827917,140088.58148233744,-46.362122945889496
77019,5464.035188964508,5510.908540636651,140065.35510480785,-46.873351672143144
77021,5416.049543900041,5447.742421706991,140094.4765952535,-31.69287780695049
77023,5402.849470261546,5443.371590635795,140066.1035825223,-40.522120374248516
