Sample	theta_A	theta_B	theta_root	tau_root	Data-ld-ln	Full-ld-ln	Gene-ld-ln
2493	35.53498	48.06632	1148.70329	 3.36751	-9294.135927702	-92046.789523132	-894.569753884
2494	36.25553	51.06840	1165.11466	 3.36904	-9291.666658824	-92041.379642299	-875.286945943
2495	36.73603	51.00715	1130.33490	 3.33983	-9294.054988881	-92049.484890539	-891.064998270
2496	37.51821	52.73922	1127.22477	 3.36377	-9294.867818576	-92051.901728977	-896.776456786
2497	36.14362	50.45259	1131.37648	 3.35302	-9293.903545845	-92052.293431088	-886.742027363
2498	34.26232	52.02170	1131.37648	 3.33567	-9294.966826980	-92067.598193805	-882.070075991
2499	34.28720	52.05948	1080.87977	 3.33809	-9300.678782023	-92075.083281482	-931.704538751
2500	32.99536	52.20989	1123.97698	 3.37806	-9296.488885718	-92058.296165956	-906.592691225
2501	31.75227	49.83593	1120.89554	 3.36880	-9298.414902195	-92072.527732173	-911.621289776
2502	32.69757	47.08382	1117.97772	 3.34520	-9297.824524880	-92064.443770722	-913.801478080
2503	32.60314	48.78664	1074.31902	 3.36576	-9302.564986844	-92058.330105071	-967.319763368
2504	32.48795	45.95125	1070.52317	 3.35387	-9302.832151197	-92066.303573683	-962.017938286
2505	32.54413	46.03072	1093.89878	 3.34248	-9300.910685352	-92078.042350314	-931.064503206
2506	31.36913	44.69233	1093.89878	 3.34248	-9299.877435819	-92072.397593889	-926.376764299
2507	31.24834	46.04163	1089.68651	 3.32961	-9300.744127447	-92079.614187572	-927.827086899
2508	31.35611	45.19573	1093.44458	 3.34109	-9300.781271376	-92076.021922905	-931.790790852
2509	31.35611	43.48494	1093.44458	 3.36671	-9300.545809573	-92056.657110944	-948.800984790
2510	31.42887	41.72715	1095.98216	 3.36051	-9300.272266564	-92056.708614586	-946.014051057
2511	32.55575	39.91612	1135.34561	 3.34325	-9297.372120643	-92081.026092986	-892.695113441
2512	32.49020	39.11727	1095.35118	 3.36395	-9300.343491364	-92064.643315762	-938.791597874
2513	33.63976	39.18986	1123.73421	 3.40082	-9297.897576256	-92053.970554592	-925.005207965
2514	35.97024	37.27908	1121.10548	 3.36799	-9297.695021584	-92051.812698937	-925.137516899
2515	36.25330	37.39933	1096.01773	 3.37886	-9300.071638975	-92047.445802235	-953.270587511
2516	37.13686	39.09002	1133.82372	 3.38460	-9295.883374897	-92047.499369038	-911.334379932
2517	37.04307	36.36567	1130.95997	 3.34903	-9297.312422395	-92063.381684862	-909.742539088
2518	38.81592	37.59238	1157.77983	 3.30928	-9294.896319236	-92086.094954561	-862.868237804
2519	38.89098	39.08339	1160.01872	 3.33700	-9293.743298125	-92062.234551589	-875.198429665
2520	37.88817	37.59297	1163.14305	 3.38167	-9292.198701063	-92039.189167019	-882.797843611
2521	39.38186	37.47470	1159.48389	 3.35293	-9293.128952050	-92045.877096347	-885.412424150
2522	41.45897	37.14022	1120.28370	 3.37625	-9296.601940297	-92040.362126360	-925.657276614
2523	40.54228	36.42566	1144.31100	 3.34702	-9294.946969696	-92050.924194637	-898.545502321
2524	39.07921	37.55479	1141.05817	 3.31093	-9293.894469600	-92062.876984983	-876.067711017
2525	37.68438	38.48924	1137.68916	 3.30115	-9294.300977044	-92070.921788004	-872.087982437
2526	36.05982	37.01287	1106.70760	 3.32516	-9297.196527726	-92049.825836005	-922.139441257
2527	37.13103	37.71573	1109.27722	 3.33288	-9297.809473747	-92047.316969207	-930.777768260
2528	38.89320	37.03882	1083.27494	 3.33288	-9300.327246649	-92053.986135600	-949.286330895
2529	37.79489	37.03882	1114.03442	 3.36295	-9297.274471811	-92039.763502119	-932.981215996
2530	39.86940	36.94167	1111.11242	 3.33285	-9297.592787052	-92053.303029547	-922.624840972
2531	39.86940	36.94167	1111.11242	 3.35322	-9298.213342162	-92055.222165314	-926.911256310
2532	41.63703	38.12715	1114.78320	 3.33108	-9296.860937435	-92056.431441135	-912.177933219
2533	42.64688	35.61938	1141.31200	 3.31214	-9294.977409240	-92059.434409066	-890.339683336
2534	40.57580	36.76334	1139.94646	 3.28702	-9295.862518284	-92075.634307515	-882.990875322
2535	38.75024	36.69137	1091.29278	 3.28059	-9298.994131435	-92070.421223165	-919.520091188
2536	37.05955	36.80545	1094.68554	 3.29079	-9299.968991647	-92075.745631728	-923.944284746
2537	38.48902	38.44134	1092.88939	 3.28539	-9299.955485022	-92081.578276385	-917.976573835
2538	40.09666	39.72627	1089.51954	 3.27526	-9299.802841943	-92076.900593542	-921.127825889
2539	41.39131	41.16385	1092.49528	 3.28420	-9299.568512615	-92057.058713213	-938.626412936
2540	43.52632	40.31768	1094.61718	 3.31997	-9300.458842417	-92057.460410047	-947.128014124
2541	44.73325	41.48085	1091.23210	 3.29333	-9299.770665485	-92055.273056492	-942.433598360
2542	44.73325	43.19407	1091.23210	 3.32546	-9300.226741808	-92058.974139469	-943.293278611
2543	44.59735	40.40971	1075.90163	 3.29879	-9300.990164853	-92069.230129738	-940.671518787
2544	43.27176	42.62698	1122.94110	 3.33663	-9295.661136773	-92049.029142176	-907.582225554
2545	42.13976	44.46215	1093.44343	 3.34944	-9299.432471147	-92053.967111771	-940.357599698
2546	42.88982	45.44847	1090.71103	 3.32731	-9298.506389616	-92048.681829193	-936.382066964
2547	40.54095	47.73529	1118.84261	 3.31285	-9295.200956454	-92049.532357240	-902.477207297
2548	40.69177	46.45630	1098.04531	 3.29348	-9297.791648061	-92064.189105213	-913.727375398
2549	41.06521	44.15830	1134.86708	 3.28422	-9293.273968011	-92047.151423089	-885.588257022
2550	39.82567	42.15208	1156.73471	 3.28835	-9292.298710941	-92050.655067571	-872.332041837
2551	41.44095	42.10666	1137.36460	 3.28481	-9293.848455323	-92060.330094060	-878.154459172
2552	41.52110	43.93150	1110.09909	 3.32246	-9295.999297661	-92034.348570001	-925.644406607
2553	40.48750	46.64868	1114.34419	 3.30341	-9295.511348900	-92042.840293839	-912.273195162
2554	39.09313	46.65408	1114.47316	 3.27335	-9295.707685886	-92056.637387234	-900.439471626
2555	41.52747	46.65408	1114.47316	 3.29954	-9295.683363193	-92049.532456199	-907.301175729
2556	43.14781	47.73775	1110.09741	 3.27385	-9295.928584128	-92060.394556826	-898.891284452
2557	40.97158	46.50722	1110.09741	 3.27385	-9296.984036166	-92068.824973174	-901.015388482
2558	42.54738	49.08973	1070.78035	 3.31948	-9299.843963310	-92052.122617691	-946.317015410
2559	43.79704	47.31661	1067.63544	 3.30973	-9300.520584572	-92058.099977256	-947.105868462
2560	44.18223	46.30748	1082.16574	 3.30809	-9298.860217468	-92059.027387683	-929.574787000
2561	42.87566	48.86534	1125.51888	 3.30299	-9294.285821649	-92065.678217750	-877.179998740
2562	45.05419	48.27383	1129.02432	 3.31327	-9293.638086248	-92051.292728736	-885.088133740
2563	44.97622	49.53096	1127.07044	 3.28846	-9294.063551589	-92059.663210037	-880.972305853
2564	44.03378	48.39324	1122.90177	 3.30107	-9294.079085884	-92045.899600993	-894.891257848
2565	44.96675	49.70587	1122.90177	 3.33100	-9293.190067006	-92027.171205054	-904.729465004
2566	43.56837	49.57970	1120.05156	 3.30927	-9294.080659155	-92042.957852659	-897.848738890
2567	42.50137	52.18895	1122.88760	 3.29524	-9294.186095750	-92044.751288017	-897.109669486
2568	42.65033	54.85247	1103.67830	 3.28622	-9297.121846193	-92063.216719928	-908.001742005
2569	44.14903	52.37715	1127.40631	 3.28404	-9293.280764135	-92054.916697063	-877.890944292
2570	45.14336	50.54010	1121.98948	 3.31237	-9294.068772408	-92042.573648333	-898.114075749
2571	47.32168	48.90822	1123.19344	 3.28011	-9292.984899370	-92042.208021521	-887.640972175
2572	48.58518	51.41400	1126.12612	 3.26115	-9292.615287976	-92054.366838329	-871.786041427
2573	47.58870	50.06178	1129.55574	 3.24992	-9292.485204168	-92053.635947137	-871.216094540
2574	46.64949	47.77003	1133.80504	 3.26215	-9292.193493992	-92055.661250324	-866.273689596
2575	47.90948	47.56986	1098.89669	 3.27859	-9295.926141249	-92054.918666166	-904.342746324
2576	46.11723	45.73762	1102.71279	 3.30609	-9295.187646698	-92038.381561952	-913.494905024
2577	43.56764	43.06193	1122.86916	 3.30592	-9294.452092246	-92050.087693841	-894.433228615
2578	44.91775	41.72846	1122.86916	 3.34302	-9294.076060462	-92017.624965207	-923.135639417
2579	42.68185	40.55318	1119.75496	 3.33374	-9295.145336594	-92030.921718559	-920.531647385
2580	41.68364	42.67925	1124.61835	 3.32163	-9294.375791205	-92033.971985503	-909.785926550
2581	40.24506	44.35518	1105.67322	 3.34534	-9297.778473259	-92042.697955751	-935.086776836
2582	38.85256	42.38226	1106.24943	 3.33248	-9297.580135083	-92047.895445880	-927.905904953
2583	40.20342	40.77764	1103.53572	 3.32431	-9296.731639418	-92019.912933697	-947.403460487
2584	41.36346	41.92277	1103.53572	 3.29798	-9296.709716004	-92033.644841726	-933.452318310
2585	38.66385	43.57774	1103.53572	 3.26391	-9295.906641506	-92039.901011027	-919.165404036
2586	39.31669	43.31976	1107.42603	 3.27541	-9295.473047321	-92036.026435523	-918.704037686
2587	39.73998	41.78357	1152.01175	 3.32518	-9291.763524941	-92020.429103117	-897.206146294
2588	41.06890	39.99751	1147.75371	 3.27695	-9291.231281875	-92027.088009020	-885.224809733
2589	43.16678	41.05612	1153.28770	 3.31863	-9289.897329583	-92010.281765975	-888.691529858
2590	40.93184	42.32346	1158.98800	 3.33503	-9289.798525781	-92003.994781172	-893.990476637
2591	39.37571	44.15156	1110.52344	 3.30568	-9295.111001551	-92027.735966021	-923.374049494
2592	38.61922	42.03409	1107.90797	 3.29789	-9297.404147869	-92039.725334060	-934.316144632
2593	40.56989	43.92078	1151.05067	 3.26801	-9292.895103934	-92062.240540726	-866.710498617
2594	39.02740	41.79367	1113.88051	 3.29593	-9297.170485576	-92055.646776198	-916.058079562
2595	39.66664	43.75099	1152.37050	 3.29593	-9292.554727021	-92055.757498301	-869.789771914
2596	39.88590	42.73852	1155.47248	 3.32878	-9292.048199473	-92039.417505880	-881.064488850
2597	41.26632	41.16487	1161.11498	 3.32054	-9292.225917063	-92053.950098254	-868.309072379
2598	42.98782	41.11315	1159.65619	 3.29225	-9292.363441815	-92062.223881993	-861.410536153
2599	44.21384	42.97656	1155.92675	 3.30920	-9292.397936928	-92054.974776932	-869.004592344
2600	42.54608	45.35123	1159.57049	 3.29515	-9291.402742317	-92055.420681103	-858.606742067
2601	41.30502	47.99277	1157.05396	 3.31333	-9291.041934854	-92043.930437945	-866.488910591
2602	43.25816	47.79322	1152.24297	 3.32268	-9292.571713980	-92061.356278020	-864.360861775
2603	45.33213	48.42061	1149.44396	 3.31461	-9291.439358297	-92056.645029279	-857.748553690
2604	47.14961	48.32930	1084.92083	 3.30836	-9297.542137090	-92057.209746076	-918.211624824
2605	45.06375	46.23425	1137.41638	 3.30153	-9292.856217373	-92062.289995342	-866.272178393
2606	43.80781	44.08576	1134.82018	 3.29399	-9293.563960962	-92054.505745428	-881.133864189
2607	46.33166	42.72046	1108.80401	 3.34093	-9296.254472280	-92042.814210743	-919.730512059
2608	48.44334	42.63387	1141.46920	 3.31573	-9292.929199094	-92046.944227790	-882.347763145
2609	47.17676	44.88659	1092.89636	 3.27223	-9298.190974993	-92057.567544722	-924.342205207
2610	45.82130	44.82117	1113.16719	 3.28653	-9296.260078742	-92050.913565793	-911.687221629
2611	43.57591	44.40539	1115.91522	 3.30338	-9296.579052811	-92049.386599876	-916.403928238
2612	41.69739	43.10094	1115.91522	 3.30338	-9295.176639269	-92036.413431552	-915.352961136
2613	44.22728	44.36270	1116.92663	 3.26810	-9296.045314346	-92059.086539353	-901.366604110
2614	42.01838	45.71378	1113.17840	 3.25713	-9295.893425233	-92063.209537282	-895.724715045
2615	42.63413	43.44674	1111.42627	 3.22993	-9296.465276828	-92072.882961998	-891.769806277
2616	44.59785	42.43574	1110.01003	 3.22582	-9295.487919130	-92069.204583048	-885.674608255
2617	42.96936	43.19335	1114.46279	 3.25932	-9295.064384820	-92048.244567265	-902.399280934
2618	40.59919	44.71863	1110.47261	 3.28358	-9295.132387875	-92039.032464586	-912.291414163
2619	42.53179	46.64157	1115.27248	 3.27109	-9294.125350654	-92033.959757828	-907.293748711
2620	42.19484	47.83902	1115.27248	 3.27109	-9295.382842876	-92041.955238528	-911.873190232
2621	40.88632	45.62214	1152.60776	 3.25280	-9292.432650675	-92046.337779705	-877.988727048
2622	42.10513	46.91012	1128.69502	 3.26137	-9294.896209016	-92044.896113420	-904.065976742
2623	42.91802	44.25878	1124.85414	 3.27151	-9295.697524991	-92051.739860130	-905.235389784
2624	42.81553	44.15310	1122.16802	 3.23310	-9295.266392849	-92061.284024251	-891.379904236
2625	41.06959	46.14017	1098.31369	 3.26624	-9297.308581261	-92048.397475652	-924.688336954
2626	40.95141	47.90076	1095.15331	 3.20530	-9298.667021195	-92082.838584043	-903.831627910
2627	39.42504	48.04364	1098.41983	 3.19461	-9298.012397190	-92087.677522101	-892.446449795
2628	41.09979	45.91119	1139.67292	 3.19461	-9294.139500775	-92095.977192173	-845.417815576
2629	40.01503	43.32836	1134.85831	 3.21036	-9293.512073980	-92069.775075179	-865.345664624
2630	38.57505	45.25361	1138.31449	 3.22014	-9293.445569224	-92065.916535878	-868.539156363
2631	39.39707	44.21582	1134.24408	 3.20862	-9294.519524597	-92066.783836616	-878.411409354
2632	37.98898	46.47671	1133.11849	 3.18698	-9294.538162544	-92070.989144154	-874.392481283
2633	37.78438	46.83662	1127.01567	 3.18878	-9294.383867385	-92057.116032329	-886.722641518
2634	37.92154	49.08736	1131.10692	 3.22752	-9293.663313705	-92038.683185275	-897.949951779
2635	37.11824	47.48807	1132.02680	 3.19516	-9293.515474592	-92051.998049398	-883.156696522
2636	40.27528	45.07201	1136.39696	 3.22807	-9293.965985668	-92051.446173372	-888.213683312
2637	40.27528	45.07201	1084.76053	 3.22807	-9299.326239114	-92058.222113167	-935.040277969
2638	41.75374	43.38127	1118.10198	 3.23110	-9296.023218112	-92037.995338140	-922.236842981
2639	43.40320	42.14598	1083.34370	 3.21311	-9298.855975573	-92039.416845327	-949.142910406
2640	41.78947	40.71948	1085.57487	 3.21973	-9298.442175450	-92036.980629593	-947.441124904
2641	43.64616	42.02425	1130.72811	 3.21768	-9295.013374040	-92048.358215163	-901.775525239
2642	41.05341	40.66252	1133.88952	 3.19774	-9294.353547648	-92046.761119956	-896.774356520
2643	42.52405	42.77200	1131.04043	 3.17407	-9293.571832100	-92047.550265992	-888.168055012
2644	44.69946	44.11909	1132.49112	 3.17814	-9293.091383286	-92039.210793765	-891.703039091
2645	42.81885	42.59898	1133.86851	 3.18200	-9294.745813383	-92051.196336069	-896.261797762
2646	43.92830	40.74057	1131.50051	 3.17536	-9295.915998534	-92059.912487151	-899.247498184
2647	46.05467	41.24780	1125.88441	 3.14390	-9296.349503622	-92064.079558274	-899.415477948
2648	48.80463	39.63629	1092.59004	 3.13241	-9299.874445138	-92070.699502298	-928.044949087
2649	47.19576	42.32368	1090.79673	 3.08993	-9298.991029129	-92079.409172535	-910.501118754
2650	47.30276	40.68421	1151.43798	 3.12045	-9293.483975359	-92069.441769028	-865.397984563
2651	46.57540	38.93640	1151.43798	 3.12045	-9292.908082458	-92066.181930261	-862.898894318
2652	46.79450	41.21405	1156.85459	 3.13513	-9291.923503840	-92059.705289093	-859.529749302
2653	44.49183	39.21617	1100.81818	 3.13513	-9297.717365583	-92063.441726981	-913.731928850
2654	43.53187	37.35498	1104.26336	 3.11933	-9296.486291061	-92056.882509044	-907.980401566
2655	41.74717	38.43404	1135.60615	 3.10390	-9295.601920509	-92087.287640958	-868.731564127
2656	41.80284	40.57868	1077.75447	 3.10804	-9301.231400684	-92086.055965018	-926.258041819
2657	43.90176	42.13497	1079.03505	 3.11173	-9299.782017514	-92066.111994444	-931.708180691
2658	41.61112	42.46887	1077.50223	 3.10731	-9299.961094344	-92053.424265019	-946.186678420
2659	40.39125	43.63707	1074.33480	 3.12610	-9300.509265474	-92052.791656336	-952.300998401
2660	41.77719	44.80574	1131.21533	 3.12926	-9293.586114808	-92047.002270299	-888.858877782
2661	40.00175	46.49510	1131.21533	 3.12926	-9293.814427239	-92041.739607872	-896.404664521
2662	37.99871	48.27316	1094.08058	 3.12584	-9298.148940255	-92046.904356496	-934.585046049
2663	40.41265	46.47182	1134.77731	 3.12009	-9294.836780257	-92049.658396587	-898.709405978
2664	42.90021	44.97999	1132.94107	 3.07399	-9293.774147391	-92058.617273671	-879.124200238
2665	40.77975	46.56740	1135.36016	 3.09694	-9293.929286734	-92053.603682226	-885.689185114
2666	40.01815	44.94642	1140.24087	 3.11025	-9293.141546547	-92043.832536505	-887.582928966
2667	38.49275	43.79367	1135.98510	 3.12995	-9294.228789879	-92044.710249620	-897.577649175
2668	36.56135	45.95589	1137.75735	 3.13483	-9294.644970925	-92043.686824108	-902.762885142
2669	34.41065	42.76383	1137.75735	 3.13483	-9295.639435438	-92040.959033341	-915.435321041
2670	35.30000	41.40888	1136.56814	 3.11402	-9295.310476543	-92053.410383412	-899.694382017
2671	34.30072	43.01609	1132.90323	 3.07087	-9295.808260838	-92079.998751358	-878.083857022
2672	36.12694	40.84618	1080.62739	 3.07852	-9300.563897931	-92067.765134184	-937.873845122
2673	34.86069	39.64408	1124.41928	 3.08517	-9296.802813152	-92062.591004295	-905.437127229
2674	32.47638	40.93275	1128.07833	 3.09521	-9296.959702595	-92067.199652428	-902.397373521
2675	32.41396	39.88566	1125.90989	 3.08926	-9298.239299316	-92086.603866362	-895.789126794
2676	31.43220	40.61097	1129.21957	 3.13838	-9297.133230540	-92049.028028546	-922.304276851
2677	31.34885	42.81220	1126.22520	 3.13006	-9297.217642557	-92045.770401698	-926.406023867
2678	32.19608	44.94669	1123.18740	 3.13910	-9296.905369083	-92043.866991453	-925.186699376
2679	34.28783	43.65705	1126.82185	 3.11671	-9295.175816235	-92046.444738067	-905.313424284
2680	34.40945	42.75561	1130.81866	 3.13592	-9295.499891227	-92056.214670051	-898.784242224
2681	35.42814	40.74506	1130.81866	 3.16696	-9296.631657315	-92055.435166995	-910.881406157
2682	33.63372	40.60263	1126.86556	 3.14167	-9297.651817587	-92068.706203647	-907.811972226
2683	34.91879	40.44968	1122.62065	 3.12984	-9297.257464093	-92063.345276258	-909.229364671
2684	36.10874	41.98861	1122.62065	 3.09531	-9296.596522397	-92076.906318808	-889.058905163
2685	35.32122	40.54254	1119.91198	 3.10632	-9298.135428403	-92070.436266361	-910.918017674
2686	33.92921	42.20995	1116.54670	 3.07216	-9297.215563784	-92076.162550796	-895.993087043
2687	34.00374	43.10281	1091.25581	 3.07316	-9300.056364186	-92065.037117533	-935.526524332
2688	32.43671	44.56182	1112.23777	 3.02884	-9297.709564786	-92087.551722521	-889.543925343
2689	33.53943	43.10377	1115.91217	 3.03885	-9296.537029867	-92075.198512528	-890.171786146
2690	34.33835	42.12097	1137.09786	 3.06137	-9295.794284187	-92072.466203190	-885.476638678
2691	35.45665	40.90009	1090.13885	 3.09530	-9299.867247919	-92054.385921197	-944.286557988
2692	36.90968	39.76898	1127.87659	 3.08355	-9295.543733200	-92052.101208137	-903.336123866
2693	38.53187	41.68219	1131.79983	 3.09428	-9295.207287632	-92056.614648628	-895.458227695
2694	39.40248	43.87506	1128.39538	 3.11278	-9294.260396526	-92050.272828169	-892.331137086
2695	41.06149	41.26449	1124.50856	 3.07375	-9294.690365264	-92053.336772666	-893.566879974
2696	39.94576	40.28106	1127.12402	 3.06090	-9294.464859995	-92051.392611342	-893.255988606
2697	39.15142	38.71799	1122.92352	 3.08508	-9294.871511702	-92039.761960600	-908.953156418
2698	40.78396	38.84364	1126.56772	 3.09509	-9293.345004270	-92027.228905229	-906.221137467
2699	40.89524	41.52309	1129.64168	 3.08462	-9294.901111675	-92044.752017692	-904.259099055
2700	38.65419	39.41580	1133.28530	 3.09457	-9295.661908594	-92041.211392760	-915.407693176
2701	38.55740	37.35184	1130.44742	 3.06052	-9296.118728096	-92044.140797756	-917.046483200
2702	40.02204	34.94385	1129.65332	 3.03949	-9296.238917306	-92056.970035135	-905.419137920
2703	41.45172	35.45702	1097.39520	 3.02954	-9298.516078599	-92053.106370167	-932.054415822
2704	43.13233	35.44167	1096.92000	 2.99237	-9298.163889589	-92066.600125833	-915.038770060
2705	41.78216	34.33573	1096.92000	 2.99237	-9298.208235671	-92062.361578136	-919.720778569
2706	40.11695	35.71265	1128.79252	 3.02693	-9296.178871707	-92051.795645660	-909.993071411
2707	40.11695	34.08931	1128.79252	 3.02693	-9296.975309864	-92057.806992602	-911.946106034
2708	38.25304	32.89075	1126.74408	 3.02144	-9296.911886906	-92057.609150318	-911.509718744
2709	39.16723	35.09437	1090.19187	 3.00190	-9300.756516985	-92082.668226332	-924.896943520
2710	40.78852	36.42795	1125.87722	 3.00946	-9297.026183121	-92088.175558379	-882.086272827
2711	42.84831	36.53199	1129.09286	 3.01806	-9295.423365977	-92063.869791893	-890.363867880
2712	42.07984	36.66153	1090.23757	 2.98170	-9299.717126105	-92070.833334862	-926.337926187
2713	41.07883	38.08574	1146.46123	 2.99128	-9293.621645139	-92060.608534063	-875.607917325
2714	39.21133	38.72641	1085.03030	 2.96586	-9299.452706052	-92065.317099371	-929.209961145
2715	38.33883	37.76102	1115.13255	 2.99667	-9297.083578539	-92059.434223710	-911.401561678
2716	36.95909	35.80453	1119.58644	 3.00864	-9296.896666542	-92070.060012678	-898.906652743
2717	37.03228	34.64511	1079.28245	 3.04298	-9300.558436567	-92045.544101799	-960.040263871
2718	35.17193	33.40260	1081.21937	 3.04844	-9300.823971877	-92038.923944095	-969.315774676
2719	36.33480	32.37872	1079.49234	 3.04357	-9302.231996826	-92039.538644441	-982.781323823
2720	37.53298	31.24719	1124.61776	 3.00378	-9297.733619531	-92062.289266986	-915.046928321
2721	36.89031	31.33308	1127.70916	 2.99500	-9298.641825301	-92083.581467996	-902.836785016
2722	38.77788	32.43552	1132.33944	 3.04832	-9296.529061407	-92049.220864028	-916.069750045
2723	39.92279	33.39145	1129.36325	 3.04031	-9296.590230201	-92047.046050520	-918.856251493
2724	38.84606	32.89873	1100.51461	 3.03761	-9299.573967512	-92056.085314588	-939.654360528
2725	40.21495	34.43846	1100.51461	 3.04908	-9299.657491851	-92056.936762689	-939.638155819
2726	42.27736	34.40298	1144.99941	 3.04594	-9295.587484498	-92057.024424263	-898.850420714
2727	41.55269	33.52845	1089.28088	 3.00980	-9299.434019157	-92055.083790370	-939.256401199
2728	39.74230	35.12273	1113.89573	 3.00109	-9297.571813634	-92067.658692096	-908.059444248
2729	41.94479	36.50468	1116.17062	 2.98193	-9295.817207115	-92049.775164832	-908.396906321
2730	39.70597	37.54585	1074.93503	 3.01413	-9299.527282105	-92040.154521909	-955.118299137
2731	37.69424	38.84951	1105.17154	 3.02053	-9297.240419803	-92053.877518085	-918.526679946
2732	39.37454	41.14043	1108.13026	 3.05641	-9297.101247568	-92041.900781750	-929.111693929
2733	41.01496	42.21632	1108.13026	 3.05641	-9296.618249154	-92034.311118479	-931.871373065
2734	40.30146	40.65138	1105.78297	 3.04994	-9297.004322803	-92042.888646367	-927.154581663
2735	42.32764	40.69654	1109.46320	 3.02904	-9295.647165341	-92043.354884315	-913.116769091
2736	43.80700	38.39587	1109.76921	 3.00705	-9294.923239371	-92047.163892304	-902.068501409
2737	42.32795	38.21975	1104.67889	 2.99325	-9296.232038454	-92054.730644790	-907.589739747
2738	40.36717	38.03324	1090.50144	 2.97049	-9298.638416394	-92074.661009668	-911.723154272
2739	38.65311	37.87757	1086.03800	 2.93501	-9301.293614199	-92113.928031640	-899.008110347
2740	39.66277	35.42030	1106.01305	 2.97045	-9297.158386948	-92066.068834376	-905.515035100
2741	38.33724	35.42030	1106.01305	 2.97045	-9296.961938815	-92063.146517281	-906.472870869
2742	40.08121	35.50268	1157.29974	 2.97735	-9292.096606530	-92063.880824802	-857.085240495
2743	41.83879	37.03717	1137.74835	 2.98255	-9293.672428411	-92046.507771358	-890.216512751
2744	40.52719	35.74142	1137.74835	 3.01437	-9294.267996607	-92037.149230344	-905.530735726
2745	40.52719	36.63393	1091.10014	 3.01437	-9299.177601870	-92028.151631783	-963.624386917
2746	39.41633	36.39400	1119.72852	 2.98920	-9296.386644394	-92053.431656381	-910.434787563
2747	38.28001	37.80037	1115.16869	 2.95558	-9295.613982916	-92058.893780411	-897.246048752
2748	36.88953	35.65844	1067.77644	 2.95558	-9301.127745676	-92072.730242001	-938.547214758
2749	38.14075	37.58689	1113.29794	 2.97015	-9296.510725238	-92064.533601098	-900.573651282
2750	38.02484	38.72880	1147.42592	 2.98512	-9293.227158901	-92065.173484924	-867.098104090
2751	39.06256	41.17571	1099.09363	 3.02577	-9297.792511288	-92048.308582388	-929.616530487
2752	40.47697	42.34334	1095.93212	 2.98776	-9297.843289008	-92064.726606715	-913.706283365
2753	42.97786	43.69228	1093.69182	 3.01302	-9298.089715636	-92058.195728374	-922.701427989
2754	41.18385	45.76041	1074.40722	 3.00799	-9300.074883218	-92064.381200240	-936.367631936
2755	41.05780	43.98214	1071.11877	 2.99879	-9300.617113632	-92057.245129365	-948.926006957
2756	42.36295	42.44298	1068.05858	 2.99022	-9301.071329668	-92050.560126491	-960.153170193
2757	40.42273	40.62605	1093.59814	 3.00814	-9298.297282669	-92050.035044600	-932.937782093
2758	41.67488	38.72428	1130.37736	 2.99905	-9293.717532617	-92039.712808397	-897.462517768
2759	39.80910	39.47984	1097.89390	 2.95473	-9297.459328411	-92055.693025157	-918.900258954
2760	38.21353	41.13189	1102.26233	 2.96649	-9297.833030325	-92058.961668783	-919.368634465
2761	40.86814	39.72760	1089.44381	 2.92332	-9298.522820844	-92071.048588216	-914.179620225
2762	43.34344	38.82438	1136.60638	 2.95542	-9292.593235955	-92040.245350343	-885.687009210
2763	44.52637	37.74885	1139.58519	 2.96317	-9293.972984691	-92053.257842038	-886.472004867
2764	42.33580	36.98592	1164.65448	 2.93747	-9292.147258273	-92059.564921449	-861.907661283
2765	42.40212	36.00426	1166.47877	 2.97288	-9292.038871395	-92046.472458544	-873.916255402
2766	40.05527	37.46465	1124.60533	 2.96248	-9294.998498775	-92050.455696885	-899.529290861
2767	41.21971	35.96226	1121.80716	 2.96929	-9294.968409107	-92048.024824934	-901.659266137
2768	39.18059	36.87691	1121.80716	 2.99842	-9295.377632672	-92037.836015647	-915.940311076
2769	41.76694	34.91518	1120.56233	 2.99510	-9295.166061747	-92037.162956869	-914.497660600
2770	42.78000	34.79396	1075.73690	 2.95126	-9302.087148469	-92073.734490639	-947.136994047
2771	44.30886	34.79396	1075.73690	 2.98618	-9300.559371054	-92043.515459630	-962.078250909
2772	42.96854	34.79396	1112.47164	 2.95838	-9297.731991415	-92067.146391681	-910.173522471
2773	41.85662	33.48833	1109.86766	 2.97853	-9297.382270607	-92051.915825696	-921.906880371
2774	41.95589	35.22959	1112.49990	 2.98559	-9297.038829389	-92045.037512918	-925.350780975
2775	40.63370	37.68748	1110.67060	 2.99104	-9296.792717921	-92046.761041651	-921.166137557
2776	38.97459	38.78369	1107.40138	 2.98223	-9296.703878954	-92043.904268878	-923.134520660
2777	41.25534	37.21090	1146.15008	 2.95688	-9292.203832400	-92053.388719638	-868.649604360
2778	42.95840	35.88595	1127.59882	 2.97780	-9295.231963458	-92048.997475927	-903.322158656
2779	45.76524	37.01087	1132.52696	 2.99082	-9295.416872764	-92045.225675146	-908.943052499
2780	46.25831	34.61314	1129.14849	 2.94603	-9296.423176292	-92076.550950627	-887.680812295
2781	45.29026	34.71393	1132.43652	 2.95461	-9296.050698924	-92074.737095753	-885.769893486
2782	44.62214	36.17496	1135.89281	 2.95439	-9293.785243599	-92059.311517643	-878.540918347
