Sample	theta_A	theta_B	theta_root	tau_root	tau_A	tau_B	Data-ld-ln	Full-ld-ln	Gene-ld-ln
2275	586.59530	571.25025	477.57068	1182.04088	 0.00000	 0.00000	-10919.015622	-108428.439656	-761.716564
2276	584.32020	569.03466	475.71843	1177.44660	 0.00000	 0.00000	-10920.981271	-108455.739903	-754.072811
2277	586.94127	571.58716	484.00850	1182.73756	 0.00000	 0.00000	-10919.259159	-108443.463205	-749.128384
2278	596.79388	551.85714	464.46558	1176.30570	 0.00000	 0.00000	-10922.765617	-108456.325153	-771.331021
2279	580.18089	541.86075	479.73593	1176.31559	 0.00000	 0.00000	-10924.591172	-108455.378109	-790.533614
2280	544.20086	540.38310	478.42770	1173.11805	 0.00000	 0.00000	-10926.728240	-108463.213230	-804.069168
2281	569.59877	558.55622	469.34667	1177.67319	 0.00000	 0.00000	-10922.111986	-108436.279241	-784.840615
2282	568.40651	557.38707	459.30335	1175.21812	 0.00000	 0.00000	-10926.100748	-108465.770253	-795.237230
2283	581.17980	560.23722	482.07858	1181.21623	 0.00000	 0.00000	-10919.811968	-108447.832353	-750.287324
2284	610.47861	562.11191	469.05273	1185.16209	 0.00000	 0.00000	-10918.585555	-108444.877727	-740.977824
2285	580.80120	575.47090	467.99740	1182.50718	 0.00000	 0.00000	-10919.325439	-108439.173355	-754.081030
2286	579.22291	560.76487	466.72564	1179.30659	 0.00000	 0.00000	-10922.671988	-108448.159675	-778.560208
2287	578.27639	578.67816	486.05136	1177.39351	 0.00000	 0.00000	-10921.225973	-108462.391954	-749.867771
2288	576.98514	559.64603	466.50452	1174.75647	 0.00000	 0.00000	-10923.012735	-108459.600741	-770.526613
2289	579.26143	561.85391	468.34494	1179.39928	 0.00000	 0.00000	-10921.221147	-108448.566077	-763.645388
2290	588.24548	559.51745	466.39734	1174.48531	 0.00000	 0.00000	-10922.527169	-108457.847026	-767.424664
2291	564.83680	533.97305	455.27925	1175.82620	 0.00000	 0.00000	-10928.262237	-108457.049299	-825.573075
2292	562.62036	552.72356	485.10699	1179.36947	 0.00000	 0.00000	-10922.876452	-108447.053669	-781.710852
2293	590.73951	573.14781	485.10699	1179.38340	 0.00000	 0.00000	-10916.758879	-108430.983210	-736.605584
2294	569.60711	574.88994	486.58151	1182.97910	 0.00000	 0.00000	-10918.162537	-108417.243780	-764.381586
2295	555.85032	573.26086	464.88806	1179.63668	 0.00000	 0.00000	-10922.222721	-108433.823520	-788.403690
2296	588.25489	556.20436	465.99476	1182.44923	 0.00000	 0.00000	-10921.547079	-108428.906592	-786.564201
2297	588.25489	556.20436	453.06659	1182.45616	 0.00000	 0.00000	-10922.793827	-108423.409951	-804.528321
2298	586.13022	543.58126	461.12168	1178.17118	 0.00000	 0.00000	-10924.445629	-108450.812656	-793.643631
2299	565.25923	564.17895	482.29846	1178.18368	 0.00000	 0.00000	-10922.259873	-108456.072950	-766.525784
2300	584.42695	562.42369	500.55482	1174.50779	 0.00000	 0.00000	-10919.117196	-108476.677942	-714.494015
2301	585.68609	563.63542	484.31826	1177.02496	 0.00000	 0.00000	-10919.482789	-108464.788965	-730.038926
2302	582.90948	560.96335	482.02221	1171.43507	 0.00000	 0.00000	-10921.625071	-108493.448405	-722.802304
2303	584.53305	574.00267	466.22751	1174.68785	 0.00000	 0.00000	-10920.865909	-108470.305527	-738.353560
2304	568.46178	572.86536	480.14779	1172.34807	 0.00000	 0.00000	-10922.850202	-108474.622539	-753.879484
2305	595.89675	593.95529	474.54473	1171.09179	 0.00000	 0.00000	-10918.417635	-108471.427603	-712.748744
2306	561.63958	592.27466	473.20198	1167.76687	 0.00000	 0.00000	-10922.628512	-108479.594418	-746.690700
2307	560.93310	591.52964	472.60674	1166.29115	 0.00000	 0.00000	-10923.394403	-108477.569351	-756.374684
2308	585.86051	593.43195	480.05391	1170.03498	 0.00000	 0.00000	-10919.178769	-108461.981240	-729.806452
2309	584.35628	591.90829	470.01438	1167.01697	 0.00000	 0.00000	-10921.328777	-108474.732043	-738.555730
2310	565.84980	576.49500	471.29541	1170.20558	 0.00000	 0.00000	-10923.851414	-108471.696164	-766.817980
2311	564.38405	575.00167	463.91444	1167.18246	 0.00000	 0.00000	-10925.516677	-108499.867666	-755.299106
2312	549.99235	553.87661	462.95680	1164.76254	 0.00000	 0.00000	-10929.761891	-108513.968919	-783.649993
2313	560.02726	588.98450	461.58252	1161.31110	 0.00000	 0.00000	-10926.273120	-108512.641043	-750.090158
2314	576.20524	581.27002	451.16621	1163.74335	 0.00000	 0.00000	-10925.565024	-108492.309665	-763.340576
2315	574.65679	555.93098	447.89886	1160.62015	 0.00000	 0.00000	-10928.164880	-108499.833137	-781.815668
2316	574.65679	582.96529	447.89886	1160.61518	 0.00000	 0.00000	-10926.299493	-108502.590253	-760.404678
2317	573.25646	568.92524	458.91763	1157.80520	 0.00000	 0.00000	-10924.994919	-108493.983043	-755.966149
2318	558.18587	570.77422	478.37574	1161.55278	 0.00000	 0.00000	-10925.230382	-108479.635891	-772.667929
2319	543.62610	578.71327	487.94476	1163.10610	 0.00000	 0.00000	-10923.899325	-108473.747235	-765.246014
2320	576.47550	557.40147	486.56663	1159.82885	 0.00000	 0.00000	-10923.971838	-108482.965870	-756.752505
2321	578.22612	559.09416	478.19373	1163.35426	 0.00000	 0.00000	-10924.703910	-108471.826836	-775.212262
2322	565.71343	554.59818	479.84626	1167.36892	 0.00000	 0.00000	-10923.374011	-108454.736035	-779.004070
2323	595.35617	552.99330	500.70118	1164.00019	 0.00000	 0.00000	-10918.606462	-108456.538199	-729.526424
2324	573.29586	588.56985	502.78619	1168.82878	 0.00000	 0.00000	-10916.789507	-108438.316370	-729.578699
2325	548.69575	561.07472	481.77826	1164.07417	 0.00000	 0.00000	-10925.672502	-108478.381112	-778.343903
2326	581.72028	561.07472	472.15598	1164.08786	 0.00000	 0.00000	-10923.857113	-108494.455460	-744.115673
2327	584.26801	587.03363	474.22385	1169.18962	 0.00000	 0.00000	-10922.285585	-108464.542097	-758.313755
2328	587.04655	556.32480	476.47906	1174.74295	 0.00000	 0.00000	-10920.411017	-108439.123323	-764.986843
2329	540.30422	557.45152	477.44407	1177.13425	 0.00000	 0.00000	-10925.870580	-108447.894344	-810.811455
2330	541.54857	558.73536	464.41644	1179.83454	 0.00000	 0.00000	-10926.730357	-108425.620654	-841.682919
2331	541.54857	533.92270	485.00835	1179.82972	 0.00000	 0.00000	-10927.343671	-108429.955498	-843.481213
2332	543.21612	540.77900	486.50180	1183.47198	 0.00000	 0.00000	-10924.438128	-108411.258565	-833.122710
2333	554.14055	563.58933	485.23395	1180.37757	 0.00000	 0.00000	-10921.237278	-108421.351874	-791.020906
2334	567.22674	561.76186	483.66055	1176.53792	 0.00000	 0.00000	-10919.945844	-108435.755227	-763.703217
2335	567.22674	561.76186	467.63161	1176.54758	 0.00000	 0.00000	-10921.496110	-108436.067009	-778.894088
2336	600.29023	588.58328	467.63161	1176.53476	 0.00000	 0.00000	-10917.119622	-108441.078755	-730.117469
2337	569.58004	588.58328	488.05637	1176.52421	 0.00000	 0.00000	-10917.097058	-108426.500669	-744.469913
2338	592.13478	565.73369	464.13675	1179.93385	 0.00000	 0.00000	-10919.846025	-108415.480762	-782.979488
2339	590.31744	589.87238	474.95452	1176.30152	 0.00000	 0.00000	-10917.446205	-108447.113573	-727.348475
2340	558.30990	588.55464	473.89349	1173.66684	 0.00000	 0.00000	-10921.059418	-108442.085459	-768.508720
2341	582.37504	556.98995	491.42841	1169.73389	 0.00000	 0.00000	-10921.639116	-108449.167631	-767.223532
2342	595.66445	578.24416	463.63918	1166.36530	 0.00000	 0.00000	-10922.511180	-108464.575150	-760.536652
2343	594.30191	559.14088	451.77859	1163.70304	 0.00000	 0.00000	-10923.898283	-108461.047009	-777.935824
2344	592.48145	587.77268	471.51672	1160.14920	 0.00000	 0.00000	-10918.464434	-108468.328136	-716.316205
2345	562.55845	589.31999	489.34135	1163.19698	 0.00000	 0.00000	-10921.342563	-108472.123068	-741.302565
2346	561.06507	575.39696	488.04233	1160.10156	 0.00000	 0.00000	-10923.363876	-108486.653217	-746.985540
2347	574.61883	567.16017	468.18168	1162.90027	 0.00000	 0.00000	-10922.091418	-108460.584930	-760.329253
2348	574.15884	581.92245	479.15164	1161.96338	 0.00000	 0.00000	-10920.927997	-108474.613143	-734.666826
2349	574.15884	581.92245	488.86622	1161.95269	 0.00000	 0.00000	-10921.115343	-108478.795086	-732.358341
2350	557.94359	580.39195	487.58045	1158.88760	 0.00000	 0.00000	-10921.969021	-108480.135061	-739.555145
2351	556.50381	564.43683	511.45078	1155.90254	 0.00000	 0.00000	-10921.862080	-108498.473204	-720.147598
2352	556.50381	544.88236	511.45078	1155.91144	 0.00000	 0.00000	-10925.390067	-108497.180748	-756.719922
2353	530.23979	571.75895	511.45078	1155.91926	 0.00000	 0.00000	-10924.624312	-108510.072967	-736.170156
2354	547.90770	560.53205	512.92761	1159.26606	 0.00000	 0.00000	-10923.059669	-108479.846136	-750.750553
2355	535.16446	594.47526	487.88606	1154.78016	 0.00000	 0.00000	-10925.226849	-108492.495463	-759.773026
2356	537.26706	596.81088	475.17776	1159.30708	 0.00000	 0.00000	-10925.420092	-108480.422590	-773.778330
2357	535.19615	594.51046	473.34618	1154.84832	 0.00000	 0.00000	-10925.887825	-108486.164664	-772.713589
2358	534.58306	568.38529	485.99453	1153.51938	 0.00000	 0.00000	-10928.209827	-108504.467792	-777.630478
2359	561.54990	568.38529	460.49355	1153.51951	 0.00000	 0.00000	-10927.652263	-108514.693164	-761.829470
2360	542.41687	566.26067	442.03477	1149.22230	 0.00000	 0.00000	-10933.997681	-108517.924113	-822.052702
2361	541.05583	552.55899	443.97758	1146.34810	 0.00000	 0.00000	-10935.068841	-108524.311772	-826.376642
2362	546.26354	578.00090	458.17338	1143.93618	 0.00000	 0.00000	-10930.811158	-108548.668115	-759.443460
2363	565.92177	553.72598	458.17338	1143.93058	 0.00000	 0.00000	-10932.394984	-108556.283906	-767.665937
2364	564.82077	575.48770	457.28200	1141.69919	 0.00000	 0.00000	-10929.835219	-108551.414531	-746.937659
2365	562.42365	573.04531	455.34128	1136.84359	 0.00000	 0.00000	-10932.262570	-108570.092915	-752.532783
2366	563.70679	546.35491	456.38011	1139.42804	 0.00000	 0.00000	-10931.426993	-108552.637081	-761.632845
2367	563.70679	526.21174	456.38011	1139.42271	 0.00000	 0.00000	-10934.335152	-108571.752347	-771.599169
2368	555.19046	555.38199	468.02189	1139.43173	 0.00000	 0.00000	-10932.839215	-108586.136719	-742.255434
2369	582.90405	566.65202	472.57202	1139.41893	 0.00000	 0.00000	-10927.964530	-108578.370361	-701.274941
2370	552.57563	554.80636	460.49647	1138.69827	 0.00000	 0.00000	-10931.476741	-108566.899107	-747.868298
2371	562.71173	581.08409	460.49647	1138.69193	 0.00000	 0.00000	-10929.375214	-108561.143231	-732.608907
2372	576.58041	581.08409	474.28418	1138.70154	 0.00000	 0.00000	-10927.302663	-108569.227940	-703.798692
2373	576.58041	581.08409	474.28418	1138.71056	 0.00000	 0.00000	-10928.517618	-108582.460558	-702.715623
2374	558.34802	560.54123	474.28418	1138.72056	 0.00000	 0.00000	-10929.653824	-108560.882370	-735.655870
2375	558.34802	560.54123	474.28418	1138.72853	 0.00000	 0.00000	-10931.281556	-108584.438356	-728.377200
2376	550.54086	560.54123	452.84909	1138.73974	 0.00000	 0.00000	-10934.118621	-108582.956542	-758.229671
2377	550.54086	550.76061	452.84909	1138.75107	 0.00000	 0.00000	-10935.480544	-108572.024072	-782.781370
2378	525.50052	552.28596	463.73717	1141.91332	 0.00000	 0.00000	-10934.345797	-108548.217356	-795.240610
2379	526.99592	553.85758	465.05682	1145.15128	 0.00000	 0.00000	-10933.293794	-108542.272550	-790.665387
2380	554.68186	553.85758	454.48004	1145.14079	 0.00000	 0.00000	-10930.461139	-108537.884949	-766.726444
2381	572.65535	572.29945	454.48004	1145.13267	 0.00000	 0.00000	-10928.427263	-108536.299629	-747.972997
2382	557.40098	549.95265	481.91691	1148.30262	 0.00000	 0.00000	-10929.612422	-108540.551607	-755.572613
2383	557.40098	549.95265	481.91691	1148.31738	 0.00000	 0.00000	-10929.620552	-108554.706794	-741.498727
2384	558.98518	577.97284	461.78663	1151.56999	 0.00000	 0.00000	-10927.829026	-108525.151848	-753.138412
2385	571.69617	580.33650	477.53050	1156.26962	 0.00000	 0.00000	-10924.300312	-108498.921067	-744.082058
2386	561.48979	553.15262	468.47702	1160.85565	 0.00000	 0.00000	-10929.784868	-108491.120053	-806.728628
2387	543.02610	554.36934	469.50748	1163.42517	 0.00000	 0.00000	-10929.248722	-108481.371300	-811.115923
2388	545.01916	580.76459	499.84954	1167.70002	 0.00000	 0.00000	-10922.458894	-108455.356399	-769.232544
2389	545.01916	557.18046	477.26700	1167.71024	 0.00000	 0.00000	-10927.258134	-108470.287332	-802.294005
2390	544.01109	583.86695	498.79045	1165.53976	 0.00000	 0.00000	-10921.650878	-108475.919887	-740.588898
2391	545.97840	571.27468	500.59423	1169.76557	 0.00000	 0.00000	-10920.508766	-108443.508591	-761.579073
2392	547.23057	556.54561	481.53773	1172.43550	 0.00000	 0.00000	-10924.474425	-108452.640243	-792.104004
2393	547.23057	589.66629	456.69113	1172.42491	 0.00000	 0.00000	-10923.434431	-108464.214011	-770.130303
2394	541.10341	588.18424	455.54330	1169.47820	 0.00000	 0.00000	-10924.426919	-108478.827430	-765.441762
2395	571.13274	588.18424	455.54330	1169.48454	 0.00000	 0.00000	-10921.945023	-108473.282107	-746.168124
2396	584.51967	568.25899	454.61196	1167.08512	 0.00000	 0.00000	-10924.222720	-108479.868255	-762.358948
2397	582.81611	566.60282	469.13780	1163.66862	 0.00000	 0.00000	-10922.810778	-108494.127556	-733.980225
2398	593.34703	557.92670	479.28620	1167.34114	 0.00000	 0.00000	-10923.358249	-108490.544166	-743.038324
2399	601.41850	558.45975	468.19058	1168.44492	 0.00000	 0.00000	-10922.226121	-108486.412748	-735.848461
2400	605.29838	581.12224	471.21098	1175.98579	 0.00000	 0.00000	-10917.837573	-108463.299364	-715.076368
2401	620.68471	600.13935	479.93774	1178.25465	 0.00000	 0.00000	-10913.710230	-108465.765366	-671.336936
2402	621.50416	600.93167	480.57137	1179.81569	 0.00000	 0.00000	-10913.411083	-108442.964049	-691.146776
2403	623.07504	602.45055	481.78604	1182.80304	 0.00000	 0.00000	-10912.703402	-108434.051562	-692.982458
2404	603.15683	604.87677	490.41604	1187.57774	 0.00000	 0.00000	-10912.660594	-108416.523464	-710.082481
2405	573.89054	568.34192	489.09344	1184.36705	 0.00000	 0.00000	-10918.364301	-108433.678165	-749.964841
2406	575.52976	548.97315	490.49045	1187.75857	 0.00000	 0.00000	-10918.418969	-108420.954827	-763.234859
2407	595.44094	550.14855	461.85032	1190.30830	 0.00000	 0.00000	-10919.232028	-108416.590790	-775.729486
2408	569.98851	550.79505	462.39305	1191.71766	 0.00000	 0.00000	-10921.304521	-108395.807529	-817.237678
2409	589.96689	551.06393	462.61878	1192.31519	 0.00000	 0.00000	-10918.666142	-108390.841102	-795.820319
2410	587.57890	577.44548	481.17029	1187.48020	 0.00000	 0.00000	-10914.303950	-108414.925412	-728.114085
2411	567.99589	555.74460	479.21916	1182.67104	 0.00000	 0.00000	-10919.980248	-108420.225034	-779.577449
2412	594.28732	556.79558	480.12541	1184.91890	 0.00000	 0.00000	-10916.351658	-108422.068689	-741.447894
2413	592.78231	555.38552	478.90952	1181.90946	 0.00000	 0.00000	-10918.788594	-108437.830859	-750.055083
2414	571.31140	579.78671	472.56461	1180.16936	 0.00000	 0.00000	-10919.483583	-108455.733119	-739.102707
2415	573.39551	581.90174	474.28850	1184.48749	 0.00000	 0.00000	-10919.662233	-108441.202420	-755.419914
2416	588.58440	572.28797	478.97004	1184.49250	 0.00000	 0.00000	-10919.304340	-108447.759145	-745.284258
2417	559.91918	555.27842	477.91793	1181.88264	 0.00000	 0.00000	-10924.145310	-108449.344964	-792.108139
2418	583.52758	574.41812	478.99538	1184.54315	 0.00000	 0.00000	-10918.965535	-108437.469297	-752.186050
2419	581.75994	560.24232	477.54438	1180.96731	 0.00000	 0.00000	-10919.397359	-108429.876492	-764.097098
2420	560.19929	558.44214	476.00993	1177.15779	 0.00000	 0.00000	-10922.578566	-108441.842428	-783.943235
2421	543.53629	571.52599	474.70224	1173.93537	 0.00000	 0.00000	-10925.126805	-108462.705905	-788.562144
2422	563.60750	587.23236	490.41272	1177.31266	 0.00000	 0.00000	-10919.430392	-108455.495010	-738.808909
2423	565.80119	593.82876	492.32151	1181.90332	 0.00000	 0.00000	-10917.736397	-108431.817241	-745.546731
2424	565.80119	560.54828	492.32151	1181.89231	 0.00000	 0.00000	-10921.087434	-108433.173770	-777.700572
2425	576.21502	588.32972	472.74896	1177.89673	 0.00000	 0.00000	-10918.444820	-108421.094798	-763.353404
2426	577.60899	589.75299	494.74372	1180.73406	 0.00000	 0.00000	-10916.351421	-108436.749733	-726.764474
2427	595.66225	566.99724	495.79882	1183.25894	 0.00000	 0.00000	-10916.270388	-108418.713640	-743.990241
2428	568.80580	575.49535	495.79882	1183.25054	 0.00000	 0.00000	-10916.705841	-108416.282523	-750.775886
2429	570.59198	577.30254	497.35574	1186.95634	 0.00000	 0.00000	-10918.748654	-108433.932940	-753.553603
2430	594.91994	548.76536	478.03605	1182.69842	 0.00000	 0.00000	-10920.830411	-108445.395885	-762.908221
2431	583.30230	547.13132	476.61261	1179.17091	 0.00000	 0.00000	-10923.665023	-108459.690791	-776.959435
2432	582.37485	565.80672	475.85480	1177.28583	 0.00000	 0.00000	-10921.283014	-108450.233018	-762.597123
2433	564.37602	589.59098	506.23330	1181.36817	 0.00000	 0.00000	-10915.847565	-108427.651220	-730.824429
2434	566.03212	576.04880	492.44832	1184.82231	 0.00000	 0.00000	-10917.713839	-108411.612176	-765.526213
2435	568.24592	578.30178	483.86184	1189.46574	 0.00000	 0.00000	-10918.948352	-108424.090806	-765.392717
2436	576.16785	568.87431	482.15155	1185.25705	 0.00000	 0.00000	-10917.437191	-108434.109870	-740.262040
2437	578.23418	570.91448	483.88071	1189.51857	 0.00000	 0.00000	-10917.138329	-108420.142505	-751.240787
2438	579.50128	562.35599	469.53255	1192.13401	 0.00000	 0.00000	-10917.342242	-108411.031146	-762.391275
2439	591.49444	562.35599	469.53255	1192.12999	 0.00000	 0.00000	-10915.350179	-108398.248039	-755.253756
2440	592.25105	593.59330	479.67298	1193.64302	 0.00000	 0.00000	-10910.942298	-108390.106842	-719.316139
2441	607.40232	579.93797	484.64790	1195.14905	 0.00000	 0.00000	-10909.567677	-108388.291863	-707.384908
2442	605.47671	548.62502	461.00843	1191.35066	 0.00000	 0.00000	-10915.838688	-108403.682836	-754.704039
2443	594.85483	563.69165	463.39410	1187.47638	 0.00000	 0.00000	-10915.611651	-108416.573739	-739.542770
2444	596.03475	564.80976	464.31326	1189.82645	 0.00000	 0.00000	-10914.477420	-108397.007131	-747.767073
2445	592.63652	561.58956	461.66603	1183.02972	 0.00000	 0.00000	-10915.520973	-108409.526962	-745.682773
2446	565.49416	559.52470	488.62400	1178.68579	 0.00000	 0.00000	-10916.001123	-108407.358573	-752.652656
2447	565.22390	558.29081	459.75372	1176.09654	 0.00000	 0.00000	-10921.889977	-108439.423884	-779.475884
2448	582.73371	585.07381	479.04297	1176.08132	 0.00000	 0.00000	-10915.847382	-108432.734456	-725.739363
2449	559.48322	560.25237	479.04297	1176.08776	 0.00000	 0.00000	-10919.208716	-108416.406341	-775.680815
2450	585.18853	572.90491	464.27413	1176.09431	 0.00000	 0.00000	-10916.458600	-108433.289342	-731.296657
2451	609.08635	574.40344	465.48851	1179.15680	 0.00000	 0.00000	-10913.823052	-108411.449989	-726.780528
2452	586.11272	552.84086	481.88412	1176.59527	 0.00000	 0.00000	-10917.031581	-108420.100900	-750.214914
2453	583.85520	550.71150	477.09078	1172.05613	 0.00000	 0.00000	-10919.086089	-108419.955378	-770.905515
2454	583.85520	550.71150	459.23632	1172.06428	 0.00000	 0.00000	-10921.206774	-108426.203471	-785.864273
2455	585.69167	574.88686	450.98554	1175.74194	 0.00000	 0.00000	-10918.888327	-108414.303918	-774.579357
2456	583.66797	572.90050	449.09349	1171.68643	 0.00000	 0.00000	-10920.129584	-108435.344860	-765.950977
2457	565.39859	573.68269	449.70665	1173.27405	 0.00000	 0.00000	-10921.006989	-108435.062619	-775.007275
2458	579.31861	559.03708	467.93695	1174.85400	 0.00000	 0.00000	-10920.565123	-108440.755706	-764.895522
2459	577.85404	586.87468	463.35599	1171.89842	 0.00000	 0.00000	-10918.440276	-108450.336017	-734.066742
2460	597.55740	586.35600	437.82096	1170.85226	 0.00000	 0.00000	-10918.980325	-108447.293630	-742.509619
2461	575.09096	584.27423	450.71038	1166.70586	 0.00000	 0.00000	-10919.613032	-108457.388492	-738.741826
2462	573.40269	582.55901	464.18393	1163.29105	 0.00000	 0.00000	-10920.211345	-108465.880593	-736.232858
2463	575.34190	562.59783	465.75377	1167.21691	 0.00000	 0.00000	-10921.607932	-108464.335901	-751.743421
2464	596.42833	542.56345	484.58020	1170.11747	 0.00000	 0.00000	-10918.487890	-108436.288535	-748.590360
2465	581.28025	543.46634	485.38660	1172.07751	 0.00000	 0.00000	-10919.262049	-108436.446410	-756.174076
2466	604.40972	545.18211	458.17049	1175.77171	 0.00000	 0.00000	-10918.591319	-108415.876487	-770.036701
2467	587.34123	568.83964	441.18980	1180.26392	 0.00000	 0.00000	-10918.750084	-108415.715086	-771.785756
2468	606.27387	567.98937	440.53034	1178.49359	 0.00000	 0.00000	-10918.212209	-108416.522406	-765.599689
2469	588.85929	570.05118	458.94435	1182.78606	 0.00000	 0.00000	-10916.728151	-108399.147134	-768.134379
2470	587.21612	568.46049	475.05832	1179.49526	 0.00000	 0.00000	-10915.503580	-108407.726099	-747.309704
2471	555.85193	566.18049	492.93871	1174.75448	 0.00000	 0.00000	-10918.809667	-108422.484575	-765.612093
2472	587.07051	550.84420	487.78999	1174.76899	 0.00000	 0.00000	-10917.400189	-108444.073390	-729.928498
2473	570.36997	550.07649	463.21668	1173.12341	 0.00000	 0.00000	-10923.167191	-108454.318123	-777.353783
2474	572.01519	580.26829	484.48070	1176.51463	 0.00000	 0.00000	-10917.180683	-108428.333012	-743.473818
2475	569.66643	606.69879	467.36760	1171.67183	 0.00000	 0.00000	-10918.847557	-108469.024807	-719.450758
2476	567.95643	604.87763	465.96468	1168.14589	 0.00000	 0.00000	-10919.711278	-108468.566336	-728.546445
2477	569.28872	606.29653	476.21682	1170.87708	 0.00000	 0.00000	-10916.891906	-108442.306813	-726.612244
2478	566.69903	589.89806	484.67821	1173.65904	 0.00000	 0.00000	-10915.635433	-108422.103532	-734.250797
2479	565.12851	588.26324	476.59693	1170.39775	 0.00000	 0.00000	-10916.509134	-108426.658353	-738.432992
2480	574.45504	587.36385	464.78654	1168.59650	 0.00000	 0.00000	-10916.977683	-108427.979707	-741.797127
2481	595.34493	589.75875	488.78468	1173.36745	 0.00000	 0.00000	-10912.244969	-108432.321017	-690.128671
2482	596.89122	583.37445	511.86050	1176.42553	 0.00000	 0.00000	-10911.392583	-108432.336737	-681.589092
2483	596.89122	566.26617	494.99745	1176.41402	 0.00000	 0.00000	-10913.864164	-108405.109920	-733.531718
2484	595.76362	585.72384	494.06235	1174.19489	 0.00000	 0.00000	-10913.050171	-108430.664943	-699.836768
2485	593.54646	572.82598	492.22367	1169.83700	 0.00000	 0.00000	-10915.812477	-108455.403286	-702.721481
2486	581.88896	574.72368	493.85434	1173.70343	 0.00000	 0.00000	-10914.506944	-108429.700478	-715.368963
2487	566.21267	554.73566	475.98242	1170.26099	 0.00000	 0.00000	-10920.947874	-108454.302176	-755.176568
2488	548.62415	554.73566	475.98242	1170.25484	 0.00000	 0.00000	-10923.154310	-108446.257591	-785.285511
2489	568.67864	554.73566	459.90216	1170.24812	 0.00000	 0.00000	-10921.552572	-108452.677347	-762.848371
2490	551.96781	557.07997	493.42146	1175.18479	 0.00000	 0.00000	-10920.694363	-108450.809051	-756.134584
2491	553.75174	558.88042	495.01618	1178.97578	 0.00000	 0.00000	-10918.272696	-108425.718816	-757.008141
2492	571.18237	534.23970	495.77374	1180.76984	 0.00000	 0.00000	-10920.059145	-108431.975216	-768.616230
2493	593.24729	562.32053	493.51983	1175.40946	 0.00000	 0.00000	-10915.355131	-108441.147227	-712.404083
2494	587.74815	577.21913	494.50286	1177.76106	 0.00000	 0.00000	-10914.667548	-108417.883051	-728.792426
2495	569.22400	575.28169	477.58443	1173.81537	 0.00000	 0.00000	-10920.145268	-108430.890542	-770.562143
2496	550.83520	573.51535	476.11806	1170.21523	 0.00000	 0.00000	-10922.353875	-108448.859001	-774.679749
2497	573.47605	575.91446	497.77436	1175.11464	 0.00000	 0.00000	-10918.196373	-108434.641613	-747.322116
2498	574.96989	577.41465	471.89512	1178.16841	 0.00000	 0.00000	-10920.013952	-108431.924210	-768.215311
2499	576.63703	549.65820	473.26340	1181.59431	 0.00000	 0.00000	-10920.509832	-108423.391711	-781.706610
2500	599.63731	573.03094	492.68716	1187.57590	 0.00000	 0.00000	-10912.760671	-108409.241187	-718.365519
2501	575.02898	573.03094	480.18123	1187.56621	 0.00000	 0.00000	-10916.382058	-108410.893434	-752.927143
2502	573.36384	550.42619	486.64053	1184.14126	 0.00000	 0.00000	-10917.986762	-108425.690939	-754.176680
2503	553.87608	552.27859	488.27827	1188.11665	 0.00000	 0.00000	-10920.680377	-108434.477748	-772.326019
2504	553.11499	564.19896	461.84292	1186.49465	 0.00000	 0.00000	-10924.149213	-108444.097770	-797.394364
2505	527.33880	564.19896	470.45087	1186.50965	 0.00000	 0.00000	-10924.935107	-108433.057700	-816.293367
2506	541.06160	565.90528	471.87367	1190.09453	 0.00000	 0.00000	-10920.561564	-108414.129664	-791.485977
2507	543.05229	549.98485	499.65776	1194.48714	 0.00000	 0.00000	-10920.672447	-108412.166016	-794.558457
2508	564.42048	585.00677	482.93998	1197.78717	 0.00000	 0.00000	-10914.797657	-108388.845143	-759.131429
2509	562.53105	583.04843	481.32331	1193.78507	 0.00000	 0.00000	-10917.501104	-108397.841655	-777.169387
2510	562.53105	565.63439	481.32331	1193.77094	 0.00000	 0.00000	-10918.622738	-108387.827943	-798.399437
2511	564.65284	592.62744	468.40099	1198.28277	 0.00000	 0.00000	-10917.053451	-108384.003454	-786.531054
2512	575.97147	590.97310	467.09344	1194.94856	 0.00000	 0.00000	-10914.366274	-108387.313392	-756.349349
2513	577.43180	592.47147	468.27772	1197.97104	 0.00000	 0.00000	-10915.814602	-108404.298673	-753.847344
2514	558.76390	574.03423	468.27772	1197.98430	 0.00000	 0.00000	-10919.256862	-108409.043999	-783.524620
2515	558.76390	553.84645	468.27772	1197.97375	 0.00000	 0.00000	-10921.547309	-108414.574929	-800.898161
2516	591.33417	553.28616	467.80399	1196.75366	 0.00000	 0.00000	-10918.596364	-108412.028728	-773.934907
2517	618.20642	578.45290	469.36833	1200.74353	 0.00000	 0.00000	-10912.782896	-108404.200333	-723.628622
2518	615.93368	598.84399	467.64277	1196.33848	 0.00000	 0.00000	-10912.584288	-108415.411753	-710.431128
2519	575.37531	606.29428	456.61319	1193.01689	 0.00000	 0.00000	-10917.528566	-108416.234330	-759.051328
2520	576.96532	580.98196	457.87501	1196.30282	 0.00000	 0.00000	-10917.941132	-108412.280392	-767.130932
2521	576.96532	580.98196	477.94118	1196.29384	 0.00000	 0.00000	-10915.170668	-108403.684738	-748.021943
2522	576.96532	580.98196	477.94118	1196.30271	 0.00000	 0.00000	-10916.071614	-108419.672739	-741.043402
