Sample	theta_A	theta_B	theta_root	tau_root	tau_A	tau_B	Data-ld-ln	Full-ld-ln	Gene-ld-ln
478	1050.88752	 0.26877	 0.40126	5659.90116	 0.00000	 0.00000	-9262.571078	-92483.147191	-142.563588
479	1024.24368	 0.27986	 0.41909	5659.89682	 0.00000	 0.00000	-9266.685598	-92490.664399	-176.191582
480	994.70589	 0.26452	 0.40361	5659.90456	 0.00000	 0.00000	-9268.911729	-92478.598940	-210.518347
481	1011.14734	 0.25494	 0.41279	5636.80057	 0.00000	 0.00000	-9267.918229	-92489.838595	-189.343691
482	1010.62583	 0.26476	 0.39075	5633.90203	 0.00000	 0.00000	-9266.991146	-92488.947517	-180.963947
483	1041.62357	 0.27730	 0.38382	5633.88485	 0.00000	 0.00000	-9263.624000	-92476.562136	-159.677859
484	1038.26327	 0.26936	 0.36996	5615.72116	 0.00000	 0.00000	-9264.101938	-92480.132127	-160.887249
485	1038.26327	 0.26517	 0.35995	5615.71004	 0.00000	 0.00000	-9264.286130	-92485.829068	-157.032230
486	1035.38677	 0.24981	 0.34332	5600.13790	 0.00000	 0.00000	-9264.581946	-92490.236015	-155.583444
487	1002.04151	 0.24342	 0.34208	5579.96529	 0.00000	 0.00000	-9268.217165	-92501.121659	-181.049991
488	1002.04151	 0.23608	 0.32726	5579.94924	 0.00000	 0.00000	-9268.591420	-92498.850149	-187.064055
489	1045.82082	 0.22975	 0.32726	5579.94317	 0.00000	 0.00000	-9263.861101	-92495.313916	-143.297091
490	1045.82082	 0.23905	 0.34274	5579.93108	 0.00000	 0.00000	-9262.680651	-92484.542171	-142.264335
491	1045.82082	 0.23905	 0.35739	5579.93795	 0.00000	 0.00000	-9260.469127	-92469.845944	-134.845330
492	1006.27644	 0.23905	 0.37538	5579.94324	 0.00000	 0.00000	-9264.856683	-92451.611666	-196.955164
493	1006.27644	 0.23905	 0.39245	5579.93816	 0.00000	 0.00000	-9264.003667	-92448.753832	-191.282834
494	1002.28892	 0.22690	 0.38457	5557.83737	 0.00000	 0.00000	-9264.400373	-92450.720969	-193.282766
495	998.78988	 0.21937	 0.39463	5538.42248	 0.00000	 0.00000	-9264.849108	-92459.626250	-188.864825
496	1011.53956	 0.22704	 0.41223	5523.95518	 0.00000	 0.00000	-9266.656724	-92477.549070	-189.018173
497	1011.53956	 0.23657	 0.39981	5523.96089	 0.00000	 0.00000	-9265.596693	-92465.075710	-190.891224
498	1011.53956	 0.23657	 0.37771	5523.95372	 0.00000	 0.00000	-9266.269567	-92461.549978	-201.145693
499	1036.64333	 0.25165	 0.39093	5523.94699	 0.00000	 0.00000	-9261.991791	-92445.222909	-174.695001
500	1020.94223	 0.23999	 0.40785	5523.93940	 0.00000	 0.00000	-9264.528806	-92455.198727	-190.089334
501	1016.90669	 0.23114	 0.38945	5502.09317	 0.00000	 0.00000	-9265.620432	-92478.698199	-177.506119
502	1014.72403	 0.22314	 0.40499	5490.27285	 0.00000	 0.00000	-9266.582585	-92474.757194	-191.068652
503	1011.06576	 0.22696	 0.38980	5470.46905	 0.00000	 0.00000	-9267.942051	-92478.177464	-201.243042
504	1008.83230	 0.23590	 0.36560	5458.39771	 0.00000	 0.00000	-9267.008019	-92484.263059	-185.817135
505	979.45734	 0.22726	 0.35145	5442.78023	 0.00000	 0.00000	-9270.438727	-92490.330723	-214.056550
506	1019.05661	 0.21569	 0.36733	5442.76980	 0.00000	 0.00000	-9267.826825	-92497.016012	-181.252240
507	1014.76744	 0.20490	 0.34871	5419.85092	 0.00000	 0.00000	-9268.534132	-92516.429449	-168.911871
508	1014.76744	 0.20250	 0.35667	5419.85646	 0.00000	 0.00000	-9269.943093	-92526.172312	-173.258616
509	1013.44688	 0.21235	 0.34423	5412.80847	 0.00000	 0.00000	-9268.943826	-92523.226699	-166.211558
510	1009.85988	 0.20460	 0.33322	5393.65771	 0.00000	 0.00000	-9269.257245	-92524.764733	-167.807712
511	1007.99756	 0.19161	 0.34237	5383.70179	 0.00000	 0.00000	-9268.665089	-92511.958213	-174.692675
512	1007.99756	 0.18459	 0.32713	5383.71642	 0.00000	 0.00000	-9269.502570	-92508.612181	-186.413515
513	1007.99756	 0.17494	 0.31790	5383.72760	 0.00000	 0.00000	-9269.196940	-92514.497989	-177.471407
514	1007.99756	 0.16627	 0.32960	5383.70850	 0.00000	 0.00000	-9269.134132	-92526.999255	-164.342061
515	1066.42196	 0.17509	 0.33906	5383.71787	 0.00000	 0.00000	-9264.463770	-92512.807666	-131.830038
516	1066.42196	 0.17777	 0.32711	5383.70576	 0.00000	 0.00000	-9263.792920	-92514.570069	-123.359135
517	1066.42196	 0.17335	 0.33948	5383.72193	 0.00000	 0.00000	-9262.475165	-92510.816083	-113.935569
518	1020.58652	 0.17271	 0.32811	5363.85312	 0.00000	 0.00000	-9268.393245	-92515.482643	-168.449811
519	1020.58652	 0.17111	 0.34652	5363.85694	 0.00000	 0.00000	-9267.725938	-92509.782621	-167.476764
520	973.59087	 0.16728	 0.34127	5363.84993	 0.00000	 0.00000	-9271.948517	-92511.719017	-207.766148
521	997.82852	 0.15902	 0.32339	5363.86493	 0.00000	 0.00000	-9271.996671	-92521.322511	-198.644201
522	1023.70915	 0.15192	 0.31018	5363.87507	 0.00000	 0.00000	-9265.888392	-92500.619246	-158.264675
523	1019.57730	 0.14477	 0.31858	5342.23714	 0.00000	 0.00000	-9267.739890	-92503.288341	-174.110558
524	1025.42815	 0.14075	 0.33001	5325.76075	 0.00000	 0.00000	-9266.745651	-92505.713776	-161.742738
525	1022.25479	 0.14518	 0.31893	5309.29047	 0.00000	 0.00000	-9267.715930	-92505.990699	-171.168596
526	1012.38606	 0.15103	 0.31801	5293.91163	 0.00000	 0.00000	-9267.139617	-92497.488639	-173.907531
527	1008.00094	 0.15486	 0.30992	5270.97338	 0.00000	 0.00000	-9268.094441	-92517.811299	-163.133113
528	1038.99778	 0.14850	 0.32683	5270.98390	 0.00000	 0.00000	-9263.685295	-92507.848184	-129.004765
529	1035.29761	 0.15389	 0.33482	5252.20371	 0.00000	 0.00000	-9262.678278	-92490.506252	-136.276531
530	1035.29761	 0.16068	 0.31723	5252.21201	 0.00000	 0.00000	-9263.125786	-92495.449908	-135.807948
531	1035.29761	 0.16985	 0.32362	5252.22285	 0.00000	 0.00000	-9262.307000	-92489.940443	-133.129553
532	1035.29761	 0.17580	 0.31787	5252.23375	 0.00000	 0.00000	-9262.303053	-92480.925781	-142.104748
533	1031.57700	 0.16611	 0.33114	5233.36979	 0.00000	 0.00000	-9265.488270	-92486.142864	-168.739833
534	1031.57700	 0.16304	 0.32301	5233.35654	 0.00000	 0.00000	-9262.865615	-92476.829064	-151.827087
535	1029.48860	 0.17012	 0.30613	5222.76666	 0.00000	 0.00000	-9263.147160	-92489.866579	-141.605018
536	1062.61672	 0.17751	 0.30613	5222.77568	 0.00000	 0.00000	-9260.913886	-92480.195529	-128.943334
537	1062.61672	 0.17751	 0.29502	5222.77490	 0.00000	 0.00000	-9261.033998	-92482.728899	-127.611084
538	1071.96105	 0.18143	 0.28540	5222.76682	 0.00000	 0.00000	-9260.773654	-92484.683557	-123.052978
539	1015.07755	 0.17519	 0.29243	5211.28305	 0.00000	 0.00000	-9264.799961	-92483.246453	-164.753155
540	982.16291	 0.16393	 0.29415	5199.34037	 0.00000	 0.00000	-9268.112053	-92481.681613	-199.438913
541	982.16291	 0.17234	 0.27999	5199.35187	 0.00000	 0.00000	-9268.462969	-92488.932817	-195.696875
542	980.42714	 0.17681	 0.28664	5190.15559	 0.00000	 0.00000	-9269.492170	-92492.840328	-202.081374
543	980.42714	 0.17129	 0.29714	5190.14693	 0.00000	 0.00000	-9270.206777	-92500.842101	-201.225671
544	961.32652	 0.17603	 0.30270	5190.13739	 0.00000	 0.00000	-9272.751751	-92503.950441	-223.567071
545	1004.61678	 0.18192	 0.29408	5190.12664	 0.00000	 0.00000	-9267.648872	-92510.889786	-165.598933
546	1037.59976	 0.17568	 0.30384	5175.22947	 0.00000	 0.00000	-9264.440181	-92514.279071	-130.122737
547	998.76393	 0.16888	 0.31158	5161.95367	 0.00000	 0.00000	-9269.752056	-92528.517085	-169.003473
548	995.76061	 0.16425	 0.32468	5146.44405	 0.00000	 0.00000	-9269.616878	-92524.180666	-171.988111
549	1027.30614	 0.15545	 0.33644	5131.23819	 0.00000	 0.00000	-9264.391377	-92520.375184	-123.538583
550	1022.59148	 0.15039	 0.33490	5107.67659	 0.00000	 0.00000	-9266.993907	-92532.554495	-137.384576
551	988.84962	 0.14690	 0.32102	5092.28076	 0.00000	 0.00000	-9271.530372	-92541.343616	-173.960101
552	1018.02322	 0.14413	 0.34064	5092.28855	 0.00000	 0.00000	-9268.946608	-92562.330345	-127.135737
553	1018.02322	 0.13874	 0.32649	5092.27791	 0.00000	 0.00000	-9268.489811	-92541.105969	-143.792137
554	1018.02322	 0.13302	 0.33559	5092.28397	 0.00000	 0.00000	-9268.771242	-92539.357958	-148.354467
555	980.65016	 0.12728	 0.32630	5092.29762	 0.00000	 0.00000	-9270.861429	-92530.806701	-177.807592
556	980.65016	 0.12476	 0.33497	5092.30482	 0.00000	 0.00000	-9272.606996	-92536.711902	-189.358054
557	1023.79046	 0.11771	 0.34830	5092.32069	 0.00000	 0.00000	-9267.668184	-92530.689593	-145.992249
558	1020.57587	 0.10948	 0.33740	5076.34129	 0.00000	 0.00000	-9268.914134	-92538.106310	-151.035032
559	1016.57826	 0.11314	 0.34083	5056.44923	 0.00000	 0.00000	-9271.916059	-92540.106128	-179.054461
560	1016.57826	 0.11831	 0.32854	5056.44113	 0.00000	 0.00000	-9269.611034	-92536.530934	-159.579408
561	1013.80625	 0.11139	 0.30883	5042.66482	 0.00000	 0.00000	-9269.740292	-92566.783823	-130.619097
562	1010.37802	 0.11580	 0.31650	5025.62309	 0.00000	 0.00000	-9271.011542	-92562.900925	-147.214497
563	1007.61495	 0.12101	 0.32959	5011.86624	 0.00000	 0.00000	-9270.569695	-92567.858259	-137.838693
564	1003.94537	 0.12540	 0.34214	4993.62249	 0.00000	 0.00000	-9273.703116	-92590.877687	-146.153473
565	1003.94537	 0.13079	 0.32345	4993.60777	 0.00000	 0.00000	-9271.532393	-92581.242411	-134.081519
566	999.86264	 0.13624	 0.32466	4973.29041	 0.00000	 0.00000	-9272.240542	-92601.644855	-120.760569
567	999.86264	 0.12775	 0.33799	4973.29879	 0.00000	 0.00000	-9272.058875	-92601.524190	-119.064565
568	999.86264	 0.13262	 0.31861	4973.29665	 0.00000	 0.00000	-9272.049271	-92591.166928	-129.325778
569	997.30641	 0.13526	 0.31256	4960.59209	 0.00000	 0.00000	-9272.331641	-92599.898985	-123.417420
570	997.30641	 0.13827	 0.31708	4960.57561	 0.00000	 0.00000	-9272.346080	-92606.167565	-117.293231
571	997.30641	 0.14598	 0.30855	4960.58561	 0.00000	 0.00000	-9272.423999	-92598.381240	-125.858749
572	993.79577	 0.15164	 0.29402	4943.11088	 0.00000	 0.00000	-9273.860623	-92627.937473	-110.668754
573	993.79577	 0.14301	 0.30532	4943.10217	 0.00000	 0.00000	-9273.998431	-92626.132119	-113.852186
574	970.51766	 0.14259	 0.28748	4928.54519	 0.00000	 0.00000	-9275.831447	-92623.630410	-134.684061
575	970.51766	 0.14756	 0.27934	4928.53119	 0.00000	 0.00000	-9276.463374	-92617.364620	-147.269117
576	1018.56365	 0.14509	 0.28722	4928.52195	 0.00000	 0.00000	-9271.392745	-92604.898218	-109.029236
577	1018.56365	 0.13602	 0.28722	4928.53378	 0.00000	 0.00000	-9271.772368	-92590.731708	-126.991968
578	997.14424	 0.13027	 0.29645	4911.37234	 0.00000	 0.00000	-9272.126562	-92587.786262	-133.479354
579	1019.36065	 0.13685	 0.30868	4900.65635	 0.00000	 0.00000	-9270.487713	-92587.696263	-117.180864
580	1019.36065	 0.13685	 0.31963	4900.66367	 0.00000	 0.00000	-9273.018766	-92598.066657	-132.121003
581	1016.49735	 0.13219	 0.30727	4886.90805	 0.00000	 0.00000	-9272.128832	-92600.897333	-120.390992
582	975.45945	 0.13362	 0.30727	4886.89618	 0.00000	 0.00000	-9276.423158	-92595.683244	-168.548331
583	975.45945	 0.13024	 0.29219	4886.88754	 0.00000	 0.00000	-9276.388998	-92603.224412	-160.665570
584	956.62920	 0.13524	 0.30221	4886.90303	 0.00000	 0.00000	-9277.860725	-92599.611995	-178.995255
585	949.77348	 0.13945	 0.31366	4868.12185	 0.00000	 0.00000	-9279.037931	-92612.530767	-177.848542
586	995.20469	 0.13186	 0.33443	4868.11545	 0.00000	 0.00000	-9274.186175	-92617.819180	-124.042570
587	995.20469	 0.13186	 0.34081	4868.10523	 0.00000	 0.00000	-9275.660834	-92621.858688	-134.749651
588	995.20469	 0.13621	 0.36368	4868.11373	 0.00000	 0.00000	-9274.097062	-92617.499152	-123.471466
589	1039.54451	 0.13203	 0.34968	4868.12411	 0.00000	 0.00000	-9272.302941	-92620.236080	-102.793329
590	1039.54451	 0.12478	 0.33219	4868.11954	 0.00000	 0.00000	-9270.533599	-92605.597381	-99.738605
591	1035.76389	 0.11802	 0.33529	4850.42594	 0.00000	 0.00000	-9271.862159	-92616.758611	-101.862975
592	1035.76389	 0.12205	 0.32051	4850.43212	 0.00000	 0.00000	-9273.949510	-92630.148900	-109.346204
593	1035.76389	 0.11912	 0.30728	4850.44518	 0.00000	 0.00000	-9273.166390	-92630.755940	-100.907956
594	1007.98263	 0.12327	 0.29441	4838.16493	 0.00000	 0.00000	-9277.755759	-92626.382224	-151.175365
595	1007.98263	 0.11854	 0.30641	4838.15883	 0.00000	 0.00000	-9277.467808	-92629.427923	-145.250154
596	1007.98263	 0.11407	 0.32466	4838.17058	 0.00000	 0.00000	-9276.839257	-92618.724429	-149.668138
597	1007.98263	 0.11873	 0.31115	4838.17597	 0.00000	 0.00000	-9277.330696	-92630.717265	-142.589692
598	1007.98263	 0.11224	 0.32266	4838.18657	 0.00000	 0.00000	-9277.537110	-92643.354661	-132.016434
599	1006.25002	 0.11039	 0.33769	4829.88377	 0.00000	 0.00000	-9276.354923	-92643.127704	-120.421523
600	985.21038	 0.11518	 0.35387	4829.89031	 0.00000	 0.00000	-9278.942539	-92638.891326	-150.534062
601	1012.40645	 0.11169	 0.35283	4815.70071	 0.00000	 0.00000	-9277.449368	-92634.360749	-140.132927
602	1012.40645	 0.10551	 0.35894	4815.69498	 0.00000	 0.00000	-9277.142305	-92632.425647	-138.997398
603	1009.73734	 0.10097	 0.35854	4803.00225	 0.00000	 0.00000	-9278.166291	-92641.038676	-140.624238
604	973.20920	 0.10610	 0.36690	4803.01288	 0.00000	 0.00000	-9279.443814	-92629.582009	-164.856128
605	971.21403	 0.10964	 0.35060	4793.15461	 0.00000	 0.00000	-9280.323536	-92622.852552	-180.382810
606	1032.21947	 0.10756	 0.36676	4787.20256	 0.00000	 0.00000	-9273.155958	-92620.570619	-110.988961
607	1030.26308	 0.11278	 0.35645	4778.11957	 0.00000	 0.00000	-9275.495546	-92628.972197	-125.983260
608	996.15739	 0.11708	 0.37455	4778.13227	 0.00000	 0.00000	-9279.744274	-92636.720566	-160.722177
609	958.65083	 0.11708	 0.38789	4778.12731	 0.00000	 0.00000	-9283.868312	-92641.552831	-197.130289
610	958.65083	 0.12121	 0.37231	4778.13854	 0.00000	 0.00000	-9282.790702	-92635.114233	-192.792790
611	986.15753	 0.12488	 0.35649	4763.84478	 0.00000	 0.00000	-9281.516834	-92651.638544	-163.529799
612	1008.93270	 0.12112	 0.36433	4763.85582	 0.00000	 0.00000	-9277.255187	-92652.236921	-120.314946
613	1008.93270	 0.12605	 0.35756	4763.86657	 0.00000	 0.00000	-9277.756855	-92646.078454	-131.490092
614	1008.93270	 0.13184	 0.35731	4763.86159	 0.00000	 0.00000	-9277.689358	-92649.700381	-127.193194
615	1008.93270	 0.13416	 0.36898	4763.86709	 0.00000	 0.00000	-9277.782676	-92639.997147	-137.829616
616	1006.09241	 0.13657	 0.38837	4750.44856	 0.00000	 0.00000	-9279.124113	-92653.284520	-137.956605
617	1004.23518	 0.13064	 0.39040	4741.69028	 0.00000	 0.00000	-9278.345346	-92653.533100	-129.920363
618	1001.97591	 0.13724	 0.37485	4731.01063	 0.00000	 0.00000	-9281.867300	-92658.377655	-160.295342
619	999.55172	 0.14162	 0.36762	4719.55600	 0.00000	 0.00000	-9281.123576	-92687.280484	-123.955272
620	1033.46692	 0.14504	 0.38053	4704.42349	 0.00000	 0.00000	-9277.982775	-92688.333164	-91.494588
621	981.34999	 0.13897	 0.39023	4704.41104	 0.00000	 0.00000	-9283.528413	-92683.575593	-151.708541
622	1029.19839	 0.14402	 0.37100	4694.64740	 0.00000	 0.00000	-9278.585204	-92686.369384	-99.482657
623	1027.21039	 0.14025	 0.39110	4685.56821	 0.00000	 0.00000	-9280.484749	-92707.543303	-97.304185
624	1027.21039	 0.13619	 0.37018	4685.55699	 0.00000	 0.00000	-9279.332503	-92682.597993	-110.727039
625	1009.29619	 0.13228	 0.38956	4685.54417	 0.00000	 0.00000	-9282.373315	-92680.994935	-142.738212
626	975.22950	 0.12670	 0.38193	4685.53175	 0.00000	 0.00000	-9285.849634	-92675.233219	-183.263118
627	975.22950	 0.12203	 0.37619	4685.51943	 0.00000	 0.00000	-9284.059157	-92668.728811	-171.862756
628	975.22950	 0.12470	 0.38496	4685.51317	 0.00000	 0.00000	-9284.879422	-92681.547336	-167.246881
629	1024.87984	 0.12765	 0.37955	4679.17941	 0.00000	 0.00000	-9280.568787	-92689.759343	-115.928523
630	1036.85704	 0.12180	 0.38944	4669.28557	 0.00000	 0.00000	-9278.883054	-92687.668642	-101.161901
631	1033.59274	 0.12545	 0.38974	4654.59970	 0.00000	 0.00000	-9278.976973	-92684.984551	-104.785179
632	1033.59274	 0.12000	 0.40437	4654.60688	 0.00000	 0.00000	-9280.769796	-92696.427718	-111.270239
633	1033.59274	 0.11069	 0.41680	4654.61454	 0.00000	 0.00000	-9280.252289	-92703.350226	-99.172662
634	1033.59274	 0.11069	 0.40004	4654.62725	 0.00000	 0.00000	-9282.978235	-92717.485996	-112.296356
635	1033.59274	 0.10687	 0.41872	4654.61930	 0.00000	 0.00000	-9282.617624	-92729.701032	-96.475207
636	1031.03860	 0.11024	 0.43636	4643.10814	 0.00000	 0.00000	-9280.356776	-92710.104456	-93.463302
637	1031.03860	 0.10883	 0.44475	4643.09221	 0.00000	 0.00000	-9281.828553	-92709.803823	-108.481709
638	1031.03860	 0.11227	 0.47192	4643.10314	 0.00000	 0.00000	-9281.517717	-92719.932076	-95.245095
639	1031.03860	 0.11781	 0.48897	4643.09674	 0.00000	 0.00000	-9282.359957	-92715.947859	-107.651708
640	1031.03860	 0.11503	 0.50516	4643.10652	 0.00000	 0.00000	-9284.611525	-92714.241499	-131.873752
641	1028.44289	 0.11048	 0.50389	4631.42764	 0.00000	 0.00000	-9282.766934	-92716.117186	-111.552150
642	1028.44289	 0.11360	 0.49127	4631.42067	 0.00000	 0.00000	-9284.992322	-92722.208601	-127.714624
643	1052.85999	 0.11734	 0.50261	4631.42413	 0.00000	 0.00000	-9283.346496	-92723.648771	-109.816192
644	1051.46953	 0.11190	 0.49321	4625.29444	 0.00000	 0.00000	-9281.529539	-92717.717737	-97.577656
645	1049.26320	 0.11107	 0.50647	4615.59951	 0.00000	 0.00000	-9280.446782	-92724.850179	-79.617641
646	1046.02858	 0.11558	 0.48721	4601.36244	 0.00000	 0.00000	-9281.066790	-92727.884260	-82.783637
647	986.22260	 0.11134	 0.47079	4594.81570	 0.00000	 0.00000	-9287.230111	-92728.538551	-143.762564
648	1035.40518	 0.10684	 0.48970	4594.82452	 0.00000	 0.00000	-9282.741408	-92728.953881	-98.460197
649	1033.05046	 0.11119	 0.49849	4584.38466	 0.00000	 0.00000	-9283.596291	-92718.908083	-117.054824
650	1029.84170	 0.10829	 0.48037	4570.15945	 0.00000	 0.00000	-9284.627322	-92742.850151	-103.423069
651	995.69049	 0.10865	 0.49414	4552.36374	 0.00000	 0.00000	-9289.152225	-92762.495841	-129.026405
652	1033.69074	 0.10324	 0.52268	4544.05118	 0.00000	 0.00000	-9285.092080	-92760.298211	-90.622586
653	1033.69074	 0.10746	 0.55149	4544.05648	 0.00000	 0.00000	-9284.960421	-92754.704077	-94.900133
654	1033.69074	 0.10332	 0.59052	4544.06747	 0.00000	 0.00000	-9285.220952	-92762.524604	-89.684914
655	986.30219	 0.09889	 0.56393	4544.07143	 0.00000	 0.00000	-9288.899503	-92763.850850	-125.144177
656	986.30219	 0.09641	 0.58321	4544.08480	 0.00000	 0.00000	-9289.139382	-92744.230511	-147.163312
657	986.30219	 0.10089	 0.57004	4544.07642	 0.00000	 0.00000	-9288.013263	-92742.514016	-137.618614
658	954.35329	 0.10476	 0.59156	4544.08777	 0.00000	 0.00000	-9291.471271	-92750.869577	-163.843135
659	954.35329	 0.10095	 0.62621	4544.07581	 0.00000	 0.00000	-9292.721214	-92753.878976	-173.333163
660	985.07110	 0.10069	 0.60889	4532.36329	 0.00000	 0.00000	-9291.957723	-92768.554483	-151.022751
661	982.07211	 0.10618	 0.58254	4518.57104	 0.00000	 0.00000	-9292.830695	-92779.561670	-148.745276
662	997.50181	 0.11006	 0.55189	4505.12107	 0.00000	 0.00000	-9290.449561	-92791.469464	-113.026144
663	994.93124	 0.10546	 0.57515	4493.50295	 0.00000	 0.00000	-9290.057694	-92786.017016	-114.559925
664	1001.49893	 0.11088	 0.58781	4480.82423	 0.00000	 0.00000	-9291.207902	-92797.895003	-114.184018
665	997.63805	 0.10611	 0.56062	4463.54166	 0.00000	 0.00000	-9294.287506	-92818.268396	-124.606659
666	994.67775	 0.10997	 0.53661	4450.31024	 0.00000	 0.00000	-9296.118357	-92829.251532	-131.932041
667	992.66929	 0.10974	 0.52265	4441.33166	 0.00000	 0.00000	-9295.956021	-92815.595682	-143.964527
668	988.62509	 0.11223	 0.52052	4423.24351	 0.00000	 0.00000	-9297.062466	-92841.507226	-129.117437
669	988.62509	 0.11028	 0.50967	4423.23402	 0.00000	 0.00000	-9296.329026	-92835.840263	-127.449999
670	986.82174	 0.10480	 0.50874	4415.15784	 0.00000	 0.00000	-9296.729254	-92825.373695	-141.918847
671	982.66374	 0.10238	 0.54098	4396.56367	 0.00000	 0.00000	-9295.890039	-92831.060654	-127.839738
672	1015.01919	 0.09992	 0.56535	4396.57373	 0.00000	 0.00000	-9293.571921	-92829.409799	-106.309410
673	1009.79080	 0.09342	 0.58044	4373.91816	 0.00000	 0.00000	-9295.441138	-92843.823443	-110.587933
674	1009.79080	 0.09190	 0.55223	4373.91286	 0.00000	 0.00000	-9296.172003	-92845.584654	-116.135380
675	957.08869	 0.09354	 0.52695	4359.30971	 0.00000	 0.00000	-9301.190743	-92851.154068	-160.753362
676	957.08869	 0.08791	 0.50753	4359.32008	 0.00000	 0.00000	-9301.255278	-92846.737974	-165.814805
677	977.15479	 0.09270	 0.49377	4346.65346	 0.00000	 0.00000	-9300.600326	-92855.188018	-150.815243
678	974.53889	 0.09299	 0.46394	4335.00698	 0.00000	 0.00000	-9301.281786	-92876.991126	-135.826732
679	974.53889	 0.09655	 0.47826	4334.99995	 0.00000	 0.00000	-9301.579256	-92877.367538	-138.425018
680	1017.05269	 0.09967	 0.47625	4316.81040	 0.00000	 0.00000	-9299.425265	-92887.107465	-107.145188
681	1017.05269	 0.09770	 0.49791	4316.79750	 0.00000	 0.00000	-9299.621543	-92900.692256	-95.523178
682	1017.05269	 0.10289	 0.51226	4316.80444	 0.00000	 0.00000	-9298.639263	-92881.817547	-104.575080
683	994.84888	 0.09619	 0.49761	4316.81226	 0.00000	 0.00000	-9300.324205	-92887.166148	-116.075900
684	992.76890	 0.10053	 0.52648	4307.77467	 0.00000	 0.00000	-9299.399638	-92881.691977	-112.304398
685	988.43064	 0.09796	 0.51411	4288.94044	 0.00000	 0.00000	-9300.683337	-92876.524582	-130.308784
686	985.30488	 0.09483	 0.52683	4275.38852	 0.00000	 0.00000	-9300.618630	-92897.356525	-108.829778
687	1024.18447	 0.09267	 0.54573	4275.38295	 0.00000	 0.00000	-9297.619220	-92900.846875	-75.345328
688	1021.80719	 0.08998	 0.51637	4265.44840	 0.00000	 0.00000	-9297.898117	-92907.919513	-71.061659
689	1019.15703	 0.08690	 0.54087	4254.37716	 0.00000	 0.00000	-9298.869312	-92911.032833	-77.660289
690	1026.63707	 0.08372	 0.54560	4254.37087	 0.00000	 0.00000	-9295.870806	-92890.741074	-67.966990
691	1026.63707	 0.08800	 0.52942	4254.35529	 0.00000	 0.00000	-9297.561600	-92900.606621	-75.009375
692	1024.15623	 0.09031	 0.50921	4244.06915	 0.00000	 0.00000	-9299.053822	-92922.279871	-68.258353
693	1024.15623	 0.08708	 0.53284	4244.05559	 0.00000	 0.00000	-9299.281615	-92911.892946	-80.923205
694	1021.22767	 0.08927	 0.50917	4231.92877	 0.00000	 0.00000	-9297.987346	-92914.473121	-65.400341
695	1018.56083	 0.08538	 0.50374	4220.86613	 0.00000	 0.00000	-9297.593485	-92903.417770	-72.517082
696	987.84174	 0.08012	 0.48772	4209.16957	 0.00000	 0.00000	-9300.809450	-92900.772893	-107.321603
697	962.16078	 0.07804	 0.50653	4209.16398	 0.00000	 0.00000	-9306.191703	-92925.070028	-136.847007
698	1009.23577	 0.07981	 0.52376	4209.15662	 0.00000	 0.00000	-9301.082016	-92923.487133	-87.333023
699	981.66149	 0.08284	 0.54089	4196.67534	 0.00000	 0.00000	-9307.478787	-92951.852714	-122.935156
700	1003.94930	 0.08769	 0.52525	4196.66881	 0.00000	 0.00000	-9306.239109	-92942.236684	-120.154401
701	1000.00177	 0.08285	 0.54023	4180.17075	 0.00000	 0.00000	-9305.352339	-92948.038898	-105.484488
702	997.50760	 0.07899	 0.53079	4169.75557	 0.00000	 0.00000	-9306.548976	-92966.598991	-98.890772
703	997.50760	 0.08282	 0.53079	4169.74066	 0.00000	 0.00000	-9306.988014	-92958.478682	-111.401458
704	993.47868	 0.08458	 0.50186	4152.90738	 0.00000	 0.00000	-9308.045242	-92972.557890	-107.894534
705	991.37393	 0.08091	 0.50080	4144.09596	 0.00000	 0.00000	-9307.520440	-92971.270442	-103.933960
706	991.37393	 0.08398	 0.50080	4144.10609	 0.00000	 0.00000	-9307.723863	-92974.442673	-102.795957
707	987.86610	 0.08169	 0.50634	4129.43261	 0.00000	 0.00000	-9309.404880	-92987.004846	-107.043959
708	987.86610	 0.08538	 0.54756	4129.44530	 0.00000	 0.00000	-9308.692176	-92982.206209	-104.715551
709	1013.29716	 0.08174	 0.57216	4113.33945	 0.00000	 0.00000	-9307.648524	-92994.344108	-82.141134
710	1008.59621	 0.07636	 0.57998	4094.24674	 0.00000	 0.00000	-9309.557113	-93005.072858	-90.498272
711	1006.22649	 0.07158	 0.59902	4084.61556	 0.00000	 0.00000	-9310.577701	-93020.476926	-85.300081
712	968.79059	 0.06805	 0.56127	4068.12732	 0.00000	 0.00000	-9315.085968	-93040.573059	-110.286624
713	968.79059	 0.06558	 0.54935	4068.13649	 0.00000	 0.00000	-9315.456803	-93032.380665	-122.187362
714	1004.53344	 0.06728	 0.53290	4054.51388	 0.00000	 0.00000	-9311.543134	-93041.836449	-73.594888
715	1002.06206	 0.06339	 0.55617	4044.54839	 0.00000	 0.00000	-9313.815713	-93061.891449	-76.265683
716	997.92366	 0.06633	 0.56488	4027.83705	 0.00000	 0.00000	-9314.168947	-93083.706036	-57.983438
717	996.21285	 0.06861	 0.53849	4020.94536	 0.00000	 0.00000	-9315.595598	-93103.133170	-52.822812
718	993.62888	 0.06462	 0.51103	4010.52344	 0.00000	 0.00000	-9315.868487	-93093.720008	-64.964861
