iter	coalStatFlat	numCoalFlat	migStatFlat	numMigFlat	logPrior	logLikelihood	dataLogLikelihood	genealogyLogLikelihood
    130	40.471065	      330	21.792587	        0	-18691.259551	-133012.990684	-121491.480241	-11521.510443
    131	40.326916	      330	21.691848	        0	-18598.738561	-133093.428523	-121541.039290	-11552.389233
    132	40.427461	      330	21.681840	        0	-18563.510811	-132579.610575	-121452.148361	-11127.462214
    133	40.713617	      330	21.662893	        0	-18494.405637	-132333.689014	-121220.662661	-11113.026353
    134	40.937087	      330	21.653740	        0	-18455.614393	-132349.936327	-121029.854819	-11320.081508
    135	41.207363	      330	21.686421	        0	-18456.259697	-131682.855800	-120845.262778	-10837.593022
    136	41.667983	      330	21.738233	        0	-18456.271116	-131636.146997	-120503.752084	-11132.394912
    137	41.827314	      330	21.766036	        0	-18456.305609	-131452.464622	-120234.309442	-11218.155180
    138	41.839807	      330	21.704560	        0	-18379.186365	-130798.969886	-120167.181553	-10631.788333
    139	42.407139	      330	21.737930	        0	-18319.596773	-130131.056892	-119689.099054	-10441.957838
    140	42.982066	      330	21.817208	        0	-18334.538555	-129444.829608	-119265.534465	-10179.295143
    141	43.515511	      330	21.831865	        0	-18262.185835	-129022.467931	-118881.847328	-10140.620603
    142	43.763443	      330	21.800164	        0	-18197.690791	-129031.262274	-118678.500119	-10352.762155
    143	44.191065	      330	21.849863	        0	-18197.719819	-128952.495339	-118371.292160	-10581.203178
    144	44.676164	      330	21.899204	        0	-18197.966186	-128704.433925	-118062.071908	-10642.362017
    145	45.279170	      330	21.987348	        0	-18198.249231	-128343.627862	-117692.178327	-10651.449535
    146	45.507103	      330	22.013134	        0	-18198.154742	-128294.477009	-117530.136269	-10764.340740
    147	45.829622	      330	21.978817	        0	-18120.785711	-128307.973770	-117274.870153	-11033.103617
    148	45.740708	      330	21.978638	        0	-18121.235741	-127910.127572	-117325.385472	-10584.742099
    149	46.271812	      330	22.046775	        0	-18121.248805	-127776.170766	-116932.035372	-10844.135394
    150	46.281332	      330	21.976256	        0	-18062.909630	-127758.940290	-116818.535442	-10940.404848
    151	46.166736	      330	21.937713	        0	-18036.188155	-127374.988770	-116845.708899	-10529.279871
    152	46.742647	      330	22.036595	        0	-18036.171649	-127333.485491	-116563.918865	-10769.566626
    153	46.801450	      330	22.004956	        0	-17985.762937	-127390.723082	-116537.915849	-10852.807233
    154	46.905091	      330	21.953301	        0	-17919.660907	-126998.592080	-116421.888782	-10576.703299
    155	47.247266	      330	22.004337	        0	-17919.700752	-126999.823500	-116271.021881	-10728.801620
    156	47.420219	      330	22.012992	        0	-17919.667035	-126951.508996	-116129.931106	-10821.577890
    157	47.467550	      330	21.983011	        0	-17875.304965	-126434.395463	-116065.245040	-10369.150422
    158	48.003931	      330	22.063163	        0	-17875.856165	-125960.882717	-115748.404381	-10212.478335
    159	48.395363	      330	22.127907	        0	-17875.855414	-125879.067266	-115514.929670	-10364.137597
    160	48.630217	      330	22.152809	        0	-17875.903686	-125837.215870	-115360.679032	-10476.536839
    161	48.832062	      330	22.179314	        0	-17877.193408	-124920.208688	-115245.260432	-9674.948256
    162	49.457494	      330	22.229681	        0	-17819.967845	-124442.381140	-114968.259434	-9474.121706
    163	50.136540	      330	22.262364	        0	-17770.550143	-123757.182296	-114559.691720	-9197.490576
    164	50.746305	      330	22.276461	        0	-17702.883437	-123383.224388	-114256.166755	-9127.057634
    165	51.252893	      330	22.330132	        0	-17703.474121	-122859.834004	-113914.490609	-8945.343396
    166	52.181872	      330	22.439222	        0	-17704.580019	-122175.917349	-113424.898810	-8751.018538
    167	53.403369	      330	22.596209	        0	-17705.331755	-121769.024451	-112921.157951	-8847.866501
    168	54.544949	      330	22.719644	        0	-17705.283714	-121581.421964	-112353.176380	-9228.245584
    169	55.195429	      330	22.725993	        0	-17639.056555	-120918.894472	-112054.313528	-8864.580944
    170	55.703756	      330	22.781008	        0	-17640.325064	-120286.416384	-111809.521026	-8476.895358
    171	56.507052	      330	22.874014	        0	-17641.432443	-119806.212429	-111530.360441	-8275.851987
    172	57.066400	      330	22.938613	        0	-17641.451362	-119656.477570	-111226.425988	-8430.051581
    173	58.012711	      330	23.032460	        0	-17641.503002	-119554.801193	-110841.634692	-8713.166501
    174	58.408682	      330	23.093856	        0	-17641.539698	-119402.776287	-110588.594593	-8814.181694
    175	59.416373	      330	23.214393	        0	-17643.081993	-118730.929992	-110232.030024	-8498.899968
    176	60.284074	      330	23.276725	        0	-17612.648353	-118586.818590	-109818.624375	-8768.194215
    177	60.957133	      330	23.309067	        0	-17578.475468	-118482.049414	-109491.545500	-8990.503914
    178	61.562135	      330	23.373389	        0	-17562.361519	-118442.730165	-109281.698517	-9161.031648
    179	61.873289	      330	23.369630	        0	-17496.655721	-118432.202265	-109138.173142	-9294.029123
    180	62.236737	      330	23.442993	        0	-17497.651659	-118032.671000	-109045.213938	-8987.457062
    181	62.914738	      330	23.545661	        0	-17499.081815	-117499.876964	-108866.213506	-8633.663458
    182	63.666134	      330	23.632873	        0	-17500.023617	-117091.575943	-108605.880920	-8485.695023
    183	64.076811	      330	23.624190	        0	-17458.526972	-117100.977158	-108470.283255	-8630.693903
    184	65.034053	      330	23.732990	        0	-17458.504544	-117043.207409	-108169.458278	-8873.749131
    185	65.744509	      330	23.813808	        0	-17458.487168	-116973.442919	-107931.629260	-9041.813659
    186	66.362540	      330	23.882041	        0	-17438.178185	-116938.925348	-107737.251410	-9201.673938
    187	66.584240	      330	23.855433	        0	-17404.318380	-116565.752798	-107657.565039	-8908.187759
    188	67.514624	      330	23.977554	        0	-17405.920931	-115969.157623	-107351.992615	-8617.165009
    189	68.580692	      330	24.120698	        0	-17405.841119	-115870.303719	-107027.737323	-8842.566396
    190	68.657181	      330	24.097719	        0	-17375.048206	-115504.523977	-107001.786632	-8502.737345
    191	69.458383	      330	24.196288	        0	-17376.494198	-115078.664346	-106805.615943	-8273.048403
