iter	coalStatFlat	numCoalFlat	migStatFlat	numMigFlat	logPrior	logLikelihood	dataLogLikelihood	genealogyLogLikelihood
    128	21.783353	      150	6.052461	        0	18.622015	-125109.356185	-113588.279726	-11521.076459
    129	22.592974	      150	6.204807	        0	17.972678	-124544.606842	-113037.925341	-11506.681500
    130	23.157258	      150	6.358268	        0	17.097082	-123862.683390	-112630.195059	-11232.488331
    131	23.860858	      150	6.496931	        0	17.036792	-123597.152800	-112042.277318	-11554.875481
    132	24.216563	      150	6.613621	        0	16.866070	-123471.219420	-111784.572880	-11686.646540
    133	24.382552	      150	6.627081	        0	16.855793	-123444.055333	-111670.150832	-11773.904501
    134	24.852959	      150	6.721197	        0	16.874331	-123366.389601	-111376.850765	-11989.538836
    135	25.648138	      150	6.792719	        0	15.637589	-122506.369327	-110859.520803	-11646.848524
    136	26.134582	      150	6.865912	        0	14.823623	-121939.740189	-110510.824708	-11428.915480
    137	26.662009	      150	7.021328	        0	13.951082	-121398.814249	-110180.457421	-11218.356829
    138	27.256132	      150	7.133689	        0	13.119468	-120717.564449	-109619.981519	-11097.582930
    139	27.440492	      150	7.150912	        0	13.118095	-120689.732271	-109510.196188	-11179.536083
    140	27.981489	      150	7.248314	        0	12.476603	-120283.569478	-109252.026493	-11031.542985
    141	28.250963	      150	7.251454	        0	12.458565	-120260.248258	-109112.704502	-11147.543756
    142	28.549568	      150	7.327654	        0	12.359883	-120194.730318	-108957.833907	-11236.896411
    143	28.685422	      150	7.370866	        0	10.944286	-119452.729670	-108832.609255	-10620.120415
    144	29.003286	      150	7.459073	        0	10.826228	-119409.560644	-108688.747926	-10720.812719
    145	29.560405	      150	7.560995	        0	9.981332	-118975.267311	-108439.253651	-10536.013660
    146	29.975403	      150	7.636899	        0	9.209740	-118585.499158	-108235.392386	-10350.106772
    147	30.335354	      150	7.760915	        0	7.885956	-118003.112932	-108061.062713	-9942.050219
    148	31.216223	      150	7.954177	        0	7.921173	-117850.395935	-107590.991202	-10259.404733
    149	31.969538	      150	8.117609	        0	7.403052	-117488.020891	-107141.557747	-10346.463143
    150	32.513891	      150	8.214260	        0	6.362202	-116902.350676	-106783.226657	-10119.124019
    151	32.912784	      150	8.324472	        0	5.431041	-116508.468619	-106564.451317	-9944.017302
    152	33.117918	      150	8.347454	        0	3.751487	-115909.687641	-106468.513995	-9441.173646
    153	34.368790	      150	8.624717	        0	2.703518	-115496.573700	-105994.100328	-9502.473372
    154	35.305204	      150	8.794147	        0	2.677261	-115410.187474	-105634.062138	-9776.125335
    155	36.219552	      150	8.994602	        0	1.471570	-114933.662510	-105263.955013	-9669.707497
    156	36.948702	      150	9.137816	        0	-0.239469	-114404.980551	-104996.107619	-9408.872932
    157	37.396957	      150	9.242401	        0	-0.327915	-114371.198097	-104836.660736	-9534.537360
    158	37.924575	      150	9.338257	        0	-1.586106	-113950.922770	-104626.222968	-9324.699802
    159	38.604686	      150	9.472826	        0	-3.657983	-113369.593589	-104381.090398	-8988.503191
    160	39.377830	      150	9.565203	        0	-6.121719	-112718.555634	-104102.865757	-8615.689877
    161	40.140794	      150	9.718170	        0	-7.747644	-112259.424688	-103791.851632	-8467.573057
    162	41.483788	      150	10.000622	        0	-9.157750	-111837.327242	-103328.007415	-8509.319827
    163	42.727838	      150	10.261675	        0	-9.307479	-111728.465311	-102961.181493	-8767.283818
    164	43.967985	      150	10.387657	        0	-10.476224	-111438.039797	-102607.807372	-8830.232425
    165	44.331406	      150	10.487841	        0	-10.555406	-111371.389271	-102460.614157	-8910.775114
    166	45.582685	      150	10.764727	        0	-13.117149	-110767.166553	-102109.922436	-8657.244118
    167	46.133789	      150	10.926467	        0	-13.038955	-110705.640834	-101938.264551	-8767.376283
    168	46.543403	      150	10.954364	        0	-14.233870	-110436.188536	-101814.759443	-8621.429093
    169	47.240566	      150	11.079035	        0	-16.368009	-109968.103117	-101611.961382	-8356.141735
    170	47.635336	      150	11.118375	        0	-18.898688	-109508.053628	-101509.418922	-7998.634706
    171	48.432572	      150	11.290379	        0	-19.151629	-109438.086375	-101317.085575	-8121.000800
    172	48.736936	      150	11.340272	        0	-19.341291	-109371.099639	-101219.515921	-8151.583718
