Sample	theta_A	theta_B	theta_root	tau_root	Data-ld-ln	Full-ld-ln	Gene-ld-ln
1210	 0.75749	 2.95980	 8.60399	 0.00000	-1323.681444137	-14261.759701196	1024.945259825
1211	 0.78317	 2.87000	 8.30912	 0.00000	-1324.722887989	-14262.102025098	1014.873145212
1212	 0.74942	 2.98708	 8.59280	 0.00000	-1325.101321485	-14267.343221718	1016.330006872
1213	 0.72755	 3.09999	 8.23368	 0.00000	-1327.419535254	-14278.825961939	1004.630609397
1214	 0.74017	 3.19857	 7.94899	 0.00000	-1325.631676265	-14265.470776520	1009.154013873
1215	 0.72066	 3.43949	 7.78833	 0.00000	-1325.205295938	-14266.329696409	1014.276737033
1216	 0.70300	 3.36425	 7.97894	 0.00000	-1325.798110387	-14266.024423007	1008.043319142
1217	 0.68246	 3.19737	 8.00034	 0.00000	-1325.038716426	-14275.768245527	1025.381081267
1218	 0.66688	 3.23887	 7.73622	 0.00000	-1323.708287860	-14261.728136233	1024.645257630
1219	 0.70002	 3.32462	 7.48706	 0.00000	-1325.269558928	-14263.062639478	1010.367050202
1220	 0.70186	 3.19699	 7.45502	 0.00000	-1323.758621000	-14265.986855424	1028.400645427
1221	 0.72626	 3.33445	 7.07236	 0.00000	-1323.854522800	-14271.414457938	1032.869229940
1222	 0.71198	 3.29145	 6.69801	 0.00000	-1323.766564699	-14274.378100517	1036.712453526
1223	 0.73716	 3.26139	 6.72120	 0.00000	-1322.516744180	-14275.424537418	1050.257095615
1224	 0.71521	 3.31125	 7.09379	 0.00000	-1323.839833230	-14264.897913478	1026.499581182
1225	 0.69393	 3.52708	 6.82758	 0.00000	-1325.227997940	-14272.560052782	1020.280073387
1226	 0.66589	 3.65725	 7.08341	 0.00000	-1326.051689734	-14272.468914001	1011.952016661
1227	 0.69530	 3.75085	 6.93059	 0.00000	-1324.199897098	-14268.311772389	1026.312801408
1228	 0.71717	 3.61033	 6.90853	 0.00000	-1324.234877486	-14271.425799584	1029.077024721
1229	 0.69060	 3.78657	 6.93575	 0.00000	-1324.908217907	-14267.699670674	1018.617491600
1230	 0.64743	 3.96817	 6.91595	 0.00000	-1326.054611391	-14276.693170420	1016.147056507
1231	 0.62440	 3.78319	 6.73310	 0.00000	-1325.419908676	-14271.354850276	1017.155763515
1232	 0.63767	 4.00214	 6.43255	 0.00000	-1322.518528254	-14263.952633291	1038.767350748
1233	 0.60997	 4.21705	 6.61235	 0.00000	-1323.395502422	-14273.733313041	1039.778288825
1234	 0.63981	 4.30133	 6.42165	 0.00000	-1322.273424621	-14267.412010296	1044.677764089
1235	 0.61140	 4.19664	 6.43514	 0.00000	-1324.378605627	-14272.619835146	1028.833778878
1236	 0.58681	 4.18369	 6.62105	 0.00000	-1323.386798792	-14265.681430385	1031.813442461
1237	 0.62524	 4.33664	 6.42523	 0.00000	-1322.060658485	-14268.319264921	1047.712680068
1238	 0.61084	 4.48049	 6.30213	 0.00000	-1320.324823733	-14270.694070309	1067.445832980
1239	 0.62654	 4.70687	 6.52791	 0.00000	-1323.173428061	-14269.560026557	1037.825745945
1240	 0.61536	 4.81836	 6.64597	 0.00000	-1323.384323701	-14272.146203216	1038.302966202
1241	 0.58879	 4.64068	 6.33294	 0.00000	-1322.054261958	-14272.638103541	1052.095483965
1242	 0.56263	 4.48940	 6.34297	 0.00000	-1322.263411613	-14271.704328645	1049.070212516
1243	 0.53813	 4.31292	 6.49576	 0.00000	-1321.835311032	-14269.728493674	1051.375383358
1244	 0.56854	 4.23384	 6.25543	 0.00000	-1321.582157554	-14268.004091561	1052.182516018
1245	 0.54882	 4.38755	 6.12736	 0.00000	-1320.061595657	-14266.727918244	1066.111961674
1246	 0.58952	 4.25156	 6.14403	 0.00000	-1321.704848694	-14265.519626872	1048.471139928
1247	 0.56780	 4.09451	 6.28004	 0.00000	-1321.704930340	-14261.285675066	1044.236371668
1248	 0.55082	 3.97722	 6.02661	 0.00000	-1320.439295439	-14263.989683497	1059.596729110
1249	 0.55445	 3.74597	 6.28094	 0.00000	-1322.515400352	-14269.052931834	1043.898928316
1250	 0.53577	 3.49439	 6.00863	 0.00000	-1322.232733075	-14271.206237565	1048.878906811
1251	 0.56092	 3.50391	 5.75903	 0.00000	-1321.345164915	-14269.836012097	1056.384362943
1252	 0.53629	 3.60000	 5.98366	 0.00000	-1319.648734307	-14267.938896935	1071.451553868
1253	 0.55660	 3.72630	 5.79106	 0.00000	-1319.994880303	-14266.298292096	1066.349489063
1254	 0.53146	 3.54603	 6.12221	 0.00000	-1321.535663289	-14269.215617724	1053.858984829
1255	 0.50736	 3.72921	 6.07999	 0.00000	-1321.683286514	-14271.979757723	1055.146892586
1256	 0.48377	 3.58994	 5.88273	 0.00000	-1322.224442838	-14268.173845579	1045.929417200
1257	 0.50841	 3.76644	 6.13507	 0.00000	-1322.094059452	-14268.307320374	1047.366725849
1258	 0.48942	 3.59190	 6.12155	 0.00000	-1321.729824790	-14264.872241469	1047.573993573
1259	 0.50033	 3.69489	 6.33944	 0.00000	-1322.649185921	-14265.042044437	1038.550185227
1260	 0.51239	 3.91199	 6.33944	 0.00000	-1322.382980936	-14266.157156307	1042.327346943
1261	 0.48829	 3.73687	 6.50143	 0.00000	-1322.577115234	-14269.322037795	1043.550885452
1262	 0.46623	 3.88037	 6.79211	 0.00000	-1321.698922520	-14259.431723180	1042.442497980
1263	 0.48588	 3.67722	 7.06231	 0.00000	-1323.184209632	-14261.308155999	1029.466059676
1264	 0.47079	 3.45116	 6.83123	 0.00000	-1322.419492209	-14264.947280231	1040.752358138
1265	 0.45212	 3.30787	 7.21969	 0.00000	-1323.932948580	-14270.195505398	1030.866019595
1266	 0.43598	 3.25557	 6.99865	 0.00000	-1325.617768414	-14274.795660533	1018.617976395
1267	 0.41072	 3.11202	 6.85167	 0.00000	-1323.830853157	-14267.461371453	1029.152839886
1268	 0.39117	 2.91232	 6.55366	 0.00000	-1322.236408862	-14266.706805911	1044.342717294
1269	 0.40214	 2.80156	 6.32738	 0.00000	-1322.734433249	-14268.501358418	1041.157025923
1270	 0.42390	 2.74042	 6.50705	 0.00000	-1322.364733704	-14270.941186648	1047.293849606
1271	 0.41046	 2.79157	 6.84534	 0.00000	-1322.229018965	-14268.620364101	1046.330174451
1272	 0.42904	 2.70057	 7.00616	 0.00000	-1325.965012589	-14266.896332388	1007.246206500
1273	 0.45387	 2.77191	 7.01574	 0.00000	-1322.916919534	-14262.138991585	1032.969796243
1274	 0.43637	 2.62747	 7.03808	 0.00000	-1323.854053042	-14265.196796287	1026.656265870
1275	 0.41689	 2.67410	 6.75991	 0.00000	-1324.662734180	-14258.140013960	1011.512672156
1276	 0.38830	 2.82572	 6.47325	 0.00000	-1323.279230184	-14260.518379290	1027.726077454
1277	 0.40736	 2.71741	 6.71089	 0.00000	-1322.504917871	-14268.599670897	1043.550492190
1278	 0.37997	 2.77521	 6.84393	 0.00000	-1323.280678664	-14263.273035491	1030.466248848
1279	 0.38626	 2.87199	 6.89056	 0.00000	-1323.043000063	-14261.018699441	1030.588698812
1280	 0.36834	 3.02867	 6.87669	 0.00000	-1324.153588209	-14267.703792962	1026.167910875
1281	 0.38725	 3.15534	 7.17427	 0.00000	-1323.557056062	-14270.861218763	1035.290658142
1282	 0.36451	 3.29981	 7.35076	 0.00000	-1322.663062444	-14267.305354612	1040.674730173
1283	 0.37944	 3.19759	 7.79107	 0.00000	-1324.251803082	-14271.994722908	1029.476692085
1284	 0.36634	 3.06952	 7.82409	 0.00000	-1327.534840343	-14280.140171514	1004.791768080
1285	 0.38999	 2.94614	 7.67675	 0.00000	-1324.856593337	-14268.565413273	1019.999479904
1286	 0.41352	 3.02022	 8.09346	 0.00000	-1324.142010878	-14261.323347676	1019.903238900
1287	 0.41881	 3.14226	 8.08709	 0.00000	-1323.690096153	-14260.509297232	1023.608335699
1288	 0.39764	 3.01081	 8.42188	 0.00000	-1326.260486992	-14262.741627140	1000.136757224
1289	 0.37370	 2.87940	 8.43819	 0.00000	-1325.042807947	-14264.582917152	1014.154837678
1290	 0.35806	 2.92905	 8.41924	 0.00000	-1327.431908798	-14266.986084994	992.666997010
1291	 0.37044	 2.80912	 8.90137	 0.00000	-1326.745571530	-14271.319123425	1003.863408127
1292	 0.35326	 2.94989	 8.91933	 0.00000	-1326.229430116	-14259.790400008	997.496098851
1293	 0.37203	 2.88293	 8.59082	 0.00000	-1326.132180435	-14262.417986743	1001.096182393
1294	 0.38313	 2.78482	 8.26221	 0.00000	-1327.397153698	-14271.123296133	997.151759154
1295	 0.39562	 2.70085	 8.77848	 0.00000	-1326.492337338	-14269.413305453	1004.489932071
1296	 0.38098	 2.60105	 9.04883	 0.00000	-1328.023369663	-14263.477629201	983.243932572
1297	 0.38626	 2.71518	 8.81438	 0.00000	-1326.994573019	-14266.106169587	996.160439400
1298	 0.40060	 2.60511	 9.07236	 0.00000	-1325.910561800	-14267.004886401	1007.899268400
1299	 0.41790	 2.49810	 9.05288	 0.00000	-1325.608674658	-14261.927815392	1005.841068816
1300	 0.39891	 2.36096	 9.51526	 0.00000	-1326.978561325	-14262.259505436	992.473892189
1301	 0.38393	 2.46283	 9.00671	 0.00000	-1328.830180537	-14267.900969905	979.599164535
1302	 0.40574	 2.57735	 8.71305	 0.00000	-1324.584439157	-14262.745521699	1016.901130132
1303	 0.38417	 2.57696	 8.50958	 0.00000	-1323.792148663	-14265.658410841	1027.736924214
1304	 0.38651	 2.49906	 8.52512	 0.00000	-1327.889999512	-14271.203472719	992.303477603
1305	 0.39761	 2.36816	 8.83762	 0.00000	-1326.629363985	-14268.895105707	1002.601465853
1306	 0.40535	 2.42263	 8.45078	 0.00000	-1327.514149536	-14270.418009473	995.276514114
1307	 0.40917	 2.50365	 8.84263	 0.00000	-1324.385411772	-14262.117752322	1018.263634604
1308	 0.43469	 2.36681	 9.23395	 0.00000	-1327.066880900	-14268.261961645	997.593152646
1309	 0.45246	 2.24642	 9.63192	 0.00000	-1327.050767437	-14269.331203039	998.823528674
1310	 0.46728	 2.28508	 9.37223	 0.00000	-1328.226987855	-14267.391242192	985.121363644
1311	 0.47265	 2.40304	 9.05258	 0.00000	-1326.602637355	-14264.684697109	998.658323564
1312	 0.44669	 2.30105	 8.72876	 0.00000	-1326.875373420	-14258.015126631	989.261392428
1313	 0.45844	 2.19294	 8.38640	 0.00000	-1325.727316332	-14261.169153215	1003.895989899
1314	 0.48333	 2.11355	 8.07228	 0.00000	-1326.211813884	-14266.925913216	1004.807774372
1315	 0.49712	 2.21083	 7.65635	 0.00000	-1326.812783533	-14262.230435773	994.102600446
1316	 0.49696	 2.28318	 7.88518	 0.00000	-1325.425044543	-14257.189780636	1002.939335205
1317	 0.51822	 2.40605	 8.20073	 0.00000	-1324.534046168	-14263.379543272	1018.039081588
1318	 0.51746	 2.53717	 8.57703	 0.00000	-1326.539842077	-14262.255803286	996.857382517
1319	 0.49421	 2.43141	 8.19180	 0.00000	-1327.144044814	-14270.706519908	999.266071769
1320	 0.51580	 2.36132	 7.92781	 0.00000	-1326.224001416	-14271.729729087	1009.489714927
1321	 0.53522	 2.28208	 7.86143	 0.00000	-1324.682333474	-14269.281497380	1022.458162642
1322	 0.55072	 2.33188	 7.49653	 0.00000	-1324.073326881	-14267.074452203	1026.341183390
1323	 0.52983	 2.44098	 7.80673	 0.00000	-1324.460770932	-14268.018372274	1023.410662950
1324	 0.55280	 2.52106	 7.52571	 0.00000	-1323.452496464	-14265.178324887	1030.653360251
1325	 0.56856	 2.61275	 7.49532	 0.00000	-1324.082804828	-14256.492309531	1015.664261252
1326	 0.53962	 2.47033	 7.80011	 0.00000	-1323.316460958	-14254.424407749	1021.259798168
1327	 0.55883	 2.37839	 8.00648	 0.00000	-1327.329036068	-14264.865377509	991.575016825
1328	 0.54522	 2.35848	 7.86142	 0.00000	-1324.854965370	-14267.422328696	1018.872674994
1329	 0.56013	 2.26386	 8.11884	 0.00000	-1324.497243516	-14274.380939296	1029.408504136
1330	 0.59285	 2.38895	 8.43353	 0.00000	-1325.198969007	-14268.414723868	1016.425033803
1331	 0.55681	 2.27589	 8.58624	 0.00000	-1324.953029979	-14263.192496987	1013.662197195
1332	 0.57199	 2.39991	 8.95832	 0.00000	-1326.961089272	-14271.101698293	1001.490805573
1333	 0.59147	 2.51843	 8.82427	 0.00000	-1326.293032056	-14266.819684573	1003.889364013
1334	 0.63473	 2.47808	 8.45106	 0.00000	-1325.685612101	-14274.991254803	1018.135133798
1335	 0.59919	 2.62904	 8.10276	 0.00000	-1324.906789285	-14269.710289523	1020.642396669
1336	 0.58452	 2.49965	 8.50409	 0.00000	-1325.300153247	-14273.221003607	1020.219471137
1337	 0.61806	 2.58265	 8.22912	 0.00000	-1324.764639268	-14263.568848496	1015.922455815
1338	 0.58319	 2.46144	 7.88250	 0.00000	-1323.156613653	-14265.080629553	1033.514493026
1339	 0.56939	 2.57535	 7.86253	 0.00000	-1323.414215831	-14267.550650884	1033.408492578
1340	 0.54631	 2.65060	 7.84211	 0.00000	-1321.028469498	-14267.895248845	1057.610553868
1341	 0.57112	 2.52312	 7.87830	 0.00000	-1322.990952304	-14268.105854607	1038.196331565
1342	 0.58615	 2.63263	 8.25233	 0.00000	-1321.790555154	-14260.402602189	1042.497050653
1343	 0.60205	 2.68894	 7.87648	 0.00000	-1326.505634019	-14267.629832889	1002.573492697
1344	 0.62382	 2.54333	 7.79328	 0.00000	-1326.270943653	-14264.195406062	1001.485969528
1345	 0.60416	 2.61558	 7.60658	 0.00000	-1326.052254322	-14263.862132309	1003.339589091
1346	 0.57626	 2.50363	 7.83319	 0.00000	-1325.497693137	-14266.982600945	1012.005669577
1347	 0.55915	 2.56465	 7.86230	 0.00000	-1325.341827902	-14272.478489224	1019.060210201
1348	 0.58791	 2.47708	 8.09381	 0.00000	-1324.571495712	-14265.392668348	1019.677711227
1349	 0.61132	 2.38883	 8.07342	 0.00000	-1325.627353100	-14264.418005727	1008.144474728
1350	 0.64438	 2.24251	 8.09771	 0.00000	-1325.023856592	-14256.981375844	1006.742809925
1351	 0.67924	 2.15777	 8.00114	 0.00000	-1327.784690409	-14260.047701609	982.200797519
1352	 0.64689	 2.12638	 7.80232	 0.00000	-1325.157508270	-14267.203102079	1015.628019382
1353	 0.66996	 2.03027	 7.86256	 0.00000	-1324.661662881	-14258.899055920	1012.282427105
1354	 0.69520	 1.88985	 8.25967	 0.00000	-1325.952791106	-14267.778887521	1008.250976463
1355	 0.72541	 1.81880	 8.00313	 0.00000	-1325.142555094	-14261.722633277	1010.297082335
1356	 0.75257	 1.88777	 7.71272	 0.00000	-1325.454332018	-14266.712716269	1012.169396087
1357	 0.75452	 1.95681	 7.92692	 0.00000	-1325.168109682	-14261.819695012	1010.138598187
1358	 0.72503	 1.99494	 7.64638	 0.00000	-1326.825339092	-14273.570562498	1005.317171579
1359	 0.69535	 1.92543	 7.47271	 0.00000	-1326.100009636	-14272.473312848	1011.473216492
1360	 0.67450	 1.84312	 7.69481	 0.00000	-1324.051016924	-14272.353839463	1031.843670220
1361	 0.70084	 1.87135	 7.44366	 0.00000	-1326.744607434	-14276.276718817	1008.830644481
1362	 0.72850	 1.82898	 7.95082	 0.00000	-1326.313170776	-14277.327769607	1014.196061852
1363	 0.69184	 1.77738	 8.45922	 0.00000	-1327.296372155	-14279.003891789	1006.040170236
1364	 0.67288	 1.71779	 8.44443	 0.00000	-1325.407357628	-14269.962922392	1015.889346116
1365	 0.65614	 1.62336	 8.28645	 0.00000	-1325.362389703	-14268.758410548	1015.134513513
1366	 0.66967	 1.55051	 7.85589	 0.00000	-1325.168310282	-14261.793994045	1010.110891220
1367	 0.63586	 1.43192	 7.83602	 0.00000	-1326.336044030	-14267.259909460	1003.899469164
1368	 0.62174	 1.50156	 7.74018	 0.00000	-1323.899340457	-14264.833080094	1025.839675521
1369	 0.65590	 1.46255	 7.74753	 0.00000	-1324.443411737	-14274.741958705	1030.307841334
1370	 0.62421	 1.38628	 7.72597	 0.00000	-1325.624217561	-14262.877995860	1006.635820247
1371	 0.59730	 1.32719	 7.87218	 0.00000	-1325.613657191	-14261.534317598	1005.397745689
1372	 0.62401	 1.38291	 7.92601	 0.00000	-1325.417964328	-14262.828835469	1008.649192194
1373	 0.62003	 1.33037	 7.51327	 0.00000	-1324.927466732	-14264.914729509	1015.640062194
1374	 0.64074	 1.35988	 7.47485	 0.00000	-1324.922502508	-14265.594006178	1016.368981099
1375	 0.67623	 1.29109	 7.75898	 0.00000	-1325.392948763	-14274.872456801	1020.942969169
1376	 0.70550	 1.32260	 7.48277	 0.00000	-1323.773108562	-14264.162390954	1026.431305333
1377	 0.68065	 1.38130	 7.14354	 0.00000	-1323.477698310	-14267.497612672	1032.720629572
1378	 0.65721	 1.37553	 7.29014	 0.00000	-1323.759131055	-14263.550466982	1025.959156428
1379	 0.63615	 1.30985	 7.11331	 0.00000	-1322.827104818	-14267.376530524	1039.105482346
1380	 0.62377	 1.33342	 7.42484	 0.00000	-1322.819347268	-14272.099092700	1043.905620016
1381	 0.64631	 1.30184	 7.39702	 0.00000	-1324.595028119	-14270.066635731	1024.116354541
1382	 0.60627	 1.26774	 7.28026	 0.00000	-1324.488146335	-14274.782061872	1029.900598520
1383	 0.65500	 1.18668	 7.50950	 0.00000	-1325.228683523	-14273.336589583	1021.049754356
1384	 0.68653	 1.21660	 7.78569	 0.00000	-1326.066562944	-14279.327184469	1018.661555026
1385	 0.72448	 1.26408	 7.56770	 0.00000	-1324.847646965	-14267.489972001	1019.013502349
1386	 0.74568	 1.28326	 7.21465	 0.00000	-1324.547918277	-14264.481225950	1019.002043178
1387	 0.71145	 1.32335	 7.23113	 0.00000	-1323.769615368	-14269.817411219	1032.121257540
1388	 0.67612	 1.26390	 6.91603	 0.00000	-1323.193377694	-14271.062884283	1039.129107340
1389	 0.71242	 1.31204	 6.88933	 0.00000	-1323.986442398	-14278.053507819	1038.189083837
1390	 0.72789	 1.25593	 6.88034	 0.00000	-1320.569593211	-14274.956358967	1069.260426857
1391	 0.69895	 1.33098	 7.09688	 0.00000	-1321.798725263	-14269.372194455	1051.384941827
1392	 0.73488	 1.36111	 7.27003	 0.00000	-1322.120167659	-14267.729750140	1046.528073552
1393	 0.70075	 1.30262	 7.10993	 0.00000	-1323.731291869	-14270.567601194	1033.254682503
1394	 0.74978	 1.26592	 6.93534	 0.00000	-1324.235884958	-14269.800139382	1027.441289807
1395	 0.69627	 1.22495	 6.63742	 0.00000	-1322.764110905	-14270.854444460	1043.213335410
1396	 0.68310	 1.25533	 6.34764	 0.00000	-1321.016741368	-14275.918077575	1065.750663899
1397	 0.66242	 1.21666	 6.58723	 0.00000	-1322.221876273	-14271.173080338	1048.954317606
1398	 0.63502	 1.28932	 6.20823	 0.00000	-1323.555340105	-14267.355181615	1031.801780567
1399	 0.66787	 1.35383	 5.93848	 0.00000	-1319.560962536	-14261.100231860	1065.490606499
1400	 0.69425	 1.32435	 5.84228	 0.00000	-1322.608724893	-14264.918533716	1038.831284788
1401	 0.66458	 1.27600	 5.53777	 0.00000	-1322.573249751	-14271.020920245	1045.288422732
1402	 0.65049	 1.33515	 5.34040	 0.00000	-1321.380473095	-14265.693315691	1051.888584741
1403	 0.62503	 1.38719	 5.32783	 0.00000	-1319.197151012	-14277.027536580	1085.056026457
1404	 0.64920	 1.39419	 5.33410	 0.00000	-1321.399771335	-14264.660726087	1050.663012735
1405	 0.61193	 1.34936	 5.08337	 0.00000	-1321.195790163	-14270.720518100	1058.762616475
1406	 0.58163	 1.31826	 4.90290	 0.00000	-1319.230896321	-14271.587598894	1079.278635684
1407	 0.59137	 1.36266	 5.08006	 0.00000	-1319.615301268	-14261.838593651	1065.685580969
1408	 0.57890	 1.31975	 5.09487	 0.00000	-1319.156940878	-14259.272448871	1067.703040096
1409	 0.56181	 1.39207	 5.08445	 0.00000	-1320.989575204	-14270.196608087	1060.300856050
1410	 0.59364	 1.35106	 5.10305	 0.00000	-1322.132084256	-14269.841140529	1048.520297967
1411	 0.56949	 1.31759	 5.09206	 0.00000	-1320.730900736	-14257.060800624	1049.751793260
1412	 0.55050	 1.28334	 5.11192	 0.00000	-1320.549961183	-14259.951651552	1054.452039725
1413	 0.53726	 1.24565	 4.99022	 0.00000	-1317.914934821	-14260.202488452	1081.053140247
1414	 0.51661	 1.29063	 5.22593	 0.00000	-1317.572193288	-14260.855171587	1085.133238710
1415	 0.52922	 1.33788	 5.22273	 0.00000	-1321.128135694	-14265.664639722	1054.383282777
1416	 0.55164	 1.29627	 5.52801	 0.00000	-1320.877662455	-14266.670185732	1057.893561180
1417	 0.57301	 1.26344	 5.28840	 0.00000	-1321.453000957	-14277.698502829	1063.168493262
1418	 0.55413	 1.31745	 5.24090	 0.00000	-1318.289199514	-14266.232756520	1083.340761382
1419	 0.58185	 1.37969	 4.99943	 0.00000	-1317.686757314	-14266.813155142	1089.945581998
1420	 0.60391	 1.43640	 5.01231	 0.00000	-1321.309903049	-14277.032267268	1063.933236776
1421	 0.62099	 1.50649	 5.02427	 0.00000	-1320.298591508	-14264.882976361	1061.897061281
1422	 0.59428	 1.56132	 5.19773	 0.00000	-1318.557247082	-14266.515501044	1080.943030222
1423	 0.60208	 1.48787	 5.35621	 0.00000	-1320.087023396	-14265.043280471	1064.173046506
1424	 0.57916	 1.54702	 5.67414	 0.00000	-1321.856522774	-14265.140556032	1046.575328290
1425	 0.59493	 1.60941	 5.65860	 0.00000	-1317.870995782	-14260.802808816	1082.092850991
1426	 0.60507	 1.67370	 5.42753	 0.00000	-1319.059381921	-14263.947809471	1073.353990258
1427	 0.59137	 1.72592	 5.69745	 0.00000	-1318.368440606	-14263.410113261	1079.725707202
1428	 0.62097	 1.67705	 6.01872	 0.00000	-1319.657850071	-14273.137980462	1076.559479753
1429	 0.60503	 1.73138	 5.73103	 0.00000	-1321.105523077	-14281.948692063	1070.893461295
1430	 0.57843	 1.81850	 5.44597	 0.00000	-1322.171921082	-14272.674731925	1050.955521104
1431	 0.55942	 1.76986	 5.20753	 0.00000	-1320.019711930	-14270.350919034	1070.153799731
1432	 0.59506	 1.77438	 5.22082	 0.00000	-1321.484880559	-14273.087116410	1058.238310825
1433	 0.60946	 1.71967	 5.08906	 0.00000	-1320.940783600	-14261.298181058	1051.890345062
1434	 0.59429	 1.78448	 5.30894	 0.00000	-1317.431037309	-14260.047475432	1085.737102344
1435	 0.60245	 1.83807	 5.12406	 0.00000	-1319.712195568	-14266.220712150	1069.098756474
1436	 0.57564	 1.75241	 5.13142	 0.00000	-1318.490638941	-14261.488809901	1076.582420489
1437	 0.55320	 1.79407	 5.05255	 0.00000	-1319.782287580	-14271.509930597	1073.687054801
1438	 0.56697	 1.73902	 5.19032	 0.00000	-1319.987257955	-14272.793315528	1072.920735982
1439	 0.59989	 1.78532	 5.20870	 0.00000	-1319.833227346	-14258.322096592	1059.989823132
1440	 0.61997	 1.74016	 5.21350	 0.00000	-1320.631293187	-14258.871792435	1052.558860563
1441	 0.63366	 1.80678	 5.42224	 0.00000	-1320.450532187	-14255.093002071	1050.587680200
1442	 0.60252	 1.76059	 5.31885	 0.00000	-1320.036268639	-14257.728555164	1057.365868778
1443	 0.57516	 1.69738	 5.46347	 0.00000	-1320.467475314	-14262.403410304	1057.728657167
1444	 0.61933	 1.66097	 5.38511	 0.00000	-1320.781092030	-14266.799314855	1058.988394552
1445	 0.65154	 1.58863	 5.28491	 0.00000	-1323.094561588	-14274.919262607	1043.973646728
1446	 0.67542	 1.53812	 5.42232	 0.00000	-1320.904744624	-14271.721671733	1062.674225492
1447	 0.69840	 1.61144	 5.23903	 0.00000	-1320.559802550	-14267.788795525	1062.190770030
1448	 0.68044	 1.57397	 5.09885	 0.00000	-1317.569525868	-14266.058470129	1090.363211450
1449	 0.70954	 1.66000	 4.93107	 0.00000	-1320.022255155	-14269.289110814	1069.066559267
1450	 0.71781	 1.69948	 5.14023	 0.00000	-1320.315841316	-14267.153372789	1063.994959630
1451	 0.69170	 1.58708	 4.95689	 0.00000	-1321.854502794	-14272.533414171	1053.988386229
1452	 0.71143	 1.51007	 4.74965	 0.00000	-1320.676318033	-14276.196613114	1069.433432781
1453	 0.75917	 1.47227	 4.76038	 0.00000	-1318.427386743	-14269.609476560	1085.335609126
1454	 0.72579	 1.41994	 4.76730	 0.00000	-1320.022522090	-14269.596210817	1069.370989917
1455	 0.75933	 1.35861	 4.75278	 0.00000	-1320.697733672	-14276.201806109	1069.224469390
1456	 0.72888	 1.31805	 4.77707	 0.00000	-1317.706590388	-14269.411528960	1092.345625081
1457	 0.71382	 1.37237	 4.58481	 0.00000	-1318.364227294	-14274.342416740	1090.700143799
1458	 0.68841	 1.43327	 4.73735	 0.00000	-1316.511909279	-14273.294873761	1108.175780974
1459	 0.66438	 1.38170	 4.71847	 0.00000	-1316.897777908	-14266.971832379	1097.994053299
1460	 0.70408	 1.48221	 4.56368	 0.00000	-1317.208053469	-14269.648122673	1097.567587982
1461	 0.67539	 1.53287	 4.40008	 0.00000	-1316.708059613	-14271.317630966	1104.237034838
1462	 0.69482	 1.59685	 4.56884	 0.00000	-1317.881026581	-14265.807502819	1086.997237006
1463	 0.69999	 1.50054	 4.74462	 0.00000	-1317.889311271	-14269.967233712	1091.074121002
1464	 0.72538	 1.54415	 4.58548	 0.00000	-1319.422254413	-14271.384505119	1077.161960992
1465	 0.73931	 1.58779	 4.59301	 0.00000	-1319.441314856	-14278.644891648	1084.231743086
1466	 0.72205	 1.64933	 4.60609	 0.00000	-1319.131993562	-14266.786825414	1075.466889791
1467	 0.74211	 1.63237	 4.61811	 0.00000	-1319.208252301	-14267.658581742	1075.576058735
1468	 0.72125	 1.57525	 4.63179	 0.00000	-1318.187500624	-14265.611165899	1083.736159655
1469	 0.75770	 1.54744	 4.55121	 0.00000	-1317.366190200	-14260.101630150	1086.439728154
1470	 0.73240	 1.44844	 4.56109	 0.00000	-1319.242958334	-14266.353894943	1073.924311606
1471	 0.76388	 1.35846	 4.54877	 0.00000	-1318.698849284	-14271.587553906	1084.599061070
1472	 0.75316	 1.43068	 4.73229	 0.00000	-1321.993646295	-14279.643222110	1059.706759155
1473	 0.71931	 1.40776	 4.51462	 0.00000	-1318.196907283	-14272.062674839	1090.093602009
1474	 0.68918	 1.44490	 4.64162	 0.00000	-1315.987165030	-14263.446778509	1103.575128212
1475	 0.63904	 1.47707	 4.75569	 0.00000	-1319.449949476	-14269.380585060	1074.881090295
1476	 0.67327	 1.41313	 4.89601	 0.00000	-1318.816132604	-14270.989807132	1082.828481097
1477	 0.69778	 1.36256	 4.98824	 0.00000	-1317.431583844	-14262.018653552	1087.702815115
1478	 0.69859	 1.32784	 4.82221	 0.00000	-1317.801953370	-14259.807802372	1081.788268673
1479	 0.68621	 1.30096	 4.99214	 0.00000	-1319.241842863	-14268.611353290	1076.192924664
1480	 0.73041	 1.26486	 4.88008	 0.00000	-1318.151707680	-14269.591990269	1088.074913471
1481	 0.76845	 1.16625	 5.03506	 0.00000	-1320.267261858	-14267.329780576	1064.657161997
1482	 0.79147	 1.20901	 5.38809	 0.00000	-1319.370362836	-14274.730778717	1081.027150359
1483	 0.75758	 1.24493	 5.35966	 0.00000	-1320.064812735	-14275.040497078	1074.392369724
1484	 0.73394	 1.28651	 5.65334	 0.00000	-1320.979762458	-14280.687829521	1070.890204940
1485	 0.75168	 1.27348	 5.45147	 0.00000	-1320.647470985	-14275.267749257	1068.793039408
1486	 0.77663	 1.33658	 5.81536	 0.00000	-1323.674655428	-14280.148508609	1043.401954328
1487	 0.77058	 1.39828	 5.83261	 0.00000	-1324.520893037	-14282.441293939	1037.232363569
1488	 0.80563	 1.42702	 6.05861	 0.00000	-1321.043402050	-14266.198816311	1055.764795813
