iteration	A_coal_stats_total	A_num_coals_total	B_coal_stats_total	B_num_coals_total	C_coal_stats_total	C_num_coals_total	D_coal_stats_total	D_num_coals_total	AB_coal_stats_total	AB_num_coals_total	ABC_coal_stats_total	ABC_num_coals_total	root_coal_stats_total	root_num_coals_total	A__pop_coal_stats_total	A__pop_num_coals_total	B__pop_coal_stats_total	B__pop_num_coals_total	C__pop_coal_stats_total	C__pop_num_coals_total	D__pop_coal_stats_total	D__pop_num_coals_total	AB__pop_coal_stats_total	AB__pop_num_coals_total	ABC__pop_coal_stats_total	ABC__pop_num_coals_total	root__pop_coal_stats_total	root__pop_num_coals_total	D->B__mig_stats	D->B__num_migs	
137	0.00024329736022744467361170195296438	4	0.00023784216666581379021061515288693	3	0.00037228023961294017321610461124237	1	0.00104806836493670312536463651298391	2	0.00180468002632872253493401260016071	12	0.00748348527536988293584752085507716	38	0.02408445842261441871556826299638487	70	0.00024329736022744456519148470441394	4	0.00023784216666581370889545221647410	3	0.00037228023961294017321610461124237	1	0.00104806836493670269168376751878213	2	0.00036126144564894703504684403405633	5	0.00260666909593635027012070715102254	25	0.00705347463329240951385168401088777	30	0.00025597379503234632316249763661631	0	
138	0.00025444069101173490306255775550426	3	0.00027229169288962813211610325403456	1	0.00032469599841549563138537459749955	3	0.00070938279934130554077453822969801	6	0.00196240055643227395004712931836366	7	0.00790272974913347470149460605171043	40	0.02204258146197515116915255362073367	70	0.00025444069101173484885244913122904	3	0.00027229169288962796948577738120889	1	0.00032469599841549573980559184604999	3	0.00070938279934130489025323473839535	6	0.00035875691725675444348694909102448	3	0.00303133115966878162461650703107807	30	0.00597924979402823970897618011122177	24	0.00028401493662534360367874497477203	0	
139	0.00025506692121920278206598231562907	1	0.00023628319238666519331443227613931	3	0.00032120230238789584291739243049335	2	0.00081161352500156314776491583984352	5	0.00188197814195637837253460844522124	7	0.00793780541258510413671345418151759	39	0.02221478941466750733901847070228541	70	0.00025506692121920267364576506707863	1	0.00023628319238666500357905209117604	3	0.00032120230238789584291739243049335	2	0.00081161352500156228040317785143998	5	0.00040792780113877412113271292426475	3	0.00318937238605593136042681834396717	30	0.00548883376427389182289351410304334	26	0.00025722246600239393821488165237099	0	
140	0.00024816529892052023326814991222022	3	0.00027709355662629563165147428271951	1	0.00026250464897565624735123468447284	4	0.00085372385481626380555886246526143	5	0.00185155910886049095143146558939407	8	0.00708719490592490865971120328481447	39	0.02046725567412006549505854025028384	70	0.00024816529892052017905804128794500	3	0.00027709355662629552323125703416906	1	0.00026250464897565613893101743592240	4	0.00085372385481626402239929696236231	5	0.00026679426532505635298944679512090	4	0.00268751690802759629281282194313007	27	0.00484604905526096578494144040405445	26	0.00028158769507378869981217839324472	0	
141	0.00026417667599296502760342075788458	2	0.00030169272112065044109605049804657	2	0.00033376261304809821429950833504563	1	0.00084554839920515222767560814531862	5	0.00197683125800052076140311818619466	8	0.00801787284933397001451815810924018	32	0.02320295456719758189767510714318632	70	0.00026417667599296508181352938215980	2	0.00030169272112065038688594187377134	2	0.00033376261304809837692983420787129	1	0.00084554839920515233609582539386906	5	0.00027720121669058434433347004599568	4	0.00303323378879357188897536445892911	23	0.00622439573067993211219484095408916	33	0.00030381831549408671753684241245708	0	
142	0.00029991909305596321658540781562863	1	0.00027344396238784942970365121617249	4	0.00029390173209792178543250940059295	3	0.00093292880297775803918880477283437	3	0.00188089493716896930669557619353327	8	0.00787304953232769930138168490429962	39	0.02429934989975931006189746597101475	70	0.00029991909305596321658540781562863	1	0.00027344396238784932128343396762205	4	0.00029390173209792178543250940059295	3	0.00093292880297775858128989101558659	3	0.00015183916913878847264503246794476	3	0.00322633451053890843093774343230962	28	0.00721544227802417385830846541239225	28	0.00029521190422827063180519213680952	0	
143	0.00022943412772201469919039484857137	3	0.00028119083864650338102156301722800	1	0.00034052671148192606691978978616930	1	0.00097323171851187138554212241459140	3	0.00186622455596540011424355753888449	6	0.00895019105383391445907026451322963	31	0.02748243947028514155839218346955022	70	0.00022943412772201461787523191215854	3	0.00028119083864650348944178026577845	1	0.00034052671148192590428946391334364	1	0.00097323171851187192764320865734362	3	0.00033434965685984587360768394148636	2	0.00413306077538065294585400977211975	24	0.00849075039257625972799470304153147	36	0.00028918718675797870512958476219012	0	
144	0.00024198246173773559964705059943668	3	0.00027593706639216853456625377916112	5	0.00027490724886054807019064583073487	4	0.00091768240868450329933425635431377	4	0.00171106989484423144091962409873986	9	0.00725827626821659577238676774868509	35	0.02181478521554288535488907996295893	70	0.00024198246173773543701672472661102	3	0.00027593706639216885982690552481245	5	0.00027490724886054790756031995790920	4	0.00091768240868450416669599434271731	4	0.00015604384107156671888418097982054	1	0.00298505670638905210717561899969041	22	0.00563952829998997078736477917004777	31	0.00029646910540058902389093375973061	0	
145	0.00029555615567290299513028561939620	1	0.00026369804130244083257075815573955	2	0.00030050372812754407719770810558657	4	0.00059857762380444363200376889366794	5	0.00192630454949089071660373040373315	6	0.00760110941975946328985624944607480	37	0.02081231883170546817507506887068303	70	0.00029555615567290294092017699512098	1	0.00026369804130244083257075815573955	2	0.00030050372812754413140781672986179	4	0.00059857762380444395726442063931927	5	0.00024854195856485972139157669680287	3	0.00287637582691262346998306576040250	27	0.00593066150593166575150094743662521	28	0.00028998262175265043924174412914851	0	
146	0.00030240195149678489316968921230000	1	0.00027683948060019047347074527820610	2	0.00035571968578068863860858206393800	2	0.00079723148268051927632649178434576	3	0.00207517003876599680223247190724578	6	0.00839515033813647594540530150197810	34	0.02394146573518721871076664342581353	70	0.00030240195149678505580001508512566	1	0.00027683948060019063610107115103176	2	0.00035571968578068880123890793676367	2	0.00079723148268051949316692628144665	3	0.00033329293421877087153989971390899	3	0.00314188246745647926233546698426835	26	0.00674159503672893366255092217897982	33	0.00029212125990873857818083680903953	0	
147	0.00028701459908456650096247875225686	1	0.00026247928187987066032602068155200	3	0.00032518614243651347084709812840231	3	0.00090569611184710134728359509637130	2	0.00202392965985325390051996485851760	6	0.00782471994726550296173073206773552	35	0.02297669176315702416202313429494097	70	0.00028701459908456666359280462508252	1	0.00026247928187987076874623793010244	3	0.00032518614243651363347742400122797	3	0.00090569611184710210622511583622440	2	0.00037544801695994274191511830274237	2	0.00282053878629654267151671831470594	26	0.00607356007539507167930503683805910	33	0.00028355105011707845219862123009591	0	
148	0.00027635044267599879856678324330232	2	0.00025407181529015106496299791771776	4	0.00032443447066170721720598790760448	3	0.00097347316233165439355173864655058	0	0.00196358448552475320370014344462106	8	0.00772532893375699799415334823038393	32	0.02384250884058296271472698890647735	70	0.00027635044267599869014656599475188	2	0.00025407181529015101075288929344254	4	0.00032443447066170754246663965325581	3	0.00097347316233165461039217314365146	0	0.00035680174179892563133056904156604	2	0.00284117678222279863159416279927427	21	0.00680916046580501248264294389400675	38	0.00027456576654113232444434644641262	0	
149	0.00026229963687941093434044526055970	1	0.00022062732710850761221575699888575	4	0.00033401005911951346574045862425351	2	0.00084978114458351689929765937492334	2	0.00179343878339182759978909231790567	11	0.00766416925554505232276447657113749	33	0.02222147995273236059654564655829745	70	0.00026229963687941098855055388483493	1	0.00022062732710850769353091993529858	4	0.00033401005911951373679100174562961	2	0.00084978114458351689929765937492334	2	0.00034333581153683757295619338734127	6	0.00298583907941667864305301804961346	20	0.00592290519858896993138364095443649	35	0.00025300311350333082880195711972249	0	
150	0.00026919472320382316007925105338927	1	0.00025094670259412723851283333331708	1	0.00027103418490850871881703287868959	4	0.00080446146825943493779975668189763	3	0.00196647600892588345772304947445264	6	0.00733951088060962909820350574818804	29	0.02095212487823840119549601013204665	70	0.00026919472320382337691968555049016	1	0.00025094670259412740114315920614274	1	0.00027103418490850882723725012724003	4	0.00080446146825943450411888768769586	3	0.00039968771800253153183082877042409	4	0.00269648654514308486196405567625334	19	0.00538376675184933616014060220322790	38	0.00026325271966372569987929752599598	1	
151	0.00020008979215779094332910981179907	4	0.00022772403924768496678160412116654	2	0.00031517062204199964865064531593930	2	0.00088467843301808033861649560591900	2	0.00162938613098403072519670953255400	10	0.00720771042850070365465287025585894	33	0.02416665894124973845702442076799343	70	0.00020008979215779121437965293317518	4	0.00022772403924768512941192999399220	2	0.00031517062204199964865064531593930	2	0.00088467843301808023019627835736856	2	0.00032205104389332892336761382523491	4	0.00291308612907910423686641543383757	21	0.00833209081415245064738961389139149	35	0.00024910053440365607620513022091302	0	
152	0.00023076783033801790160841060917107	2	0.00024643224852652692840465631363145	2	0.00031755401310147091976932021140101	1	0.00076121831598764536693652038579216	4	0.00174803045509265043977453757406693	12	0.00720668158542783765518890959356213	31	0.02382209563050445566556589938045363	70	0.00023076783033801806423873648199674	2	0.00024643224852652703682487356218189	2	0.00031755401310147091976932021140101	1	0.00076121831598764536693652038579216	4	0.00031643021849901594973533680565936	8	0.00269873032894685097385356620236507	18	0.00855479731873155790911056328695850	35	0.00025214150213809493608282941146115	0	
153	0.00018730027037594301482330283459277	4	0.00019820485414876053858503068827446	2	0.00029755945845738303399269364390989	3	0.00076034253763594466732356202953724	3	0.00149985216376069085790490031939726	13	0.00663285374297527263731666380408569	30	0.02100756551416776626850513309818780	70	0.00018730027037594320455868301955604	4	0.00019820485414876064700524793682490	2	0.00029755945845738281715225914680900	3	0.00076034253763594477574377927808769	3	0.00030687676877853045350266758539703	7	0.00268379024865469375735194113019588	14	0.00670127352755618081042721101425741	37	0.00022247046522553312174891315677883	0	
154	0.00017848931744825517406449755242193	3	0.00020558951898687588110553603470976	2	0.00026339250896611717846218514438306	4	0.00076232194139186598529078775499102	3	0.00155667719971718768352808570654133	9	0.00670594902279179807397246904088206	37	0.02052246614667012011845592667214078	70	0.00017848931744825530958976911310998	3	0.00020558951898687598952575328326020	2	0.00026339250896611685320153339873173	4	0.00076232194139186576845035325789013	3	0.00040444069041179408433711595094451	4	0.00275613343643922245607136289891059	24	0.00604254045553937260693011523926543	30	0.00021264688059672909098071769129490	0	
155	0.00019968667433192346960003915601334	0	0.00018264328438078705936498113970856	1	0.00029999567684619248648589251438068	4	0.00091013059106788169339702365689959	3	0.00178377185660881314686887488818456	7	0.00711145952923073875612258731848669	36	0.02075252731576096923427066087697312	70	0.00019968667433192333407476759532528	0	0.00018264328438078689673465526688290	1	0.00029999567684619248648589251438068	4	0.00091013059106788169339702365689959	3	0.00063678198047068174970919418598214	6	0.00262059390019945583072402683910695	25	0.00494802399901163748180410451027456	31	0.00019116497935635511540471143110409	0	
156	0.00018891618837725009691190514171666	0	0.00014829792457090898937475953456300	3	0.00030653851731593447253396145235627	2	0.00070426619035449404462173594865249	4	0.00160391657327880413769216616515223	14	0.00679054560103275507698672441847521	34	0.02082262854293935941396576083661785	70	0.00018891618837725009691190514171666	0	0.00014829792457090896226970522242539	3	0.00030653851731593447253396145235627	2	0.00070426619035449426146217044575337	4	0.00059227423443432714988271525768937	11	0.00255650050377478031682354497888809	18	0.00667067784468882395143563002193332	32	0.00016860705647407954314333233813983	0	
157	0.00016396944783331546323205951676272	0	0.00012071935556718544366259365796523	3	0.00030104633098890519254595132814245	3	0.00086283600615810003477829104312491	3	0.00148429739227743393362168866644879	12	0.00659702782910718925346582608426615	34	0.02051166445659942036416900634776539	70	0.00016396944783331535481184226821227	0	0.00012071935556718536234743072155240	3	0.00030104633098890519254595132814245	3	0.00086283600615810025161872554022580	3	0.00063023098207593149754079941970986	9	0.00258736929653766156711469648143975	19	0.00562171620062876069290336289441257	33	0.00014234440170025043311853585326077	0	
158	0.00017696048266684140403727509838205	0	0.00015358373599480857891845519969110	2	0.00025501218433330674704301310740107	3	0.00079964670927597009033455099924481	3	0.00163938806805179410411299478766978	9	0.00687130352958838924726236996320949	34	0.02026037940604467554872591961157013	70	0.00017696048266684126851200353769400	0	0.00015358373599480849760329226327826	2	0.00025501218433330653020257861030018	3	0.00079964670927597106611650623619880	3	0.00064775541206684415524580389345033	7	0.00283809607065125223124280040565282	22	0.00542675336894595308767641483882471	33	0.00016527210933082496437281083689896	0	
159	0.00013334920950329917622122211096070	3	0.00014449248548269860974863076918950	1	0.00021380820346923398462407606146485	4	0.00072647977223167458336872126523076	2	0.00138075730838041368757351801122013	11	0.00571482648948769267338576582915266	37	0.01764223379124672808071494500836707	70	0.00013334920950329901359089623813503	3	0.00014449248548269850132841352063906	1	0.00021380820346923368646847862795113	4	0.00072647977223167599283154549638652	2	0.00053283727834729484665321486147604	7	0.00230752836115475680467401531359428	22	0.00498710656461040426762343358291218	31	0.00015239216736004124489942124220931	0	
160	0.00016212305785947927171120053202458	1	0.00017045078306187136374383328529802	0	0.00028613788889231685057257248416818	1	0.00072209871138098158469681431270715	4	0.00172580002082309801048065622808281	4	0.00761183522368346493491841897593986	32	0.02187835176202915232757106878125342	70	0.00016212305785947938013141778057502	1	0.00017045078306187144505899622171086	0	0.00028613788889231712162311560554429	1	0.00072209871138098147627659706415670	4	0.00072807849805904588727512027901412	3	0.00330481241118338493756301232906480	27	0.00628193733494226622116052283217869	34	0.00017045078306187144505899622171086	0	
161	0.00015932810209007999108742070770717	0	0.00015932810209007999108742070770717	0	0.00025429775386461061018050777704502	2	0.00090497438606756421507204546372805	2	0.00160989718825122547947448214955557	9	0.00733143791101736799070698324953810	34	0.02318329530231972787635008614870458	70	0.00015932810209008012661269226839522	0	0.00015932810209008009950763795625761	0	0.00025429775386461093544115952269635	2	0.00090497438606756421507204546372805	2	0.00065392857571074493663876303628513	9	0.00338620191907358517383053175819896	23	0.00704470944270883022569895715037092	34	0.00015932810209008009950763795625761	0	
162	0.00018133131913544521854851632181038	0	0.00015865387168806981631717645253588	2	0.00027852337799423164833162447351356	1	0.00087790356466731092957567206269687	2	0.00143919322702102704669702148976285	10	0.00702898460877151784464977879451908	36	0.01993768753337658156121747765610053	70	0.00018133131913544529986367925822321	0	0.00015865387168806989763233938894871	2	0.00027852337799423197359227621916489	1	0.00087790356466731103799588931124731	2	0.00041923765455048183367972591817363	8	0.00324798098898064664663554168555493	25	0.00442704148791301255877472797806149	32	0.00016999259541175757164295501144835	0	
163	0.00016467702458607165884145462353416	1	0.00015006102091231221799978723385749	2	0.00024786107221648359753146673156721	1	0.00093705562976935906360775874190949	1	0.00134757601120964460965356845889573	13	0.00634215499518432125614086913856227	39	0.01829037689922000456399509005223081	70	0.00016467702458607182147178049635983	1	0.00015006102091231238063011310668315	2	0.00024786107221648381437190122866809	1	0.00093705562976935993096949673031304	1	0.00040336187471449243702875664396856	10	0.00285786905624989219162901399329257	25	0.00369592023245183653318290950551273	30	0.00015825641514785100281634266927711	0	
164	0.00018526966772784974214066666675649	0	0.00018187238161340745553479214535741	1	0.00022639215603608011740180416815349	2	0.00090728937592031715271556624458071	3	0.00149077191766497818732617464121404	7	0.00697844412334282584997602327803179	36	0.01939601462323469263648867411120591	70	0.00018526966772784987766593822744454	0	0.00018187238161340756395500939390786	1	0.00022639215603608028003213004097915	2	0.00090728937592031812849752148153470	3	0.00038934576964120643166947233204667	6	0.00336660750828498374007113902450783	27	0.00379446633011479598704407401044136	31	0.00018357102467062870725794665460739	0	
165	0.00016135462003726797563206429853011	3	0.00015723668194722150836389884531741	3	0.00022469176756510764506567789933200	1	0.00069033099657182068423916243560257	6	0.00122119372247811073216305910449364	10	0.00724307612460400439963192908976453	33	0.02036543177051111305764230507975299	70	0.00016135462003726797563206429853011	3	0.00015723668194722150836389884531741	3	0.00022469176756510756375051496291917	1	0.00069033099657182025055829344140079	6	0.00025354376054957227654140794470550	4	0.00411030837926713767810360522503288	22	0.00547186162284390032600756015312982	31	0.00017099723550327623907384155810263	0	
166	0.00018216538214316075846611886479565	1	0.00015520621217684013462903558355777	3	0.00023053319203084705803913356803037	2	0.00082749454781555834004258542790922	4	0.00133160541736194971626505711981281	8	0.00753942852245626654594801152597938	35	0.02305349974344672245307741320630157	70	0.00018216538214316070425601024052042	1	0.00015520621217684013462903558355777	3	0.00023053319203084700382902494375514	2	0.00082749454781555834004258542790922	4	0.00030585711019371822740400834739205	4	0.00416961283700163515969494554269659	25	0.00682523323819873937307045608235967	31	0.00017550255926411490554547856213219	0	
167	0.00020872494481973869785706998669639	0	0.00020144022555676743260408279034834	1	0.00022010773982780046115897976122255	3	0.00099734615585818082832136877158291	2	0.00144884418802248963499545997279938	5	0.00793228010162289401407953448597254	32	0.02400794849907363082142097709947848	70	0.00020872494481973856233179842600833	0	0.00020144022555676729707881122966029	1	0.00022010773982780037984381682480972	3	0.00099734615585818039464049977738114	2	0.00021834867689297192123835944510546	4	0.00441805830315192705343152468344670	24	0.00646069856364875176601980655277657	36	0.00020508258518825295681035913997192	0	
168	0.00019589794017342974821564716148004	1	0.00018492579034225874287829249897896	4	0.00023033900792437760323555506758453	3	0.00099517567635766957662157849995310	1	0.00137145142817282367914133445196967	12	0.00658885265527298265297861945555269	36	0.02018825045856025707236014454792894	70	0.00019589794017342966690048422506720	1	0.00018492579034225866156312956256613	4	0.00023033900792437749481533781903408	3	0.00099517567635766914294070950575133	1	0.00022898023662575809743929822204223	7	0.00313701870957268976608522947913116	21	0.00486362593886610714705165392501840	33	0.00019703056267742985268286159961093	0	
169	0.00022462459237186532833886742910323	0	0.00020897908611539411862130510844082	1	0.00021842799111675693089253125211968	3	0.00085230630848233260906526842504149	3	0.00153818107387026928659090607709459	6	0.00810616512931346296089163416809242	31	0.02247845823476288598663508366826136	70	0.00022462459237186530123381311696562	0	0.00020897908611539406441119648416560	1	0.00021842799111675682247231400356924	3	0.00085230630848233250064505117649105	3	0.00023737003840849056623962809453587	5	0.00444871938638959508321990554691183	22	0.00529012351370978291947855254306887	36	0.00021680183924362972348008626877203	0	
170	0.00019235792105007151341251880882766	1	0.00011812495648553397406023413029885	5	0.00024721787069771340673504655960357	2	0.00090326208092100053123618685901874	3	0.00115232373009159483855101679949939	7	0.00655576942768015119566982207288675	37	0.01878966681093186333328937109854451	70	0.00019235792105007140499230156027721	1	0.00011812495648553398761276128636766	5	0.00024721787069771340673504655960357	2	0.00090326208092100053123618685901874	3	0.00022087509748477875560351835204642	1	0.00339855769266290659927354234071117	28	0.00379987475013557254172047450424543	30	0.00016291301237662919837272113010584	0	
171	0.00018749285784778091552837953059907	0	0.00017003626451755863712052285752208	1	0.00022632966064483161345265160857565	3	0.00087450271144791055007855495873059	2	0.00144275152570748246665111036435292	6	0.00776020972031183763756301274838734	34	0.02049683707531572279814113812790310	70	0.00018749285784778086131827090632385	0	0.00017003626451755869133063148179730	1	0.00022632966064483155924254298430043	3	0.00087450271144791065849877220728104	2	0.00037016415861146394422967476067754	5	0.00420533690270600245264542849099598	25	0.00407914591892366909520184492521366	34	0.00017876456118266978987697835012938	0	
172	0.00021199197099176618225985224697183	0	0.00016249088544817820922369633329652	5	0.00023766673432339355275834391623135	3	0.00097217414450595333874627357317877	1	0.00140252733433471506174772258646044	9	0.00758614217156198828578839155056812	34	0.02227416600750223643623293412474595	70	0.00021199197099176612804974362269661	0	0.00016249088544817829053885926970935	5	0.00023766673432339347144318097981852	3	0.00097217414450595377242714256738054	1	0.00027907876501488194150718546993062	4	0.00405026722653554615422022422421833	22	0.00542193022684354063167599946382325	35	0.00018724142821997224995188291440940	0	
173	0.00019892686695108992311377404949013	1	0.00018566213631614404038286392228940	2	0.00026790565734537439895532329181549	1	0.00096505752025895208921768553267384	2	0.00154557505977370116673208499946668	5	0.00785264604191978493608061739905679	35	0.02318779739430879699435550378439075	70	0.00019892686695108986890366542521491	1	0.00018566213631614409459297254656462	2	0.00026790565734537429053510604326505	1	0.00096505752025895187237725103557295	2	0.00039180804997199908650679089916480	2	0.00392330470744087830142765582763786	29	0.00624902576159962457741370300823291	33	0.00019368051736215572290050745962731	0	
174	0.00015478498747512471449272464241176	2	0.00016654335815824428124187761568464	2	0.00024862515263307473009635195637657	1	0.00091705312975555659023990662248593	4	0.00134342816175069402866160128695583	8	0.00783156382940660908409391538498312	34	0.02286808153519907446660219818568294	70	0.00015478498747512476870283326668698	2	0.00016654335815824444387220348851031	2	0.00024862515263307445904580883500046	1	0.00091705312975555637339947212538505	4	0.00036300089863359520387514622896674	4	0.00436626016796414027215655906388747	25	0.00582825998811950084926847281963092	32	0.00017832938005553580925431622627997	0	
175	0.00016905851074758767595661301808008	1	0.00014845824568194304518380099988661	2	0.00019952443414712596014663759103058	4	0.00095556157542072187559278884094738	3	0.00128331478689389273661891621713949	7	0.00736228269744128478724309871950027	31	0.02431737452874777744016299152463034	70	0.00016905851074758778437683026663052	1	0.00014845824568194304518380099988661	2	0.00019952443414712593304158327889297	4	0.00095556157542072176717257159239693	3	0.00033076451760530046477745691468897	4	0.00421561717622160898183425459251339	20	0.00769730399929554904431272532860930	36	0.00016305950602260368682665248041275	0	
176	0.00017394570701476352305933636976931	1	0.00016429004687122154512203542342519	1	0.00020562509861198175029235735156163	4	0.00097283564590004050279259395495046	3	0.00141019126793553864832042599175566	7	0.00740197653858664858517180107355671	38	0.02173964340052736074482275796526665	70	0.00017394570701476365858460793045737	1	0.00016429004687122159933214404770041	1	0.00020562509861198161476708579087358	4	0.00097283564590004061121281120350091	3	0.00039548400627758309141060455438321	5	0.00402218466146711702002836119618223	27	0.00498090782512307372886795064914622	29	0.00017126822130981541789616906523719	0	
177	0.00019348057604872095547286769967599	0	0.00016671175395186797556744406900719	3	0.00024748919835870390781032424065700	1	0.00074389781169404431762637308622743	5	0.00138845468242067239181269933112617	10	0.00703623934650706144705578637399412	37	0.01995923670005394015558586318093148	70	0.00019348057604872103678803063608882	0	0.00016671175395186800267249838114481	3	0.00024748919835870374517999836783133	1	0.00074389781169404442604659033477787	5	0.00030787769241890489396035190949874	7	0.00347331374828428957393655629459772	26	0.00499789377310895337191976040003283	28	0.00018009616500029457394037313289203	0	
178	0.00017589719905005196730167493779362	0	0.00015642997982473681142963350954034	3	0.00021910580411282150510576816060393	4	0.00075963437798747337776489318983408	5	0.00137003649270899820721003603551935	6	0.00747906052241653282464106666793668	32	0.02237186825515250290785651543501444	70	0.00017589719905005210282694649848168	0	0.00015642997982473681142963350954034	3	0.00021910580411282134247544228777826	4	0.00075963437798747370302554493548541	5	0.00037305495608463154575545894786615	3	0.00408050948105547449384911118386299	22	0.00653263310612134471405676450217470	33	0.00016616358943739452489092578435503	0	
179	0.00016332908748543752196040468316340	1	0.00017497355979797770070618967430676	1	0.00021994370067591028218394189064355	3	0.00098310026864056009043846273698364	1	0.00143503365514544077401193344911690	6	0.00819500400138436363439708998157585	34	0.02252445749884303058396817220909725	70	0.00016332908748543754906545899530101	1	0.00017497355979797764649608105003153	1	0.00021994370067591006534350739354267	3	0.00098310026864056030727889723408452	1	0.00042012571329519453680600982181659	4	0.00470022482373830697427452562919825	25	0.00470676225416581921895398110677888	35	0.00017725920989459525317112620346194	0	
180	0.00019421671564089789904263005926310	1	0.00018519964118059252023741623194297	2	0.00022784507579279937561876623330903	3	0.00092369112190249463931884799094973	2	0.00155184582524355864883991440450473	5	0.00769530898345567246354725909895933	31	0.02357383077683318159389891377486492	70	0.00019421671564089795325273868353833	1	0.00018519964118059254734247054408058	2	0.00022784507579279945693392916972186	3	0.00092369112190249453089863074239929	2	0.00041359675477908733678966690661127	2	0.00395652181275479332411837418703726	23	0.00673520356912100937041287807005574	37	0.00019083361409706986076481594061249	0	
181	0.00016240571322539680706141529409336	1	0.00016062901639677802895049552045492	2	0.00024140330470739362737388200574884	2	0.00104824562055792552470179224144431	1	0.00137733668250571237440249561245764	6	0.00858374853690087660784691081516939	28	0.02547970811030209059566686846665107	70	0.00016240571322539675285130666981814	1	0.00016062901639677794763533258404209	2	0.00024140330470739365447893631788645	2	0.00104824562055792639206353022984786	1	0.00040823249363918802899708904163845	3	0.00508149648545205140370839558272564	20	0.00653491757412887758205144450585067	41	0.00017043966190577130811502348795017	0	
182	0.00015367645158120959774858405033626	1	0.00015396761228426126774139481856452	1	0.00019672079717274450964652199314031	4	0.00086258211968426215087574204787302	2	0.00135488422364490749064125374445666	9	0.00614022232477747474665985549791003	34	0.01781769792217901410280589402646001	70	0.00015367645158120954353847542606104	1	0.00015396761228426115932117757001407	1	0.00019672079717274448254146768100270	4	0.00086258211968426247613639379352435	2	0.00043195203204849481285615420134150	7	0.00289061678514097300171648008415559	21	0.00376434292370070224670319802839913	34	0.00016065546192974494233221549599477	0	
183	0.00013351193464641424859737361963141	1	0.00013931689394922264950762991198019	1	0.00022060338795150131584871244783130	2	0.00080740527069817478490743045682621	3	0.00133010151237401299216533967495479	5	0.00766284139458555009494222787225226	36	0.02055578903940874849198827689633617	70	0.00013351193464641408596704774680575	1	0.00013931689394922243266719541487930	1	0.00022060338795150145137398400851936	2	0.00080740527069817511016808220247754	3	0.00051161502658710229785032908011999	3	0.00434706301204859559689230863455123	29	0.00456538538550968747004032977088173	31	0.00014151865367172984525381829179480	0	
184	0.00014840994900776083862195542373286	1	0.00015448836320258488535688001785928	1	0.00025933844140427832506909378018634	1	0.00097022111689927569358471437510616	1	0.00143671624354688295607807013709589	5	0.00689854684596637266619234551967565	40	0.02018520404758408076650866291856801	70	0.00014840994900776070309668386304480	1	0.00015448836320258474983160845717123	1	0.00025933844140427843348931102873678	1	0.00097022111689927634410601786640882	1	0.00052802130691584564861629225163142	3	0.00320363026857875717035017970601984	34	0.00455013370058381019095383734907045	29	0.00015526465902747545047915544991213	0	
185	0.00014341660303366984417945684260332	0	0.00010881579340541177127778260658175	4	0.00019555659731824632011597253633539	3	0.00077902337504763812664476674285652	2	0.00122345041310211398964680196144172	7	0.00637194305535875114149257925078018	36	0.01889712502754820749872877172492736	70	0.00014341660303366989838956546687854	0	0.00010881579340541174417272829444414	4	0.00019555659731824637432608116061061	3	0.00077902337504763801822454949430607	2	0.00046675322378486925169530086243697	3	0.00334925424117626024597682565797641	26	0.00498828303639658847401516794661802	32	0.00012611619821954091614883697314298	0	
186	0.00015808532570510833918479842719051	0	0.00014329550450544131876690068239100	1	0.00021811450856331412052196982997998	3	0.00089139749966862043446813590463762	1	0.00155788100364013669570095732552772	1	0.00796412455932002383285350788355572	32	0.02296659798463895202358386882224295	70	0.00015808532570510836628985273932813	0	0.00014329550450544126455679205811578	1	0.00021811450856331414762702414211759	3	0.00089139749966862032604791865608718	1	0.00065373851300848753211047981181991	0	0.00427708367710322601845662759956213	28	0.00600048159811228561111295931596032	37	0.00015069041510527484252837671085956	0	
187	0.00013556044255437905803052256459296	1	0.00013755830756158636063793410109213	2	0.00025564815513171566287164981901014	1	0.00069495422868162215566251171949830	4	0.00135598215069443472913235382293351	7	0.00777336022819823981022668846208035	33	0.02089435463473397411315879423909792	70	0.00013556044255437905803052256459296	1	0.00013755830756158633353287978895452	2	0.00025564815513171560866154119473492	1	0.00069495422868162237250294621659918	4	0.00053662590034653798523600620740126	4	0.00423975404485806180165941015047792	25	0.00514970895605341809353472370958116	33	0.00014107366379475708541638145909758	0	
188	0.00016050244128909180499863162960850	0	0.00012990811552877337339828578421930	2	0.00023749446688464315624762790424285	1	0.00078684905434532853140544572667636	3	0.00128936086814152744452199872426945	7	0.00626900552960821776105060365580357	34	0.02017667150216448726518514433792006	70	0.00016050244128909172368346869319566	0	0.00012990811552877326497806853566885	2	0.00023749446688464310203751927996763	1	0.00078684905434532831456501122957548	3	0.00041812919768793209906662666774935	5	0.00294203226089192375683478708481289	26	0.00632616369278103142514968482146287	33	0.00014520527840893249433076861443226	0	
