Sample	theta_A	theta_B	theta_C	theta_D	theta_AB	theta_ABC	theta_root	tau_AB	tau_ABC	tau_root	m_D->B	Data-ld-ln	Full-ld-ln	Gene-ld-ln
63	1.02163376153423723913249432371230796	1.13018069502988693919576235202839598	1.61525653781418765397859260701807216	1.04090484610152578248687404993688688	1.20955487333166811225737546919845045	1.60845334543793994086513521324377507	1.41563754834162258688934343808796257	0.01994496667781904195027031789777539	0.10179348967792688218647612075073994	0.53605005804757865917054004967212677	16.07290965427819884325799648649990559	-1343.84523694276799687941092997789382935	-14027.28453680775419343262910842895507812	588.83216738007467938587069511413574219
64	1.03823029654917253772339336137520149	1.17735457289372580369501974928425625	1.55552863283817921491447577864164487	1.06766191253213427181378847308224067	1.16193063086871339883998643927043304	1.65354189516170047014043120725546032	1.46970341764721568189600020559737459	0.01292558117625556418639476419230050	0.09403139895876158615983797517401399	0.50019856286846697823733620680286549	16.48678661493596919740411976817995310	-1343.64272856344723550137132406234741211	-14028.31447299767933145631104707717895508	591.88718736320697644259780645370483398
65	1.08070858289194604573424385307589546	1.15323649950409667930273371894145384	1.62683197441046911713158351631136611	1.10186883055454165614150952023919672	1.21503494575754666939815251680556685	1.60594693241803709859993887221207842	1.50781728873489617726022515853401273	0.02082657127991897547114596989104029	0.09382222496546929746408238770527532	0.52704083036886328894610187489888631	16.08852807748369784235364932101219893	-1344.95355678184250791673548519611358643	-14028.39059988295775838196277618408203125	578.85503206453358870930969715118408203
66	1.03899760873215107892519881715998054	1.10981575182129854617585351661546156	1.57230120287732133554925439966609702	1.05335021867777389736886561877327040	1.18466089345669800536597904283553362	1.54497834050365723257414174440782517	1.50018632770912319074341212399303913	0.01422560345584602398139040246860532	0.10366019085006485112021579197971732	0.51225935062590299828855222585843876	15.89839795620441265100453165359795094	-1346.42758158688252478896174579858779907	-14033.45484727874463715124875307083129883	569.17903140991984400898218154907226562
67	1.07206890160656742594369461585301906	1.07512527480340902563682448089821264	1.66068652041559183807351018913323060	1.07323519482392026880290814006002620	1.24367624695592393635479311342351139	1.50402396580524522207156223885249346	1.50458840757798006926293510332470760	0.01256691321477599806999414511210489	0.10045258587777480818736819401237881	0.47850549483306042963803861312044319	16.16638836853487859457345621194690466	-1344.98873860123285339795984327793121338	-14030.31268966458810609765350818634033203	580.42530365226048161275684833526611328
68	1.04411035824861575527222612436162308	1.11121374621380941682957654847996309	1.75086859545670581184140246477909386	1.14408971946910287265097849740413949	1.21184070127340359768197686207713559	1.60275785043156782094797563331667334	1.49411637131339580797373400855576620	0.02350619444396986890133405267988564	0.10674736461115671981580987903726054	0.45585071967129142667118912868318148	16.35749724198278087783364753704518080	-1344.41078280668580191559158265590667725	-14031.20002261341869598254561424255371094	587.09219454655976733192801475524902344
69	0.99055799001081723531569878105074167	1.14990082586391584307250468555139378	1.67166757196948889685472749988548458	1.17509029744113990822995674534467980	1.24361897364668827492550917668268085	1.65934960293556565957828752289060503	1.44128313616716008382923064345959574	0.02735563067734648329265567667789583	0.11411160607059545046837456538924016	0.48939206879936908434203246542892884	16.78478550055059770329535240307450294	-1345.40494318460537215287331491708755493	-14029.11155961041731643490493297576904297	575.06212776436404965352267026901245117
70	1.03315564551639393897630725405178964	1.17028764059465073543719881854485720	1.73799367939502302782273090997477993	1.21054837809889903610383043996989727	1.28845575906035003654892534541431814	1.71166688528919208600598267366876826	1.49053720743640516488426328578498214	0.03762829248622076572239336655911757	0.10226125457847115574061547249584692	0.51054890178177092519007373994099908	16.56216775682099751065834425389766693	-1343.94928744217031635344028472900390625	-14023.39937849444140738341957330703735352	583.90650407273824384901672601699829102
71	1.10048123527780816743870673235505819	1.10949152868881806277556734130484983	1.71822679181806603487814300024183467	1.27831354954346920749230775982141495	1.25011081821941694158795144176110625	1.79176363606631849911821063869865611	1.46464930426812434127725737198488787	0.02783962360355993204130697904474800	0.09201297027039381792867800413660007	0.53382381920620525228571295883739367	16.31165740120906093579833395779132843	-1346.01862689502604553126730024814605713	-14025.46826139515906106680631637573242188	565.28199244489951524883508682250976562
72	1.14743744218670196133302852103952318	1.07398807476779922787102350412169471	1.75263595236138525201852189638884738	1.33980400450030545655977221031207591	1.19978834651321819571023752359906211	1.73169791239671955196399721899069846	1.46235867385772522197839862201362848	0.01843885767824709684403750031833624	0.08198394163436908965714167152327718	0.53298894831219267853583687610807829	16.78295370704861966260068584233522415	-1345.04001852300120845029596239328384399	-14025.48949255081606679596006870269775391	575.08930732080443704035133123397827148
73	1.18246957645084393995205118699232116	1.03970856425243685094983447925187647	1.81302474952222536508372741081984714	1.27649188033052740642858680075732991	1.23001005301224708432528132107108831	1.73702569699754039156402996013639495	1.40389076810063984090959365857997909	0.01080556061085382810182942137089412	0.09177103887043690233493720143087558	0.50045723965329824700631888845236972	17.06360005407699631518880778457969427	-1344.07607726086416732869111001491546631	-14023.38476888177501678001135587692260742	582.62399627313243399839848279953002930
74	1.22599741532330086535296231886604801	1.02415045822818151499689065531129017	1.89455263026078424282161449809791520	1.30301860795154089700531585549470037	1.28118895604632809792633452161680907	1.78072712651305509190535758534679189	1.40657483550515993719898233393905684	0.00546060022548605292214141115891834	0.08194922151988230651920019909084658	0.51085877245418231940021769332815893	17.15291027961354686226513877045363188	-1344.26371028271023533307015895843505859	-14027.94167501890115090645849704742431641	585.30457219179879757575690746307373047
75	1.27537770010628581651701551891164854	0.95882269476841752720019940170459449	2.00830545075402211452342271513771266	1.36945561116223979425399193132761866	1.21195999196762937977212004625471309	1.88136538902232253178681276040151715	1.36828160679623311857255885115591809	0.00210949124788308494879429666468695	0.07747898431340767555486337414549780	0.55587559365777605702163555179140531	16.88650008148909975602691702079027891	-1344.94330638464703042700421065092086792	-14024.93014948226664273533970117568969727	575.49708563579588371794670820236206055
76	1.22686013340473909494221516069956124	0.92200634466106723419187574108946137	1.95364197574959375103276215668302029	1.41953468545692951252590319199953228	1.17399191303139316389092527970205992	1.84884208851368914139357002568431199	1.37290707995658101125968642008956522	0.00760141149580889456671695114664544	0.07774090186068204066938136520548142	0.58362448627203222795145620693801902	17.09701042683486704731876670848578215	-1344.75619249747796857263892889022827148	-14025.28643256639952596742659807205200195	577.72450759161984024103730916976928711
77	1.25842250352841111826762698910897598	0.94781924092186664587700306583428755	2.05969534922190344872205969295464456	1.47001641601903476619384036894189194	1.17615268870718625571214488445548341	1.75592987386830068352594480529660359	1.33628298200669393125394890375901014	0.02050703232667107356324009970194311	0.08978757073495224894088551081949845	0.57970398818897106441028199697029777	17.44166637761960814145822951104491949	-1344.26633487671801958640571683645248413	-14029.80053600316387019120156764984130859	587.13718723598321957979351282119750977
78	1.20104042465139637663185112614883110	0.90655986222962603449104790342971683	1.96157452162595413724943682609591633	1.53909787480103643630968690558802336	1.11343562084439273718317053862847388	1.73437473341467729426312871510162950	1.28077762024104413463021501229377463	0.02998498939580285238548640336375684	0.08536661518314245244987148453219561	0.54718833685000567434997265081619844	17.71946082627663088260305812582373619	-1343.72352786889905473799444735050201416	-14030.32581740792556956876069307327270508	593.09053871893593168351799249649047852
79	1.14942289955643661691908619104651734	0.96117034044287252836369361830293201	1.86165841369059759102810858166776597	1.50806540273914602146021479711635038	1.16969964172562534976407278008991852	1.73971379778409729333077393675921485	1.28472034036123194944423175911651924	0.03892764451236455092164590041647898	0.08562940605796393045423542389471550	0.60023318111641543737277970649302006	17.90745697742070419167248473968356848	-1343.11116482409715899848379194736480713	-14027.89558724241396703291684389114379883	596.78393900144328654278069734573364258
80	1.15279938218527067128604812751291320	0.99635601576505317122922633643611334	1.89869959457932457880247056891676039	1.57790381540955149120009082253091037	1.11909884972970652405876990087563172	1.80528871372980037612876458297250792	1.32629867060244732712703807919751853	0.03067398675869809770988538843994320	0.08588094637631296657254154069960350	0.62566274749675587774078167058178224	17.27556184878739031773875467479228973	-1344.73529544062989771191496402025222778	-14026.72780303535546408966183662414550781	579.37484862905694171786308288574218750
81	1.21306463216801030391422955290181562	0.94157143220924166548968514689477161	1.99292835073164886772190129704540595	1.54606122516280763967699840577552095	1.18248846800194051809285156195983291	1.73712869795503066505659717222442850	1.38932060009571722858368048036936671	0.04212008078678396855165644296903338	0.07695425204805877994473917169671040	0.59610911853484516154111361174727790	16.90986411031650149539018457289785147	-1343.32731624531425040913745760917663574	-14026.13020473550932365469634532928466797	592.85704228236681956332176923751831055
82	1.27809889611481475313325972820166498	0.98271930094588966220214842905988917	2.12374780735982415791340827126987278	1.52881269305341005448894975415896624	1.23247057250318348131656875921180472	1.74500406348346159823847756342729554	1.44575988357766727077091672981623560	0.03459851300911632315804311588181008	0.08417652643896107733656464233717998	0.61552978758454568453117872195434757	17.23516753200850004645872104447335005	-1346.67351533190935697348322719335556030	-14031.03166588283966120798140764236450195	564.29651256374563672579824924468994141
83	1.22493794652052701010802593373227865	0.93370033360814874701105736676254310	2.22848814269225892203962757776025683	1.56367398429388448910515307943569496	1.28077331015184081586255615547997877	1.69555218692954090542457379342522472	1.50413471540026000283774010313209146	0.04426813911080224039906738653371576	0.08634287463026898978846190857439069	0.59162431116958247301340634294319898	17.49903227503055802571907406672835350	-1343.94095160920437592722009867429733276	-14024.92388451318402076140046119689941406	585.51436842113980674184858798980712891
84	1.20004007187842987036674458067864180	0.97117948615561833225484633658197708	2.15029496658957119947785940894391388	1.66524979116751215002523167640902102	1.30747145133520747961597407993394881	1.65926600375155386402070689655374736	1.50942094377601487842355254542781040	0.05043250383379300344488527230168984	0.09364947173764930077322077295320923	0.60778395478746782831791506396257319	17.12760862121395888379993266426026821	-1345.15970992757138446904718875885009766	-14024.22741053116078546736389398574829102	572.63031125544694077689200639724731445
85	1.13927080197126318061862093600211665	0.94731002349717652322169669787399471	2.05197906017509890119754345505498350	1.64953966464310641804047463665483519	1.24641267017825296825606073980452493	1.62040116140040080239259623340331018	1.58063294472812110313952871365472674	0.04491097053922452758678574014084006	0.08504012945323276284614877340573003	0.60961371588401158660985856840852648	17.15592640750786301850894233211874962	-1344.75185964724073528486769646406173706	-14025.16467361403920222073793411254882812	577.64607714163139462471008300781250000
86	1.10072128465587137924330818350426853	0.94703617031726827768522980477428064	2.06164011898572274716912033909466118	1.64843834696618407598123212665086612	1.21204853052985894734661087568383664	1.66560894969244599472801837691804394	1.46771083300797444692875615146476775	0.05551275880452143096643879971452407	0.08742408871254635227554530274574063	0.60750828507831711178255318372976035	17.55826515920245967095070227514952421	-1344.43703996116414600692223757505416870	-14029.15013735085813095793128013610839844	584.77973773921621614135801792144775391
87	1.05133052600485643601757601572899148	0.90126270113426187879923645596136339	1.99013621687185482400650471390690655	1.59117841401227488873360016441438347	1.16599916005122938855720349238254130	1.61770103465626413630218394246185198	1.53346732811482944214276358252391219	0.04950705037670347086198319175309734	0.07670311813331251449277203846577322	0.60570448408934407513726227989536710	17.29931187053033880829389090649783611	-1345.70515283447389265347737818956375122	-14029.41414358131260087247937917709350586	572.36261523657412908505648374557495117
88	0.99937923353875224297127033423748799	0.93046714956619613889898801062372513	2.10517576269525719112607475835829973	1.64912354245479142456076715461676940	1.20824706922484459425959357758983970	1.62113860860156533405529444280546159	1.59790927382693981328998233948368579	0.04435618438218701803377186365651141	0.07069212735880367470819862774078501	0.57769766540562228485100604302715510	17.05051862583890809332842763978987932	-1346.35811150444101258472073823213577271	-14026.49151121644354134332388639450073242	562.91039617203387024346739053726196289
89	0.96910256840954389634390508945216425	0.89372761686305302042399034689879045	2.20413619506428881678061770799104124	1.57143143234913518213602401374373585	1.16116918744450625666786436340771616	1.56148637670989853809544456453295425	1.62102378083404463637862136238254607	0.03453724726596481969798091427037434	0.07953742780906764009429821271623950	0.57573983302834519371060650883009657	17.49681842071003146088514768052846193	-1345.17183849775165072060190141201019287	-14032.33856505149560689460486173629760742	580.62018007397819019388407468795776367
90	0.92799361932563473320811908706673421	0.91851649424909920238491167765459977	2.14469006673460738099379341292660683	1.65056925338366689004487852798774838	1.19743232500893759251425763068255037	1.51934637052981269533802333171479404	1.54355245036450350326617808605078608	0.03438665791175803815304945487696386	0.07523593655185356610104463470634073	0.55584411280037915314977681191521697	17.27232582071847488691673788707703352	-1343.99828713950091696460731327533721924	-14025.96504449338317499496042728424072266	585.98217309837491484358906745910644531
91	0.96615812933797295958271433846675791	0.87437178099724888191701666073640808	2.20712102273735988333669411076698452	1.62769719952562330611556262738304213	1.16384270213731744192386940994765610	1.46337620030779769209061669243965298	1.60106774763398052030538565304595977	0.04404561716376737684486286639184982	0.07518631507042129735740587648251676	0.58296360147261416795316790739889257	17.52900484182478635375446174293756485	-1345.58026151316744289943017065525054932	-14024.28104474725296313408762216567993164	568.47842961557944363448768854141235352
92	0.92043898766129728095108930574497208	0.87318142442624147037122384062968194	2.11497738429122561498729737650137395	1.60959640755551958157809622207423672	1.20242826030392335745489162945887074	1.40720184383358648538830948382383212	1.62724196948743449198104826791677624	0.04011176452749998233571204764302820	0.06719311542324510333479281598556554	0.55872696226366913574423733734874986	18.04729511524228868779573531355708838	-1345.51206585559316408762242645025253296	-14025.04524565667816204950213432312011719	569.92458710074606642592698335647583008
93	0.95519418498761010649644731529406272	0.91436116179082738142369635170325637	2.17387134301502404909456345194485039	1.71047801400635179902565141674131155	1.15550122986403991376391786616295576	1.45832960259489752274930651765316725	1.69424917621486059715607552789151669	0.04871992319183509473345949913891673	0.07564610873247946953856768459445448	0.52538894385798462494108207465615124	17.54205323859522636098517978098243475	-1344.29238352447600846062414348125457764	-14024.58975939771153207402676343917846680	581.66592415295053797308355569839477539
94	0.92788144285579554626508524961536750	0.87752463657433110721939328868757002	2.24609480823511109548462627572007477	1.75549965542657782080482320452574641	1.18525203414438085047777349245734513	1.50584491019880095663552310725208372	1.63983791716324267540016990096773952	0.04328375561166448309835530494638078	0.07188667385437082224530769281045650	0.54172570992056801042480174146476202	18.05308043937835904557687172200530767	-1344.98117837482391223602462559938430786	-14028.58791883259800670202821493148803711	578.77613508435933908913284540176391602
95	0.95497155558623136872853365275659598	0.84767789832308937381100122365751304	2.38117833708062809350280986109282821	1.85912900711988005042485383455641568	1.25194726013597112945774370018625632	1.56532140661990326613306478975573555	1.63525177642014329926212212740210816	0.04460377188972523138099646189402847	0.06156257208375105066666677089415316	0.54021066363224390372010930150281638	17.93465745019963719641964416950941086	-1344.84492104270498202822636812925338745	-14029.28903402462310623377561569213867188	580.83982359757283120416104793548583984
96	0.99200731053530188940925427232286893	0.82605859010855009483265121161821298	2.22497668196673048512934656173456460	1.97532925478456022894135912792989984	1.20160540078932065455319389002397656	1.56004294929904485655924872844479978	1.57348870002094587405849779315758497	0.03628496221012461608879107188840862	0.07032056795534638582445552401622990	0.56641857211779422787145676920772530	18.42681527682598030537519662175327539	-1342.69173685431655940192285925149917603	-14024.27803944824881909880787134170532227	597.36067090508367982693016529083251953
97	0.97578834792523772012629024175112136	0.85915669178939557681928818055894226	2.11683214192412538778853559051640332	1.87600356723865413499652277096174657	1.14217949228178961007529323978815228	1.55951281723595625017253496480407193	1.60771278821013585691446223790990189	0.02845292313729476385564254314886057	0.06619840445868473144397370333535946	0.56622609238744880943983162069343962	18.76510855002196720420215569902211428	-1345.37732784595732482557650655508041382	-14026.83408942378810024820268154144287109	573.06081096421439724508672952651977539
98	1.00383387442405158651581587037071586	0.90077773496934332442265258578117937	2.02850076696316428126465325476601720	1.98424834781190995158794976305216551	1.18014556412861160161753559805219993	1.63503493108179598358731254847953096	1.54187758537858998764136231329757720	0.02290209902180983733699370930025907	0.05961742954669340538442767751803331	0.53926821464666074845695220574270934	19.09848490809090648667734058108180761	-1343.02944924180610541952773928642272949	-14024.82427468045716523192822933197021484	594.52978226239611103665083646774291992
99	0.95675511264839996350417550274869427	0.89202236324327677241541323382989503	2.12217149915908454005375460837967694	1.93379827518523006446571343985851854	1.22437709773212399788633319985819981	1.56228237609056219703518308961065486	1.60338216230532193407043450861237943	0.02281934193595703402879237842171278	0.05365222877045431465470315401944390	0.53731956068727038111632055006339215	18.95965491559450910585837846156209707	-1344.20933425235671165864914655685424805	-14024.76570771417027572169899940490722656	582.67236519060315913520753383636474609
100	1.00009980259316555439852436393266544	0.83947211455250148048889968777075410	2.01975068330163720631276191852521151	1.85327090893559787154742934944806620	1.25329871143182436377117028314387426	1.47711237754694568735658322111703455	1.66719350663802257095369441231014207	0.02288545976948253360405693968004925	0.06263544763500186740579067645739997	0.53887641562915356008289791134302504	19.14756079324367377125781786162406206	-1343.44869908308396588836330920457839966	-14028.94032656268063874449580907821655273	594.45333573184143460821360349655151367
101	0.97042209162916093223572033821255900	0.81294476104042745490119159512687474	1.91250726014512340000806034367997199	1.92430737751152691750178291840711609	1.26682583707038021181290332606295124	1.43496400255388278921486744366120547	1.57233712565518368720063335786107928	0.03057957602162456739458562537947728	0.06920935166219721601521541742840782	0.56645144986518702889810583656071685	19.70214783165512884011150163132697344	-1344.60175857041599556396249681711196899	-14029.37378862644436594564467668533325195	583.35620292228486505337059497833251953
102	0.92402610799916884420923679499537684	0.84625962079532790482971904566511512	2.03972629028061769318469487188849598	2.04302794231588569218160955642815679	1.22223264737422243619846540241269395	1.38770862004711381665345015790080652	1.65570050154561165811628598021343350	0.02416932397367950111077838926121331	0.06129727533547087853227353093643615	0.59469182356133409861342897784197703	19.93332076134629815555854293052107096	-1343.35125330285586642276030033826828003	-14028.39530891687354596797376871109008789	594.88277588831442699301987886428833008
103	0.91612545299459213765658205375075340	0.82291652577592067085987537211622111	2.03255353967531782188871147809550166	1.94145959055317063324253012979170308	1.26169259913727094257751559780444950	1.36129365857037742948421055189101025	1.73994323473358436515923131082672626	0.01677490635419670236827549558711326	0.06724852192470145983982376947096782	0.56741148419461640006744573838659562	20.32446478417601909427503414917737246	-1343.86840721872181347862351685762405396	-14032.16717972895639832131564617156982422	593.48310754173871828243136405944824219
104	0.87511797995008666628535820564138703	0.79723956284211316969390281883534044	1.99919208266697290277136289660120383	2.01994852033230820609333022730425000	1.19632812028595947317910486162872985	1.31083367122561322837270836316747591	1.79686940274852435805996719864197075	0.00889685202820152815084142616797180	0.06013128596723466001705560302070808	0.59712684340445720820866881695110351	19.84087239697596771748067112639546394	-1343.84333877171184212784282863140106201	-14029.58826977824355708435177803039550781	591.15488206112422631122171878814697266
105	0.89195919546959523405149639074807055	0.83791678283131520998949781642295420	2.05473824441505525939533072232734412	1.93145158907841829609708383941324428	1.15142807879595743258960283128544688	1.36210824704128818929405042581493035	1.82919811201902526853757535718614236	0.00145338024868204890478751156734916	0.05333830350208870751949064015207114	0.56905971087657991613895092086750083	19.50844995436679951694713963661342859	-1344.10179159635754331247881054878234863	-14028.49973480802873382344841957092285156	587.48181884445330069866031408309936523
106	0.92405111348661705950036093781818636	0.81580502566785217943845509580569342	1.96477081593177071994205107330344617	1.84610888284051410934694104071240872	1.11439850929376205179721637250622734	1.39562392155645054181434261408867314	1.74056215163367156151252856943756342	0.01114547072348697626109625957724347	0.05568050846081126770137359471846139	0.54749197314677267023341755702858791	19.16984103226056390667508821934461594	-1344.03508474361092339677270501852035522	-14024.37669775761423807125538587570190430	584.02585032150454935617744922637939453
107	0.94893612422144169027404814187320881	0.79417464193754971901739736495073885	1.84613190285739281470966943743405864	1.95209626450221329641010470368200913	1.07163638382957726591371283575426787	1.44363757132653347525774734094738960	1.68610214050457241086178328259848058	0.00241075602752069146489377615694139	0.05113144775692250731946586483900319	0.58177963809343780088312314546783455	19.39234117540017621195147512480616570	-1343.73884866556659289926756173372268677	-14026.23960324919426057022064924240112305	588.85111659352878632489591836929321289
108	0.98301226201464897425097433369955979	0.83253099301269350984711081764544360	1.92707515923519623335380401840666309	1.99786154452527808800255115784239024	1.10638192192865258967060526629211381	1.49944608425478298485700179298873991	1.69221998897963321617510246142046526	0.01693078919470294638194296510391723	0.05131697296454351686634254292584956	0.56688584490819793337834653357276693	19.01621483888997943267895607277750969	-1343.27324813382415413798298686742782593	-14028.02795151139434892684221267700195312	595.29547017315235279966145753860473633
109	0.92620136660357532676357550371903926	0.80538836476657604812601221055956557	1.80691074992733935467015271569835022	2.03345722069182377467200240062084049	1.05676591724406310213169035705504939	1.40063857859272578032516776147531345	1.73251516210824219044184246740769595	0.02332025957765879523031493647522439	0.05111978009687775936775722129823407	0.55164295162270038375140757125336677	18.50092053641836287170008290559053421	-1343.23740375000420499418396502733230591	-14027.05742094936431385576725006103515625	594.68338344932271866127848625183105469
110	0.88949256860368253185811227012891322	0.75926853209899025642926062573678792	1.87423079532450653772457371815107763	1.88567041730471229854515513579826802	1.11838692201632738942862488329410553	1.43927603811504023489931114454520866	1.83378802011607366928558349172817543	0.01475769522385699666910952032594651	0.05098035230378106241744262661086395	0.52667676674176633344615083842654712	18.93960369384978648099604470189660788	-1343.34053560367965474142692983150482178	-14032.24555312441952992230653762817382812	598.84019708762207301333546638488769531
111	0.85545586498787939966348403686424717	0.75286347019618615750147228027344681	1.84714465652379922211423490807646886	1.95387883164451059414545852632727474	1.14620806027014920935869213280966505	1.53163402218067523641309435333823785	1.91607220899662844537658656918210909	0.02049826480627371660947488862802857	0.05730866021082910849449021384316438	0.52862837742148216513271563599118963	19.31606987756748949891516531351953745	-1343.93413777339446824043989181518554688	-14026.32145818763092393055558204650878906	586.98008045368624152615666389465332031
112	0.87076911059875927723084032550104894	0.77358149753805383053162358919507824	1.78111867516355504292846489988733083	1.89201525214705590371977450558915734	1.11669706904339305353346389892976731	1.48723056117983842838725649926345795	2.00293222491009004215811728499829769	0.00996807782999240173105182094559495	0.04754739700236075561345927553702495	0.49012723272183866818352271366165951	18.79562207897398806721867003943771124	-1344.54393434475127833138685673475265503	-14026.85223860108999360818415880203247070	581.41289515357675554696470499038696289
113	0.83215204882005155972990451118675992	0.80272537481058814368140019723796286	1.84968180148148331198854066315107048	1.92218536818027141421794112829957157	1.09110677223609542352278367616236210	1.52809873444632726702252512041013688	1.94625248846498144494887583277886733	0.01418422968932367411731831907673040	0.03720914328695568845661867385388177	0.52633290550261346840699161475640722	19.02725645650324537427877658046782017	-1344.86086896443930527311749756336212158	-14026.12151874745177337899804115295410156	577.51282910305963014252483844757080078
114	0.87505619010530766299638116834103130	0.76942311988170752901083915276103653	1.81010597499768532969710577162913978	1.99797673562332200880575783230597153	1.13787994437520101342897760332562029	1.56572107803189619623651651636464521	1.95092286715943385999594283930491656	0.00459749624097636165609426228684242	0.04730855900136453351390031230039313	0.52759593483853872708522203538450412	19.27399410998870621369860600680112839	-1342.92447172179618064546957612037658691	-14027.99212725446523108985275030136108398	598.74741003650342463515698909759521484
115	0.91854151595689637055386356223607436	0.74688116760686740214225665113190189	1.75118179878520918713036280678352341	2.11979838357643179946876443864312023	1.19130113878380305969528762943809852	1.63288208310667526390602688479702920	2.01324103353793137927141287946142256	0.00460441057845711008977840350553379	0.05320628034587123605936298531560169	0.52838940505705267458580465245177038	19.81704670326476502850709948688745499	-1345.22848881029017320543061941862106323	-14033.81935757781502616126090288162231445	581.53446947491283935960382223129272461
116	0.91363098712269819046127850015182048	0.72179155434963937487680141202872619	1.72765093730590724163675986346788704	2.19775126035101298072049758047796786	1.23280753148801514029742065758910030	1.71645934566154911848911979177501053	2.08703536281950574604593384719919413	0.00106961237919510278489287902203841	0.05336262186140448143811809700309823	0.52994202628600006743653239027480595	19.51092900726981937964410462882369757	-1344.80947474392792173603083938360214233	-14031.29205241632007528096437454223632812	583.19730497704040317330509424209594727
117	0.93228591324400433837382706769858487	0.70822107831954783652150808848091401	1.77372896803527102527198167081223801	2.09935947249832421945825444709043950	1.19887347210607653202885103382868692	1.62019541917221787663550003344425932	2.01216287146284678044594329548999667	0.00614066019994349062555150098319245	0.05336072179195343323510059008185635	0.52992315677359891346043241355801001	19.90092470491493514828107436187565327	-1347.30072397622893731750082224607467651	-14029.95268599056544189807027578353881836	556.94544622827561397571116685867309570
118	0.91510262766671823797537399514112622	0.73536985634750839935236399469431490	1.72575646583578867776509468967560679	2.01479109165092618027870230434928089	1.16898587826002975376127324125263840	1.67824706881178542516863672062754631	2.08172074341257973273400239122565836	0.00045725900055302497269199557550223	0.06018843308434852767963008091101074	0.51452040047000657807529933052137494	19.41659255036523390458569338079541922	-1344.54559930996038019657135009765625000	-14023.02029003308416577056050300598144531	577.56429693348036380484700202941894531
119	0.94508096401629404503808018489507958	0.77692105966325974986119717868859880	1.68581389184761798460954196343664080	2.11362768185752614158445794600993395	1.12537985873630486111096615786664188	1.72480193645451507222787768114358187	1.98952263813657115321120727458037436	0.00045878146420918244343875591617632	0.04651590766874934279595521502415068	0.49160420655397785161255796992918476	19.79206374334617635213362518697977066	-1345.36952369991581690555904060602188110	-14028.76642471505147113930433988571166992	575.07118771589375683106482028961181641
120	0.89410777727742707376989983458770439	0.74395275089375112465006623096996918	1.61163941216374229092878067604033276	2.20630458414927144161765681928955019	1.18596627700285606188401743565918878	1.83489978866953906688763709098566324	1.91524243262226789852320507634431124	0.00713382646432191101087960660720455	0.05108554777682178249520461577048991	0.51245662371643296850720616930630058	19.56558753909886760879999201279133558	-1345.80651307171888220182154327630996704	-14031.49727025958054582588374614715576172	573.43213954239217855501919984817504883
121	0.87008835162190101275569986682967283	0.76482450030630455550806345854653046	1.59230960876706206796882270282367244	2.10055829835129026506024274567607790	1.23331796943902416430205448705237359	1.94289555488346299405577610741602257	1.83965889190619580340069205703912303	0.00715390302264753627503601762782637	0.05122931662018618409470960273210949	0.51389881821707728004611226424458437	20.00489134526600665253681654576212168	-1345.60654388824877969454973936080932617	-14030.71703861532296286895871162414550781	574.65159973283516592346131801605224609
122	0.89782622001766931862931642172043212	0.80248901126230076652490197375300340	1.64035370132686075805850123288109899	2.21111758242133671359397339983843267	1.23501983905457279888651100918650627	1.88724691484533058094541502214269713	1.89975601581333197742651464068330824	0.01227953298995344486033154396409373	0.05113400574635286466307348973714397	0.47449482813918858470358941303857137	20.53105256508528597692020412068814039	-1346.81253323294208712468389421701431274	-14027.74832613300895900465548038482666016	559.62299380358854250516742467880249023
123	0.93354041264318787796128162881359458	0.83992256044110069623798153770621866	1.68669071037837814408533176901983097	2.10004462760810151067403239721897990	1.17809396466150695381713831011438742	1.81045301734163222029394546552794054	1.80897632693953824833954513451317325	0.00390838203009854362468544763942191	0.04490226552853868180470442439400358	0.47313826570421757544693264208035544	20.33271276834280882894745445810258389	-1345.73104731026796798687428236007690430	-14024.38616013736282184254378080368041992	567.07568703468314197380095720291137695
124	0.97552099318046403553239542816299945	0.87427939255440334509472677382291295	1.78226302201824982063271818333305418	2.19952090982219106152228960127104074	1.11624864599067397108456134446896613	1.74010959766263972881006338866427541	1.77030161299335131452892255765618756	0.00390304176816065476543493595329437	0.03685393174587795611651941385389364	0.45699900102569934734475509685580619	20.57410369558444784843231900595128536	-1345.78354255714748433092609047889709473	-14029.37570855907688383013010025024414062	571.54028298760204052086919546127319336
125	0.95747939001918647150546348711941391	0.84237839947225312542400388338137418	1.73436644302479470169942032953258604	2.15914362166499396167296254134271294	1.18807507557545721788017090148059651	1.66222040166394191551546555274398997	1.67912753713109363928879247396253049	0.00344303645863737028259832229082349	0.03203796835630944722650426115251321	0.43285480095725525906402708642417565	20.01378513674305281710985582321882248	-1346.58775296953558608947787433862686157	-14032.75397368133053532801568508148193359	566.87644398597512918058782815933227539
126	0.93326322895302016302565562000381760	0.80146887959298496184601390268653631	1.64320364659035500487505032651824877	2.10824072608946355700254571274854243	1.16179997597615036752927153429482132	1.60364653614598151598613640089752153	1.70530170800055658197891261806944385	0.00345161552948871101428873764405125	0.03081617431107805046841541241064988	0.43393335241913116862022548048116732	20.20474307973618977030128007754683495	-1343.93728621908940112916752696037292480	-14026.74295196393723017536103725433349609	587.37008977304321888368576765060424805
