,hypothesis,root,reference,E_ratio
1013,-942.713700238,-856.9476250680588,-856.9476250680588,85.76607516994125
1014,-912.0167419060001,-820.7988531125168,-820.7988531125168,91.21788879348333
1015,-958.644555054,-865.0209328888174,-865.0209328888174,93.62362216518261
1016,-945.702251112,-851.3189869812846,-851.3189869812846,94.38326413071536
1017,-942.442857817,-846.436472671691,-846.436472671691,96.00638514530897
1018,-949.032073018,-855.8333777718116,-855.8333777718116,93.19869524618844
1019,-916.0083682589999,-819.6376523419435,-819.6376523419435,96.37071591705637
1020,-943.0279258310001,-841.6897250096818,-841.6897250096818,101.33820082131831
1021,-936.8545517030001,-835.6736918940426,-835.6736918940426,101.1808598089575
1022,-940.631264893,-841.6553799726778,-841.6553799726778,98.97588492032219
1023,-958.330783079,-855.0526201727462,-855.0526201727462,103.27816290625378
1024,-966.825617738,-861.3004492164182,-861.3004492164182,105.5251685215818
1025,-926.9074185730001,-825.9982659138732,-825.9982659138732,100.9091526591269
1026,-924.890824476,-819.4894156217903,-819.4894156217903,105.40140885420976
1027,-927.787590597,-821.1705201692018,-821.1705201692018,106.61707042779813
1028,-937.859975368,-828.7424297764363,-828.7424297764363,109.11754559156373
1029,-980.1103899,-875.4972704832483,-875.4972704832483,104.61311941675172
1030,-963.983587107,-854.8143942767448,-854.8143942767448,109.16919283025516
1031,-949.57307183,-848.0677781287576,-848.0677781287576,101.50529370124241
1032,-933.278003322,-837.2460092745059,-837.2460092745059,96.0319940474941
1033,-949.3761767269999,-853.0372904456107,-853.0372904456107,96.33888628138925
1034,-970.033193815,-874.1819476831448,-874.1819476831448,95.85124613185519
1035,-967.933763043,-868.3101619768585,-868.3101619768585,99.62360106614153
1036,-962.727844866,-859.1342578429618,-859.1342578429618,103.59358702303825
1037,-921.1534109160001,-820.7060809375299,-820.7060809375299,100.44732997847018
1038,-918.9584065619999,-819.5842019332891,-819.5842019332891,99.3742046287108
1039,-912.70314519,-815.6470602878122,-815.6470602878122,97.05608490218776
1040,-911.9421963469999,-812.8786549410954,-812.8786549410954,99.06354140590452
1041,-888.037352262,-783.1713252890668,-783.1713252890668,104.86602697293324
1042,-888.4176838860001,-781.1198726845956,-781.1198726845956,107.29781120140444
1043,-889.7000336469999,-779.9180770314804,-779.9180770314804,109.78195661551956
1044,-933.0632380110001,-825.8576489688149,-825.8576489688149,107.20558904218512
1045,-937.911519965,-837.8629107798847,-837.8629107798847,100.04860918511531
1046,-948.928685009,-843.2198807117554,-843.2198807117554,105.70880429724457
1047,-956.4091705689999,-847.404571143909,-847.404571143909,109.00459942509087
1048,-949.988672485,-838.3466047441148,-838.3466047441148,111.6420677408853
1049,-947.735824941,-836.764596105442,-836.764596105442,110.97122883555801
1050,-948.132495635,-839.0730602504011,-839.0730602504011,109.05943538459894
1051,-959.8996800780001,-853.5385696183523,-853.5385696183523,106.36111045964776
1052,-957.302091789,-848.4151441112458,-848.4151441112458,108.88694767775416
1053,-961.063357755,-854.1342876427127,-854.1342876427127,106.92907011228726
1054,-965.230462198,-858.7884261792576,-858.7884261792576,106.44203601874244
1055,-961.543453323,-859.1690732582554,-859.1690732582554,102.37438006474463
1056,-911.5208158610001,-810.9329819724319,-810.9329819724319,100.58783388856818
1057,-968.399325579,-872.8748225755488,-872.8748225755488,95.52450300345117
1058,-910.750052862,-809.5609358356405,-809.5609358356405,101.18911702635944
1059,-906.396143735,-809.6774470310978,-809.6774470310978,96.7186967039022
1060,-897.711798177,-802.3438269727186,-802.3438269727186,95.36797120428139
1061,-917.4131255789999,-820.3840610695331,-820.3840610695331,97.02906450946682
1062,-919.306057741,-817.680915183638,-817.680915183638,101.62514255736198
1063,-930.761953561,-827.6424375198878,-827.6424375198878,103.1195160411122
1064,-931.796794436,-832.1055533991121,-832.1055533991121,99.69124103688796
1065,-937.242740033,-836.9726184205128,-836.9726184205128,100.27012161248717
1066,-898.018122579,-801.961529362589,-801.961529362589,96.05659321641099
1067,-962.8121790710001,-862.2550002301217,-862.2550002301217,100.55717884087835
1068,-969.575536017,-870.6698549021892,-870.6698549021892,98.90568111481082
1069,-969.601554145,-872.2890015300941,-872.2890015300941,97.31255261490594
1070,-962.981539647,-862.0069705749233,-862.0069705749233,100.97456907207663
1071,-967.4774189469999,-872.9365233445608,-872.9365233445608,94.54089560243915
1072,-966.1807013189999,-868.8378411330702,-868.8378411330702,97.34286018592968
1073,-967.0997339319999,-872.7258145596886,-872.7258145596886,94.37391937231132
1074,-901.400679381,-801.3578198976643,-801.3578198976643,100.04285948333575
1075,-941.102279739,-842.9894836264705,-842.9894836264705,98.11279611252951
1076,-949.379638973,-853.6660079137828,-853.6660079137828,95.71363105921728
1077,-936.222753333,-842.5869153081096,-842.5869153081096,93.6358380248904
1078,-937.213529393,-845.3695133558565,-845.3695133558565,91.84401603714355
1079,-948.599089551,-855.7667350705651,-855.7667350705651,92.8323544804349
1080,-942.1456415680001,-844.3693669838797,-844.3693669838797,97.77627458412042
1081,-950.626340734,-850.2853696642977,-850.2853696642977,100.34097106970228
1082,-945.043000414,-846.7153885796961,-846.7153885796961,98.32761183430387
1083,-954.739354153,-854.3271749641606,-854.3271749641606,100.41217918883945
1084,-958.738128326,-860.3285259248156,-860.3285259248156,98.40960240118443
1085,-954.53315288,-858.5028645843604,-858.5028645843604,96.0302882956396
1086,-957.619048105,-860.4644775484435,-860.4644775484435,97.15457055655656
1087,-950.510771896,-852.8203537000884,-852.8203537000884,97.69041819591166
1088,-954.284506253,-858.3372958745256,-858.3372958745256,95.94721037847444
1089,-936.89503364,-844.0455734504726,-844.0455734504726,92.84946018952735
1090,-922.803844814,-833.5857836332336,-833.5857836332336,89.21806118076631
1091,-925.6582523019999,-838.3286773870766,-838.3286773870766,87.32957491492334
1092,-934.904395105,-843.2566564612869,-843.2566564612869,91.64773864371318
1093,-897.481243727,-805.3554530928734,-805.3554530928734,92.12579063412659
1094,-950.3276418830001,-854.0325565960455,-854.0325565960455,96.29508528695453
1095,-949.5481655210001,-854.0165177369907,-854.0165177369907,95.53164778400935
1096,-969.127656284,-874.7791020731728,-874.7791020731728,94.34855421082716
1097,-1004.2372493089999,-908.1421791310584,-908.1421791310584,96.09507017794158
1098,-944.078437828,-840.1864630402824,-840.1864630402824,103.89197478771757
1099,-890.319275123,-789.3148141983329,-789.3148141983329,101.00446092466711
1100,-881.2764499960001,-779.771859923479,-779.771859923479,101.50459007252107
1101,-871.104184015,-771.8116510525533,-771.8116510525533,99.29253296244667
1102,-881.502739778,-780.7217743201288,-780.7217743201288,100.78096545787116
1103,-886.6393923689999,-784.713508337774,-784.713508337774,101.9258840312259
1104,-917.1823377569999,-817.9980301521438,-817.9980301521438,99.18430760485614
1105,-954.948234765,-856.3753957132819,-856.3753957132819,98.57283905171812
1106,-958.095046768,-859.1671738671964,-859.1671738671964,98.92787290080355
1107,-919.045135195,-823.594747860611,-823.594747860611,95.45038733438889
1108,-955.3773712469999,-862.2004660373279,-862.2004660373279,93.17690520967199
1109,-956.5025813369999,-858.1478315626293,-858.1478315626293,98.35474977437059
1110,-921.111029887,-823.1403924925487,-823.1403924925487,97.97063739445127
1111,-904.575704914,-811.6069617032335,-811.6069617032335,92.96874321076643
1112,-908.2996988660001,-816.024875822895,-816.024875822895,92.27482304310513
1113,-905.667705373,-811.3394457467407,-811.3394457467407,94.3282596262593
1114,-910.352414222,-813.7846378243794,-813.7846378243794,96.5677763976206
1115,-898.6690871860001,-805.145277488576,-805.145277488576,93.5238096974241
1116,-929.130175218,-833.5823542855157,-833.5823542855157,95.54782093248423
1117,-930.750370655,-834.9594792002242,-834.9594792002242,95.79089145477576
1118,-935.717103241,-843.1472035498108,-843.1472035498108,92.56989969118922
1119,-908.664014912,-817.419180824058,-817.419180824058,91.24483408794197
1120,-908.0581275889999,-815.0790088007689,-815.0790088007689,92.97911878823106
1121,-903.853506905,-813.2401920001369,-813.2401920001369,90.61331490486316
1122,-953.6860873080001,-860.3686441160628,-860.3686441160628,93.31744319193729
1123,-964.6799724860001,-872.5322059716452,-872.5322059716452,92.14776651435488
1124,-921.880007058,-828.2180908134615,-828.2180908134615,93.66191624453859
1125,-943.7524970889999,-853.6430106084168,-853.6430106084168,90.10948648058309
1126,-938.4059792630001,-852.6300028383582,-852.6300028383582,85.77597642464184
1127,-917.407582085,-831.8774311148491,-831.8774311148491,85.53015097015088
1128,-943.950254545,-861.3461914086051,-861.3461914086051,82.60406313639487
1129,-938.3389844019999,-857.726878544754,-857.726878544754,80.61210585724598
1130,-944.213143924,-859.285340941273,-859.285340941273,84.92780298272692
1131,-945.651034612,-861.6018510359893,-861.6018510359893,84.0491835760107
1132,-913.330517819,-829.8047856201872,-829.8047856201872,83.52573219881276
1133,-922.833754185,-839.8070409199163,-839.8070409199163,83.02671326508369
1134,-965.3974031289999,-876.7693156103059,-876.7693156103059,88.62808751869409
1135,-958.387349351,-874.1574713258458,-874.1574713258458,84.22987802515422
1136,-905.463653515,-822.7382263249892,-822.7382263249892,82.7254271900108
1137,-909.676695337,-825.5551473865744,-825.5551473865744,84.12154795042557
1138,-958.253650095,-876.4070605654888,-876.4070605654888,81.84658952951122
1139,-921.33608824,-833.3250148187853,-833.3250148187853,88.01107342121463
1140,-948.709362537,-857.8222417811794,-857.8222417811794,90.88712075582055
1141,-915.863622716,-826.2558182551716,-826.2558182551716,89.60780446082845
1142,-914.7883204689999,-819.4276731586715,-819.4276731586715,95.36064731032843
1143,-949.5145665189999,-852.9210055587769,-852.9210055587769,96.59356096022304
1144,-970.041618508,-870.7787261351052,-870.7787261351052,99.26289237289484
1145,-966.95636892,-870.0813191875969,-870.0813191875969,96.87504973240311
1146,-965.817541255,-870.3845030123111,-870.3845030123111,95.4330382426889
1147,-931.082401042,-830.726420664223,-830.726420664223,100.35598037777697
1148,-934.5027960689999,-834.3470926714658,-834.3470926714658,100.15570339753413
1149,-926.3770020039999,-822.0363660273593,-822.0363660273593,104.34063597664056
1150,-935.853603945,-830.401627319904,-830.401627319904,105.451976625096
1151,-930.266342602,-826.3429815908567,-826.3429815908567,103.92336101114336
1152,-935.531599335,-830.9731821354859,-830.9731821354859,104.55841719951411
1153,-931.3006389880001,-824.7872338316033,-824.7872338316033,106.51340515639674
1154,-958.634447509,-858.8006882078455,-858.8006882078455,99.83375930115449
1155,-965.764667282,-865.0344905365732,-865.0344905365732,100.73017674542677
1156,-916.11457825,-822.3348634946952,-822.3348634946952,93.77971475530478
1157,-958.598471406,-863.3998344333164,-863.3998344333164,95.19863697268363
1158,-952.5972198119999,-861.3691557603998,-861.3691557603998,91.22806405160009
1159,-913.974294823,-819.9308076794246,-819.9308076794246,94.04348714357548
1160,-921.806746401,-831.2935143565938,-831.2935143565938,90.51323204440621
1161,-929.0593329960001,-839.4243935764373,-839.4243935764373,89.63493941956278
1162,-934.1776128710001,-843.6326104174525,-843.6326104174525,90.54500245354757
1163,-939.807168413,-851.5701251765668,-851.5701251765668,88.23704323643324
1164,-931.002459005,-843.5746271553877,-843.5746271553877,87.42783184961229
1165,-926.402153028,-836.4328350797474,-836.4328350797474,89.96931794825264
1166,-973.442235267,-883.0139759385227,-883.0139759385227,90.42825932847734
1167,-925.069276378,-839.2586930996031,-839.2586930996031,85.81058327839696
1168,-928.9212996780001,-840.3470668417922,-840.3470668417922,88.5742328362079
1169,-922.1506564089999,-838.3720158378071,-838.3720158378071,83.7786405711928
1170,-888.10129805,-798.1977479753313,-798.1977479753313,89.90355007466871
1171,-897.94258323,-805.1534846469416,-805.1534846469416,92.78909858305838
1172,-905.3594850439999,-812.8176128086064,-812.8176128086064,92.5418722353935
1173,-884.5822141780001,-792.0141632648188,-792.0141632648188,92.56805091318131
1174,-890.2455848669999,-792.3934326210579,-792.3934326210579,97.85215224594208
1175,-941.161614688,-841.092909081389,-841.092909081389,100.06870560661093
1176,-944.344782617,-845.9925217772943,-845.9925217772943,98.35226083970565
1177,-953.008425945,-855.5669560604597,-855.5669560604597,97.44146988454031
1178,-949.75627796,-852.0427457567566,-852.0427457567566,97.7135322032434
1179,-960.363094865,-869.0716226544596,-869.0716226544596,91.2914722105404
1180,-946.073476767,-860.2131469568958,-860.2131469568958,85.86032981010419
1181,-954.86632523,-865.7292019575937,-865.7292019575937,89.13712327240637
1182,-919.441675171,-830.2920919557241,-830.2920919557241,89.14958321527592
1183,-926.792762508,-836.1793691900561,-836.1793691900561,90.61339331794386
1184,-924.66319905,-832.9295534413186,-832.9295534413186,91.7336456086814
1185,-940.3548384569999,-847.9547125731633,-847.9547125731633,92.40012588383661
1186,-936.228562946,-847.437086236889,-847.437086236889,88.79147670911107
1187,-965.8750336889999,-876.832628912614,-876.832628912614,89.04240477638587
1188,-904.531288022,-816.6462127177117,-816.6462127177117,87.8850753042883
1189,-901.207879143,-818.6409856652006,-818.6409856652006,82.56689347779945
1190,-960.371465597,-876.2541929913295,-876.2541929913295,84.11727260567045
1191,-954.6520195869999,-871.3510148708108,-871.3510148708108,83.30100471618914
1192,-956.700869444,-874.0253424425946,-874.0253424425946,82.67552700140538
1193,-949.1815856810001,-867.2410735004241,-867.2410735004241,81.94051218057598
1194,-895.190350361,-811.0890191305657,-811.0890191305657,84.10133123043431
1195,-911.561676292,-829.3803730947034,-829.3803730947034,82.18130319729664
1196,-918.057912085,-836.5536761508149,-836.5536761508149,81.50423593418509
1197,-945.238786357,-854.877626155479,-854.877626155479,90.36116020152099
1198,-924.451990355,-836.8214100415589,-836.8214100415589,87.6305803134411
1199,-912.831013758,-825.1881979072471,-825.1881979072471,87.64281585075298
1200,-941.644129378,-855.3856788132726,-855.3856788132726,86.25845056472735
1201,-946.170618269,-856.0816621608456,-856.0816621608456,90.08895610815443
1202,-914.389737523,-821.5723757500004,-821.5723757500004,92.81736177299956
1203,-921.453837662,-828.8417283633942,-828.8417283633942,92.61210929860579
1204,-916.6770485789999,-827.2163370042623,-827.2163370042623,89.46071157473762
1205,-964.412849448,-881.7431294793234,-881.7431294793234,82.66971996867653
1206,-968.36382421,-882.7314560983392,-882.7314560983392,85.63236811166075
1207,-963.5675106110001,-876.5023972912738,-876.5023972912738,87.06511331972627
1208,-954.4455648439999,-864.2175336242533,-864.2175336242533,90.22803121974664
1209,-971.547200408,-877.8272001601779,-877.8272001601779,93.7200002478221
1210,-948.2943948239999,-853.9769402340821,-853.9769402340821,94.31745458991782
1211,-942.0575522419999,-850.9239659158136,-850.9239659158136,91.13358632618633
1212,-952.5178486780001,-858.3103929854004,-858.3103929854004,94.20745569259964
1213,-941.394933218,-851.5984983186611,-851.5984983186611,89.79643489933892
1214,-939.137419029,-844.5758300084083,-844.5758300084083,94.56158902059167
1215,-928.46024933,-838.6113033150511,-838.6113033150511,89.84894601494887
1216,-940.657100639,-850.4607265499005,-850.4607265499005,90.19637408909944
1217,-954.778428198,-859.7890361165084,-859.7890361165084,94.98939208149159
1218,-919.081498666,-827.9156411774419,-827.9156411774419,91.16585748855812
1219,-911.81978607,-820.236904566734,-820.236904566734,91.58288150326598
1220,-911.949011676,-819.7318328426841,-819.7318328426841,92.21717883331598
1221,-914.247521791,-822.5565514085624,-822.5565514085624,91.69097038243763
1222,-914.276554012,-825.3059254778027,-825.3059254778027,88.97062853419732
1223,-922.133336446,-835.42113587471,-835.42113587471,86.71220057129005
1224,-911.997112798,-823.7046297792051,-823.7046297792051,88.29248301879488
1225,-944.3100771439999,-858.4405698556297,-858.4405698556297,85.86950728837019
1226,-893.141401138,-811.0182407612174,-811.0182407612174,82.12316037678261
1227,-900.779596533,-818.6775774615472,-818.6775774615472,82.10201907145279
1228,-967.992425583,-886.264362163671,-886.264362163671,81.72806341932903
1229,-961.344983082,-879.7828999883423,-879.7828999883423,81.56208309365775
1230,-927.71007208,-849.225533645315,-849.225533645315,78.48453843468508
1231,-962.0609989889999,-884.1404894658,-884.1404894658,77.92050952319994
1232,-937.134995902,-855.8565219903351,-855.8565219903351,81.27847391166495
1233,-957.1530862989999,-877.4769948688536,-877.4769948688536,79.67609143014636
1234,-906.1209741819999,-827.449748757974,-827.449748757974,78.67122542402592
1235,-913.9144682089999,-837.762401550237,-837.762401550237,76.15206665876292
1236,-921.293342619,-843.3976200415874,-843.3976200415874,77.89572257741258
1237,-937.514496215,-857.4275531827436,-857.4275531827436,80.08694303225639
1238,-930.659473629,-851.2611187557015,-851.2611187557015,79.39835487329844
1239,-919.975708984,-842.929184532629,-842.929184532629,77.04652445137094
1240,-918.4476851860001,-843.5091441839438,-843.5091441839438,74.93854100205624
1241,-924.130565585,-850.2918290036473,-850.2918290036473,73.83873658135269
1242,-885.568407825,-807.6692638167449,-807.6692638167449,77.89914400825512
1243,-925.713521657,-850.255281573955,-850.255281573955,75.45824008304498
1244,-921.954059799,-845.1020282390057,-845.1020282390057,76.85203155999432
1245,-900.034076268,-820.238357053944,-820.238357053944,79.79571921405602
1246,-948.5864147939999,-862.7503217252653,-862.7503217252653,85.83609306873461
1247,-952.503867372,-863.7672346513452,-863.7672346513452,88.73663272065471
1248,-919.911567836,-830.9764674437724,-830.9764674437724,88.93510039222758
1249,-915.761384563,-821.4667686962237,-821.4667686962237,94.29461586677633
1250,-914.8949648839999,-818.8197140740313,-818.8197140740313,96.07525080996868
1251,-928.364218662,-830.4987665228352,-830.4987665228352,97.86545213916474
1252,-927.304153629,-829.0364610184411,-829.0364610184411,98.26769261055892
1253,-928.153701748,-830.2364970684118,-830.2364970684118,97.91720467958817
1254,-956.6294149060001,-864.7878937142023,-864.7878937142023,91.84152119179782
1255,-935.807431153,-846.112205549498,-846.112205549498,89.69522560350208
1256,-936.768517533,-851.1058663549738,-851.1058663549738,85.66265117802618
1257,-937.5763197189999,-849.6919660059559,-849.6919660059559,87.88435371304399
1258,-939.5631160510001,-848.9049276242558,-848.9049276242558,90.65818842674423
1259,-913.294776405,-822.7712663464383,-822.7712663464383,90.52351005856167
1260,-920.727344173,-827.0926139757764,-827.0926139757764,93.63473019722358
1261,-964.1132869439999,-870.0005569491268,-870.0005569491268,94.11272999487312
1262,-951.5517311660001,-857.5133948980213,-857.5133948980213,94.03833626797882
1263,-969.113750018,-873.876801384749,-873.876801384749,95.23694863325102
1264,-977.0719885489999,-875.7309132944804,-875.7309132944804,101.34107525451952
1265,-907.94952094,-812.6214343841557,-812.6214343841557,95.32808655584427
1266,-934.5956247089999,-839.4189795917715,-839.4189795917715,95.17664511722842
1267,-933.616353747,-837.0832823805702,-837.0832823805702,96.5330713664298
1268,-925.2121079130001,-829.6155808890726,-829.6155808890726,95.59652702392748
1269,-905.905862253,-811.4527631569426,-811.4527631569426,94.45309909605737
1270,-905.6191023010001,-812.0162183664099,-812.0162183664099,93.60288393459018
1271,-901.645321508,-811.1543187235154,-811.1543187235154,90.49100278448464
1272,-977.1955881819999,-886.8311490023218,-886.8311490023218,90.36443917967813
1273,-986.549222568,-896.6027978664144,-896.6027978664144,89.94642470158556
1274,-987.843063238,-895.4189337134417,-895.4189337134417,92.42412952455834
1275,-986.893577205,-898.3230990258555,-898.3230990258555,88.57047817914452
1276,-950.335539108,-857.5052128100799,-857.5052128100799,92.83032629792012
1277,-917.236664865,-825.3350301258779,-825.3350301258779,91.90163473912207
1278,-927.0210823880001,-832.440734883306,-832.440734883306,94.58034750469403
1279,-918.6005960760001,-826.2731978061324,-826.2731978061324,92.32739826986767
1280,-914.230553725,-822.1001746954867,-822.1001746954867,92.13037902951339
1281,-931.366796408,-840.0679415382392,-840.0679415382392,91.29885486976082
1282,-933.35787214,-837.3973193294763,-837.3973193294763,95.96055281052372
1283,-938.47458615,-844.1075857411772,-844.1075857411772,94.36700040882283
1284,-947.981807873,-855.8343810077431,-855.8343810077431,92.14742686525688
1285,-922.345931016,-832.5458733520713,-832.5458733520713,89.80005766392867
1286,-925.744781805,-826.6626352264532,-826.6626352264532,99.08214657854683
1287,-929.442712143,-832.5004329294592,-832.5004329294592,96.94227921354081
1288,-901.523635158,-803.0393547560691,-803.0393547560691,98.48428040193096
1289,-878.2196018569999,-783.1107375698623,-783.1107375698623,95.10886428713764
1290,-891.1120933210001,-795.6547910397314,-795.6547910397314,95.45730228126865
1291,-907.476589978,-810.8936715331454,-810.8936715331454,96.58291844485461
1292,-908.030352728,-806.9312682869038,-806.9312682869038,101.09908444109624
1293,-912.878220447,-812.6568029329869,-812.6568029329869,100.22141751401307
1294,-925.39053875,-827.9178463895248,-827.9178463895248,97.47269236047521
1295,-926.291945652,-830.6265349974851,-830.6265349974851,95.66541065451486
1296,-919.949834461,-827.9241454700182,-827.9241454700182,92.02568899098185
1297,-923.80629693,-830.3592787758741,-830.3592787758741,93.44701815412589
1298,-934.459138327,-835.2853437721403,-835.2853437721403,99.17379455485968
1299,-928.7054684889999,-834.9322314291842,-834.9322314291842,93.77323705981576
1300,-937.672506558,-837.8005060255045,-837.8005060255045,99.87200053249546
1301,-943.319217353,-840.4492812210151,-840.4492812210151,102.8699361319849
1302,-912.657020432,-814.2998312857594,-814.2998312857594,98.35718914624056
1303,-929.154739291,-835.6204195494042,-835.6204195494042,93.53431974159582
1304,-936.025946278,-840.4550584268359,-840.4550584268359,95.57088785116412
1305,-938.003227853,-837.1059707333137,-837.1059707333137,100.89725711968629
1306,-947.268553649,-846.1490473218001,-846.1490473218001,101.11950632719982
1307,-910.653724011,-815.3872376591715,-815.3872376591715,95.26648635182846
1308,-905.774683813,-817.8574020591693,-817.8574020591693,87.91728175383071
1309,-938.8911676639999,-852.3019141456699,-852.3019141456699,86.58925351833
1310,-924.926242614,-838.0587547777072,-838.0587547777072,86.86748783629275
1311,-946.366337915,-857.2306714868338,-857.2306714868338,89.13566642816625
1312,-944.312934352,-855.0045165805703,-855.0045165805703,89.30841777142962
1313,-902.283578077,-813.6890773739449,-813.6890773739449,88.59450070305513
1314,-917.956594482,-829.4327804534908,-829.4327804534908,88.52381402850926
1315,-916.695163415,-823.7303451341148,-823.7303451341148,92.9648182808852
1316,-942.6960254239999,-848.6822968274831,-848.6822968274831,94.01372859651678
1317,-960.861656307,-870.3485948417176,-870.3485948417176,90.51306146528236
1318,-925.373685695,-834.3482535849382,-834.3482535849382,91.02543211006173
1319,-924.8186660069999,-834.7520986161722,-834.7520986161722,90.06656739082769
1320,-914.11629759,-824.958330393928,-824.958330393928,89.15796719607204
1321,-909.365665275,-820.3245233121637,-820.3245233121637,89.04114196283626
1322,-918.0561064660001,-831.9433920707634,-831.9433920707634,86.11271439523671
1323,-920.329367047,-832.8747556195699,-832.8747556195699,87.45461142743011
1324,-911.393850301,-824.026997766432,-824.026997766432,87.36685253456801
1325,-924.0204557010001,-830.9468461122248,-830.9468461122248,93.0736095887753
1326,-963.4792778589999,-872.3044556411495,-872.3044556411495,91.17482221785042
1327,-943.1379470210001,-851.2499971302611,-851.2499971302611,91.88794989073892
1328,-907.336502773,-816.0910859423502,-816.0910859423502,91.24541683064979
1329,-925.7337958910001,-836.9022028904296,-836.9022028904296,88.83159300057048
1330,-949.4411535930001,-861.8486798186253,-861.8486798186253,87.59247377437475
1331,-939.179056811,-851.9476129110542,-851.9476129110542,87.23144389994582
1332,-922.574336126,-837.9800626065924,-837.9800626065924,84.5942735194077
1333,-937.699214225,-855.3748711047813,-855.3748711047813,82.32434312021871
1334,-939.152599491,-851.6085110249587,-851.6085110249587,87.54408846604133
1335,-942.7812311280001,-852.3407357302823,-852.3407357302823,90.44049539771777
1336,-929.72614634,-840.2306778881414,-840.2306778881414,89.49546845185864
1337,-932.126802168,-840.8889734711344,-840.8889734711344,91.23782869686568
1338,-950.568973656,-859.0829592585471,-859.0829592585471,91.48601439745289
1339,-944.02312955,-852.2895876988902,-852.2895876988902,91.73354185110986
1340,-940.7347298289999,-849.6000688867948,-849.6000688867948,91.13466094220507
1341,-931.586948073,-844.1895397022433,-844.1895397022433,87.3974083707567
1342,-880.159001239,-796.1559278124264,-796.1559278124264,84.00307342657356
1343,-879.5614479410001,-798.9879501125278,-798.9879501125278,80.57349782847234
1344,-882.32851554,-800.9681457064364,-800.9681457064364,81.3603698335636
1345,-917.888325077,-837.4521445945935,-837.4521445945935,80.43618048240648
1346,-913.676664924,-832.9454513060256,-832.9454513060256,80.73121361797439
1347,-911.451419093,-832.8046945720507,-832.8046945720507,78.6467245209493
1348,-908.591723298,-827.6898397914194,-827.6898397914194,80.90188350658059
1349,-912.847316017,-831.7299298209,-831.7299298209,81.11738619610003
1350,-903.701762073,-828.0661911891547,-828.0661911891547,75.63557088384539
1351,-916.492461909,-837.8625920579019,-837.8625920579019,78.62986985109808
1352,-913.3746144610001,-832.4747797532809,-832.4747797532809,80.89983470771915
1353,-925.514224115,-840.8061581112277,-840.8061581112277,84.70806600377239
1354,-912.089247047,-824.8117149284992,-824.8117149284992,87.27753211850074
1355,-913.634439496,-824.5669590422265,-824.5669590422265,89.06748045377356
1356,-913.772010008,-822.5015391995602,-822.5015391995602,91.27047080843988
1357,-925.388918885,-835.2851443151632,-835.2851443151632,90.10377456983679
1358,-929.1703647710001,-841.1599263587063,-841.1599263587063,88.01043841229375
1359,-976.191234723,-888.2412859389552,-888.2412859389552,87.94994878404475
1360,-938.999215475,-847.043170634475,-847.043170634475,91.95604484052501
1361,-940.574289737,-848.7520959575029,-848.7520959575029,91.82219377949707
1362,-927.919819518,-837.1323050555942,-837.1323050555942,90.78751446240585
1363,-922.91289435,-833.568298336734,-833.568298336734,89.34459601326603
1364,-964.5851116189999,-874.7622590735257,-874.7622590735257,89.82285254547423
1365,-972.802637635,-881.5397400762399,-881.5397400762399,91.26289755876007
1366,-960.68864033,-870.7754391638857,-870.7754391638857,89.91320116611428
1367,-976.8610528810001,-886.3913963716075,-886.3913963716075,90.46965650939262
1368,-931.033054695,-842.1793606781063,-842.1793606781063,88.85369401689377
1369,-942.234911134,-857.4024201047386,-857.4024201047386,84.8324910292614
1370,-917.220795533,-829.5707007094737,-829.5707007094737,87.65009482352627
1371,-927.5733099380001,-838.4954332252817,-838.4954332252817,89.07787671271842
1372,-897.63970749,-805.0223853258356,-805.0223853258356,92.61732216416442
1373,-899.283900558,-806.2428424759063,-806.2428424759063,93.04105808209374
1374,-882.313405725,-796.2400293596045,-796.2400293596045,86.07337636539557
1375,-912.288243342,-827.9889198270112,-827.9889198270112,84.29932351498883
1376,-895.877860085,-811.4851667707924,-811.4851667707924,84.39269331420758
1377,-929.982859316,-849.065382827768,-849.065382827768,80.91747648823207
1378,-927.281603725,-847.6177427015414,-847.6177427015414,79.6638610234586
1379,-907.3101239639999,-825.8439328190157,-825.8439328190157,81.46619114498424
1380,-914.501715323,-833.1300326503156,-833.1300326503156,81.37168267268441
1381,-918.705979878,-837.0362812239439,-837.0362812239439,81.6696986540561
1382,-932.7630835069999,-854.3489806289449,-854.3489806289449,78.41410287805502
1383,-898.9641136739999,-820.8760972121769,-820.8760972121769,78.08801646182303
1384,-880.8950864860001,-803.1877137391375,-803.1877137391375,77.70737274686257
1385,-895.645974585,-814.0322917772073,-814.0322917772073,81.61368280779266
1386,-890.1128059060001,-809.9583856317595,-809.9583856317595,80.15442027424058
1387,-940.9158425439999,-860.1107525578357,-860.1107525578357,80.80508998616426
1388,-979.210057018,-901.4401462277101,-901.4401462277101,77.76991079028994
1389,-925.4868411639999,-847.7579272943412,-847.7579272943412,77.72891386965864
1390,-935.437985545,-856.5356811995448,-856.5356811995448,78.90230434545515
1391,-938.978232869,-858.5207084884025,-858.5207084884025,80.45752438059742
1392,-981.958790966,-899.3320767369426,-899.3320767369426,82.62671422905748
1393,-979.582673006,-898.5194598998598,-898.5194598998598,81.06321310614021
1394,-936.297243882,-852.8452084449481,-852.8452084449481,83.4520354370519
1395,-947.4117815389999,-864.2180154253135,-864.2180154253135,83.19376611368637
1396,-942.155321612,-858.4010769525398,-858.4010769525398,83.75424465946014
