iter	coalStatFlat	numCoalFlat	migStatFlat	numMigFlat	logPrior	logLikelihood	dataLogLikelihood	genealogyLogLikelihood
    106	 0.061346	      150	 0.015455	        0	31.680794	-13154.770451	-14273.835762	1119.065311
    107	 0.062061	      150	 0.015478	        0	31.864624	-13162.667562	-14278.058961	1115.391399
    108	 0.051238	      150	 0.011681	        0	31.803418	-13133.817462	-14284.276306	1150.458844
    109	 0.056238	      150	 0.012970	        0	31.635421	-13141.019853	-14276.666921	1135.647067
    110	 0.051767	      150	 0.012619	        0	31.662215	-13126.015512	-14275.414825	1149.399313
    111	 0.055771	      150	 0.014403	        0	31.442773	-13142.992697	-14280.848320	1137.855623
    112	 0.054439	      150	 0.013204	        0	31.606274	-13147.703243	-14288.775462	1141.072220
    113	 0.054013	      150	 0.013014	        0	31.599828	-13141.667275	-14284.524867	1142.857592
    114	 0.057461	      150	 0.012776	        0	31.648770	-13141.901809	-14273.349577	1131.447768
    115	 0.059501	      150	 0.013536	        0	31.568779	-13154.146856	-14280.384321	1126.237464
    116	 0.054393	      150	 0.014081	        0	31.666696	-13137.064586	-14277.945903	1140.881316
    117	 0.056035	      150	 0.015787	        0	31.747563	-13143.903193	-14278.805480	1134.902287
    118	 0.053794	      150	 0.012474	        0	31.763020	-13131.651949	-14273.858894	1142.206945
    119	 0.052165	      150	 0.010791	        0	31.903707	-13135.136780	-14282.639235	1147.502456
    120	 0.055214	      150	 0.013165	        0	31.834729	-13140.245067	-14278.835549	1138.590483
    121	 0.055935	      150	 0.013041	        0	31.812495	-13141.360365	-14278.321578	1136.961213
    122	 0.057873	      150	 0.013071	        0	31.927010	-13152.452825	-14282.726638	1130.273813
    123	 0.058599	      150	 0.013665	        0	31.844746	-13154.836196	-14282.895608	1128.059411
    124	 0.056346	      150	 0.012242	        0	31.690694	-13139.540111	-14275.358819	1135.818708
    125	 0.052954	      150	 0.011861	        0	31.546283	-13132.720910	-14279.015970	1146.295060
    126	 0.056029	      150	 0.012297	        0	31.626037	-13144.306247	-14281.708018	1137.401771
    127	 0.056247	      150	 0.012426	        0	31.517315	-13148.920144	-14286.078414	1137.158270
    128	 0.053033	      150	 0.011799	        0	31.745732	-13140.257701	-14286.284200	1146.026499
    129	 0.055650	      150	 0.011771	        0	31.488451	-13155.637470	-14294.446114	1138.808644
    130	 0.064043	      150	 0.012816	        0	31.732631	-13177.198231	-14291.252707	1114.054476
    131	 0.058037	      150	 0.012254	        0	31.952756	-13155.684004	-14285.550425	1129.866421
    132	 0.055403	      150	 0.014752	        0	31.874470	-13145.515582	-14283.927339	1138.411758
    133	 0.054067	      150	 0.013602	        0	32.002409	-13134.259925	-14276.001321	1141.741396
    134	 0.053328	      150	 0.013661	        0	31.880897	-13146.196115	-14290.304196	1144.108080
    135	 0.050209	      150	 0.011866	        0	31.879863	-13127.788889	-14281.631578	1153.842689
    136	 0.055762	      150	 0.014022	        0	32.076458	-13146.186053	-14281.148135	1134.962082
    137	 0.051391	      150	 0.013350	        0	31.990985	-13130.664905	-14280.792626	1150.127721
    138	 0.052727	      150	 0.013153	        0	31.994301	-13141.669558	-14287.952948	1146.283390
    139	 0.053289	      150	 0.013408	        0	31.974722	-13141.184203	-14286.187991	1145.003788
    140	 0.056940	      150	 0.016710	        0	32.116338	-13146.320163	-14279.487112	1133.166948
    141	 0.063044	      150	 0.015619	        0	31.921210	-13161.414887	-14277.389186	1115.974299
    142	 0.056701	      150	 0.015113	        0	31.757490	-13143.230473	-14278.913588	1135.683116
    143	 0.057483	      150	 0.014948	        0	31.803523	-13149.504868	-14282.400701	1132.895833
    144	 0.059049	      150	 0.014635	        0	31.731870	-13155.976487	-14284.805538	1128.829052
    145	 0.055838	      150	 0.014420	        0	31.842603	-13156.093488	-14293.501873	1137.408384
    146	 0.060316	      150	 0.015970	        0	32.071567	-13171.865160	-14294.440191	1122.575031
    147	 0.061858	      150	 0.013689	        0	32.087761	-13166.085077	-14284.470248	1118.385172
    148	 0.056978	      150	 0.014273	        0	32.094582	-13140.510925	-14273.849780	1133.338856
    149	 0.058306	      150	 0.016366	        0	32.150816	-13140.552906	-14269.792828	1129.239923
    150	 0.063530	      150	 0.016143	        0	32.169528	-13162.959874	-14275.951029	1112.991155
    151	 0.059241	      150	 0.016495	        0	31.948160	-13145.341250	-14272.950893	1127.609643
    152	 0.061243	      150	 0.015358	        0	32.178052	-13158.617411	-14278.651007	1120.033596
    153	 0.061175	      150	 0.015565	        0	32.210247	-13165.207338	-14285.790161	1120.582823
    154	 0.064256	      150	 0.015517	        0	32.048608	-13176.398175	-14289.863195	1113.465020
    155	 0.058195	      150	 0.015488	        0	32.309659	-13163.941374	-14293.733409	1129.792035
    156	 0.055658	      150	 0.013523	        0	32.298500	-13165.695916	-14303.783185	1138.087270
    157	 0.061208	      150	 0.015323	        0	32.267639	-13167.005191	-14289.390390	1122.385199
    158	 0.064756	      150	 0.017096	        0	32.318218	-13169.670157	-14281.897909	1112.227752
    159	 0.059961	      150	 0.015590	        0	32.358549	-13153.334162	-14279.489183	1126.155021
    160	 0.065689	      150	 0.015716	        0	32.152853	-13156.737421	-14267.686458	1110.949037
    161	 0.058973	      150	 0.015061	        0	31.910479	-13140.830319	-14270.821402	1129.991084
    162	 0.066353	      150	 0.015682	        0	31.755459	-13151.718716	-14263.108933	1111.390217
    163	 0.070179	      150	 0.018365	        0	31.623720	-13171.638204	-14274.210401	1102.572197
    164	 0.067860	      150	 0.017345	        0	31.833092	-13162.991402	-14270.567648	1107.576246
    165	 0.077844	      150	 0.018524	        0	31.642138	-13184.318772	-14268.682599	1084.363827
    166	 0.077387	      150	 0.019547	        0	31.837761	-13189.148027	-14272.283657	1083.135631
    167	 0.075838	      150	 0.020334	        0	31.765964	-13180.667113	-14267.806376	1087.139263
    168	 0.071730	      150	 0.020620	        0	31.519989	-13167.638139	-14266.445623	1098.807484
