Sample	theta_A	theta_B	theta_root	tau_root	Data-ld-ln	Full-ld-ln	Gene-ld-ln
2470	 2.66907	 4.89904	 6.00042	 0.77946	-1316.104928858	-14266.601604374	1105.552315791
2471	 2.55564	 4.58959	 6.04634	 0.79155	-1318.696536342	-14266.601231925	1079.635868509
2472	 2.51588	 4.36015	 5.93996	 0.81053	-1315.468180183	-14261.537588070	1106.855786241
2473	 2.62198	 4.34896	 5.70540	 0.79906	-1315.323430348	-14262.818865946	1109.584562471
2474	 2.69136	 4.11311	 5.68368	 0.76942	-1312.531203617	-14264.033015036	1138.720978866
2475	 2.59403	 3.96804	 5.74366	 0.77140	-1314.397541637	-14268.201617522	1124.226201157
2476	 2.49911	 4.14260	 5.51397	 0.76266	-1315.655305650	-14262.430423120	1105.877366622
2477	 2.38017	 4.23673	 5.30583	 0.76060	-1315.140347271	-14263.192939748	1111.789467037
2478	 2.45712	 4.13187	 5.25572	 0.73423	-1314.684096734	-14272.205033053	1125.364065713
2479	 2.63565	 4.12193	 5.43311	 0.70553	-1315.868741549	-14275.767401115	1117.079985624
2480	 2.68511	 4.13009	 5.69829	 0.70693	-1318.141619374	-14269.124748168	1087.708554431
2481	 2.79817	 4.31031	 5.90383	 0.69682	-1316.997710321	-14272.178521479	1102.201418269
2482	 2.92356	 4.28796	 5.72490	 0.71979	-1315.720051084	-14259.816865457	1102.616354612
2483	 3.05313	 4.41056	 6.02196	 0.73153	-1318.256587197	-14259.388932818	1076.823060845
2484	 2.91429	 4.27638	 6.32926	 0.73428	-1317.854394028	-14256.815807015	1078.271866731
2485	 2.92350	 4.15008	 6.58311	 0.73660	-1314.074655813	-14259.851919378	1119.105361250
2486	 3.08414	 4.09810	 6.89326	 0.73947	-1315.397889104	-14254.084713180	1100.105822137
2487	 2.98167	 4.21513	 7.12698	 0.74245	-1317.343651328	-14267.234842445	1093.798329161
2488	 2.80561	 4.09479	 6.88176	 0.70824	-1315.135601363	-14262.016069116	1110.660055488
2489	 2.90781	 3.94211	 7.02614	 0.67489	-1315.688075576	-14262.972022257	1106.091266493
2490	 3.05461	 4.07366	 6.77149	 0.65957	-1315.515699379	-14263.081999187	1107.925005397
2491	 2.96796	 3.86547	 6.53179	 0.66051	-1318.095151980	-14270.739914767	1089.788394971
2492	 3.12824	 4.02143	 6.30677	 0.64554	-1316.589620748	-14270.882258259	1104.986050776
2493	 3.01544	 4.01735	 6.50547	 0.69620	-1317.963059724	-14261.907098387	1082.276501144
2494	 2.92198	 3.89500	 6.31466	 0.71423	-1315.218260113	-14264.350275815	1112.167674683
2495	 2.84731	 3.99945	 6.30076	 0.68481	-1316.965133124	-14270.024929400	1100.373598155
2496	 2.99671	 4.26616	 6.58242	 0.70860	-1318.389109436	-14268.683908052	1084.792813688
2497	 2.84023	 4.38821	 6.59390	 0.71569	-1314.546234363	-14262.015638930	1116.553295303
2498	 2.93394	 4.14795	 6.22929	 0.73556	-1315.656298619	-14253.925614287	1097.362628096
2499	 2.84922	 4.29246	 5.99172	 0.70401	-1315.186215612	-14258.778586565	1106.916430449
2500	 2.93809	 4.55374	 5.96447	 0.66970	-1316.460835991	-14267.376086040	1102.767726135
2501	 2.84603	 4.38572	 5.79958	 0.63495	-1316.464337270	-14268.279178360	1103.635805655
2502	 2.77942	 4.44251	 6.04222	 0.65757	-1316.583005890	-14269.268887612	1103.438828710
2503	 2.91851	 4.56526	 5.79507	 0.67199	-1317.740950597	-14271.007496725	1093.597990759
2504	 2.81942	 4.33180	 5.93633	 0.70838	-1316.774532009	-14267.230798031	1099.485477943
2505	 2.91726	 4.47329	 5.75929	 0.71108	-1317.233182753	-14263.442084494	1091.110256965
2506	 3.10355	 4.58882	 5.57247	 0.73213	-1317.440036319	-14271.162154459	1096.761791273
2507	 2.93776	 4.76687	 5.26659	 0.76983	-1316.825062721	-14263.526375476	1095.275748270
2508	 2.84650	 4.58442	 5.43554	 0.77260	-1315.446096651	-14261.497818144	1107.036851632
2509	 2.72535	 4.53381	 5.31100	 0.79892	-1316.436587082	-14269.037920973	1104.672050150
2510	 2.83157	 4.33163	 5.21752	 0.80003	-1314.327968906	-14265.476199021	1122.196509960
2511	 2.67938	 4.55621	 5.44591	 0.80321	-1317.453510792	-14268.067103058	1093.531995137
2512	 2.81644	 4.36675	 5.56237	 0.77622	-1315.974017702	-14270.000948927	1110.260771911
2513	 2.75052	 4.23543	 5.76337	 0.80434	-1317.606788134	-14273.127683038	1097.059801699
2514	 2.62952	 4.01153	 5.63275	 0.80293	-1316.384322125	-14275.068092364	1111.224871118
2515	 2.52859	 4.24858	 5.44675	 0.76992	-1315.715892958	-14264.967869374	1107.808939798
2516	 2.59086	 4.10178	 5.78418	 0.73316	-1315.273649426	-14267.169004591	1114.432510335
2517	 2.45945	 3.96357	 5.47061	 0.72027	-1315.379661860	-14267.436317049	1113.639698453
2518	 2.51908	 4.14147	 5.72918	 0.75499	-1315.359199017	-14269.589072979	1115.997082808
2519	 2.62130	 4.05415	 5.61603	 0.75676	-1314.331213385	-14265.522159138	1122.210025292
2520	 2.52340	 4.12398	 5.85917	 0.74263	-1315.397880631	-14268.802151163	1114.823344849
2521	 2.55712	 3.97571	 5.61211	 0.71629	-1314.382928613	-14260.006013403	1116.176727277
2522	 2.48647	 4.07693	 5.43798	 0.69645	-1316.314494041	-14260.541050795	1097.396110387
2523	 2.40432	 4.31609	 5.61365	 0.69769	-1315.393060855	-14268.886215832	1114.955607287
2524	 2.36666	 4.19230	 5.79531	 0.66004	-1313.477341130	-14265.314976013	1130.541564717
2525	 2.45085	 4.29132	 5.48410	 0.65824	-1313.512422807	-14263.583796457	1128.459568390
2526	 2.36997	 4.13021	 5.69377	 0.65929	-1313.405894801	-14272.032872916	1137.973924905
2527	 2.31444	 3.95453	 5.52565	 0.66285	-1314.487902437	-14264.871062578	1119.992038205
2528	 2.24092	 3.89833	 5.51846	 0.66199	-1312.783036896	-14259.994113330	1132.163744374
2529	 2.12810	 4.02692	 5.67707	 0.63819	-1313.397923516	-14266.902043307	1132.922808152
2530	 2.03280	 4.22232	 5.44709	 0.63666	-1312.794215681	-14272.459806609	1144.517649794
2531	 2.12111	 4.47251	 5.25380	 0.65829	-1314.430325279	-14269.253136928	1124.949884141
2532	 2.05087	 4.28605	 5.48761	 0.67839	-1312.443001520	-14264.248450897	1139.818435696
2533	 2.16545	 4.46418	 5.30906	 0.68975	-1312.845603321	-14273.943074597	1145.487041391
2534	 2.08472	 4.22110	 5.23568	 0.66336	-1315.398785388	-14270.570292397	1116.582438520
2535	 2.01009	 4.40189	 5.06756	 0.66590	-1315.575661411	-14279.026268915	1123.269654804
2536	 2.09416	 4.16798	 5.29636	 0.66707	-1311.800259654	-14265.089172731	1147.086576188
2537	 2.14024	 3.98529	 5.27889	 0.70054	-1315.248929908	-14264.152749646	1111.663450561
2538	 2.23661	 3.86031	 5.02972	 0.72611	-1315.027864198	-14260.638794371	1110.360152391
2539	 2.32746	 4.00276	 5.04301	 0.70375	-1313.775584370	-14256.618465182	1118.862621482
2540	 2.40700	 4.15161	 5.25653	 0.67784	-1314.990770670	-14266.908233959	1117.000527264
2541	 2.29433	 3.99785	 5.49631	 0.70114	-1314.494971693	-14265.637626773	1120.687909846
2542	 2.20728	 3.75553	 5.30359	 0.67150	-1313.564980322	-14273.517308381	1137.867505164
2543	 2.25943	 3.92200	 5.55361	 0.69084	-1314.983901587	-14275.934176735	1126.095160864
2544	 2.32667	 4.15416	 5.36875	 0.71563	-1317.041536058	-14265.219265276	1094.803904699
2545	 2.41962	 4.27229	 5.13816	 0.67822	-1313.590353577	-14272.946706085	1137.043170314
2546	 2.27729	 4.44968	 4.93979	 0.65410	-1314.169033077	-14271.885294565	1130.194963800
2547	 2.35822	 4.23997	 4.56742	 0.68135	-1315.651459268	-14267.282524308	1110.767931633
2548	 2.42267	 4.43602	 4.46879	 0.68317	-1319.047642607	-14275.648581959	1085.172155889
2549	 2.51469	 4.57231	 4.34358	 0.71930	-1315.798734126	-14273.256134805	1115.268793543
2550	 2.44703	 4.49372	 4.51696	 0.68418	-1313.905737080	-14270.561694985	1131.504324185
2551	 2.55758	 4.65517	 4.57613	 0.66452	-1314.532331989	-14273.031734235	1127.708414342
2552	 2.69623	 4.51543	 4.81034	 0.68571	-1314.679219496	-14264.741379982	1117.949185021
2553	 2.62110	 4.33659	 4.92403	 0.69990	-1317.059692319	-14273.754177942	1103.157254755
2554	 2.55534	 4.22622	 4.94145	 0.72292	-1313.365783620	-14270.059872781	1136.402036579
2555	 2.65593	 4.09342	 4.95360	 0.74719	-1316.321232077	-14273.549027360	1110.336706592
2556	 2.70465	 4.30072	 5.23368	 0.75747	-1314.704933489	-14273.719621363	1126.670286472
2557	 2.71063	 4.49598	 5.40478	 0.79656	-1316.397160908	-14269.422630235	1105.451021150
2558	 2.65653	 4.64012	 5.13688	 0.79984	-1316.742287320	-14266.224966258	1098.802093058
2559	 2.70291	 4.80041	 5.15589	 0.83030	-1316.109791902	-14263.334675889	1102.236756873
2560	 2.77760	 4.95398	 5.14361	 0.84667	-1317.140859033	-14269.751986580	1098.343396245
2561	 2.88423	 4.67916	 5.31426	 0.86769	-1315.861610398	-14266.361396486	1107.745292509
2562	 2.79785	 4.68847	 5.01073	 0.89389	-1315.066381603	-14264.323563266	1113.659747235
2563	 2.74048	 4.95984	 5.02899	 0.89715	-1314.110305295	-14267.481494218	1126.378441272
2564	 2.78263	 4.70482	 5.16568	 0.85233	-1315.666821175	-14271.862086204	1115.193874458
2565	 2.66145	 4.91851	 5.35763	 0.88779	-1316.218482120	-14272.044395431	1109.859574235
2566	 2.77476	 5.04680	 5.36620	 0.88921	-1318.377557842	-14267.878257173	1084.102678749
2567	 2.84975	 4.92378	 5.46341	 0.84926	-1317.111787655	-14269.819585554	1098.701709002
2568	 2.93583	 5.07952	 5.22408	 0.87891	-1316.753068427	-14258.238276740	1090.707592473
2569	 3.02953	 4.94874	 5.38472	 0.85435	-1315.774748856	-14266.286397167	1108.538908610
2570	 2.95008	 4.80958	 5.39913	 0.88065	-1315.857703008	-14265.790732009	1107.213701931
2571	 3.13144	 4.91090	 5.55474	 0.86039	-1316.565939024	-14268.639980653	1102.980590413
2572	 3.23539	 4.79177	 5.72519	 0.82977	-1317.566062249	-14265.900301909	1090.239679422
2573	 3.36649	 4.61157	 5.90688	 0.85088	-1318.545608225	-14259.117056227	1073.660973979
2574	 3.51410	 4.93938	 5.92488	 0.88787	-1316.047211515	-14262.932775698	1102.460660552
2575	 3.64599	 4.91672	 6.05702	 0.91624	-1316.913722890	-14268.692426100	1099.555197201
2576	 3.83741	 5.08153	 6.04361	 0.88460	-1318.788332887	-14270.300436233	1082.417107365
2577	 3.72006	 4.82506	 6.14695	 0.84519	-1316.975596099	-14266.668516261	1096.912555267
2578	 3.54990	 5.02679	 5.90314	 0.81407	-1317.211230866	-14263.124146981	1091.011838319
2579	 3.64856	 5.28491	 6.08809	 0.83237	-1317.529612430	-14267.294957760	1091.998833465
2580	 3.77675	 5.45654	 5.83936	 0.86536	-1319.690733479	-14274.828907000	1077.921572214
2581	 3.95427	 5.59871	 6.16718	 0.83907	-1319.604525065	-14270.196735442	1074.151484790
2582	 4.01961	 5.89890	 6.38477	 0.86295	-1319.872614453	-14266.685603810	1067.959459280
2583	 3.83764	 6.07366	 6.15323	 0.89680	-1318.052842128	-14258.657713873	1078.129292595
2584	 3.85149	 5.86027	 6.02754	 0.86394	-1320.471117924	-14267.154901712	1062.443722471
2585	 4.02208	 5.54236	 6.16306	 0.86352	-1319.692670426	-14260.956514164	1064.029809902
2586	 3.85829	 5.37173	 6.14197	 0.88073	-1318.597805355	-14255.711528686	1069.733475135
2587	 3.72572	 5.03982	 6.22844	 0.90123	-1318.908676416	-14259.138103711	1070.051339553
2588	 3.69805	 5.18574	 6.06629	 0.90312	-1319.206028355	-14261.980112323	1069.919828771
2589	 3.87942	 5.19792	 5.88183	 0.90559	-1319.963426812	-14261.655435327	1062.021167208
2590	 4.07818	 5.42145	 5.87030	 0.92835	-1317.663830130	-14259.017412173	1082.379110873
2591	 3.88055	 5.22061	 6.09977	 0.94843	-1319.372541442	-14252.439119183	1058.713704761
2592	 3.66887	 4.98610	 5.94924	 0.91176	-1316.679924028	-14254.081265622	1087.282025340
2593	 3.51835	 4.83750	 5.95843	 0.89476	-1318.104824691	-14257.823385285	1076.775138375
2594	 3.65162	 4.82622	 6.26872	 0.85671	-1315.822156705	-14256.516707483	1098.295140430
2595	 3.80092	 4.88588	 6.43887	 0.87094	-1320.704865136	-14257.991781871	1050.943130507
2596	 3.89374	 5.03316	 6.05820	 0.90048	-1319.112964662	-14256.699146646	1065.569500022
2597	 3.73517	 4.90923	 6.26758	 0.89843	-1315.624800902	-14264.554867019	1108.306858001
2598	 3.78927	 4.68194	 6.01561	 0.89655	-1316.604439369	-14266.824524292	1100.780130605
2599	 3.63233	 4.39162	 5.84391	 0.86485	-1316.839002647	-14267.502181151	1099.112154679
2600	 3.85810	 4.68107	 5.85849	 0.88819	-1316.292977601	-14261.926771770	1098.996995757
2601	 3.91659	 4.79008	 5.90965	 0.88090	-1316.320996068	-14269.817348666	1106.607387985
2602	 4.05927	 4.91208	 6.11036	 0.90863	-1319.801771535	-14275.231825622	1077.214110274
2603	 4.22113	 5.13136	 6.13291	 0.93766	-1316.571196863	-14265.847498267	1100.135529640
2604	 4.37191	 5.12015	 6.37007	 0.97054	-1317.605257388	-14257.721183546	1081.668609661
2605	 4.20055	 5.01520	 6.34734	 0.96708	-1320.320589170	-14266.813752566	1063.607860865
2606	 4.40346	 5.31404	 6.21464	 0.93538	-1317.475711070	-14256.566926272	1081.809815573
2607	 4.63698	 5.07498	 6.10814	 0.95526	-1318.514658793	-14262.436571552	1077.289983622
2608	 4.60774	 4.81949	 5.87178	 0.98514	-1318.205094041	-14258.755338428	1076.704398020
2609	 4.78171	 4.67561	 5.49457	 0.98771	-1318.975202485	-14263.370606386	1073.618581541
2610	 4.79915	 4.85948	 5.28082	 0.95708	-1316.632168793	-14257.376971142	1091.055283211
2611	 4.65961	 4.73219	 5.11599	 0.93906	-1316.952257179	-14260.673210787	1091.150638996
2612	 4.47515	 4.86027	 5.09543	 0.94900	-1318.551668753	-14261.546489507	1076.029801975
2613	 4.25659	 4.80253	 5.34467	 0.97781	-1317.731506836	-14260.527340364	1083.212272001
2614	 4.35800	 4.79191	 5.43489	 0.99795	-1317.762461972	-14257.217621191	1079.593001473
2615	 4.52912	 4.60137	 5.27042	 1.03265	-1316.211296305	-14258.400424183	1096.287461130
2616	 4.33168	 4.79729	 5.10374	 1.00831	-1318.843072672	-14266.851627144	1078.420900426
2617	 4.21932	 4.58975	 5.25674	 1.00604	-1317.803513267	-14259.854619516	1081.819486844
2618	 4.03635	 4.80586	 4.99673	 1.02255	-1317.763984713	-14266.542376774	1088.902529640
2619	 3.83731	 4.61244	 4.84873	 1.04443	-1317.152563292	-14265.102859861	1093.577226940
2620	 3.96246	 4.80004	 4.58419	 1.05590	-1317.540891472	-14272.912865227	1097.503950503
2621	 4.15559	 4.57231	 4.56738	 1.05203	-1317.782218176	-14265.069133345	1087.246951585
2622	 4.03869	 4.41334	 4.62848	 1.05048	-1315.180186416	-14264.902803996	1113.100939833
2623	 4.24861	 4.55146	 4.44235	 1.02663	-1316.085791320	-14271.843557307	1110.985644103
2624	 4.52196	 4.42568	 4.66280	 1.02807	-1315.726878220	-14257.167803567	1099.899021368
2625	 4.36463	 4.43488	 4.57327	 1.00701	-1319.644805434	-14266.108777619	1069.660723284
2626	 4.26987	 4.19837	 4.35691	 0.97096	-1316.767450353	-14264.054505887	1096.380002361
2627	 4.05431	 4.09281	 4.48786	 0.94628	-1317.161005253	-14263.912073353	1092.302020822
2628	 3.88401	 4.21415	 4.48221	 0.96939	-1315.767136967	-14258.672270164	1101.000900494
2629	 4.04553	 4.20489	 4.22130	 0.96726	-1313.534888816	-14260.725851771	1125.376963611
2630	 4.20380	 4.36803	 4.20148	 0.99565	-1313.813376848	-14259.705382438	1121.571613953
2631	 4.16212	 4.40298	 4.37473	 1.00821	-1316.592236467	-14262.284469702	1096.362105028
2632	 4.33762	 4.67151	 4.58303	 1.01140	-1318.531095073	-14268.231637583	1082.920686851
2633	 4.12508	 4.73250	 4.34717	 0.98572	-1317.063810319	-14268.558326483	1097.920223298
2634	 4.25207	 4.94242	 4.54540	 1.02498	-1318.649907208	-14270.892062602	1084.392990518
2635	 4.55073	 4.70800	 4.39209	 1.02760	-1316.872909910	-14274.239048918	1105.509949815
2636	 4.31521	 4.92044	 4.40655	 1.03098	-1319.082657228	-14277.654507796	1086.827935516
2637	 4.25075	 5.13664	 4.27273	 1.07299	-1318.196849557	-14271.542359285	1089.573863711
2638	 4.18296	 5.15232	 4.23110	 1.04958	-1315.978911143	-14267.362901145	1107.573789712
2639	 4.08117	 5.25127	 4.06433	 1.04761	-1316.369470354	-14263.412759756	1099.718056216
2640	 3.87282	 5.05585	 3.96629	 1.00758	-1316.294936959	-14276.568759558	1113.619389969
2641	 3.97559	 4.97232	 4.11084	 1.03460	-1315.337680946	-14275.145474003	1121.768664544
2642	 4.08698	 5.09896	 4.03912	 1.06309	-1317.954455800	-14259.754996067	1080.210438064
2643	 3.99915	 4.89042	 4.04770	 1.06535	-1317.810703712	-14270.253814576	1092.146777459
2644	 4.17077	 4.60581	 4.05655	 1.02171	-1317.026408350	-14265.920439753	1095.656356256
2645	 3.98867	 4.39266	 3.93879	 1.03334	-1317.242655337	-14264.126323017	1091.699769652
2646	 3.78654	 4.49539	 4.15866	 1.03430	-1318.270505926	-14281.670719505	1098.965660248
2647	 3.83895	 4.25862	 4.24396	 1.01531	-1317.168522097	-14270.446799400	1098.761578426
2648	 3.89953	 4.33411	 4.11122	 0.97974	-1315.592012941	-14267.457155863	1111.537026450
2649	 4.14434	 4.15107	 4.35120	 0.99309	-1317.435154455	-14270.739690191	1096.388145639
2650	 3.97467	 4.34670	 4.26529	 0.97624	-1315.638068581	-14263.607986027	1107.227300218
2651	 3.90042	 4.31669	 4.39344	 0.97306	-1316.634610347	-14273.403548955	1107.057445482
2652	 3.99517	 4.30480	 4.38134	 0.97038	-1317.621423406	-14269.037176884	1092.822942825
2653	 3.98722	 4.50390	 4.20674	 1.00040	-1315.870505597	-14265.613373972	1106.908317999
2654	 4.17956	 4.75253	 3.98566	 0.95432	-1313.552646063	-14270.499085947	1134.972625318
2655	 4.17067	 4.47549	 3.79517	 0.93497	-1314.611236094	-14263.856433724	1117.744072788
2656	 4.32277	 4.36455	 3.55710	 0.94956	-1316.543636592	-14268.305981138	1102.869615217
2657	 4.33639	 4.52789	 3.49178	 0.92081	-1315.008536520	-14275.862496021	1125.777130820
2658	 4.53295	 4.57082	 3.68604	 0.96789	-1315.736499469	-14270.700150208	1113.335155516
2659	 4.68612	 4.73139	 3.58346	 0.96660	-1318.809624980	-14265.362968371	1077.266718572
2660	 4.79262	 4.74546	 3.69212	 0.96948	-1317.571503335	-14267.506717245	1091.791683892
2661	 4.60800	 4.94129	 3.80776	 0.97845	-1317.670797979	-14264.760754478	1088.052774688
2662	 4.91452	 5.19324	 3.68456	 0.95965	-1317.171343909	-14273.587104249	1101.873665164
2663	 5.07513	 5.03152	 3.83238	 0.98147	-1318.818225032	-14282.153894250	1093.971643934
2664	 4.89774	 4.93639	 3.88784	 0.97913	-1318.316276012	-14274.355377874	1091.192617758
2665	 4.79293	 4.94444	 3.77493	 0.93872	-1317.552382871	-14268.313895964	1092.790067257
2666	 4.55395	 4.75181	 3.66714	 0.90735	-1316.611898315	-14267.733951043	1101.614967894
2667	 4.75948	 4.76550	 3.84811	 0.90996	-1317.934262515	-14270.756448112	1091.413822960
2668	 4.90831	 4.57679	 4.00085	 0.87272	-1317.701898233	-14268.316135545	1091.297153214
2669	 5.12092	 4.69423	 4.18261	 0.82932	-1315.831439516	-14271.522385324	1113.207990162
2670	 4.94308	 4.63744	 4.08890	 0.85322	-1317.091238449	-14270.223268870	1099.310884376
2671	 4.81030	 4.77767	 3.91714	 0.85503	-1317.569810992	-14273.810180549	1098.112070628
2672	 4.65961	 4.53881	 3.73292	 0.84609	-1317.303343307	-14265.067663205	1092.034230137
2673	 4.80231	 4.28797	 3.48925	 0.87696	-1315.582726006	-14263.510548304	1107.683288241
2674	 4.65288	 4.56212	 3.32668	 0.87310	-1314.183375075	-14267.671749096	1125.837998341
2675	 4.47673	 4.38964	 3.33780	 0.87602	-1317.920963023	-14267.038864162	1087.829233935
2676	 4.68937	 4.15427	 3.15309	 0.88378	-1314.082047837	-14266.523617035	1125.703138662
2677	 4.42205	 4.05074	 3.29130	 0.84661	-1315.761013263	-14278.447967936	1120.837835302
2678	 4.25466	 4.20381	 3.30143	 0.81727	-1317.233339024	-14274.628257977	1102.294867738
2679	 4.37678	 4.34648	 3.39189	 0.81653	-1314.851953727	-14268.664655875	1120.145118608
2680	 4.36127	 4.25455	 3.51292	 0.78116	-1315.147217737	-14277.768850877	1126.296673503
2681	 4.41502	 4.29959	 3.69646	 0.74208	-1316.005229984	-14283.146485042	1123.094185200
2682	 4.42519	 4.30949	 3.47109	 0.75942	-1317.993817975	-14266.628763574	1086.690583824
2683	 4.61333	 4.12237	 3.59537	 0.73106	-1316.355496643	-14273.384410474	1109.829444039
2684	 4.77913	 4.39180	 3.60350	 0.68408	-1318.316944887	-14272.705144968	1089.535696096
2685	 4.66732	 4.38421	 3.44272	 0.67678	-1317.680220025	-14278.385284820	1101.583084566
2686	 4.83808	 4.58632	 3.43605	 0.68625	-1317.196682415	-14275.527072539	1103.560248387
2687	 4.82991	 4.83790	 3.43024	 0.71577	-1319.681248469	-14271.194526936	1074.382042244
2688	 4.81009	 4.56308	 3.52156	 0.70065	-1319.323661722	-14268.400660814	1075.164043594
2689	 4.95350	 4.78393	 3.58097	 0.72607	-1317.011577332	-14267.009582448	1096.893809133
2690	 4.85505	 4.75609	 3.75821	 0.70175	-1318.806591920	-14275.788523146	1087.722603943
2691	 4.59527	 4.68575	 3.82219	 0.72459	-1318.262111343	-14283.240144091	1100.619030662
2692	 4.42536	 4.79927	 3.94270	 0.75773	-1318.404198307	-14269.061394354	1085.019411283
2693	 4.33058	 4.69388	 3.76035	 0.72317	-1316.007939996	-14276.444634656	1116.365234699
2694	 4.13263	 4.68196	 3.95159	 0.70017	-1316.623810331	-14275.974493341	1109.736390035
2695	 4.23695	 4.96090	 4.10347	 0.74739	-1317.359416633	-14266.085753343	1092.491587017
2696	 4.08627	 4.96677	 4.31415	 0.73398	-1316.279979978	-14263.486445784	1100.686646002
2697	 3.90652	 5.03008	 4.40307	 0.71211	-1315.395252331	-14264.666450611	1110.713927299
2698	 3.77677	 5.31548	 4.26157	 0.71403	-1315.976702753	-14270.762304129	1110.995276601
2699	 3.90963	 5.05793	 4.46189	 0.69324	-1314.422277575	-14266.501237159	1122.278461408
2700	 3.78575	 4.78402	 4.56491	 0.72853	-1317.932547983	-14266.115902509	1086.790422683
2701	 3.66145	 4.91509	 4.36235	 0.75478	-1316.598088418	-14266.502967537	1100.522083360
2702	 3.83751	 4.63108	 4.35135	 0.75288	-1314.479532175	-14268.756704437	1123.961382687
2703	 3.70777	 4.35116	 4.47434	 0.76399	-1316.843048034	-14268.559460390	1100.128980048
2704	 3.82144	 4.30986	 4.26196	 0.73139	-1314.534220304	-14269.136281445	1123.794078408
2705	 4.00776	 4.40115	 4.38785	 0.75437	-1316.290035569	-14276.035718877	1113.135363188
2706	 4.21345	 4.59790	 4.61276	 0.75630	-1316.396490424	-14270.037967638	1106.073063393
2707	 4.36294	 4.77583	 4.61595	 0.73095	-1317.424105612	-14271.423164203	1097.182108086
2708	 4.48613	 4.71523	 4.72836	 0.76620	-1316.155008869	-14263.784334550	1102.234245861
2709	 4.46889	 4.46762	 4.71018	 0.79410	-1316.211955018	-14264.298186418	1102.178636235
2710	 4.52476	 4.72291	 4.65024	 0.79737	-1315.621734298	-14265.162446782	1108.945103802
2711	 4.41437	 4.84701	 4.40579	 0.80465	-1315.851706531	-14268.435365206	1109.918299900
2712	 4.22705	 4.71563	 4.26794	 0.79120	-1316.015535000	-14274.906739668	1114.751389673
2713	 4.38439	 4.93107	 4.07301	 0.82000	-1316.127575659	-14270.843620399	1109.567863809
2714	 4.58930	 4.83222	 4.25953	 0.84715	-1316.572437864	-14264.925194974	1099.200816332
2715	 4.70496	 4.84497	 4.44419	 0.82684	-1315.882534092	-14266.899304383	1108.073963467
2716	 4.71491	 4.85521	 4.30349	 0.88193	-1316.736042694	-14275.605193569	1108.244766634
2717	 4.87526	 4.69007	 4.32534	 0.89748	-1314.442543772	-14265.976384920	1121.550947202
2718	 4.66957	 4.78266	 4.55944	 0.90028	-1317.425314281	-14266.947421806	1092.694278993
2719	 4.78868	 5.01233	 4.40673	 0.86582	-1316.149493323	-14270.773240577	1109.278307344
2720	 4.93372	 5.02828	 4.69362	 0.89338	-1317.296686084	-14260.564811786	1087.597950948
2721	 5.17347	 5.20523	 4.59868	 0.91760	-1319.016293734	-14263.787789153	1073.624851815
2722	 5.00828	 5.13545	 4.44586	 0.95342	-1318.825914362	-14271.053969249	1082.794825629
2723	 4.79777	 5.05767	 4.45640	 0.98429	-1318.798449656	-14275.836589123	1087.852092563
2724	 4.95124	 5.20715	 4.54623	 0.96699	-1318.949298565	-14273.780068533	1084.287082881
2725	 4.70634	 4.94894	 4.67341	 0.99359	-1318.272839839	-14271.355730619	1088.627332231
2726	 4.72452	 5.19486	 4.93016	 0.99743	-1319.979050258	-14269.041143264	1069.250640683
2727	 4.62051	 5.43201	 5.00877	 1.00020	-1317.781349520	-14275.700297250	1097.886802049
2728	 4.48120	 5.58398	 5.13792	 0.97797	-1317.439502871	-14275.111694002	1100.716665292
2729	 4.48868	 5.29461	 5.39874	 0.95871	-1318.950583042	-14273.043172739	1083.537342324
2730	 4.28437	 5.13559	 5.30260	 0.99651	-1317.067399883	-14272.689972924	1102.015974091
2731	 4.04115	 5.43036	 5.05687	 1.02329	-1319.848945838	-14280.090430044	1081.600971667
2732	 3.85104	 5.62102	 4.93089	 1.06398	-1318.186687613	-14282.244375987	1100.377499854
2733	 4.01367	 5.31163	 4.94089	 1.09384	-1321.219045719	-14275.828513950	1063.638056764
2734	 3.95580	 5.47750	 4.68741	 1.09801	-1318.419484518	-14268.340569507	1084.145724327
2735	 3.95589	 5.26687	 4.95735	 1.06398	-1316.151227280	-14266.599094661	1105.086821858
2736	 3.80635	 5.15104	 4.94029	 1.08126	-1317.511362578	-14271.747102502	1096.633476725
2737	 3.94738	 4.86141	 4.97141	 1.04655	-1316.368536036	-14264.307606923	1100.622246564
2738	 4.12110	 5.05675	 4.79117	 1.03263	-1317.482783660	-14268.372143033	1093.544306432
2739	 4.27910	 4.90185	 4.94120	 1.03529	-1317.300043030	-14269.807024567	1096.806594266
2740	 4.27038	 5.07588	 5.21788	 0.99109	-1318.887418756	-14273.596902096	1084.722714539
2741	 4.06610	 4.85713	 4.93435	 0.99346	-1317.358740546	-14268.340859367	1094.753453908
2742	 4.06610	 4.69358	 5.16679	 0.94799	-1318.151720076	-14270.862067656	1089.344866897
2743	 4.17382	 4.61702	 5.11452	 0.97596	-1320.011285723	-14276.468845789	1076.355988555
2744	 4.40246	 4.54654	 5.30224	 0.99907	-1318.597470287	-14266.306886512	1080.332183644
2745	 4.58629	 4.53734	 5.54646	 0.96285	-1318.243476569	-14268.977926561	1086.543160868
2746	 4.43887	 4.69526	 5.70822	 0.93118	-1317.443063621	-14270.244960018	1095.814323804
2747	 4.55444	 4.70853	 5.52564	 0.95917	-1319.968754181	-14274.499281309	1074.811739498
