iteration	A_coal_stats_total	A_num_coals_total	B_coal_stats_total	B_num_coals_total	C_coal_stats_total	C_num_coals_total	D_coal_stats_total	D_num_coals_total	AB_coal_stats_total	AB_num_coals_total	ABC_coal_stats_total	ABC_num_coals_total	root_coal_stats_total	root_num_coals_total	A__pop_coal_stats_total	A__pop_num_coals_total	B__pop_coal_stats_total	B__pop_num_coals_total	C__pop_coal_stats_total	C__pop_num_coals_total	D__pop_coal_stats_total	D__pop_num_coals_total	AB__pop_coal_stats_total	AB__pop_num_coals_total	ABC__pop_coal_stats_total	ABC__pop_num_coals_total	root__pop_coal_stats_total	root__pop_num_coals_total	D->B__mig_stats	D->B__num_migs	
1407	0.00971044535635700797882030599339487	82	0.00994806265938466723064426133760207	30	0.02448117529044893658785042589443037	57	0.14509913273802374500398570944526000	169	0.13978198570177707837913771982130129	341	1.10188502323200143706571907387115061	3453	4.14813689431318444178486970486119390	7000	0.00971044535635723002342523102470295	82	0.00994806265938489274469613832252435	30	0.02448117529044819065675575586737978	57	0.14509913273802382827071255633200053	169	0.08079377696920607421215976273742854	229	0.74656356073154706010086556489113718	3055	1.67900460641726234634063530393177643	3378	0.01003637812456770889157908754896198	1	
1408	0.01039826369074370315814803689136170	86	0.01060710611384588740457868283328935	34	0.02447644671363300925004402586182550	61	0.14236414351026957514356752199091716	173	0.13939004244934513621068106203892967	339	1.08613628089462332937387145648244768	3432	4.13059286931971669787344580981880426	7000	0.01039826369074428082106553716812414	86	0.01060710611384648935362484678535111	34	0.02447644671363194759927672805588372	61	0.14236414351026926983223575007286854	173	0.07635454986924730680364348245348083	219	0.73146855178241620976109516050200909	3032	1.69917101097418443700348689162638038	3395	0.01071999509304453167268800228839609	3	
1409	0.01031966857426924212559615767759169	92	0.01061964961840374151169630323465753	39	0.02597529511353725145683668529272836	60	0.14308465592625027595907738486857852	179	0.14650786802226639649049388935964089	359	1.07600393011898365358547380310483277	3464	4.04373564941512064763173839310184121	7000	0.01031966857426979897183194623266900	92	0.01061964961840433999129551523310511	39	0.02597529511353518713590027289228601	60	0.14308465592624941553623330037225969	179	0.08368818471198830044599503708013799	228	0.70193129590617997504153890986344777	3045	1.62439954168382461041630904219346121	3357	0.01072626684532344311373552869781633	2	
1410	0.01109759813227556395076600637139563	111	0.01152726569039271009575742255037767	29	0.02487871794110734988136890422083525	62	0.14491381526240076915712506888667122	162	0.14107886011091830269492675142828375	342	1.08331634384981967400563007686287165	3492	4.12845667270192961950669996440410614	7000	0.01109759813227549629655044327591895	111	0.01152726569039265111515923933893646	29	0.02487871794110661782806204200824141	62	0.14491381526239990873428098439035239	162	0.07319583876117458087762202012527268	202	0.72382141316763981553350504327681847	3088	1.69088182884515036974448776163626462	3346	0.01165062822436425948868787827450433	5	
1411	0.01122851175675958386446229297916943	106	0.01158011922087821658766682020313965	35	0.02485276893487796054382776844704495	64	0.14521185733608521495341392437694594	162	0.14152219145312217030152623920002952	359	1.07546780338610226124274049652740359	3474	4.13264821780434221665245786425657570	7000	0.01122851175675946937271287850990120	106	0.01158011922087812638204606940917074	35	0.02485276893487698909868122143507208	64	0.14521185733608515944226269311911892	162	0.07307466023970995983027876263804501	218	0.71533454661255779782891295326407999	3051	1.70733784355106466001927856268594041	3364	0.01169727030405955797709438570564089	4	
1412	0.01122336039817607537816268603592107	96	0.01152713963511334087364001987907614	31	0.02497783626800505890619419346876384	51	0.14412634612546418311218587859912077	166	0.14179684723451690953055503996438347	333	1.08664215845525924386549831979209557	3476	4.09622551819589020283274294342845678	7000	0.01122336039817605629620445029104303	96	0.01152713963511330444444702436612715	31	0.02497783626800430950565257148809906	51	0.14412634612546723622550359777960693	166	0.07351564718806412324081378528717323	206	0.72541644120328752087800694425823167	3092	1.66031255501619656733680585602996871	3358	0.01165441088322626342344001670880971	6	
1413	0.01121429289996809727791848843025946	96	0.01154637644034300393569569820328979	33	0.02461346241699361933608081187685457	77	0.14512572455097311197036447083519306	162	0.14201117318898107133584574057749705	333	1.07110999897823022664056225039530545	3499	4.07325278267370549656334333121776581	7000	0.01121429289996837830312159667300875	96	0.01154637644034329536923966230688166	33	0.02461346241699285258830443012811884	77	0.14512572455097055845740783297515009	162	0.07369995944209098426291859595949063	204	0.71127046448172215331595680254395120	3089	1.65880968835112918569052453676704317	3339	0.01166917849951978197742263887448644	5	
1414	0.01116855554920357339321324019465465	105	0.01156165387880512922247344675952263	38	0.02496521423232715697348993444393273	64	0.14182370529348400922664552581409225	173	0.14163252525792668912174576689722016	352	1.05040014476972709545066209102515131	3507	3.98224026402058051132826221873983741	7000	0.01116855554920391166429105567203806	105	0.01156165387880546749355126223690604	38	0.02496521423232699044003624067045166	64	0.14182370529348140020253765669622226	173	0.07342991648212660038552712649106979	209	0.68952115983470507742936206341255456	3091	1.61246436547771643255089202284580097	3320	0.01169187774656946926521428054002172	4	
1415	0.01112796581638325447982662552703914	119	0.01159296881679307798795885986464782	32	0.02570041201141374728744715127959353	66	0.14057681888846057516317955560225528	179	0.14523113395999506791689270812639734	371	1.06393887023149269488442314468557015	3416	4.01796592529914686764414000208489597	7000	0.01112796581638323366314491380535401	119	0.01159296881679307451851190791103363	32	0.02570041201141161704701865176048159	66	0.14057681888846029760742339931312017	179	0.07706157372831946850144646532498882	220	0.69332246675984787742663684184662998	2979	1.63277879394305358573546982370316982	3405	0.01170753521556313313245478724411441	5	
1416	0.01118254899167968330342404215116403	106	0.01156468586805625003988140520050365	32	0.02748050741058232632196833833404526	64	0.14033527466075787493160476060438668	184	0.15554618523712657185420482619520044	369	1.10557563952531112683175251731881872	3410	4.11199620549214817089023199514485896	7000	0.01118254899167959830197371928761640	106	0.01156468586805619973290060187309791	32	0.02748050741057944668099821683426853	64	0.14033527466075829126523899503808934	184	0.08728916728454808038328849306708435	231	0.70894239596453934026953902503009886	2977	1.66730167538300033669429467408917844	3406	0.01168672331093557718861841721036399	5	
1417	0.01115246357366588003667828843390453	108	0.01159491341392819736821895304501595	34	0.02745273996993431719904066312665236	61	0.14021526943135179110733190555038163	200	0.15477113462363270568467044085991802	387	1.10910971721734918915558409935329109	3364	4.14407781193001412134435668122023344	7000	0.01115246357366575687131149408060082	108	0.01159491341392815400013205362483859	34	0.02745273996993146878309310920940334	61	0.14021526943135220744096613998408429	200	0.08652426759558884405976186826592311	245	0.71383123281402494075820186480996199	2916	1.68845234320890669188486299390206113	3436	0.01170183708387156212848978498186625	5	
1418	0.01100395610732919290941644874237682	124	0.01154957973522813090283545278680322	32	0.02732460566571311144645761714855325	70	0.14044619842252775709923184876970481	181	0.15356949055662394432175688052666374	399	1.11053458778193236966558288258966058	3338	4.19040813502121523015375714749097824	7000	0.01100395610732909056073136611075824	124	0.01154957973522809794308940922746842	32	0.02732460566571157101201094974385342	70	0.14044619842252450969688482018682407	181	0.08590101929947233094786440688039875	243	0.71786869964560051649016259034397081	2869	1.73382928711293882173549718572758138	3481	0.01166769396346301577993553877377053	6	
1419	0.01227511709078906929071273168574407	122	0.01265389697125030715740834352800448	43	0.02778048805461526618576506564295414	52	0.14048979319686988320725617995776702	188	0.15340191205733866297578060766682029	436	1.11219100133385206952141288638813421	3325	4.16702409295719800041979397065006196	7000	0.01227511709078917510884476627097683	122	0.01265389697125050491588460488401324	43	0.02778048805461250450599131056605984	52	0.14048979319686938360689509863732383	188	0.07859143613134945971498979133684770	271	0.71766629642646462272637108981143683	2837	1.70369590110500745971933156397426501	3487	0.01283711289203286892712796429805167	5	
1420	0.01020286999447450430877903926329964	103	0.01060313435882405223853464093508592	33	0.02657030490586025431309913358290942	69	0.14090286994400391673565309247351252	190	0.14960434011600334813785195819946239	376	1.12504300463286366351667311391793191	3304	4.21868038565080727408940219902433455	7000	0.01020286999447375317351394130582776	103	0.01060313435882323518377745585894445	33	0.02657030490586025084365218162929523	69	0.14090286994400411102468240187590709	190	0.08718626433451694135445819711094373	240	0.74292904111600976957419106838642620	2859	1.73590015033992051129985156876500696	3506	0.01069057936804622757631655360910372	5	
1421	0.01022702397645762310840478193085801	102	0.01063693070838365659080970715422154	23	0.02676612159805999771600149017558579	59	0.14602581754832461014004252319864463	179	0.15013160211608850280740057314687874	386	1.14405289379212016243059224507305771	3326	4.27382873676804209139845625031739473	7000	0.01022702397645683554394668846043714	102	0.01063693070838281871937081035639494	23	0.02676612159806065691092236136228166	59	0.14602581754833027227746811149700079	179	0.08752632106499791397880017029820010	261	0.75995052715062327841621936386218295	2881	1.72948013509058284853381337597966194	3495	0.01071840989413843682476201735198629	4	
1422	0.00880861681942206667383921114833356	93	0.00917860005501616033063427835259063	25	0.02528620774123005801592434238500573	45	0.14470842915640019787915093729679938	194	0.14119198117214173948674726943863789	386	1.12543467687175580138614350289572030	3406	4.21755460777546087314249234623275697	7000	0.00880861681942045511573002869454285	93	0.00917860005501442734188177752230331	25	0.02528620774123175110603689574872988	45	0.14470842915640352854822481276642065	194	0.08722307952751404136471080619230634	268	0.76369783942007307686594685947056860	2975	1.71122865125463063940003394236555323	3400	0.00924491006523800624983255858069242	5	
1423	0.00887707731635285594851136892202703	99	0.00919443405504745056577853290491475	28	0.02708685698855258644490717756525555	65	0.14674242469773651764697319777042139	189	0.15114752950326879044062877710530302	397	1.13350727761625025280523004767019302	3394	4.27235562246375266681752691511064768	7000	0.00887707731635142306692021207936705	99	0.00919443405504586502852149010323046	28	0.02708685698855473403257043685243843	65	0.14674242469774292918494040804944234	189	0.09692926906004312170850312213588040	270	0.74619875604803476143445095658535138	2932	1.74548271499057761069195748859783635	3417	0.00926767427159781199963450859513614	4	
1424	0.01008075503910399288443056065034398	81	0.01037611943166855295317407836819257	19	0.02712867985092883016395859385738731	62	0.14837265319920484030191687452315819	183	0.15370729028027615981066844597080490	360	1.14810671946243392227415824891068041	3395	4.31649966850667432538557477528229356	7000	0.01008075503910198754409233146134284	81	0.01037611943166634638491263586956848	19	0.02712867985093194572732144820292888	62	0.14837265319921222328503063181415200	183	0.09233485569347335553125333262869390	260	0.75621949451011560849877923828898929	2973	1.76219569656620023145876530179521069	3422	0.01045706309073063909609313526516416	8	
1425	0.01077638637403658533608918901336438	100	0.01122135826188290844140915680782200	24	0.02724824714812922044071541449739016	59	0.14544881854522051511935387679841369	198	0.15353533112085512857269975484086899	385	1.14145024227082791945520057197427377	3404	4.28804367624131543834664626047015190	7000	0.01077638637403622971777661376791002	100	0.01122135826188253374113834581748961	24	0.02724824714812820042331154013481864	59	0.14544881854521898856269501720817061	198	0.08753328858914358190368432133254828	261	0.74918926137857611013970426938612945	2960	1.75757996639940206051733184722252190	3398	0.01130809094151812542461410515670650	8	
1426	0.00925981922370264394495098514425990	95	0.00956397818230130328243099313567654	26	0.02592679007461699478009897745778289	68	0.14531528293016290898087561345164431	186	0.14649873298320217895884809422568651	360	1.13251190427627723700254591676639393	3378	4.23264598792881940880761248990893364	7000	0.00925981922370158576363063929193231	95	0.00956397818230013928297861269811619	26	0.02592679007461658191591169497769442	68	0.14531528293016063302367513188073644	186	0.09001340523832117301861188707334804	239	0.75871698109907859119971362815704197	2950	1.71695964513373877657897992321522906	3436	0.00962749639781883444211718625638241	4	
1427	0.00924322309472010682218634514129008	94	0.00952455107910217362021665366000889	27	0.02494138237187605230960052438149432	56	0.14422529834609423837754604846850270	216	0.13983466309701186869318689787178300	361	1.11056155109379872669705946464091539	3439	4.16532024114291310468161100288853049	7000	0.00924322309471893067966963286608006	94	0.00952455107910090380263223863721578	27	0.02494138237187445983344957767258165	56	0.14422529834609165710901379497954622	216	0.08352676390099461611882247780158650	240	0.75288199752308238021925035354797728	3022	1.68551459919263635356401209719479084	3345	0.00961587760476743415305467266307460	5	
1428	0.00931002568206003820738825282887774	88	0.00959796411468550290935208835207959	24	0.02492979310332859438359420778397180	58	0.14483520940092015072409026288369205	186	0.14149529949014580387789408177923178	336	1.11778600765832458741044774797046557	3407	4.25886639813356726591564438422210515	7000	0.00931002568205900084274961869823528	88	0.00959796411468437533909270342746822	24	0.02492979310332729681043417713226518	58	0.14483520940091468287569398398773046	186	0.08476505410157623987554842415192979	224	0.75730410850133300648678869038121775	3013	1.76613895116863539591633980307960883	3407	0.00966225287545943896383437987651632	3	
1429	0.00928182740996725749726969922903663	85	0.00956274868319779633440980148861854	34	0.02495021917163360580804720711967093	50	0.14704850155384138754577350027830107	189	0.14131775122549053436138422057410935	345	1.11444749603116277647529841487994418	3410	4.23593433097668814468761411262676120	7000	0.00928182740996613513118074223484655	85	0.00956274868319656468074185795558151	34	0.02495021917163228741820546474627918	50	0.14704850155383866749936316864477703	189	0.08476929247748173079646250016594422	226	0.75405188017101798525487765800789930	3015	1.73657901129094427439270020840922371	3401	0.00965809943989989413970498333128489	5	
1430	0.00937230179684014376439993299072739	80	0.00959989080138982063539199174329042	33	0.02508023642803244857013567070680438	56	0.14430028009455836413010842989024241	186	0.14227944509416257101719338606926613	323	1.11243090108604536503378312772838399	3446	4.20056409016472720452384237432852387	7000	0.00937230179684024264363806366873177	80	0.00959989080138992992297097828213737	33	0.02508023642803257000077898908330098	56	0.14430028009456211113281653979356633	186	0.08536286729947245577321268683590461	210	0.74974790791225387476259811592171900	3067	1.72096869175968181231439757539192215	3368	0.00968999529212791199661580776592018	6	
1431	0.00945534159939311232012659758083828	78	0.00967338396246443001091908087119009	27	0.02520342858659101181739714547802578	55	0.14745161865233344378189883627783274	207	0.14315172586980390301292231924890075	337	1.13271814207581567046645432128570974	3415	4.37785317236827964393341972026973963	7000	0.00945534159939301864505889483325518	78	0.00967338396246432939695747421637861	27	0.02520342858659084181449649975093052	55	0.14745161865233749609593871809920529	207	0.08575976646859415075674348827305948	232	0.76808231985127695118364954396383837	3023	1.84734056636533572337555142439668998	3378	0.00974425716035273031812025124054344	4	
1432	0.00938216844307035446881570805999218	102	0.00970446982765475231469398664785331	26	0.02539491397120422974675868488247943	46	0.14692285159306586739269562258414226	203	0.14302584644889521081623229292745236	309	1.13016011538773608613439591863425449	3466	4.36228883580524140484158124309033155	7000	0.00938216844307056437035630125365060	102	0.00970446982765500731904495523849619	26	0.02539491397120479873605880527520640	46	0.14692285159306919806176949805376353	203	0.08576446185891227480535548011175706	181	0.76482282371455745373367562933708541	3111	1.84085473772545982207304859912255779	3331	0.00977610235654042571129540561969407	4	
1433	0.01180799336434429011588598257276317	100	0.01213273300494861935139301323260952	27	0.02518596354707682352658260072075791	50	0.14720367010339444058253377534128958	200	0.14360320475333759882019535325525794	317	1.11155153115007476749553916306467727	3496	4.26834551826070018876180256484076381	7000	0.01180799336434421725749999154686520	100	0.01213273300494856210551830599797540	27	0.02518596354707731965749673008758691	50	0.14720367010339940883056897291680798	200	0.07177078673659745278179400429507950	190	0.74631377913060403805900477891555056	3129	1.77569816253825107921215931128244847	3304	0.01224580462000781841402918814765144	6	
1434	0.01165290950046255803729255973166801	106	0.01207982439214664617532779544717414	29	0.02526511167435873880804386715226428	40	0.14436746869376892998815264945733361	213	0.14277496456622443266049060639488744	319	1.09464792022021772943674022826598957	3502	4.23283650941921862909111951012164354	7000	0.01165290950046294488062770255965006	106	0.01207982439214708332564374160256193	29	0.02526511167435818369653155457399407	40	0.14436746869377309332449499379436020	213	0.07156630271925813746580757879200974	184	0.73037261169232026158937287618755363	3143	1.77984675774610390242003177263541147	3285	0.01219041000949290347310505211453346	5	
1435	0.01215603337479845107160780770527708	113	0.01265359032863537513957652436147328	29	0.02505425833585789643920271885235707	46	0.14303798072072815283917179840500467	220	0.14273027766940732385947399052383844	306	1.09808979222108593631901385379023850	3543	4.20782359587726961791531721246428788	7000	0.01215603337479741197224569759782753	113	0.01265359032863425624293451932089738	29	0.02505425833585878808706937093120359	46	0.14303798072072920755104519230371807	220	0.06825469715859490416054455863559269	164	0.73492919846920123916333977831527591	3191	1.75571014875290698498133679095190018	3237	0.01275709048292872696550581679275638	3	
1436	0.01207003175448848053541439639957389	128	0.01268786041921818145972178371039263	37	0.02407982815757889888397258459917794	49	0.14374161665666712606181931732862722	215	0.13604640506674622879579317213938339	312	1.09517847114519639717400423251092434	3491	4.23243863431424038878958526765927672	7000	0.01207003175448739286379495894152569	128	0.01268786041921696021439469603819816	37	0.02407982815758019992657956720449874	49	0.14374161665666848608502448314538924	215	0.06175116691694922804733991483772115	147	0.74800680983795364564770125070936047	3130	1.77672166595829583712884414126165211	3294	0.01279306847735869716309320409663997	3	
1437	0.01150495221625199085413449040515843	118	0.01189713594839856593277094276572825	52	0.02427362855874602362571401670265914	37	0.14336196082570137888545502846682211	227	0.13572830978330455153901823450723896	323	1.09242993593535442364839127549203113	3501	4.23049434191154727358252785052172840	7000	0.01150495221625034980572621634564712	118	0.01189713594839677396342025872399972	52	0.02427362855874783814646988844287989	37	0.14336196082570243359732842236553552	227	0.06549805861382239358103873883010237	153	0.74485217049208862771791928025777452	3141	1.78465595761105255689926707418635488	3272	0.01206237539195361037347442589862112	2	
1438	0.01153074463768418572717777692560048	109	0.01201362078956771245463741593084706	26	0.02401658152286827857535556063339754	53	0.14450184518670017297381491516716778	231	0.13709397892716362887810532811272424	292	1.10774606632281424900554611667757854	3475	4.19829614573492992946057711378671229	7000	0.01153074463768283611231346696968103	109	0.01201362078956626916470540322734450	26	0.02401658152286989186818821906399535	53	0.14450184518670219913083485607785406	231	0.06644733910770853069216457242873730	157	0.75915960402595017431082169423461892	3130	1.72181615899221185372880427166819572	3294	0.01209966761286051205315228429526542	3	
1439	0.01146406952114968451350573985791925	120	0.01204573153723183243091199301488814	32	0.02379746674528015332183983332470234	64	0.14565987371557279073108759348542662	209	0.13690666506348797559766694575955626	286	1.10465617446143116175960585678694770	3525	4.26391376406398237008943397086113691	7000	0.01146406952114840949175089690470486	120	0.01204573153723048455077115903577578	32	0.02379746674528117333924370768727385	64	0.14565987371557265195320951534085907	209	0.06637598610682005073613254353404045	134	0.75741260429413781452012699446640909	3175	1.78761253192187408167512785439612344	3266	0.01212961413560417756052345339412568	3	
1440	0.01152087260249684899648947578043590	104	0.01198125192097609058305973661617827	31	0.02492863860233555245438097358601226	45	0.14377526236866466913255635517998599	233	0.14136255184076954027894146292965161	312	1.10101389221197765166948556725401431	3513	4.19133325145603574668484725407324731	7000	0.01152087260249659052269155523617883	104	0.01198125192097580261896272446620060	31	0.02492863860233738432237160509430396	45	0.14377526236866547404424920841847779	233	0.07083107232554362864274111188933603	177	0.74077638303046533518880778501625173	3156	1.73017622126125902859428151714382693	3254	0.01207822491070282416858461260744662	4	
1441	0.01139268664804062199114031983526729	123	0.01197276947445600342456728526485676	28	0.02482405660766062033273371412178676	43	0.14581260852015640039347488254861673	216	0.14029118864986828141283581317111384	325	1.09976878696989732731026379042305052	3477	4.20322439027240069009394574095495045	7000	0.01139268664804013800329052230608795	123	0.01197276947445547606863058831550006	28	0.02482405660766267424532927066138654	43	0.14581260852015681672710911698231939	216	0.07018448285251649432225917735195253	174	0.74188290692146985350063914665952325	3109	1.73404635950194907501042962394421920	3307	0.01207605587985059562849965431041710	4	
1442	0.01263323903079638550750463110716737	108	0.01303379433378027904555374050232786	36	0.02492761331232421634362950157992600	43	0.14511938763200313284862374985095812	219	0.14156308388150828925233781774295494	289	1.10960652387655356321261024277191609	3498	4.23162750043418167678055397118441761	7000	0.01263323903079652255065923327492783	108	0.01303379433378048027347695381195081	36	0.02492761331232616270336954755748593	43	0.14511938763200482593873630321468227	219	0.06453098174141208565046667899878230	145	0.74911143635058674572491099752369337	3166	1.75171350740300346693345545645570382	3283	0.01318464823348576391015551934060568	5	
1443	0.01267976801249548132743960593415977	102	0.01305580189132338371493791129296369	37	0.02493170389769938655177838882082142	40	0.14593695083029364911730851872562198	207	0.14147428113431204099725846390356310	302	1.11284477776555124073354363645194098	3463	4.23240101075887675818876232369802892	7000	0.01267976801249561663587073212511314	102	0.01305580189132358320813764862577955	37	0.02493170389770129821704891526223946	40	0.14593695083029512016281614705803804	207	0.06425499882855315036955801133444766	163	0.75244733658659768149590263419668190	3121	1.74204438383306481341605831403285265	3330	0.01319565201225732578582672260836262	7	
1444	0.01258752515923807283049207228486921	109	0.01297108841956351628355026406325123	42	0.02684137627916127408211899307843851	41	0.14372734837588330147895021582371555	217	0.15106231152640528514474738130957121	319	1.12808613935054102839217193832155317	3454	4.23956808218949987576706917025148869	7000	0.01258752515923819773058234261498001	109	0.01297108841956372271564390530329547	42	0.02684137627916348758927433948429098	41	0.14372734837588485579118469104287215	217	0.07435750400284649175297602141654352	168	0.74213901351452093990701541770249605	3094	1.73690072227760072820501591195352376	3329	0.01313839863251819312095491909531120	5	
1445	0.01236440561965127839239020346440157	134	0.01302155250053281011768380182047622	32	0.02637777933005817226908007455676852	65	0.14598838264544336529304757732461439	239	0.14931487848868099654886520966101671	346	1.13630423856723794528988946694880724	3450	4.30573273510978804523574581253342330	7000	0.01236440561965108930753132199242827	134	0.01302155250053258633835540081236104	32	0.02637777933005718694614571973033890	65	0.14598838264543087528402054431353463	239	0.07312695010939372630698329658116563	180	0.75554594115137041487884062007651664	3039	1.77608213177630291923492222849745303	3311	0.01314683883873095544825293501389751	5	
1446	0.01098022933919923227463755210919771	111	0.01136251537830580519983225684654826	39	0.02640591796743733607466531054797088	49	0.14217747544411332705216466365527594	222	0.14873432654367207961243479985569138	330	1.11789259521236683525557964458130300	3444	4.14949992298815484303986522718332708	7000	0.01098022933919906053701343040529537	111	0.01136251537830561091080294744415369	39	0.02640591796743708627448476988774928	49	0.14217747544408976256846699470770545	222	0.08168574059252450836332570816011867	180	0.73802321202313347914270025285077281	3065	1.66979875977616987192675424012122676	3334	0.01150713533090991051721641014182751	6	
1447	0.01095184646387729367200680741234464	117	0.01149228598530440022262855137569204	28	0.02674895801436954351215646852324426	46	0.14486209760259619039324263667367632	209	0.14898238981450240281390051677590236	349	1.13937465353518407873423257115064189	3398	4.24580018236891465477356177871115506	7000	0.01095184646387704560654974272893014	117	0.01149228598530414001410715485462788	28	0.02674895801436869696710019184138218	46	0.14486209760257201528688142389000859	209	0.08162263315339325642217005452039302	204	0.75743953423724230678004687433713116	3003	1.71718200712819535347364308108808473	3393	0.01158793749842279043049675379961627	5	
1448	0.01100281093542895480275056740993023	112	0.01148768520919739820340677027843412	29	0.02683143022909793146135726260581578	36	0.14484269051026898988965285752783529	199	0.14955580460301975964654275230714120	343	1.12200097584272762141210932895774022	3445	4.19301086548891799310467831674031913	7000	0.01100281093542869979839959881928735	112	0.01148768520919713799488537375736996	29	0.02683143022909711961077050546009559	36	0.14484269051024498131674533851764863	199	0.08208185364251925630885153850613278	202	0.73871245779612704218664021027507260	3066	1.69561647336101439798028422956122085	3356	0.01158334327051234111105593171942019	5	
1449	0.01099174537770256782076572221740207	107	0.01140027133034773529352001730785560	36	0.02666264684233717388583961849235493	39	0.14256993890647470801802398909785552	209	0.14913034011078796226001941249705851	348	1.13240882693252009616458053642418236	3416	4.18751660354531640706454709288664162	7000	0.01099174537770213067044977606201428	107	0.01140027133034726865290497954674720	36	0.02666264684233741674712625524534815	39	0.14256993890645403011419034555729013	209	0.08193382485758314570656324349329225	205	0.75060308548473797518596484223962761	3029	1.68173659136843300920816091093001887	3375	0.01152697053880328593999937680791845	3	
1450	0.01046248141082302234028400533816239	110	0.01087219845979540272518093502185366	31	0.02638429643748300620909041924733174	51	0.14195757295619448878909452105290256	224	0.14797217368204465537395719820779050	367	1.12027106031931777962995511188637465	3409	4.21470940811114580526464123977348208	7000	0.01046248141082273264146351721137762	110	0.01087219845979509741384916310380504	31	0.02638429643748204517228472809620143	51	0.14195757295619212956516719259525416	224	0.08395211820357974252804211801048950	226	0.74174228574523315415945035056211054	2991	1.73050825723051193705259720445610583	3367	0.01095545010293451533567310463013200	2	
1451	0.01039119139106711199593835459609181	109	0.01083899137190922484785815527175146	23	0.02625316173184075174695806254021591	48	0.13741997833597910383396367706154706	256	0.14789360100672943598709707657690160	366	1.11346578837251586335810316086281091	3428	4.13596733405066707689456961816176772	7000	0.01039119139106660892613032132203443	109	0.01083899137190869922664493429920185	23	0.02625316173184003010199205618846463	48	0.13741997833597896505608559891697951	256	0.08418771731394435187123548303134157	234	0.73576280008787131592384866962675005	3014	1.68276918337614023180037747806636617	3316	0.01091588880085735818736836222342390	2	
1452	0.01149199111599958147977851297127927	106	0.01192572994024156118886281774393865	37	0.02634306047581614490527002203634765	44	0.13888819367314189645590261079632910	229	0.14778195753244199872611375212727580	355	1.10550231397194220761548422160558403	3443	4.13214079485853602591305389069020748	7000	0.01149199111599933861849187621828605	106	0.01192572994024134955259874857347313	37	0.02634306047581590551343033723696863	44	0.13888819367313970376542897611216176	229	0.07750761118489425671729264877285459	212	0.72750275456896473791346124926349148	3044	1.68527658824917314639435517165111378	3328	0.01205349974152843638142140747504527	1	
1453	0.01153857293524261813655318320570586	104	0.01196446048829374712851869588803311	37	0.02820527110676613463668971348852210	60	0.14269668246283606638513674624846317	211	0.16010673985916404338247787109139608	344	1.12878278236861695482673439983045682	3438	4.26503785654772649138521956047043204	7000	0.01153857293524210986257472200122720	104	0.01196446048829322150730547491548350	37	0.02820527110676507992481631958980870	60	0.14269668246283429002829734599799849	211	0.08957632106405417904415600105494377	203	0.72095471741016248223843376763397828	3034	1.76936216515354183265174015105003491	3351	0.01208642680938937924439713356150605	4	
1454	0.01151499572547410796263811505468766	109	0.01203094954318101490742254355836849	35	0.02835238247032969421956849487287400	55	0.14320221885788725346699834517494310	214	0.16031741570074131697509756122599356	338	1.12714401795978425013800006126984954	3461	4.22057955330570333529749404988251626	7000	0.01151499572547348346218676340413367	109	0.01203094954318036959028948018612937	35	0.02835238247032843134087798375730927	55	0.14320221885788966820207690489041852	214	0.08965745571254737922295419139118167	194	0.71819841308340615082528302082209848	3068	1.72508994596833131751623113814275712	3325	0.01213620706895239889644422248693445	4	
1455	0.01161852495851865667286784145062484	98	0.01184065529146300678464687194946237	51	0.02821211441859408294852151755094383	62	0.14131818123928377439746384425234282	203	0.15879345978269313044428656667150790	372	1.11894351823392690370440050173783675	3436	4.23692343926202141801695688627660275	7000	0.01161852495851875381738249615182212	98	0.01184065529146311607222585848830931	51	0.02821211441859381580110621712265129	62	0.14131818123928188701832198148622410	203	0.08839603123135814088939810062584002	223	0.71322066709217291080591394347720779	3002	1.75979546293613786644982610596343875	3361	0.01202125762649927827319107365156015	1	
1456	0.01163168821415888620762757454940584	100	0.01197907928510055959592239815947323	39	0.02842955271187365406948543977705413	56	0.14231100159790632808665122865932062	210	0.15989910781457444821640478949120734	352	1.13459013824480470233879714214708656	3414	4.29758862473387193148255391861312091	7000	0.01163168821415904406746388843885143	100	0.01197907928510073133354651986337558	39	0.02842955271187375468344704643186560	56	0.14231100159790149861649410922836978	210	0.08903182648143995181477805545000592	213	0.72595358721282510217065464530605823	3006	1.79007713417246505649416121741523966	3376	0.01211012411390702953051246026916488	2	
1457	0.01343131590892560761618668152550526	99	0.01374254958117756934832254245293370	47	0.02869183376811977950748833166016993	55	0.14248676674793361862647600446507568	219	0.16194909020847270131326922637526877	344	1.15203693688305963682694255112437531	3401	4.30757421459094391735789031372405589	7000	0.01343131590892536995907047270293333	99	0.01374254958117731781341852581590501	47	0.02869183376811934235717238550478214	55	0.14248676674792881691189450066303834	219	0.08040941446685864746335425934375962	198	0.73877073291890171802265285805333406	3002	1.77555692549616894737596339837182313	3380	0.01392350509306133563014462595219811	4	
