iter	coalStatFlat	numCoalFlat	migStatFlat	numMigFlat	logPrior	logLikelihood	dataLogLikelihood	genealogyLogLikelihood
    137	19.069604	      150	 5.535685	        0	19.649562	-126537.403104	-114408.601582	-12128.801522
    138	19.599441	      150	 5.669617	        0	19.537813	-126403.770550	-113949.390600	-12454.379950
    139	19.875213	      150	 5.697844	        0	18.526028	-125558.920190	-113736.738831	-11822.181359
    140	20.291238	      150	 5.784128	        0	18.061283	-125068.334242	-113426.346105	-11641.988137
    141	20.846629	      150	 5.960404	        0	17.205020	-124308.602308	-113013.083220	-11295.519088
    142	21.358120	      150	 6.055293	        0	16.550978	-123713.522134	-112650.012791	-11063.509343
    143	22.123380	      150	 6.212152	        0	16.101072	-123182.961478	-112060.377549	-11122.583930
    144	22.834277	      150	 6.392362	        0	16.149360	-123018.075576	-111547.521636	-11470.553940
    145	23.573331	      150	 6.513994	        0	15.711043	-122613.747536	-111006.192790	-11607.554745
    146	23.809421	      150	 6.551944	        0	14.999671	-121998.835065	-110807.825172	-11191.009894
    147	24.352930	      150	 6.691704	        0	14.935299	-121906.236188	-110436.018362	-11470.217826
    148	24.838093	      150	 6.799993	        0	13.819051	-121116.099117	-110153.823832	-10962.275286
    149	25.488778	      150	 6.956649	        0	13.054245	-120613.556975	-109790.003359	-10823.553616
    150	26.126933	      150	 7.081409	        0	12.906813	-120491.317698	-109407.477756	-11083.839942
    151	26.738954	      150	 7.259419	        0	12.518111	-120165.489495	-109044.291520	-11121.197975
    152	27.246636	      150	 7.371887	        0	11.638966	-119693.764544	-108786.075539	-10907.689004
    153	27.896176	      150	 7.539001	        0	11.560560	-119603.102333	-108411.157180	-11191.945153
    154	28.407755	      150	 7.651095	        0	11.627560	-119565.712036	-108149.886228	-11415.825808
    155	28.525699	      150	 7.690424	        0	 9.754215	-118682.846948	-108075.072882	-10607.774066
    156	29.021055	      150	 7.810607	        0	 9.736426	-118635.527304	-107826.088851	-10809.438453
    157	29.486697	      150	 7.913980	        0	 8.932083	-118229.733350	-107562.127909	-10667.605441
    158	30.040463	      150	 8.070266	        0	 8.691352	-118164.844628	-107306.931136	-10857.913492
    159	30.515769	      150	 8.155234	        0	 8.260797	-117802.994650	-107026.027240	-10776.967410
    160	30.953041	      150	 8.269505	        0	 7.170768	-117244.970784	-106836.252159	-10408.718625
    161	31.392927	      150	 8.310402	        0	 5.286343	-116524.009333	-106646.636808	-9877.372525
    162	32.298592	      150	 8.525724	        0	 5.075597	-116446.751748	-106288.372557	-10158.379190
    163	32.793497	      150	 8.662611	        0	 5.049199	-116330.622618	-106001.565394	-10329.057224
    164	33.459291	      150	 8.768576	        0	 4.989392	-116202.021940	-105675.118248	-10526.903692
    165	34.201316	      150	 8.909443	        0	 3.114947	-115490.933015	-105373.142994	-10117.790021
    166	35.054019	      150	 9.000011	        0	 2.885516	-115383.099684	-105020.695453	-10362.404231
    167	35.679052	      150	 9.093798	        0	 1.225434	-114810.230484	-104781.710397	-10028.520086
    168	36.357093	      150	 9.313717	        0	 0.200288	-114471.257235	-104523.824550	-9947.432684
    169	36.944152	      150	 9.419819	        0	-0.827857	-114108.099147	-104276.005195	-9832.093953
    170	37.523866	      150	 9.556680	        0	-2.144239	-113666.084402	-104097.848945	-9568.235457
    171	38.506113	      150	 9.709797	        0	-2.376700	-113579.281584	-103766.207506	-9813.074078
    172	39.638567	      150	 9.891714	        0	-4.290090	-113002.935284	-103397.619228	-9605.316056
    173	40.476995	      150	10.067314	        0	-4.478104	-112904.984521	-103116.356109	-9788.628412
    174	41.471998	      150	10.234661	        0	-5.216450	-112595.019169	-102791.235395	-9803.783775
    175	42.103826	      150	10.385441	        0	-7.185395	-112045.453760	-102578.749376	-9466.704384
    176	42.393330	      150	10.483413	        0	-7.328832	-111986.044548	-102447.850429	-9538.194119
    177	43.271751	      150	10.608204	        0	-7.204313	-111949.911668	-102200.255575	-9749.656093
    178	43.655988	      150	10.694267	        0	-7.115453	-111909.871929	-102083.793520	-9826.078409
    179	43.928111	      150	10.762562	        0	-7.162069	-111868.996500	-102010.295664	-9858.700836
